artist,title,lyric
  Lil Twist  ,Little Secret (Feat. Bow Wow),"Lil Twist ft. Bow Wow – Little Secrets Lyrics    what your man don’t know won’t hurt him  your my little secret  and that’s how we gon keep it  never let ‘em know  never let ‘em know  if you know like i know  we gon let ‘em know    i’ll never let ‘em know  nothin as you don’t  imma tell you girl you need to move on  to a real G meet me at the crib and meet the real me  forget the tv cause the things i do on tv,  girl just for the tv  believe me girl i wanna see ya girl  i really really wanna see you girl  you can join me.  i’ll make you never wanna leave this world  why? cause this is twist world.  the good life.  sittin in the bed thinkin right to the left  when i ask mama she the good wife  she could cook right  believe dat  i know you dudes wanna see that  why you sittin there you could see that  your girl wishin she could be that    ha, now we together til the end  and girl you could be my best friend    what your man don’t know won’t hurt him  your my little secret  and that’s how we gon keep it  never let ‘em know  never let ‘em know  if you know like i know  we gon let ‘em know    and we can keep it on the low (low)  i make you girl boss vososo  you so fabolous loso  now imma show you my austin powers mojo  now i got green like my last name is rondo    ballin for a minute my last name is tumble  never fallin but ballin cause i don’t fumble  now callin timeout on that last dum dum dumbo  ha, i crack jokes cause i can  and i ain’t worried bout your lil man  say this is my plan  take you over seas and tan, girl    what your man don’t know won’t hurt him  your my little secret  and that’s how we gon keep it  never let ‘em know  never let ‘em know  if you know like i know  we gon let ‘em know    yea, i think it’s time to move on  you should dump that dude and sit on the throne  and imma treat you like the queen you are  you are the best i ever had, by for  and come & chill with a star  aye, i think i really feel you  fellin like round dude  tell him i’m bout to steal her  yellow & black diamonds got me feelin like a steeler  but i won’t write that dude  until i all the way seal her    so he can feel real played  while we chillin at the beach  in the shade sippin on lemonade  and you miss miami day  and when you become mine  we havin a parade  but for now    what your man don’t know won’t hurt him  your my little secret  and that’s how we gon keep it  never let ‘em know  never let ‘em know  if you know like i know  we gon let ‘em know"
  양홍원  ,Rhyme Travel (Prod. By Tiger JK) (Feat. Tiger Jk),내 한계를 마주하기 위한 travel 떠나지만 still on my way 분명 우리 가끔씩 넘어지거나 눈물 흘릴 수 있지만 그건 마치 기름같애 Dickids 이름 앞에 붙여질 몇 백 개의 별 어둠을 걷어내 이제 눈 앞에 제대로 보여 터널 끝부터 내린 한 줄기 빛이 눈부시게 하기에 못 눕지 u better act somebody's rap 내가 한 만큼 못하지 걔넨 쉬어도 돼 난 근데 더 빠르게 소외된 모든 래퍼들 왼발을 한 보 앞으로 그 다음 난 양쪽 발을 떼 yeah I pray 마천은 망가졌기에 남아있는 내 친구들이 안전하길 근데 여전하지는 말길 나 현재는 변했고 미래 변할 테니 내 과거도 영원하길 기억은 떠나지 않게 나의 한계를 마주하기 위한 Rhyme Travel 거울 속의 날 째리며 또 시작된 Battle 날 이길 자는 존재하지 않지 오직 나뿐 나의 한계를 마주하기 위한 Rhyme Travel 거울 속의 날 째리며 또 시작된 Battle 날 이길 자는 존재하지 않지 오직 나뿐 중학교 때 우린 똑같은 우물 안에 있었고 같은 착각을 하지 형들은 우리보다 먼저 가을 날에 패딩을 걸쳤고 벗어 던진 두 팔엔 검은색 선으로만 그린 도깨비나 용이 꿈 없던 우린 왜인지 그게 꽤 멋이나 보였지 그리고 따라가 그들을 거리감 없이 마음은 편해졌고 이게 힘인가 했었지만 역시 아니었지 그건 아빠의 말대로 난 무너졌어 늦을뻔한 깨달음 앞에 엄마한테 거짓말한 뒤 배달을 한 2년 전의 나와는 아예 다른 삶 ay friend 괜찮은 척 그만할 때가왔지 응원하긴 내 모습 본 너흰 배 아팠지 생각 해봐 다시 할 수 있는 게 그것뿐인가 처음 꿈꿨던 게 현재 너의 모습인가 나의 한계를 마주하기 위한 Rhyme Travel 거울 속의 날 째리며 또 시작된 Battle 날 이길 자는 존재하지 않지 오직 나뿐 나의 한계를 마주하기 위한 Rhyme Travel 거울 속의 날 째리며 또 시작된 Battle 날 이길 자는 존재하지 않지 오직 나뿐 나의 한계를 마주하기 위한 Rhyme Travel 거울 속의 날 째리며 또 시작된 Battle 날 이길 자는 존재하지 않지 오직 나뿐 나의 한계를 마주하기 위한 Rhyme Travel 거울 속의 날 째리며 또 시작된 Battle 날 이길 자는 존재하지 않지 오직 나뿐
  VMC  ,"VISTY LOOP (Feat. Don Mills, Brasco, Deepflow, Rocky L, 넉살)",VISTY boys this is mothafkin how we roll yeah we go hit that mothafkin 24 VISTY boys this is mothafkin how we roll yeah we go hit that mothafkin 24 Imma kill sht bring the fkin bill bill 날파리들 기웃기웃 I got that VISTY 누구 맘대로 비주류 세워놓은 기준 다 fk you 내 flow so clean 필요조차도 없지 비누 눈 풀린 광대새끼들 상댄 더러워 피하고 말지 왜 불러 자꾸 귀찮게 we the killers' killers 엄연한 기업 기업 사무실 달력 빼곡해 랩 하지 실컷 실컷 VISTY boys 합정 to whereva fk the system no 대학 누군가 그어놓은 실패한 삶의 deadline look at ma life 인정해 완전 대박 그만 좀 해줘 꼴값 할 수 없지 몸빵 너흰 입 대신 손가락이 겁나 바쁜 오빠 거기 침대 위 니 여친이 아파하는 꼴 좀 봐 코는 이제 좀 그만 파고 제발 귀 좀 파 시계가 돌아가네 째깍째깍 지구는 돌아가네 빼박빼박 섭리를 거스를 수 없지 해봐 해봐 VISMAJOR라 부르고 자연이라 느끼지 먹이사슬의 그런 거 심지에 불을 붙여 전나 뭉쳤던 폭탄 덩어리들 순서 we makin V some' 다 도려내버려 니 목젖 잡았다 요놈 흩뿌려줄게 가득했던 tomato catch up ho get ya hands like west side two V’s up 외쳐 VISTY VISTY we the best ya 뱃살만큼 두둑해지는 배짱 이건 계산 없이 휘두는 패싸움 와이키키브로스 반전된 성공 make it rain 장마비 시즌 hot summer 어서 비명 질러 우린 래퍼들의 slaughter 니 뼈와 살을 분리하네 김성모 108 combo 니 패턴은 파악됐어 니 패거릴 모두 패버리는 rap fight back VISTY muthafkin boyz yall ready for combat we gettin that for show VISTY BOYS YO VISTY BOYS VISTY BOYS YO VISTY BOYS VISTY BOYS YO VISTY BOYS VISTY BOYS YO VISTY BOYS 걔네 다들 물 타고 색깔들이 빛을 잃어갈 때 우린 보란 듯 back to the basic 마 어디 가서 래퍼 뽕 쳐 맞고 자의식 과잉 돼 입으로 똥싸기 전에 씨발 좀 가져라 죄의식 you you 왜 너는 아닌 것 같냐 다시 듣고 와봐라 니 앨범 장르는 유명인이 장래희망이던 넌 벌써 꿈을 이룬 것 같아 부러워 변절된 유명한 uh yeah VMC 성공 다 가진 네가 없는 유일한 무기는 정공 business busy bees 비슷비슷한 꿀 빨러들 갈 때 우린 여기에 VISTYs wut 비슷한 스타일로 올라왔네 첫무대 군대 전역 뒤에 DJ 형 뒤에 짜투리 3분 동안에 보여준 게 지금 회사랑 이어졌지 그때의 난 날기 전의 누에 just do it 모기새끼 래퍼들 앵앵대 무대 위에 스튜디오 갱들에게 여긴 무법지대 토할 듯이 뱉어 봐 세워 목에 핏대 그래 봐야 뭐 나오겠냐 속이 빈 껍데기 어서 나와 봐라 거리로 인터넷 속에서 니 소매에서 총이 나올 리 없잖아 니 꿈에서 제발 빠져 나와 drug dealer 혹은 killer 병x 같은 놈들 걔넨 이름 조차 빌려 VISTY boys this is mothafkin how we roll yeah we go hit that mothafkin 24 VISTY boys this is mothafkin how we roll yeah we go hit that mothafkin 24 VISTY boys this is mothafkin how we roll yeah we go hit that mothafkin 24 VISTY boys this is mothafkin how we roll yeah we go hit that mothafkin 24
  BRADYSTREET  ,whereyougoin?,Shawty where you’re goin 시간이 일러 Take another shot you aint had enough Smoking hella gas I think im in love I don’t wanna fuck we just having fun Shawty where you’re goin 시간이 일러 Take another shot you aint had enough Smoking hella gas I think im in love I don’t wanna fuck we just having fun 다른 남자들은 전부 강간범 Treat you like hoe bunch of fucking bums All l about the lust I don’t see no love Baby u know I’m the only one to trust woah woah poppin smoking im in love woah woah 아직 시간이 일러 woah woah no I cannot take a loss woah woah only know how to floss Shawty where you’re goin 시간이일러 Take another shot you aint had enough Smoking hella gas I think im in love I don’t wanna fuck we just having fun Shawty where you’re goin 시간이 일러 Take another shot you aint had enough Smoking hella gas I think im in love I don’t wanna fuck we just having fun 복잡하게 생각하지 마 take a hit 맘을 비워놔 힘든 시간들은 다 지나 오늘만 즐기면 되니까 yuh yuh late night sipping henny no we aint popping xannies big gas we got plenty yuh yuh 내일 걱정하지 마 어차피 힘들 거니까 생각은 내려놔 Shawty where you’re goin 시간이일러 Take another shot you aint had enough Smoking hella gas I think im in love I don’t wanna fuck we just having fun Shawty where you’re goin 시간이 일러 Take another shot you aint had enough Smoking hella gas I think im in love I don’t wanna fuck we just having fun
  YDG  ,탄띠,이등병 어디에 일등병 어디에 상병 어디에 병장 YDG 병장 YDG 초병 경계 바로 내가 땅개 어따 군대 갔다 왔당께 아빠는 6.25 세대 우리는 고유가 세대 전방엔 군기가 쎄데 안 가면 완전 새돼 천리 행군 배고프면 라면 까 라면 까 라면 까 라면 까서 먹어 어디 갔어 내 탄피 탄피 쏴 타타타타타타 탄피 아라따리또 하나 둘 셋 탄띠 탄띠 탄띠 탄띠 어디 갔어 내 탄피 탄피 쏴 타타타타타타 탄피 아라따리또 하나 둘 셋 탄띠 탄띠 탄띠 탄띠 이등병 어디에 일등병 어디에 두려움 따위 부디부디 부딛혀 유혹 따위 뿌리뿌리 뿌리쳐 군바리 양동 구리구리구리 다들 흔들어 재껴 니 부리부리부리 부리쳐 고무신 거꾸로 no 사출화 거꾸로 no 휴가 잘렸네 피가 거꾸로 oh no 가버려 가버려 행복하게 살길 쩔지만 삽질 후 전역만이 살길 기 길이길이 어디 갔어 내 탄피 탄피 쏴 타타타타타타 탄피 아라따리또 하나 둘 셋 탄띠 탄띠 탄띠 탄띠 어디 갔어 내 탄피 탄피 쏴 타타타타타타 탄피 아라따리또 하나 둘 셋 탄띠 탄띠 탄띠 탄띠 예예 맏선임 맏후임 맏선임 맏후임 맏선임 맏후임 맏선임 얼 씨구씨구 들어간다 작년에 왔던 위문열차가 죽지도 않고 또 왔네 죽지도 않고 또 왔네 얼 씨구씨구 들어간다 작년에 왔던 위문열차가 죽지도 않고 또 왔네 죽지도 않고 또 왔네 어디 갔어 내 탄피 탄피 쏴 타타타타타타 탄피 아라따리또 하나 둘 셋 탄띠 탄띠 탄띠 탄띠 어디 갔어 내 탄피 탄피 쏴 타타타타타타 탄피 아라따리또 하나 둘 셋 탄띠 탄띠 탄띠 탄띠 이등병 어디에 일등병 어디에 상병장 어디에 전방에 힘찬 함성 발사
  타피  ,비는 오는데 너는 안와 (Feat. 스트링거),부슬비가 낮부터 와 축축한 동네 난 방안에만 있어 창문을 바라봐 창밑으로 미끄러지는 물밖으로 삐뚤어져보이는 이 밤의 불빛 빙 돌려봐도 전혀 윙 울리지 않는 핸드폰은 에어 플레인 모든가 얘가 많이 바쁜가 그러면 한숨 잘까나 음악을 틀고 눈감았어 에이 잠이 안오네 피곤하긴 한데 정신이 멀쩡해 그리고 또 요샌 진동에 민감해 이유는 말 안해도 알지 please call me again 매일 기분이 좋았다 나빴다 파도쳐 너에게로 헤엄치고 싶어 무척 노를 저을래 힘들어도 웃고 있어 너만 따라가면 되지 나의 북극성 비는 오는데 너는 안와 오는 길이 험한가 오다 빠졌나봐 비는 오는데 너는 안와 오는 길이 험한가 오다 빠졌나봐 비는 오는데 너는 안와 오는 길이 험한가 오다 빠졌나봐 비는 오는데 너는 안와 오는 길이 험한가 오다 빠졌나봐 약속을 잡으면 벌써부터 들떠 답답한 하루 중에서 겨우 숨 쉬어 그만 안녕하는게 아쉬워 벌써부터 널 바지 주머니에다가 넣어둘 걸 말같지 않는 농담들 널 보면 창작의 공장들이 팽팽 돌아가 기분 좋은 소란함 니가 딴 데 볼때 난 어느새 널 돌아봐 자꾸 뭘 주고싶어 어미새 같이 미소를 못감춰 조커같이 널 따라다닐래 막내 조카같이 널 따뜻하게 하고싶어 목화같이 또 더울 때는 반팔에 콜라같이 아이스크림은 세가지 맛을 골라놨지 나도 알지 결국에 내 손해 아 몰라 이미 너의 노예 비는 오는데 너는 안와 오는 길이 험한가 오다 빠졌나봐 비는 오는데 너는 안와 오는 길이 험한가 오다 빠졌나봐 비는 오는데 너는 안와 오는 길이 험한가 오다 빠졌나봐 비는 오는데 너는 안와 오는 길이 험한가 오다 빠졌나봐 밤 중에 주룩 주룩하고 비가 오는데 핸드폰은 연락이 안오네 계속 보는데 기다리던 차에 가끔씩은 오는데 내가 너무 기다리는게 문제야 원래 밤 중에 주룩 주룩하고 비가 오는데 핸드폰은 연락이 안오네 계속 보는데 기다리던 차에 가끔씩은 오는데 내가 너무 기다리는게 문제야 원래 밤 중에 주룩 주룩하고 비가 오는데 핸드폰은 연락이 안오네 계속 보는데 기다리던 차에 가끔씩은 오는데 내가 너무 기다리는게 문제야 원래 밤 중에 주룩 주룩하고 비가 오는데 핸드폰은 연락이 안오네 계속 보는데 기다리던 차에 가끔씩은 오는데 내가 너무 기다리는게 문제야 원래 비는 오는데 너는 안와 오는 길이 험한가 오다 빠졌나봐 비는 오는데 너는 안와 오는 길이 험한가 오다 빠졌나봐 비는 오는데 너는 안와 오는 길이 험한가 오다 빠졌나봐 비는 오는데 너는 안와 오는 길이 험한가 오다 빠졌나봐
  엘큐 (LQ)  ,엘자객 Remix,Straight outta 영등포니아 Elcue is coming at You 술판에 널리 퍼진 My name value You better know Get Ready 모두 들이킬 준비 Get Ready 모두 미칠 준비 Get Ready 이제 준비 끝 Let's Go 어제밤엔 쉬었으니까 오늘까지 늘어져 있을수 없으니까 이틀연짱 못나가는건 너무 억울해 먼지가 수북하게 쌓인거같아 얼굴에 툭툭 털어내 우울함 걷어내 전화를 걸어 man woman 아무 번호에 그래도 여자가 낫지만 별로 없네 그냥 놀다가 거리에서 작업해 up되 up되 상상만했는데 은행부터 들르자고 지갑좀 채우게 내 꿈을 이뤄줄 세종대왕 날 밤의 제왕으로 만들어줘 제발 역시나 미친 동네 답구나 아름다운 사람들만 모여 놀러왔구나 화끈해주기만 하면 더 좋을텐데 나랑 끝까지 남을지는 모르겠네 영등포니아 엘자객 밤시간엔 That's My Name 내가 오늘 행차해 Everybody Say My Name 영등포니아 엘자객 밤시간엔 That's My Name 내가 오늘 행차해 Everybody Say My Name 내 잔을 받아라 내 잔을 받아라 괴씸한 이 자식을 마셔버리게 내 잔을 받아라 내 잔을 받아라 괴씸한 이 자식을 마셔버리게 내 잔을 받아라 내 잔을 받아라 괴씸한 이 자식을 마셔버리게 내 잔을 받아라 내 잔을 받아라 괴씸한 이 자식을 마셔버리게 생산성이 전혀 없는 간 파괴 숫놈밖에 없다는건 너무 암담해 그래서 한번 발악해본다 nice try 허나 초면인데 모두 보자마자 bye bye더라 힘빠진 용자들이 남아있는 자리 독기밖에 남지않은 28의 평균 나이 다 필요없어 그냥 잔 계속 채워 마음을 비우고 오늘밤도 이렇게 때워 폭탄에다 long island 잭콕안에 레몬한개 다 원샷해 원샷해 집에 가서 열쇠 구멍조차 못찾게 이건 너도 나도 죽어버리는 kamikaze 우린 매번 우리 몸에 너무 잔인하지 그래도 밤을 보내는덴 이게 확실하니까 내일 재가 되어버리게 미친듯이 달리자 영등포니아 엘자객 밤시간엔 That's My Name 내가 오늘 행차해 Everybody Say My Name 영등포니아 엘자객 밤시간엔 That's My Name 내가 오늘 행차해 Everybody Say My Name 내 잔을 받아라 내 잔을 받아라 괴씸한 이 자식을 마셔버리게 내 잔을 받아라 내 잔을 받아라 괴씸한 이 자식을 마셔버리게 내 잔을 받아라 내 잔을 받아라 괴씸한 이 자식을 마셔버리게 내 잔을 받아라 내 잔을 받아라 괴씸한 이 자식을 마셔버리게
  MC 스나이퍼  ,그대만이 그대니라,그대만이 그대니라  Uh Yeah 그대는 어디 Uh Yeah 난 지금 여기 Uh Yeah 그대여 부디 Uh Yeah 돌아와주길 Uh Yeah 그대는 어디 Uh Yeah 난 지금 여기 Uh Yeah 그대여 부디 Uh Yeah 돌아와주길  정처없이 부는 바람 노을의 범람 한 겨울의 소린가 소란스런 내 마음 별들이 쏟아질듯한 깊은 내 맘 행선지를 잃은 길이 막힌 사랑 하늘 아래 실수없는 사람을 보면요 그리움에 진한 척 팔랑대는 파란 하늘에 걸린듯한 그대의 짙은 향기가 코 끝을 맴돌아 제발 좀 돌아봐 사랑한댔잖아 널 지켜준댔잖아 너의 아이조차 내가 키워준댔잖아 그대가 어깨 넘어도 불편한 점자리 기다림에 지친 나는 내 감정을 유희 쓰러지는 겨울비 눈부신 장미빛 네온안에 소리없이 울고 있는 나의 시 그대가 없어 나는 울어 소리치며 사랑의 불꽃이여 어서 나를 불태우라  어째서 그대 모르죠 어떻게 그대를 잊죠 한참 후 아팠어요 목에 채물은듯한 사랑 앞에 쓸쓸한 기분을 달래 별들이 쏟아질듯한 밤 사랑의 시를 써요  숨이 멎을 것 같아 난 지금 죽은거와 같아 네가 없는 나의 삶은 사형수와 같다 눈물이 멈추지 않아 시름에 울다가 너의 사랑을 지켜보며 이대로 어떻게 내가 살아 넌 누구와 어울리지 않아 널 훔치고파 너의 전화 때가 늦어 안타까운 서른 살의 수채화 눈물의 비화 시련을 노래하는 슬픈 사랑의 찬가 사랑한댔잖아 널 지켜준댔잖아 너의 아이조차 내가 키워준댔잖아 밤길을 재촉하는 별들의 길인가 기억마저 숨을 쉬어 아픔의 시간 젖은 날개 저어가며 어둠 속을 날아 너의 곁에 가고픈 난 죽지 못해 살아 하나 둘씩 부서지는 사랑의 조각 사랑의 불꽃이여 어서 나를 불태우라  어째서 그대 모르죠 어떻게 그대를 잊죠 한참 후 아팠어요 목에 채물은듯한 사랑 앞에 쓸쓸한 기분을 달래 별들이 쏟아질듯한 밤 사랑의 시를 써요  지나친 사랑의 열망 미치도록 잔인하네 단절된 나의 사랑 누가 이해할 수 있겠어 온 몸이 떨려 눈물이 바람에 날려 시간의 발목을 잡으려 애쓴 시간마저 흘러 ?날리는 눈 사이로 작렬하는 기억의 파편 한 편의 장편소설과 같은 기억들마저 숨 위로 날개를 펴 이런 나를 삼키며 돌이킬 수 없는 깊은 방황의 날이여 안녕  어째서 그댄 모르죠 어떻게 그대를 잊죠 한참후 아팠어요 목에 채물은듯한 사랑앞에 쓸쓸한 기분을 달래 별들이 쏟아질듯한 밤 사랑의 시를 써요 어째서 그댄 모르죠 어떻게 그대를 잊죠 한참후 아팠어요 목에 채물은듯한 사랑앞에 쓸쓸한 기분을 달래 별들이 쏟아질듯한 밤 사랑의 시를 써요
  릴러말즈 (Leellamarz)  ,Black hole (Feat. oceanfromtheblue),너에게로 난 flow 멈출 수 없어 i just wanna go your home 오늘만큼은 ambitious because I’m drunk Baby let me tell you some 우린 지금 서로 flow into more 빠질 수 없는 저기 더 깊은 곳으로 Baby lets flow into yea We just havin greatest yea Maybe its better than grammy yea You are the best one that I been yea Baby get it on the floor yea yea 난 참을성이 좀 yea yea We just havin greatest yea yea 어린애는 don’t get it yea yea 한발 더 먼저 네게 난 다가가서 입 맞춤하고 벗어던져 오늘의 걱정들 이불은 치워 둬 너의 얘기들을 들어줄게 밤을 새워서 We just dancin Lets just groovin We just doin bad and bad I just want your Everything tonight Lets go to bed&bath 너에게로 난 flow 멈출 수 없어 i just wanna go your home 오늘만큼은 ambitious because I’m drunk Baby let me tell you some 우린 지금 서로 flow into more 빠질 수 없는 저기 더 깊은 곳으로 Baby lets flow into yea We just havin greatest yea Maybe its better than grammy yea You are the best one that I been yea you gon be my bebe tonight i just want it i mean wanna make another baby you got it i wanna start it from the bottom from your body sorry if you feel so bad take some rest in my bed 짧은 사이 그러나 밤샌 사이 확실히 해줌 좋겠어 이 관계에 감정선을 타 종점까지 함께해주라 혹시 그게 아니면 일어나 떠나줘 지금의 나에겐 다른게 필요해
  Rob Black  ,"Influencer (Feat. Big2, Stepherd)","Ik ben een echte clipper Outfit van de zipper Ik doe alleen 18 pillen per nacht Maar ik ben niet zo’n echte tripper Mijn vrienden kwijt in een donker hol Helemaal naar de gedver in De School Word helemaal gek van die geile wijven ‘Mag ik een beetje sos van je lul af snuiven?’ Dat laatste lijntje dat was niet zo smart Morgen weer trainen in het vondelpark Gozer, Wees niet zo een pootje, eet gewoon morgen een hummus broodje! Een klootviool met een Poke bowl Ghap, ben je nog steeds in de school? Hoe hou je het vol joh, met dit soort mensen Gast, laat me lekker influencen  Want ik ben een influencer, in het weekend een partydancer Kijk hem lekker gaan zeggen al die mensen, true don dada original gangster Want ik ben een influencer, in het weekend een partydancer Kijk hem lekker gaan zeggen al die mensen, true don dada original gangster  Ben een koning, lekker goings Alles feng shui in m’n woning Race fiets rollin’ … en dat is wel een stijltje hoor! Koffietje doen in de negen straatjes Kleding dragen van veteranen K** hip met een coke verslaving En dat is wel een stijltje hoor! Bitch scheer je weg net britney Want ik blow mijn money in the city Mijn vegan game die is litty En iedereen hier krijgt een tikkie! Kom met klappertanden tantes in de tent Mijn ogen glimmen net als vvs Middelvinger naar de laatste trend Alles wat ik zeg dat is influence  Want ik ben een influencer, in het weekend een partydancer Kijk hem lekker gaan zeggen al die mensen, true don dada original gangster Want ik ben een influencer, in het weekend een partydancer Kijk hem lekker gaan zeggen al die mensen, true don dada original gangster"
