artist,title,lyric
  NCT 127  ,Day Dream (白日夢),어디쯤 이런 바람이 불어온 건지 자꾸만 나를 한 걸음씩 떠밀어 어지러 수풀 사잇길 헤매는데 마침 익숙히 스친 멜로디 na na na na na na  고갤 돌린 순간 날 불러낸 듯한 oh you oh my 난 빠져들어가 for love  Loving you feels like I’m dreaming 난 널 따라 어디까지 온 걸까 no Loving you feels like I’m dreaming 넌 날 알아 너의 이름이 뭐야? No  huh  신세계 같아 여기는 oh my my my 둘러보기도 바빠 not tired tired tired 순간 어디선가 몰래 나타나 미소만 남긴 cheshire cat  이 모두를 내게만 다 열어 준 듯한 oh you and I 더 빠져들어가 for love  Loving you feels like I’m dreaming 난 널 따라 어디까지 온 걸까 no Loving you feels like I’m dreaming 넌 날 알아 너의 이름이 뭐야? no  걸음이 아주 빨라 저만치 나를 앞서 그럼 눈을 감어 그렇게 너를 찾아 쏟아낸 질문 그저 티 없이 넌 미소 지을 뿐 다시 한번 되물었어 no 너의 이름이 뭐냐고 my cherry blossom It ain’t fall yet so don’t leave We can solve it (We can solve it)  Loving you feels like I’m dreaming 꿈만 같아 깨어나고 싶지 않아 no Loving you feels like I’m dreaming 숨이 가빠 헤어나고 싶지 않아 no
  브라운 아이드 소울  ,Anything (Through The Rain),조금씩 비가 내려와 습관처럼 이 거리에 또 서 있어 아직도 나의 우산에 내 가슴에 니 자린 그대로인데 So I 아직도 널 생각해 아직도 널 사랑해 이젠 잊고 싶은데 내 가슴은 I can't show u my mind anything anything But you came in my life anything anything Don't you forget my love anything anything I see u through the rain I see u pouring rain I'll be waiting for you anything anything I can do it for love anything anything I can show it for love anything anything I see u through the rain I see u pouring rain Ooh stay with me 내게 돌아와 주길 기도해 Can you stand the rain So I 아직도 널 기억해 아직도 난 널 원해 너 하나만 사나 봐 내 가슴엔 I can't show u my mind anything anything But you came in my life anything anything Don't you forget my love anything anything I see u through the rain I see u pouring rain I'll be waiting for you anything anything I can do it for love anything anything I can show it for love anything anything I see u through the rain I see u pouring rain 멈출 수 없는 빗줄기처럼 널 향한 나의 그리움 잠시도 멈출 수가 없어 니 곁에 돌아갈 수 있다면 그럴 수만 있다면 내 품에 너를 안고 이젠 두 번 다신 널 놓지 않아 anything anything But you came in my life anything anything Don't you forget my love anything anything I see u through the rain I see u pouring rain I'll be waiting for you anything anything I can do it for love anything anything I can show it for love anything anything I see u through the rain I see u pouring rain
  Ruth Brown  ,Teardrops From My Eyes (LP Ver.),"Down in Mexicali There's a crazy little place that I know Where the drinks are hotter than the chili sauce And the boss is a cat named Joe  He wears a red bandana, plays a blues pianna In a honky-tonk, down in Mexico He wears a purple sash and a black moustache In a honky-tonk, down in Mexico  Well, the first time that I saw him He was sittin' on a piano stool I said ""Tell me dad, when does the fun begin?"" He just winked his eye and said ""Man, be cool""  He wears a red bandana, plays a blues pianna In a honky-tonk, down in Mexico He wears a purple sash and a black moustache In a honky-tonk, down in Mexico  All of a sudden in walks this chick Joe starts playing on a Latin kick Around her waist she wore three fishnets She started dancin' with the castanets  I didn't know just what to expect She threw her arms around my neck We started dancin' all around the floor And then she did a dance I never saw before  So if you're south of the border I mean down in Mexico And you wanna get straight Man, don't hesitate Just look up a cat named Joe  He wears a red bandana, plays a blues pianna In a honky-tonk, down in Mexico He wears a purple sash and a black moustache In a honky-tonk, down in Mexico  Yeah, como esta usted senorita Come with me to the border, south of the border, that is In Mexico, yeah in Mexico You can get your kicks in Mexico  Come with me baby, come with me Come with me, crazy, yeah"
  나아람  ,바라만 보아도 좋은 사람,괜히 우울해 지는 날 갑자기 울고 싶은 날 생각나는 한 사람 안겨 울고 싶은 너 예쁜 옷을 보는 순간 사주고 싶은 너인걸 좋은 카페 같이 가고 싶은 사람이에요 바라만 보아도 좋아요 곁에만 있어도 좋아요 눈만 마주쳐도 좋아요 그대만 있으면 돼 많은걸 바라지 않아요 언제나 곁에만 있어주면 돼요 사랑해요 사랑해요 진심 담아 사랑해요 단둘이 커피 마실 때 맑은 미소 주는 사람 이유 없이 웃을 땐 마주 웃어주는 너 한적한 공원을 함께 손잡고 걸어 줄 때에 따뜻한 너의 손 그런 니가 너무 좋아져 바라만 보아도 좋아요 곁에만 있어도 좋아요 눈만 마주쳐도 좋아요 그대만 있으면 돼 많은걸 바라지 않아요 언제나 곁에만 있어주면 돼요 사랑해요 사랑해요 진심 담아 사랑해요 내 곁에 와줘서 나를 사랑을 해줘서 행복해요 고마워요 사랑을 속삭여요 바라만 보아도 좋아요 곁에만 있어도 좋아요 눈만 마주쳐도 좋아요 그대만 있으면 돼 많은걸 바라지 않아요 언제나 곁에만 있어주면 돼요 사랑해요 사랑해요 진심 담아 사랑해요
  PL (피엘)  ,SONATA (Feat.Nody Cika),하루 종일 핸드폰 위로 울려대는 알람 벨 뒤척거리던 베개 위로 꿈이 없는 잠을 깨 even don't know where we go 매일 봐도 낯선 곳 까만 밤이 없는 도시로 우린 발걸음을 떼 let me know what's on your mind 잠들 곳이 없는 너의 방황하는 맘 자 어서 일어나 here we go 어디건 차에 올라 we can go slow 뒤처질 걱정 없이 경적에서 손을 떼 잠 못 든 새벽 세 시 반 널 태운 낡은 sonata you tell me everything's alright 널 위한 나의 lullaby 바쁜 도시 we still classic we ride it you tell me everything's alright tell me everything's alright oh yeah 늦은 새벽 ride it You know we can make it right 어디든 갈 곳을 따라 가는 대로 try it 주저하는 맘이 다 사라지도록 I tell you everything is fine let me know what's on your mind 잠들 곳이 없는 너의 방황하는 맘 자 어서 일어나 here we go 어디건 차에 올라 we can go slow 뒤처질 걱정 없이 경적에서 손을 떼 잠 못 든 새벽 세 시 반 널 태운 낡은 sonata you tell me everything's alright 널 위한 나의 lullaby 바쁜 도시 we still classic we ride it you tell me everything's alright tell me everything's alright oh yeah 네온사인 저 불빛 속 저무는 밤의 epilogue 인디의 노래를 틀고 펼쳐봐 너의 비망록 just tell me what you wanna do 어디든 가고 싶은 곳 밤거리 위 adagio 두 눈을 맞추며 a tempo 잠 못 든 새벽 세 시 반 널 태운 낡은 sonata you tell me everything's alright 널 위한 나의 lullaby 바쁜 도시 we still classic we ride it you tell me everything's alright tell me everything's alright oh yeah 잠 못 든 새벽 세 시 반 you tell me everything's alright 바쁜 도시 we still classic we ride it you tell me everything's alright tell me everything's alright oh yeah
  Monica  ,Take Him Back,Maybe you exchanged it for new shoes I need to Come right back and be alone again Maybe I didn't get the use Out of him Didn't come with no type of warranty There's no one That I adore more than your love It hurts me more To let you back in again There's no one Who could ever show me love Way to never trust someone Better than you Should I take him back After what he did Hurt me in ways that I can't Begin to replace how I feel So I'll just go away Take Him Back After what he did Hurt me in ways that I can't Begin to replace how I feel So I'll just go away Don't wanna go through the same games again He's no good and that's just it for me Does it every time he returns There's no use I'll just be the one left in the end There's no one That I adore more than your love It hurts me more To let you back in again There's no one Who could ever show me love Way to never trust someone Better than you Should I take him back After what he did Hurt me in ways that I can't Begin to replace how I feel So I'll just go away Take Him Back After what he did Hurt me in ways that I can't Begin to replace how I feel So I'll just go away Should I take him back After what he did Hurt me in ways that I can't Begin to replace how I feel So I'll just go away Take Him Back After what he did Hurt me in ways that I can't Begin to replace how I feel So I'll just go away Don't wanna go through the same game Maybe if we remain Don't wanna go through the same games baby Should I take him back After what he did Hurt me in ways that I can't Begin to replace how I feel So I'll just go away Take Him Back After what he did Hurt me in ways that I can't Begin to replace how I feel So I'll just go away There's no one that I adore And you know it hurts me more To let you back into my life You ain't never treat me right There's no one that I adore And you know it hurts me more To let you back into my life You ain't never treat me right Should I take him back After what he did Hurt me in ways that I can't Begin to replace how I feel So I'll just go away Take Him Back After what he did Hurt me in ways that I can't Begin to replace how I feel So I'll just go away
  Pharrell Williams  ,Runnin`,Summertime in Virginia was a oven All the kids eating ice cream with their cousins I was studyin' while you was playing the dozens dozens Don't act like you was there when you wasn't Runnin' from the man man runnin' from the badge badge Don't act like you was there when you wasn't Runnin' toward our plans plans and the judges hands hands Don't act like you was there when you wasn't I know they say you crawl for your own But in my mind I already jog If I stand still I cannot get far They want the Moon I'm on Mars Sometime my mind dives deep When I'm runnin' I don't want no free ride I'm just sick and tired of runnin' Some nights I cry Cause I can see the day comin' Together we fight Oh but no more runnin' You and I are not different from each other Shut our eyes when we slumber I see numbers Black and white we're computers I am colored Don't act like you was there when you wasn't From runnin' to exams exams to jobs for a man man Don't act like you was there when you wasn't In the law of the land land the women were often banned banned Don't act like you was there when you wasn't I know they say you crawl for your own But in my mind I already jog If I stand still I cannot get far They want the Moon I'm on Mars Sometime my mind dives deep When I'm runnin' I don't want no free ride I'm just sick and tired of runnin' Some nights I cry Cause I can see the day comin' Together we fight Oh but no more runnin' I know they say you crawl for your own But in my mind I already jog If I stand still I cannot get far They want the Moon I'm on Mars Sometime my mind dives deep When I'm runnin' I don't want no free ride I'm just sick and tired of runnin' Some nights I cry Cause I can see the day comin' Together we fight Oh but no more runnin'
  태완 (Taewan)  ,나란 사람 (Original Mix),태워진 사진을 쥐고 한참을 울어도 어쩔 수가 없는걸요 사진 속 그댄 항상 웃죠 바보 같이 날 보며 웃고만 있죠 나빴던 기억들로만 사진 속에 담을 걸 그랬나 봐요 수백 번이고 불을 당기죠 이내 곧 꺼버리고서 알잖아요 나 바보인 걸요 나란 사람 그래요 나란 사람 이렇게 아무것도 못한걸요 그래 내 사랑은 사랑이 아니죠 그대가 들을 수 없는 작은 노래 멍하니 TV를 보다가 흐르는 눈물은 어쩔 수 없는걸요 함께 보던 거울도 나란히 놓여진 칫솔도 그대로 인데 Stop 비디오처럼 Stop 다시 첨으로 애꿎은 술잔만 비우죠 그대를 토해내려고 알잖아요 나 바보인 걸요 나란 사람 그래요 나란 사람 이렇게 아무것도 못한걸요 아니 무얼 해도 그대는 모르겠죠 그대에 눈에 이젠 없는 거죠 나  태우고 또 비워봐도 안되네요 어떡하죠 그대 없는 나란 사람을 yeh 나란 사람 그래요 나란 사람 이렇게 아무것도 못한걸요 그래 내 사랑은 사랑이 아니죠 그대가 들을 수 없는 작은 노래 나란 사람 그래요 나란 사람 이렇게 아무것도 못한걸요 아니 무얼 해도 그대는 모르겠죠 그대에 눈에 이젠 없는 거죠 나
  바비 킴  ,MaMa,MaMa 아직도 기억해요 어릴적 당신의 품을 MaMa 어느새 훌쩍 자라서 어른이 되었지만 난 언제나 당신의 무릎이 필요한 작은 아이일 뿐이죠 어디로 가야 하는지 몰라 길 헤매다 문득 뒤를 돌아보면 그 곳엔 언제나 당신이 웃고 있었죠 내 그림자를 안고서  MaMa 이제 알 것 같아요 얼마나 힘들었나요 MaMa 힘들고 지쳐 쓰러져 울고 싶었을 텐데 난 한번도 엄마의 눈물을 본 적 없죠 미안해요 고마워요 이제는 내가 기다릴게요 비가 오면 우산 들고 내가 서있을게요 당신이 내게 했던 것 처럼 내가 안아 줄게요 하늘에 뜨거운 저 태양도 밤하늘에 수많은 저 별들도 당신 앞에선 그저 작은 이야기 뿐인걸 이제는 내가 기다릴게요 비가 오면 우산 들고 내가 서있을게요 당신이 내게 했던 것 처럼 내가 안아 줄게요 그대와 영원히
  Mary J. Blige  ,Good Love (Feat. T.I.),Hey Grand hustle homie Its the king partner You know I could leave without hollerinat you one more time right baby  Sexy boy sexy boy wont you be my I enjoy chocolate kisses dont you see my Aight boy sex on you tonight boy Only one I want for the rest of my life boy Am I coming on too strong Do I make you nervous Is this the first time that you heard this Baby you got what I want And I think I deserve it wont hurt it promise I'll be worth it So give that give me that give me that good love Cause baby you're what I'm looking for and every time you smile I want some more So give that give me that give me that good love Now don't you tell me no just come here and give me that good love Mercy me mercy me you makin my Temperature heat up heat up baby sky high I don't mean to be rude but if you don't come on imma come and get you Am I coming on too strong Do I make you nervous Is this the first time that you heard this Baby you got what I want And I think I deserve it wont hurt it promise I'll be worth it So give that give me that give me that good love Cause baby you're what I'm looking for and every time you smile I want some more So give that give me that give me that good love Now don't you tell me no just come here and give me that good love Give me mine give me mine give me mine give me that give me that good love Good love Give me mine give me mine give me mine give me that give me that good love Good love Aye where my ladies at Throw you hands up You see a sucka lookin at you tell him man up So he bought a drink tell'em and what That don't mean he got the right to keep you handcuffed You got you hair done and your toes too You lookin good girl if aint nobody told you Even the hood girls with the gold tooth And where the girls who buy the purses that he owes you The educated ladies went to school and graduated Who don't be thinkin everyday cause this is celebratin Pop bottles shawty and do yah thing ma And let your hair down and let it hang ma Now all the single moms raising babies on their own Forget your baby daddy baby you don't need him homes Whether you got your real hair or a weave on Whether you got some Frankie beads or some beads on From the a cup to the d cup To the Kikis Nikkis and Tamekas Listen not only will I hit it if you throw it to me But imma beat it like you stole and you owe it to me So give that give me that give me that good love Cause baby you're what I'm looking for and every time you smile I want some more So give that give me that give me that good love Now don't you tell me no just come here and give me that good love That good love That good love That good love That good love That good love That good love
