artist,title,lyric
  Celine Dion  ,Encore Un Soir (Album Ver.),Une photo une date C'est a n'y pas croire C'etait pourtant hier mentirait ma memoire Et ces visages d'enfants et le mien dans ce miroir Oh c'est pas pour me plaindre ca vous n'avez rien a craindre La vie m'a tellement gatee j'ai plutot du mal a l'eteindre O mon Dieu j'ai eu ma part Et bien plus a tant d'egards Mais quand on vit trop beau trop fort on en oublie le temps qui passe Comme on perd un peu le Nord au milieu de trop vastes espaces A peine le temps de s'y faire a peine on doit laisser la place O si je pouvais Encore un soir encore une heure Encore une larme de bonheur Une faveur comme une fleur Un souffle une erreur Un peu de nous un rien du tout Pour tout ce dire encore un bien se taire Un regard juste un report A peine encore meme s'il est tard J'ai jamais rien demande ca c'est pas la mer a boire Allez face a l'eternite ca va meme pas se voir Ca resteras entre nous oh juste un leger retard Y'en a tant qui tuent le temps Tant et tant qu'ils le perdent ou le passent Tant qui se mentent invantant les reves En des instants de grace Oh je donne ma place au paradis Si l’on m’oublie sur Terre Encore hier Encore un soir encore une heure Encore une larme de bonheur Une faveur comme une fleur Un souffle une erreur Un peu de nous un rien du tout Pour tout ce dire encore un bien se taire En regards juste un report A peine encore je sais il est tard C’est pas grand-chose rien qu’une pause Que le temps les horloges se reposent Et caresser juste un baiser un baiser Encore un soir encore une heure Un peu de nous un rien du tout Encore un soir encore une heure Un peu de nous Un soir
  Blue  ,Best In Me,From the moment I met you I just knew you'd be mine  You touched my hand and I knew that this was gonna be our time I don't ever wanna lose this feeling I don't wanna spend a moment apart Cos you bring out the best in me like no one else can do That's why I'm by your side and that's why I love you Everyday that I'm here with you I know that it feels right And I've just got to be near you everyday and every night And you know that we belong together It just had to be you and me Cos you bring out the best in me like no one else can do That's why I'm by your side and that's why I love you  And you know that we belong together It just had to be you and me Cos you bring out the best in me like no one else can do That's why I'm by your side Cos you bring out the best in me like no one else can do That's why I'm by your side and that's why I love you Cos you bring out the best in me like no one else can do That's why I'm by your side and that's why I love you
"  Daryl Hall ,  John Oates  ",You Make My Dreams,What I want you've got And it might be hard to handle But like the flame that burns the candle The candle feeds the flame yeah yeah What I've got's full stock of thoughts and dreams that scatter You pull them all together And how I can't explain Oh yeah well well you You make my dreams come true Well well well you oh yeah You make my dreams come true Girl oh yeah On a night when bad dreams become a screamer When they're messin' with a dreamer I can laugh it in the face Twist and shout my way out And wrap yourself around me 'Cause I ain't the way you found me And I'll never be the same oh yeah Well 'cause you You make my dreams come true oh yeah Well well well you ooh ooh You make my dreams come true whoa yeah Well listen to this oh I'm down on the daydream Oh that sleepwalk should be over by now I know Ah you yeah yeah you make my dreams come true oh yeah I've been waiting for waiting for you girl oh yeah You make my dreams come true Make you make you make I've been waiting for waiting for you girl All night You make my dreams come true oh whoa whoa I've been waiting for waiting for waiting for waiting for waiting for waiting for waiting for You make my dreams Woo ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh I've been waiting for you girl You make my dreams
  Michael Jackson  ,Slave To The Rhythm,She dances in these sheets at nights She dances to his needs She dances 'til he feels just right Until he falls asleep She dances at the crack of dawn And quickly cooks his food She can't be late can't take too long The kids must get to school She's a slave to the rhythm She's a slave to the rhythm of She's a slave to the rhythm A slave to the rhythm of The rhythm of love the rhythm of love She's a slave to the rhythm She's a slave to the rhythm of She's a slave to the rhythm A slave to the rhythm of The rhythm of love the rhythm of love She dances for the man at work Who works her overtime She can't be rude as she says Sir I must be home tonight She dances to the kitchen stove Dinner is served by nine He says his food's an hour late She must be outta her mind She's a slave to the rhythm She's a slave to the rhythm of She's a slave to the rhythm A slave to the rhythm of The rhythm of love the rhythm of love She's a slave to the rhythm She's a slave to the rhythm of She's a slave to the rhythm A slave to the rhythm of The rhythm of love the rhythm of love She works so hard just to make her way For a man who just don't appreciate And though he takes her love in vain Still she could not stop couldn't break his chains She danced the night that they fell out She swore she'd dance no more But then she did he did not quit as she ran out the door She danced through the night in fear of her life She danced to a beat of her own She let out a cry and swallowed her pride She knew she was needed back home home She's a slave to the rhythm She's a slave to the rhythm of She's a slave to the rhythm A slave to the rhythm of The rhythm of love the rhythm of love She's a slave to the rhythm She's a slave to the rhythm of She's a slave to the rhythm A slave to the rhythm of The rhythm of love the rhythm of love
  Human Nature  ,Stand By Me,When the night has come And the land is dark And the moon is the only light we'll see No I won't be afraid Oh I won't be afraid Just as long as you stand stand by me So darling darling Stand by me oh stand by me Oh stand stand by me Stand by me If the sky that we look upon Should tumble and fall All the mountains should crumble to the sea I won't cry I won't cry No I won't shed a tear Just as long as you stand stand by me And darling darling Stand by me oh stand by me Oh stand now stand by me Stand by me So darling darling Stand by me oh stand by me Oh stand now stand by me stand by me Whenever you're in trouble won't you stand by me Oh stand by me oh won't you stand now stand Stand by me
  Modern Talking  ,Cheri Cheri Lady,Oh I cannot explain Every time it's the same Oh I feel that it's real Take my heart I've been lonely too long Oh I can't be so strong Take a chance for romance Take my heart I need you so There's no time I'll ever go Cheri Cheri Lady Goin' through emotion Love is where you find it Listen to your heart Cheri Cheri Lady Livin' in devotion It's always like the first time Let me take a part Cheri Cheri Lady Like there's no tomorrow Take my heart don't lose it Listen to your heart Cheri Cheri Lady To know you is to love you If you call me baby I'll be always yours I get up and get down Oh my world turns around Who is right Who is wrong I don't know I've got pain in my heart Got a love in my soul Easy come but I think easy go I need you so Although times I move so slow Cheri Cheri Lady Goin' through emotion Love is where you find it Listen to your heart Cheri Cheri Lady Livin' in devotion It's always like the first time Let me take a part Cheri Cheri Lady Like there's no tomorrow Take my heart don't lose it Listen to your heart Cheri Cheri Lady To know you is to love you If you call me baby I'll be always yours
  Pentatonix  ,Hallelujah,I've heard there was a secret chord That David played and it pleased the Lord But you don't really care for music do ya Well it goes like this The fourth the fifth the minor fall the major lift The baffled king composing Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah Well your faith was strong but you needed proof You saw her bathing on the roof Her beauty in the moonlight overthrew ya She tied you to the kitchen chair She broke your throne and she cut your hair And from your lips she drew the Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah Well baby I've been here before I've seen this room and I've walked this floor I used to live alone before I knew ya And I've seen your flag on the marble arch And love is not a vict'ry march It's a cold and it's a broken Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah Well maybe there's a God above But all I've ever learned from love Was how to shoot somebody who outdrew ya And it's not a cry that you hear at night It's not somebody who's seen the light It's a cold and it's a broken Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah Hallelujah
  Jake Bosci  ,Abbot Kinney,"Abbot Kinney  Somethin's different about you  Verse 1 We stay Down on Venice Beach Our hands Don't quite touch  Your eyes They don't mean you're sorry Are you Giving up  PreChorus I miss those nights out on Abbot Kinney When the world was ours Perfect and pretty I wanna get back there I wanna get back there  Somethin's different about you Since we took that drive in the hills Somethin's different about you Since we took that drive somethin's different About you  Verse 2 Sunset Is slowly sinking Pink clouds Burning up  Breeze feels Somber but subtle I can't Give you up  PreChorus I miss those nights out on Abbot Kinney When the world was ours Perfect and pretty I wanna get back there I wanna get back there  Chorus Somethin's different about you Somethin's different about you Since we took that drive in the hills Somethin's different about you Somethin's different about you Since we took that drive somethin's different About you  Bridge You don't need this anymore I still do, I miss you You don't feel it anymore But I do, I need you  Somethin's different about you Since we took that drive in the hills Somethin changed inside you And I can't explain it still  Chorus x2 Somethin's different about you Somethin's different about you Since we took that drive in the hills Somethin's different about you Somethin's different about you Since we took that drive somethin's different About you"
  Kilo Kish  ,BOTH SIDES,"I gave you who I am Like you could understand This life is sweet as lemon Do we ever wake up?  [Refrain] Hoping, hoping I found some part of you Sick of this mystery Hoping, hoping Closing that box Simple history  [Pre-Chorus] One more glass then and never after I can only laugh at just my reaction One more dance in this broken palace I can only be so hopeless  [Chorus] What is wrong, wrong with ya? You tear it all down, forget ya It seems to me, we burn a bridge every time Both sides  What is wrong, wrong with ya? You tear it all down, forget ya It seems to me, we burn a bridge every time Both sides  [Verse 2] Fantasies can't agree We can't kill the questioning Pretty please On a leash Will we ever get free?  [Refrain] Hoping, hoping I found some part of you Sick of this mystery Hoping, hoping Closing that box into history  [Pre-Chorus] One more glass then I can only laugh at just my reaction One more dance in I can only be so hopeless  [Chorus] What is wrong, wrong with ya? You tear it all down, forget ya It seems to me, we burn a bridge every time Both sides What is wrong, wrong with ya? You tear it all down, forget ya It seems to me, we burn a bridge every time Both sides  [Bridge] When you met me (ha, ha) What you didn't see (ha, ha) It's the one thing (ha, ha) I commit to break (ha, ha) When you met me (ha, ha) All you didn't see (ha, ha) You're the one thing (ha, ha) I commit to break (ha, ha)  [Pre-Chorus] No more glasses, I want to smash them I can only laugh at your non reaction No more dancing, can hardly stand it I can only be so hopeless  [Chorus] What is wrong, wrong with ya? You tear it all down, forget ya It seems to me, we burn a bridge every time Both sides What is wrong, wrong with ya? We never back down, forget ya It seems to me, we burn a bridge every time Both sides"
  Melanie C.  ,I Turn To You (Hex Hector Radio Mix),"When the world is darker than I can understand. When nothing turns out the way I planned. When the sky turns grey and there's no end in sight. When I can't sleep through the lonely night.  I turn to you. Like a flower leaning toward the sun. I turn to you. 'Cos you're the only one. Who can turn me around when I'm upside down. I turn to you.  When my insides are wracked with anxiety. You have the touch that will quiet me. You lift my spirit. You melt the ice. When I need inspiration, when I need advice.  I turn to you. Like a flower leaning toward the sun. I turn to you. 'Cos you're the only one. Who can turn me around when I'm upside down. I turn to you.  Where would I be? What would I do? If you'd never helped me through. I hope someday if you've lost your way. You could turn to me like I turn to you.  I turn to you. Like a flower leaning toward the sun. I turn to you. 'Cos you're the only one. Who can turn me around when I'm upside down. I turn to you.  I turn to you. When fear tells me to turn around. I turn to you. 'Cos you're the only one. Who can turn me around when I'm upside down. I turn to you. I turn to you. I turn to you."
  J.Fla  ,Stressed Out,I wish I found some better sounds no one's ever heard I wish I had a better voice that sang some better words I wish I found some chords in an order that is new I wish I didn't have to rhyme every time I sang I was told when I get older all my fears would shrink But now I'm insecure and I care what people think Blurryface and I care what you think My name's Blurryface and I care what you think Wish we could turn back time to the good ol' days When our momma sang us to sleep but now we're stressed out Wish we could turn back time to the good ol' days When our momma sang us to sleep but now we're stressed out We're stressed out Sometimes a certain smell will take me back to when I was young How come I'm never able to identify where it's coming from I'd make a candle out of it if I ever found it Try to sell it never sell out of it I'd probably only sell one It'd be to my brother 'cause we have the same nose Same clothes homegrown a stone's throw from a creek we used to roam But it would remind us of when nothing really mattered Out of student loans and treehouse homes we all would take the latter My name's Blurryface and I care what you think My name's Blurryface and I care what you think Wish we could turn back time to the good ol' days When our momma sang us to sleep but now we're stressed out Wish we could turn back time to the good ol' days When our momma sang us to sleep but now we're stressed We used to play pretend give each other different names We would build a rocket ship and then we'd fly it far away Used to dream of outer space but now they're laughing at our face Saying Wake up you need to make money Yeah We used to play pretend give each other different names We would build a rocket ship and then we'd fly it far away Used to dream of outer space but now they're laughing at our face Saying Wake up you need to make money Yeah Wish we could turn back time to the good ol' days When our momma sang us to sleep but now we're stressed out Wish we could turn back time to the good ol' days When our momma sang us to sleep but now we're stressed out
"  Bea Miller ,  Snakehips  ",NEVER GONNA LIKE YOU,I only met your father once And he told me not to worry 'bout you showing off And we did so yeah we did so much shit growing up yeah yeah Now I don't know a thing about you a thing about you And now you don't recognize me when I look you in the face How could you when you hide behind your shades all black You're gettin' so deep but I know you're in a state Tell me how you changed so fast Why you gotta be like that Swear I'm never gonna be like that Actin' faded when their eyes on you They ain't never gonna like you All my friends they say you're dope But they just stay in 'til the lights come on Wake in the morning it'll be just you They ain't never gonna like you Like I used to Like I used to Like I used to Remember when you'd called me up And come over in the daytime and we'd light it up You forget but at the time you didn't give a fuck And now you give a fuck too much Don't recognize me when I look you in the face How could you when you hide behind your shades all black You're gettin' so deep but I know you're in a state Tell me how you changed so fast Why you gotta be like that Swear I'm never gonna be like that Actin' faded when their eyes on you They ain't never gonna like you All my friends they say you're dope But they just stay in 'til the lights come on Wake in the morning it'll be just you They ain't never gonna like you Like I used to Like I used to Like I used to Ooh Like I used to Like I used to Like I used to Ooh Yeah we used to be friends Now you're actin' different Tell me that you need me like you used to Swear I'm only tryna make sense Don't know where the days went Tell me that you need me like I'm missin' you You you Why you gotta be like that Swear I'm never gonna be like that Actin' faded when their eyes on you They ain't never gonna like you All my friends they say you're dope They say you're dope But they just stay in 'til the lights come on But they stay in 'til the lights come on Wake in the morning it'll be just you Just you They ain't never gonna like you Like I used to No they never gonna like you Like I used to Like I used to No they never gonna like you Ooh Like I used to Like I used to Never gonna like you Like I used to Ooh Like I used to Like I used to Like I used to Ooh Oh-whoa Like I used to Like I used to Like I used to Never gonna like you Ooh
  Louis Yoelin  ,Shy Girl,"Shy girl, I knew you were the one From the first time that I saw you Shorty stepped up in the club, every eye was on you Every girly jealous like crazy, every playa wishin’ just maybe They could be the one to take you home tonight girl But you ain’t havin’ none of that baby, only I could see the lady Headin’ to the back while all your homegirls left to dance You take a seat, I’m at your feet to tell you baby Shy girl, I knew you were the one From the first time that I saw you in the back of the club I had to have you in My world, girl you stole my heart And I pulled you to the dance floor, I took a look in your eyes I saw a shy girl You’re so beautiful, why you hidin’ away girl Did somebody do you wrong, maybe you’re just waiting for someone special Let me be the man girl, let me take your hand and show you Every thing that you’ve been holding On for on the dance floor, can you feel me can you see There’s so much more I have to show, just let me baby Shy girl, I knew you were the one From the first time that I saw you in the back of the club I had to have you in My world, girl you stole my heart And I pulled you to the dance floor, I took a look in your eyes I saw a shy girl Can you feel my love, can you feel my touch Open up your love Shy girl, I knew you were the one From the first time that I saw you in the back of the club I had to have you in My world, girl you stole my heart And I pulled you to the dance floor, I took a look in your eyes I saw a shy girl"
