title,reviews
앙리 앙리 (Henri Henri),"  앙리 앙리
감독 마르탕 탈보 출연 빅터 안드레 튀르종-트렐레, 소피 드마레 개봉 2014 캐나다
리뷰보기

시사회를 다녀왔다. 
앙리앙리는 사실 상당히 잔잔한 영화이다. 게다가 중간은 약간 지루하기까지하다. 

그런데, 정말 묘하게도 보면 행복해짐을 느낀다. 

어거지식의 행복이 아니라 그 전개가 참으로 물 흐르듯 자연스럽게 느껴져서 모두가 만족해하며 행복해하는 모습이 참으로 기분이 좋아진다. 

반드시 꼭 보라고 말은 못하겠지만, 보면 행복 미소가 떠오르는 영화라 기분은 좋을거라는 말은 할 수있다. <앙리앙리>는 딱 그 정도의 느낌이다. 


부모를 잃은 앙리는 자신의 성도 모른체 성당에서 전구를 갈아주는 일을 하며 성인이 된다. 그러나 나이가 들고 수녀원이 경매에 넘어가면서 앙리도 그곳에 나오게 되고 
전구가게에 취직을 하게 된다. 그에게 전구를 바꾸는 일은 사람들에게 빛을주는 성스러운 일이었다. 

그렇게 모두를 위해 불을 밝히는 일을 하던 그에게 사랑이 찾아온다. 바로 3류 포르노 극장에서 일을 하는 아름다운 아가씨 헬렌. 

그러나 헬렌은 안타깝게도 하루아침에 시력을 잃고 포기하고 살아왔다. 그런 그녀에게 희망을 주고 싶었던 앙리는 자신의 이런 고민을 비노에게 털어놓고 이야기하게 된다. 

비노는 과거 피클의 제왕이었지만 점점 기억력을 잃게되어 자신의 금고번호까지 까먹고 괴팍한 노인이 된 사람이었다. 

오로지 비노를 인간적으로 위하며 찾아가고 위로하는 앙리는 그렇게 또하나의 인연을 만나게 되고 모든것은 참 자연스럽게 해결된다. 


이 영화가 행복하게 느껴지는건 등장인물 모두 (심지어 죽는사람까지) 결국은 모두가 해피엔딩으로 끝났다는 것이 아니라 
어떤 상황에서도 긍정적인 생각을 잃지 않았던 주인공 앙리에게 있었던게 아닐까 생각된다. 

부모님 두분을 끔찍하게 잃고 (두분다 크리스마스에 이별하게 된다..ㅠㅠ) 
슬플법도 한데 그런 기색없이 결국 잃어버린건 모두 찾게 된다며 주변사람들에게 늘 기운을 주고. 
누군가는 하찮게 생각하는 전구 가는 일을 사람들에게 빛을 주는 일이라고 자부심느끼는 모습이 결국 모든것은 마음가짐에 달린게 옳았다. 

자신에게 닥친 불행도 가볍게 생각하고 넘기고 주어진 행복은 감사해하고 

난 요즘 누가봐도 좋지 않은 형편이지만, 이상하게 기분이 좋은날이 계속 된다. 앞날이 밝진 않을지 몰라도 마음을 달리 먹었더니 
다 좋아보이고 짜증도 덜 나고 행복하다. 그렇게 행복한 기분이 들었더니 뭔가 좋은일이 조금만 생겨도 그게 다 내가 마음을 좋게 생각해서 그런것만 같아 더 기분이 좋다. 


앙리가 욕심없이 순수하게 살았기에 결국은 행복한 기운이 모두 모인게 아닌가 싶다. 나도 앙리같은 사람이 되고 싶다는 생각을 해본다. 나뿐 아니라 주변인도 모두 행복해지도록 말이다. 


끝없이 긍정의 기운을 느끼고 싶다면 이 영화는 옳은 선택이다. 












 


■ 그밖에 

비노피클 먹어보고 싶음. 
+
개봉은 10월 29일임메 "
앙리 앙리 (Henri Henri),"  정말 마음이 따뜻해지는 영화를 보고 왓네요
예고편을 보앗을때 정말 아름다운 동화이야기라 생각햇는데 그 이상이네요
캐나다에서 만든 영화이지만 대사가 거의 프랑스어이기에 더욱 아름답게 느껴지네요
프링스어로 한 영화지만 의외로 영어식 불어표현이라 대사도 조금은 알아들을수 잇어서
더욱더 영화를 즐길수 잇엇네요
세상을 밝혀주는 직업을가진 자와 장님소녀의 사랑, 기억을 잃은 사업가,다둥이 아빠
영화속 등장인물들이 결국 전부 해피한 결말을 하게되기에 더욱더 아름다운 동화네요
영화 끝나고 나오는데 제앞에 중년부부도 영화는 너무 아름답지만 과연 개봉을
할수 잇을까라고하는데 제 생각에도 예술영화 마니아들만 재밋어할것 같아서 아쉽네요
연인이나 가슴이 차가운 청춘들에게 꼭 권하고 싶은 어른 동화영화네요
제 평점은 9점입니다
 "
앙리 앙리 (Henri Henri),"  앙리앙리..보는 내내 행복감을 주는 힐링 영화
지난 21일에는 영화 '앙리 앙리' 를 보기 위해 동대문 메가박스에 다녀왔어요.
오는 10월 29일 개봉 예정인데 언론배급시사회를 통해 미리 보고 왔죠.
최근들어 한국영화 위주로만 관람하다가 정말 오랜만에 해외영화를 본것 같아요.
영화 첫장면부터 영화 보는 내내 그리고 영화를 보고 나와서까지 괜시리 저도 모르게 미소를 띄게 되고
기분이 좋아지는 가슴 따스한 힐링 영화였어요.
언제부터인가 점점 더 재미를 찾게 되고 자극적인것에 길들여져 영화를 선택하는데 있어서도
한쪽으로만 치우져 골랐던것 같아요.
과격하고 스릴 넘치고 스토리도 뭔가 꼬이고 꼬인 그런 영화들만 보다가
오랜만에 참 순수하고 따스한 영화를 봤네요.
뭐랄까 자극적이고 매운 떡볶이나 냉면만 찾아다니면서 먹다가
아주 순한맛의 하얀 순두부 한그릇 먹은 느낌 ㅎㅎ
정말이지 첫 장면부터 힐링이 되는듯한 묘한 즐거움을 느꼈어요.
영화 아멜리에를 잇는 유쾌한 판타지 영화라는 포스터 타이틀을 보고 갔기에 얼핏 어떤 스타일의 영화겠구나 상상은 하고 있었어요.
그럼에도 불구하고 그냥 흐믓한 미소를 지으면서 푹 빠져들었던거 같아요.
따지고 생각하고 고민하고 뭐 이런거 없이 그냥 순수한 마음으로 봤어요.
마치 한편의 동화를 보는듯한 즐거움이 영화가 끝날때까지 계속되었죠.
세상을 밝히는 아주 특별한 능력을 가진 앙리..
어렸을적 사정으로 수녀원에서 살다가 피치 못하게 세상에 나오게 되고 조명가게 동료 모리스를 만나게 되고
괴팍한 노인 비노도 만나고 극장 매표원 아가씨 헬렌과도 만나면서 일어나는 다양한 에피소드들~
주변을 밝은 빛으로 채우는 유쾌한 판타지가 가득한 작품으로
이미 각종 해외 영화제에서 노미네이트 되는등 뜨거운 관심을 받은 영화래요...
주인공인 앙리~
그냥 바라만 보고 있어도 미소가 절로 지어지는 얼굴이죠.
누군가 닮은거 같은데 ...암튼 앙리역의 빅터 안드레 튀르종 트렐레..이름도 복잡하네요.
표정연기가 압권이에요.
이게 연기인지 아니면 원래 이런 표정의 배우인지 ㅎㅎ
그냥 바라보는 사람을 무장해제 시키는것 같은..자신의 성조차 제대로 모르는 이 남자..은근 매력있어요.
너무 순수하다못해 때로는 바보스럽게 느껴지기도 하고 세상물정 넘 모르는것같아 안스럽기도 하고
혹시 정말 바보아닐까하는 생각도 들게하는 순수남이에요.
요즘같은 세상에 이런 남자라면 글쎄요..하실분들 많겠지만 말이죠..
수녀원에서 성인이 될때까지 성장하면서 그저 수녀원의 조명만 갈면서 지냈던 그가
바깥세상으로 나와 세상에 빛을 전하게 되죠.
영화 내내 다양한 에피소드가 잔잔하게 깔리는데 정말이지
영화보면서 제가 미소를 짓고 있다는게 느껴질 정도였어요.
제가 배시시 웃으면서 보고 있더라구요.
가끔씩 크게 웃기도 하구요.
물론 저뿐만이 아니라 객석에서도 따스한 웃음이 간간히 터져나왔었어요.
영화 볼때마다 가슴 졸이고 긴장하고 인상쓰고 봤던 영화들과는 사뭇다른...
완전 긴장 풀고 편하게 볼 수 있는 작품...
극장의 매표원 헬렌과 앙리의 만남~
요즘같은 세상에 이런 남자가 어딨어..할정도로 순수한 앙리의 모습에 그의 사랑에 살짝 떨리기도 했구요.
헬렌의 인형같은 얼굴을 보며 반할 수 밖에 없겠다 생각하기도 했구요...
앙리앙리...이렇게 착하고 순수한 주인공 근처엔 왠지 꼭 나쁜 사람 한명정도는 나올거라 생각했는데
그렇지도 않더라구요.
조명가게 동료나 노인 비노 등등 다들 따스한 사람들이구요.
마치 퍼즐 조각을 맞추듯 이어지는 에피소드에는 짠한 것도 있고 왠지 슬픈 것도 있지만
잔잔한 웃음으로 승화시키면서 관객을 계속 힐링시키는 힘이 있네요.
각종 에피소드들이 교묘하게 얽히고 섥히는걸 보면서
이런 발상은 어떻게 했을까 감탄스럽기도 했어요.
다양한 조명들을 갈아 끼우고 불이 들어오고..동화속에나 나올것만 같은 비노 저택이며 만찢녀같은 헬렌의 모습이며
잔잔한 즐거움이 가득한 영화였어요.
아름다운 장면도 참 많구요.
물론 뭔가 큼직한 사건이 일어나야하고 선과 악이 분명하고
자극적인 재미가 가득한 영화에 길들여져 있다면
이 영화가 다소 밋밋하고 싱겁다고 느끼실수도 있을거에요.
하지만 그런 영화들과는 또다른 깨알재미가 가득한 영화에요.
영화속 캐릭터 하나하나 재미있고 독특하고 조연들도 개성넘쳐요.
앙리와 헬렌이 썸을 타는 모습도 참 예쁘고 은근 웃겼구요.
진정한 행복이 무엇인지 사랑이 무엇인지 다시 한번 생각해보게 되고
앙리를 보면서 스스로 마음을 정화시키게 되는 영화에요.
긍정의 힘이 느껴지는 그런....
  동화속 같은 배경..음악..
행복을 느끼며 일어설 수 있는 마무리라 좋았구요.
  10월 29일 개봉이에요.
마음 한구석이 허전하시다거나 기운이 빠진다거나 힘들고 괴로워서 불행하다 느끼실때
그냥 편안한 마음으로 꼭 한번 보세요.
영화를 보는 내내 세상만사 다 잊고 힐링하며 즐길 수 있는 영화니까요...
     
 "
앙리 앙리 (Henri Henri),"앙리 앙리
감독
마르탕 탈보
출연
빅터 안드레 튀르종-트렐레, 소피 드마레
개봉
2014 캐나다
평점
리뷰보기


앙리? 앙리앙리?  헬렌? 헬렌귀렌? ^_^




친구가 이벤트에 당첨되어 보여준 영화 시사회
<앙리앙리>


프랑스 영화는 볼 때마다 느끼는 것이지만
항상 인간에 대한 따스한 애정을 느낀다
영화 배경으로 나오는 장소, 소품들도
다 따듯한 색 계열이고 
주인공들의 대화도 인간적이고 
오가는 눈빛속에 사랑이 가득담겨있고
여유 배려 수줍음 설렘 평화 
세상 모든 것들에 대한 무한한 경외심
살아있음에 감사함... 그리고 '풋..' 웃음을 자아내는 코믹적 요소까지
아무튼 지금 생각나는 것들은
대충 이런 것이다 ㅎㅎ


간만에 훈훈한 로맨스 판타지영화를
보고 기분좋게 늦은 저녁을
먹으러 간다 ^_^
왕십리 한양대 근처에서!
날씨도 추워졌는데 떡볶이 순대 튀김 오뎅 고고~~~!!
 "
앙리 앙리 (Henri Henri),"앙리 앙리
감독
마르탕 탈보
출연
빅터 안드레 튀르종-트렐레, 소피 드마레
개봉
2014 캐나다
평점
리뷰보기
 1/  주인공 베네딕트컴버베치 닮았다. 하는 짓도 비슷
2/ 영화에 있어서 조명의 연출을 극대화해 ""밝음""을 한껏 부린
3/  어쩜이렇게 사랑스러운 이야기일까. 아삭아삭 힐링 백프로
  "
앙리 앙리 (Henri Henri),"앙리 앙리
감독
마르탕 탈보
출연
빅터 안드레 튀르종-트렐레, 소피 드마레
개봉
2014 캐나다
평점
리뷰보기
 2015.12.16
몇달전쯤이었나.. 기억은 안나는데
광고영상으로 보고
막연하게 ""보고싶다"" 했던 영화.
 뭔가 엄청 따뜻할것같은 영화라서
무작정 보고싶다고 느꼈을테지.
  영상이 조금 더 뽀얗게? 뽀샤시하게 보여졌어도
동화같은 느낌도 나고.. 괜찮았을것 같다.
 ㅋㅋㅋㅋㅋ 근데.. 암튼
비노피클 꼭 먹어보고싶다..
엄청 아삭하고 새콤달콤할것같단말이지.....
(영화 감상 평이란게 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ)
뙇!!!
       수녀님한테 받은 시계 잃어버리고
너무 바로 도둑잡는거 포기해버려서 조금 당황했다.
    그냥 괴짜 부잣집 할아버지일거라 생각했는데..
피클 할아버지랑 친구가 되서
전개가 이렇게 될거라고는 생각도 못했고..
 그렇게 돌아가실줄도 생각못했고 ;
죽음이 해피앤딩으로 이어질거란 생각도....
  결론은 완전 해피엔딩!!!
비노하우스 정말 너무 예쁘것같다..
이런데 살면 얼마나 좋을지.......... 물론
오이 농사짓는건 별로...
  마지막 의문점.
도대체 여긴 어떻게 이렇게 쉽게 올라간거야..................
ㄷㄷㄷ 헬렌은 앞을 볼수없는데..
혼자 저기 올라가있었다........... 웃기지만.. 꽤 진지한 타이밍인데
;ㅁ; 난 그것부터 생각나서.... ㅋㅋㅋ
    암튼
따뜻하게 잘 봤습니다 ! ㅋㅋ
  "
앙리 앙리 (Henri Henri),"[무비럽의 영화세상] 2015년 No.241 MOVIE REVIEW 
[앙리 앙리]
  앙리 앙리
감독 마르탕 탈보 출연 빅터 안드레 튀르종-트렐레, 소피 드마레 개봉 2014 캐나다
리뷰보기
             세상을 밝혀주기 위해 태어난 앙리
어릴적 고아 아닌 고아가 된 '앙리'는 수녀원에서 자라며 빛을 밝히는 특별한 재능을 가진 소년이었습니다. 성인이 되어 수녀원을 나간 '앙리'는 우연히 조명가게에 취직하게 되고 여러 친구들을 만나게 되고 특히 한눈에 반한 그녀 '헬렌'을 만나게 됩니다. 사랑에 빠지는 과정 그리고 그와 함께 일하는 동료 '모리스', 우연히 알게된 잘나가던 피클 사업가이자 괴팍한 노인 '비노' 등과의 이야기를 동화적인 터치의 판타지로 관객들을 찾아왔습니다. 남자버전 '아멜리에'라고 불릴만큼 착하고 이쁜 동화같은 이야기로 관객들의 마음을 정화시키는 그런 영화였죠. 세상을 밝혀주기 위해 태어난 '앙리'가 관객들의 마음속도 비추는 그런 작품이 아니었나 싶었죠.
  착하디 착한 이야기 그리고 캐릭터...
영화속 등장하는 인물 누구하나 악한 캐릭터가 없음에도 영화를 보는 매력이 충분히 돋보인 영화였죠. 좀 괴팍한 성격을 가진 노인 '비노'마저도 귀엽게 보일 정도로 말이죠. '앙리'와 '헬렌'으로 그리는 사랑에 관한 이야기와 '앙리'와 함께한 이웃들의 소소한 이야기를 보여줍니다. 여기에 운명과도 같았던 이들의 만남과 함께 인생의 소박한 의미를 담아내는 착한 이야기가 관객들의 마음을 사로잡고도 남을만한 정서를 만들었던 영화였죠. 이러한 느낌을 살리기 위해 보여준 배경이나 장치, 전체를 아우르는 파스텔톤의 색감 등이 통일된 느낌으로 다가오기도 했죠.
      동화적 판타지...
순수함으로 가득한 '앙리'와 사랑스러운 그녀 '헬렌'과의 첫만남을 비롯해서 세상을 밝히는 재주를 가진 '앙리'가 조명가게에 일하게 되는 과정, '비노'와의 만남과 그 이후 벌어진 이야기들이 마치 동화를 보는듯한 느낌을 갖게 만들었죠. 판타지적 느낌을 살짝 가미해서 말이죠. 하지만 유치하다거나 억지스럽지않은 모습으로 표현해낸 감독의 세심한 연출덕에 영화적 상상력의 표현은 장점으로만 나타난것처럼 보여지지 않았나 싶었죠. 각자가 잊고 지냈던 삶의 희망을 찾아가는 캐릭터들의 모습을 통해서 동화적인 따뜻한 감동까지 느껴지게 하면서 말이죠.
'아멜리에'를 좋아하셨던 분들이라면 분명 이 작품도 좋아하지 않을까 싶을만한 작품이지 않을까 싶네요.~~








# 추천 영화 #
'아멜리에'를 추천하기에는 너무 뻔해보이기에 제가 추천하는 작품은 '팀 버튼' 감독의 2003년작 '빅 피쉬'라는 작품을 추천합니다. 동화적인 색채와 상상력으로 가득찬 이야기로 많은 관객들에게 사랑을 받아온 '팀 버튼' 감독의 작품중에서도 이 작품이 가장 적합하지 않나 싶어서 추천해봅니다.
 "
앙리 앙리 (Henri Henri),"앙리 앙리
감독
마르탕 탈보
출연
빅터 안드레 튀르종-트렐레, 소피 드마레
개봉
2014 캐나다
평점
리뷰보기



영화 앙리 앙리
Henri Henri, 2014



요즘 감상한 작품 리스트 중 십중 팔구는
죄를 짓는 사람들이 등장하거나 몹쓸일을 모티브로 하고 있다. 
그 안에 혼재된 선과 악, 이제 그마저도 명확한 경계를 그리지 못한채
여차하면 위치가 바뀌어버리기 일쑤라
이대로 가다간 판단력이 상실될까 두려워지기도 한다. 
이럴땐 잠시 쉬어가는 의미로, 힐링하는 의미로
순수하고 본심을 자극하는 아름다운 영화가 필요하다.





앙리는 이렇게 이야기 한다.
""저는 사람들에게 빛을 가져다 줘요""
상대의 이해를 바라고 내뱉는 말이 절대 아니다.
어찌보면 어리숙한 것 같은데
진짜 빛을 밝히는 건 물론, 
이해타산에만 밝은 사람들을 순수함으로 이끈다.
'빛' 때문에 아버지와 어머니를 잃고 수도원에 보내지고 
거기서 맡은 역할도 조명을 관리하는 일인 걸 보면
그의 인생에서 빛은 떼려야 뗄 수 없는 관계임이 분명하다.






수도원이 폐쇄되자 홀로 살아야만 하는 앙리(빅터 안드레 튀르종-트렐레).
늘 외톨이였던 그에게 사회 생활은 엄청난 걱정거리였을 듯한데
관객의 걱정과는 달리
그런 고민으로 인생을 낭비할 겨를이 없다는 듯
착착 해결해(?) 나가는 모습이 다소 엉뚱하기도 하고 기발하기도 하다.
그는 우연히 조명가게에 취직하면서
사람들을 만나 인생을 배우기 시작한다.
 극장 매표소에서 일하는 헬렌(소피 드 마레)을 보고 한눈에 반하기도 하고
동료나 고객과 친해지면서 이들의 속사정을 알게되기도 하고~







그가 만난 사람들은 아픔을 가지고 있다.
     젊은 시절 잘나가던 피클 사업가였던 할아버지 비노(마르셀 사부린)는
이제 자신의 과거마저 기억할 수 없음에 괴로워하는,
성질 고약한 치매노인이 되어버렸고
직장동료 모리스(미첼 페론)는
대식구를 거느린 행복한 가장이지만 실직의 위기에 놓여있다.

그야말로 눈 앞이 캄캄해지며 인생의 쓴 맛을 경험하는 시기다.
누구나 살면서 이런 경험을 하게 되고
이 어둠에서 날 좀 구출해주었으면 좋겠다고 생각하기 마련이다.
앙리 역시도 한 눈에 반한 그녀를 떠올리며 고민 아닌 고민을 하는데...
과연 이들이 힘든 시간을 잘 견딜 수 있을까?



 이 순수한 남자... 어느 순간, 영화 <아멜리에>를 떠올리게 만들더라.
순수함과 이타적인 면에 있어 공통점을 가지고 있고
이 세상 어딘가 있었으면 좋겠다고 생각되는 캐릭터라는 것도 상통한다.
판타지 느낌이 물씬 풍기는 스토리전개와
이를 뒷받침하는 색채와 영상미가 분위기와 절묘하게 어우러지는 것 또한
매칭되는 걸 보면 아무래도 조만간 <아멜리에>를 찾아볼 것 같다^^





 
앙리는 모두에게 행복을 주는 사람이다.
요즘 세상에 어디 그리 때묻지 않은 이가 있겠느냐만은
그렇기 때문에 오히려 이런 영화가 필요한지도 모르겠다.
부조리한 현실과 너무 닮아있어서 소스라치게 놀라는 작품만 내리 보아왔으니
이제 그 반대의 영화로 힐링타임을 가져보자.
따뜻하고 희망 가득한 메시지를 안고 다가와
감성을 제대로 터치하는 이 남자,
정말 매력있다."
앙리 앙리 (Henri Henri),"앙리 앙리
감독
마르탕 탈보
출연
빅터 안드레 튀르종-트렐레, 소피 드마레
개봉
2014 캐나다
평점
리뷰보기
 요즘 볼만한 영화가 참 없다.(내 기준으로..!)
그래도 상영영화목록 중에서 고르고 골라 제일 따뜻한 영화일 듯 해서 시간내어 본 영화.

주인공 앙리는 수줍음이 많고 약간의 자기만의 세계가 있는 캐릭터다.
수녀원에서 자랐지만 어느 날 갑작스레 쫓겨나게 되고 우연히 들른 조명가게와 인연이 닿은 후부터 여러가지 일들이 벌어진다.

포스터에 아멜리에를 잇는 유쾌한 판타지 영화라고 하길래, 재밌게 본 아멜리에가 생각나며 '음, 그렇단 말이지?'하고 줄거리 한 줄 보지않고 포스터 달랑 한 장 보고 보기로 결정한 영화였다.
초반에는 약간 루즈하다고 해야할지(어쩌면 내 컨디션의 문제일지도;) 살짝 그런 느낌이 없지않아 있고 조금은 예측 가능한 전개가 있지만 점점 이 영화만의 유머코드가 살짝살짝 가미되며 앙리의 매력이 발산된다. (앙리 보조개가 참 인상적 ㅎ) 결말도 내 기준으로는 만족스럽다.
그리고 영화 안에 등장하는 장면들 중 색감이나 풍경이 멋진 장면들도 꽤 많아서 그런 장면 보는 재미도 쏠쏠했다. 특히 비노의 저택 외관은 정말 내 마음에 쏙 들었다. 촬영지가 어딘지 여행 가서 보고싶은..ㅎㅎ

요즘은 마음이 허전해서 그런지 이런 따뜻한 영화가 참 당긴다.
날씨도 추워지니까 가족, 연인, 친구랑 함께 이 영화 한 편 보는 것도 괜찮을 듯.

덧. 리뷰쓰려고 찾아보니 프랑스 영화인 줄 알았으나 캐나라 영화라는 것이 조금은 반전이랄까?ㅎ
영화 안에 등장하는 피클이 나올 때마다 침이 고일 수 있으니 영화볼 때 물이라도 사서 들어가는 게 좋을지도?"
앙리 앙리 (Henri Henri),"앙리 앙리
감독
마르탕 탈보
출연
빅터 안드레 튀르종-트렐레, 소피 드마레
개봉
2014 캐나다
평점
리뷰보기


결말 스포 살짝 있을지도..ㅎ

오늘도 난 영화블로거 코스프레를 하지..

지난 월요일..
혼자 극장에 가고싶어서 찜해뒀던 영화를 예매하고 극장으로 고고씽~
조조를 제외하고는 하루 한번밖에 상영해 주지 않아서.. 시간따위 선택의 기회 없는거다;;ㅋㅋㅋ

제목도 참 귀엽고 독특한 앙리앙리..
빛을  밝힌다고도 하고.. 조명가게에 취직을 한다고도 하고.. 무튼 그래서 뭔가 저절로 빛을 밝힐 수 있는 초능력 같은걸 가진
남자의 이야기인 줄 알았다..ㅋ
하지만.. 그런건 아니었고.. 고장난 조명의 전구를 가는일을 하는 주인공 앙리의 이야기다~;;
물론.. 초능력이 아닌 직접 전구를 갈아끼워서..ㅋㅋㅋ

수녀원에서 자란 앙리는 어느 날 수녀원이 문을 닫게 되면서 쫓겨나듯 수녀원을 나와 우연히 조명가게에 취직을 하게 된다.
그렇게 또다른 세상 밖에서 만난 사람들과, 앙리가 첫눈에 반한 매표소 아가씨 헬렌의 이야기~

이 영화를 한마디로 표현해 보자면 ""무자극 영화"" 라고 하고싶다 ㅋ
최근 몇년사이 봤던 영화들 중에 선정적이거나 폭력적이거나 자극적이거나 그런 요소가 하나도 없었던 영화가 있었나 생각해보면..
아마 단 하나도 없지 않을까..?
심지어 마담 프루스트의 비밀정원에도 약간의 폭력적인 면이 나왔었는데..(물론 쎈쓰있게 그림자로 표현하긴 했지만 ㅋ)
영화 앙리앙리는 정말이지 자극 없이 따뜻하고 예쁜 그런 동화 같은 영화였다~
뭐.. 보는이에 따라 그런 면들이 다소 지루하고 재미없게 느껴질 수도 있겠지만 개인적으론 취향 저격..ㅎㅎ
주인공 앙리 혼자만의 이야기라기 보다 주변의 다양한 인물들과의 운명적.. 혹은 필연적인 만남을 보여주면서
아.. 의미없는 만남은 없는거구나.. 싶기도하고..ㅎㅎ
시계나 플라스틱 나이프 같은 영화 속 매개체들이 사람들을 이어주는 것도 귀여웠다..

비노아저씨의 저택이나 영화 곳곳에 영상들이 동화 같이 예뻐서 보는 즐거움도 있었고~
자극적이고 폭력적인 영화에 지쳐있는 사람들이 있다면 강추 해주고싶은 힐링영화 랄까..ㅎㅎㅎ

*비노 아저씨가 죽어가면서 헬렌에게 안구를 기증했을 때..
완젼 슬퍼질 뻔 했는데..
눈알을 그런식으로 보여 줄 줄이야..;;ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
(잠깐.. 감독이 싸이콘가 생각했음..ㅋㅋㅋㅋㅋ)

*비노 아저씨의 오이 피클을 앙리가 처음으로 꺼내서 한입 베어 물었을 때..
그 새콤 달콤 할.. 아는 맛이기에 더 땡기는..(게다가 내가 완젼 좋아하는!!) 그 맛에 진심 입에 침 가득 고임!!
아사삭-하는 그 소리는 또 어찌나 경쾌한지!!!
게다가 오이피클이, 예상했던 쫑쫑 썰어져있는 피클이 아니라 10cm가량의 짜리몽땅한 오이를 통째로 담근거라서
아오.. 그 비주얼하며.. 나도 한입 뺐어먹고 싶었소~!!!
그 후에도 몇번 피클 씹는 장면이 더 나오는데.. 볼 때마다 집에 있는 엄마표 오이지를 마구마구 씹어먹고 싶었음~!ㅠㅠ ㅎㅎㅎ

내용은 다르지만 전체적인 느낌이 마담 프루스트의 비밀정원이랑 비슷한~
그런류의 영화를 좋아하는 사람들이라면 강추~ㅎㅎ"
