artist,title,English_clean_lyric
  임지수  ,You Say (Vocalplay Ver.),keep fighting voices mind say enough every single lie tells never measure sum every high every low remind need know say loved feel thing say strong think weak say held falling short belong say thing matters everything think find worth find identity say loved feel thing say strong think weak say held falling short belong say believe oh believe say oh believe taking laying feet every failure god every victory say loved feel thing say strong think weak say held falling short belong oh say believe oh believe say oh believe oh believe oh believe
  견우  ,나 답지 못하게..,
  Resound  ,"당신을 안아줄게요(Feat. Roady, 최인애)",
  JK 김동욱  ,Unchained Melody - The Righteous Brothers,oh love darling hungered touch long lonely time time goes slowy ant time much still mine need love need love god speed love lonely reivers flow sea sea open arms sea lonely rivers sigh wait wait coming home wait oh love darling hungered touch lone lonely time time goes slowy time much still mine need love need love god speed love
"  거미 ,  사이먼 도미닉  ",그대니까요 (소녀의 순정 코스모스 & 패션피플 허수아비),
  이기찬  ,널 잊을 수 있게,
"  범키 ,  버벌진트  ",너에게만 (Inst.),bumkey vj deux time slow jam way need side oh wan na know
  이상은  ,The Secret Garden,wan na know secret garden inside zoo know different say names trees fruits bring sleeping monsters hide nails violence leave ignorance tired zoo say trust sometimes notice choose universe like small town worse jail sometime universe terrify never waste time la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la wan na know treating eagle hunger clue know another victim hope know pray painful monsters know cut nails violence one say innocence tired good many joys come sometimes notice changes universe like small town worse jail sometime universe know terrify never waste time know secret garden like mine better universe terrify never waste time
  김범수  ,나 없이 행복할 널 위해,
  이동수  ,타투,
  리치  ,말하지 그랬니,
  서있는 사람들  ,나 잡아 봐라,
  블랙 비트  ,들어볼래요,yo
  V.One  ,면도 (5 Vibes Ver.),
  6월애  ,너의 전화에,
  이장우  ,"훈련소로 가는길 (이장우,2019)",
  김태우  ,너라서,say ya ya ya ya say ya ya ya ya say yeah yeah yeah yeah say yeah yeah yeah yeah talk girl yeah yeah yeah baby baby girl boy girl boy girl friend boy friend club never find love show lynie honey honey honey b b b b baby tell want girl girl boy girl boy love love love life oh please one time baby mine girl boy say ya ya ya ya keep going yeah
  임재범  ,그대 ... 내게 와,
  리마크  ,이렇게 좋은 날에,
  제이  ,시간은... 다 닳게 하니까,
  더필름  ,"힘을 내요, 그대",
  김정민  ,혼자만의 사랑,
  비투비  ,Killing Me,killing oh come oh wan na lose like zombie know dead alive without life wan na live rather die every single day like bullet chest eat sleep yeah huge mess always mind leave know still want killing oh come oh wan na lose killing oh come oh wan na lose
  박정현  ,Nobody,want nobody nobody want nobody nobody want nobody nobody nobody nobody want nobody nobody want nobody nobody want nobody nobody nobody nobody want nobody nobody want nobody nobody want nobody nobody nobody nobody want nobody nobody want nobody nobody tell nobody want nobody nobody nobody nobody nobody want nobody nobody nobody nobody want nobody nobody nobody nobody want nobody nobody nobody nobody nobody
  손승연  ,보고 싶어요,
  코나  ,우리의 밤은 당신의 낮보다 아름답다,
  루앤  ,몰랐어,
  O.S.T  ,내 사랑을 말해요,
  박새별  ,참 아름다워,cause know life cause life cause life cause life cause know life cause life cause life cause life cause life cause life cause life
  황치열  ,한번만,
  이수 (엠씨더맥스)  ,단 한 번의 사랑,always love always love always love always love
  플라이 투 더 스카이  ,"이별, 하루 전",last night lied last time lied like moon light butterflies white wine like smile lips eyes
  박준용  ,못난여자라서 (Feat. 채시연),
  알레프 (ALEPH)  ,No One Told Me Why,one told one stopped tell sell love someone else please tell please tell would love tell hurt devil sell love someone else please tell please tell would love sell love someone else please tell please tell would love sell love someone else please tell please tell would love please tell
  모세  ,너때문에,
"  성시경 ,  박효신 ,  서인국 ,  브라이언 ,  리사 ,  박학기 ,  김형중 ,  견우  ",Christmas Time,christmas merry christmas christmas everytime look eyes realize good feel yeah ya life ya know amazin keep fire blazin one need one else around merry christmas happy christmas time christmas time jellyfish presents christmas merry christmas
  김현철  ,그런대로,
  박시환  ,Ups&Down,um baby u r ups baby u r ups ups um
  ㄱ  ,Gonna Be Alright,baby oh oh oh gon na alright oh oh gon na alright oh oh ganna alright oh oh oh oh oh oh ganna alright oh oh ganna alright oh oh ganna alright oh gon na alright baby oh oh oh gon na alright oh oh gon na alright oh oh ganna alright oh oh oh oh oh oh ganna alright oh oh ganna alright oh oh ganna alright oh gon na alright baby oh oh oh gon na alright oh oh gon na alright oh oh ganna alright oh oh oh oh oh oh ganna alright oh oh ganna alright oh oh ganna alright oh gon na alright
  양다일  ,너만 너만 너만 (Inst.),uh
  차수경  ,한사람,
  나인티원  ,밤하늘의 별을,baby baby
  남영주  ,너의 뒤에서,
  김준식  ,일상 (Daily),
  메이팝  ,멍하니 (Lovelorn),
  정용화 (CNBLUE)  ,대답하지 마 (Not Anymore),oh oh woo
  란 (RAN)  ,너에게 간다,
  이성욱  ,너에게 가고있어,sunshine oh life
  The One (더원)  ,지나간다 (원곡가수 김범수),
  Austen Cloud  ,노숙자 (Homeless),
  한경일  ,왜 아쉬울까요?,
  PK 헤만  ,못잊어 (Feat. 이지혜) (Sampling Mendelssohn 봄의 노래),everyday love everyday love lonely night everyday
  제국의아이들 (ZE:A)  ,비틀비틀,baby come back arms babe
  박용인 (어반자카파)  ,성수동 스타벅스 Feat. 이주한 of winterplay,
  Soopie (수피)  ,아이,
  동그라미  ,그대여,
  포맨  ,그날들,
  이적  ,거짓말 거짓말 거짓말,
  015B  ,난 그대만을,
  서재인  ,나 오직 그대만을,
  티지어스  ,I Believe In,believe believe believe believe believe believe live without baby baby love oh know love much
  정재일  ,새벽달,
  김형중  ,국경은 있다,
  세나  ,마음이 다쳐서,
  나원주  ,오늘에서야,
  T.P RETRO (타디스 프로젝트舊)  ,"입술이 말해 (Feat. 강수민, 김자경 Of 아고다)",
"  김정훈 ,  김보형  ","All For You (꽃을 쓴 남자, 우주요원 넘버세븐)",wan na wan na love oh love wan na
  오현란  ,하지 못한 말,
  #안녕  ,생각이 난다 (With My Guitar),
  시온  ,미워할수 없는 너,
  양영준  ,그대가 아니면 (Spanish Ver.),
  Various Artists  ,White Christmas,dreaming white christmas like ones used know treetops glisten children listen hear sleigh bells snow dreaming white christmas every christmas card write may days merry bright may christmases white merry christmas merry christmas dreaming white christmas every christmas card write may days merry bright may christmases christmases christmases white
  원써겐  ,건강하세요 (Feat. 주보라),
  구자명  ,뒤를 돌아봐,
  황치열  ,그대가 감싸던 손등에...,
  재범  ,한 여자,
  JK 김동욱  ,기억해줘,
  삼삼 (samsam)  ,달빛 아래서 너와 (Feat. 장선영),
  레마  ,착각.. 사랑은 자기 최면이다 (Feat. 김다영 Of 뉴클리어스),
  멜로망스  ,사랑하고 싶게 돼,
  수성  ,사랑주의보 (Feat. 수호),need love need loving wiill loving love
  차태현  ,이별근처 (Inst.),
  허민  ,I`m Lost,oh waiting still waiting oh waiting still waiting oh waiting still waiting
  강철  ,Missing You (서로 다른 이별),
  신승훈  ,로미오 & 줄리엣,player like like like like
  클랑 (KLANG)  ,낮부터 취해서,stop thinking yes know call stop thinking yes know call
  한경일  ,추억의 무게,
  지브라  ,다정하게 말하는 그사람이 좋아요,
  유니온 펍  ,"속삭임, 꽃",
  케이윌  ,사랑은 그대다,
  센티아노 (Sentiano)  ,아직도 난 (With 주강현),
  이수영  ,Twenty Nine,twenty nine twenty nine twenty nine forever
  오은비  ,항상 바쁜 너에게,
  긱스  ,끝,
  서영은  ,Love Affair (Mr.),
  차태현  ,부탁,
  체리베리 (CherryBerry)  ,넌 나를 좋아하니?,say say leave alone take take away say say say leave alone take take away say say say leave alone take take away say
  The One (더원)  ,사랑은 병이다,
  이문세  ,이 세상 살아가다 보면,
  우은미 (Woo Eun Mi)  ,지워지지 않아 (prod. 조남매),
  비비안 (BBAHN)  ,안 괜찮아 (feat.소리(SOLEE)),
  고찬용  ,꿈꾸는 아이,
  PIB Project  ,상수동 (Vocal. 유진),
  천소아 (Cheon Soa)  ,나 니가 너무 좋아,
  아이유  ,바람꽃 (E.S),
  장나라  ,We (일본어),uuum uuum
  니모  ,그대를 난 사랑해,darling sweet oh love darling sweet oh love
  지은 (ZYEUN)  ,"그냥 그대로, 그냥 이대로",
  김필  ,슬픈 언약식 (Inst.),oh oh oh
  스텔라 박  ,사랑이야,
  져니  ,그저 가는대로,woo woo
  이은하  ,작은 슬픔,
  엠씨더맥스 (M.C the MAX)  ,눈을 감아도,
  디셈버  ,머문 기억이 보낸 편지,
  엠투엠 (M To M)  ,마지막 사랑,
  PK 헤만  ,너의 별 (Feat. 태후),heyy honey baby sweety kitty
  더 라임  ,하루를 살아도 너였으면,
  김장훈  ,추억만들기,
  자전거 탄 풍경  ,"그댄 아나요 (Feat. 이지민, 김유진 From W.H.O)",
  지아  ,집에 있을 거에요,
  안예은  ,어쩌다보니,
  리즈 (Leeds)  ,Listen To My Heartbeat,baby listen heartbeat telling pumping racing sprit dreaming someone someone like sweat heart caring loving sweet like chocolates finally found glancing thank god noticed glancing could stop thinking questioning mind soul tell knew something telling whispering mind answer prayed fool confused longing fool love craving hum baby babe telling hum baby bebe saying love let us together ever evermore forever mine worries us nothing matters us life full joy pleasure together fairy tale hum baby babe telling hum baby bebe saying love let us together ever evermore forever mine worries us nothing matters us life full joy pleasure together fairy tale thank god smiling
  이영현  ,체념 2009,
  바이브  ,좋은 오빠 동생으로만,
  이선희  ,바람꽃,
  박상민  ,서른이면 (Piano Ver.),
  김동률  ,망각,
  진미령  ,홀로이 (Hol loy),
  먼데이 키즈 (Monday Kiz)  ,일분 일초,
  박보람  ,Lonely Night,lonely night lonely night missing lonely night lonely night missing lonely night lonely night missing lonely night missing
  페이지  ,겨울밤의 꿈,satisfaction got love satisfaction got love
  쿨 (COOL)  ,당신에게 일어날 수 있는 일,woo woo
  에이트  ,사랑 할 수 있을까,
  탑독  ,이건 아니지 않나 싶어 (With 조pd),
  포지션  ,먼지가 되어,
  윤종신  ,뱀파이어라도 좋아,
  성희재  ,안되겠니 (발리에서 생긴 일),
  이은미  ,애인 있어요,
  조장혁  ,잿빛거리,
  비투비  ,두 번째 고백 (Inst.),day girl want back baby swear true ever make jealous make jealous come back eternity take listen nd confession please day girl throwing away pride ask come back shoulder strap backpack oh oh
  파니니 브런치 (PANINI BRUNCH)  ,아름답던 기억,
  장재인  ,환상,
  에일리  ,Rainy Day,pain rainy day rainy day tonight say goodbye pain rainy day rainy day tonight let rain let rain let rain let rain rainy day rainy day tonight rainy day rainy day tonight lonely rainy days
  제이세라  ,귀여운 마녀,wan na baby want love baby need wan na baby want love baby need wan na baby want love baby need
  헤일  ,flu,
  이소라  ,Dream A Little Dream Of Me,stars shining bright night breezes seem whisper love birds singing sycamore tree dream little dream say nighty night kiss hold tight tell missme alone blue dream little dream stars fading linger dear still craving kiss longing linger till dawn dear saying sweet dreams till sunbeams find sweet dreams leave worries behind dreams whatever dream little dream sweet dreams till sunbeams find sweet dreams leave worries behind dreams whatever dream little dream stars fading linger dear still craving kiss longing linger till dawn dear saying sweet dreams till sunbeams find sweet dreams leave worries behind dreams whatever dream little dream dream little dream
  여운  ,가기만 할 뿐 (Feat. 흐린),
  Je T`aime (쥬뗌므)  ,살구젤리 (With. 문성민),
  김진엽  ,나는 그 사람이 아프다,
  서영은  ,졸업,
  김동률  ,첫사랑,
  지나  ,그만해요,oh oh oh
  김정민  ,내가 사는 이유,
  지요  ,오늘 같은 날이면,
  리즈 (Leeds)  ,MY Son (Tiltle Song),son son moon moon shinning light son son love love blomming heart son son son son moon moon shinning light son son love love blomming heart
  백지영  ,가리워진 길,
  박준영  ,고백 (Piano Ver.),
  별  ,Fly Again,forget fine believe never cry smile fine believe never cry smile fly never cry cry never cry
  화린  ,그때가 생각나 (Vocal 김동하),
  푸른하늘  ,마지막 그 아쉬움은 기나긴 시간속에 묻어둔채…,
  신승훈  ,Would You Marry Me (Neo Ver.),would marry would stay would marry would stay would marry would marry would stay would marry would stay would marry love would marry
"  별 ,  나윤권  ",창문을 열어놓고,
  태일 (블락비)  ,설렘각,ye girl let love girl let love girl let love girl let love
  학선  ,검은 별 (Feat. 염상섭),
  조장혁  ,기억속으로,
  PIB Project  ,How Am I Supposed To Love,saying sorry easy seems thought early last chance late say wrong oh supposed know turned friendship lilies tossed stone walked away pray said gave away bittersweet smile supposed love knew would go away people come go without letting know meant harm wish knew know time would loved sake love torment brave get stronger know lost battle lost may say still friend maybe losing mind still exist memories soul cuz shared life remember said know meant carry death supposed love knew would go away people come go without letting know meant harm wish knew know time would loved sake love supposed love knew would go away people come go without letting know meant harm wish knew know time would loved sake love
  R.O.U.L  ,웬 술 (Acoustic Ver.),oh
  허니애플  ,연애바보 (Inst.),
  김광진  ,배다리,
  에스진  ,눈물도 마르죠,
  김보경 (NEON)  ,010 (없는번호),
  가비엔제이  ,사랑같은건 없나봐,
  조용필  ,들꽃,
"  에디킴 ,  달수빈  ",Dream,wan na hero would believe dream decide chase would walk dream maybe know world know belong time say good bye worries oh anything sing heart oh want nothing long side oh want nothing sing heart oh want nothing long side sing heart lose way go would tell road byself would sing favorite song maybe know world know belong time say good bye worries oh anything sing heart oh want nothing long side oh want nothing sing heart oh want nothing long side sing heart sing heart
  로코베리  ,I Miss You,love u love u love u miss u miss u love u love u love u miss u miss u
  임재현  ,비싼옷,
  이문세  ,안개꽃 추억으로 Bolshoi Orchestra,
  허각  ,그리워합니다,good bye good bye good bye good bye good bye good bye good bye good bye
  이미쉘  ,사진을 보다가 (바이브),
  신승훈  ,Love Song,love love love love love love love love love love love love love love
  신지훈  ,해피엔딩,
  김종국  ,2006 회상 (Feat. 에픽하이),
  6월엔 UFO가 온다  ,비행 (飛行) (Feat.이정식),
  조pd (ZoPD)  ,친구여,yeah hottest track year know time isit right right yo cuz back yeah pd time back yeah top back yeah come time alright way survive hold try alright alright issue always miss sprit alright way survive hold eventually go stand feel try alright alright dejavu diamond someting never change yo ktp pd let party come
  말랑프로젝트  ,내가 자릴 비운 뒤에 (Vocal 박라온),
  Neon  ,Happy Days,believe wind blows wishes shining sun happy days believe wind blows wishes shining sun happy days got wind blows wishes shining sun happy days wind blows shining wind blows shining got wind blows wishes shining sun happy days wind blows wishes shining sun happy days
  HYNN (박혜원)  ,눈꽃 (Prod. 로코베리) (Inst.),
  이성민  ,그날에 너를,
  키덜트  ,I Wanna Fall In Love (Vocal. 이윤희),wan na fall love fall love wan na fall love fall love wan na fall love fall love wan na fall love fall love fall love fall love wan na fall love fall love wan na fall love fall love
  변진섭  ,너에게로 또 다시,
  이지혜  ,눈물아 제발 멈춰줘 (Feat. 제드 Of D.Bace),
  전유나  ,혼자서,
"  거미 ,  바비 킴  ",러브 레시피,oh baby baby lu lu luv oh baby baby lu lu luv oh baby baby lu lu luv oh baby baby lu lu luv thank u oh baby baby lu lu luv oh baby baby lu lu luv oh baby baby lu lu luv oh baby baby lu lu luv thank u need u need u want u want u heart oh baby baby lu lu luv oh baby baby lu lu luv oh baby baby lu lu luv oh baby baby lu lu luv
  피그말리온  ,달에게,
  백지영  ,여자들만 아는 거짓말,
  그레이트리 (GrayTree)  ,그댈 만나러 가는 길,baby alright wan na eyes paradise good love baby alright wan na eyes paradise good love baby alright wan na eyes paradise good love
  이소라  ,Rendez-Vous,
  김우주  ,그게 너야,
  리디아 (Lydia)  ,사랑한 기억만으로,
  스윗소로우 (SWEET SORROW)  ,푸르른 날,
"  피아 (PIA) ,  지코 (ZICO)  ",오아시스 (Acoustic Ver.),love one save take hold destiny fault save take hold destiny save take hold destiny
  새늘  ,위로,
  Evening  ,미안해 이별 뒤에 알게 돼서 (Vocal 혜성 Of My-B),yeah yeah emm
  김종욱  ,널 버리면 슬픔도 버려지는지,
  김범수  ,눈내리는 겨울밤,
  민은서밴드  ,With Winter,
  어반자카파  ,혼자,
  4M  ,혼잣말,
  김혜림  ,날 위한 이별,
  손상미  ,사랑하게 될까봐,give one chance love
  지원  ,The Exit (Feat. Marco),see u cross line believe sayin say got ta leave silent cause go girl fine like bad dream worries feel good yeah sign light seek dark cold barely breathe space room tears drop stand violence oh please u leave like always get use shit get use girl please u leave like always get use shit get use girl seekin exit seekin exit know let u knew right keep thinking bout movie goes end like burning bridges deny girl see mass try talk real one last one first real talk sign light seek dark cold barely breathe space room tears drop stand violence u oh please u leave like always get use shit get use girl please u leave like always get use shit get use girl seekin exit seekin exit seekin exit seekin exit seekin exit seekin exit
  클래스메이트  ,기적,
  노크  ,가슴이 웃도록,
  린  ,오늘 하루도,
  멜로디데이 (MelodyDay)  ,비가 내리면 (Feat. 라비 Of 빅스),tears like rainfall rainy days always think baby please hear
  소음  ,I Wish,wish long nothing wish could nothing wish long nothing wish could nothing
  양수경  ,그대는 (2016 Ver.),
"  레이카 ,  스피드모션  ",Fall In Love,wan na fall love need fall love fall love wan na fall love need fall love fall love fall love fall love fall love wan na fall love need fall love fall love wan na fall love need fall love fall love fall love wan na fall love need fall love fall love fall love fall love fall love
  지아  ,나 어떡해,
  주인  ,하루도 살 수 없었던 사람,
  속눈썹프로젝트  ,잔향 (Vocal By D. bear),
  김민종  ,행복한 여행,
  새봄 (saevom)  ,때론 호수에 뜬 달처럼 (With 윤한솔),
  김종국  ,바보같은 나,
  서영은  ,피크닉 데이,
  신화  ,Weak~Kimiwo Nakushite / Weak~君を失くして,live day without always think hard move hard pray god please tragedy barely club touch ya meet ya answer phonecall
  장우람  ,잠시라도,
  소훈  ,첫 이별,
  박효신  ,사랑...그 흔한 말,
  손담비  ,Everything,everything everything everything
  이결  ,그때의 나,
  이형주  ,선물,happy birthday happy birthday happy birthday happy birthday
  마이애프터눈  ,My Afternoon,
  조용필  ,고추잠자리,
  고유비  ,그대만 보이네요,
  린  ,"Silent Night, Holy Night + The First Noel",silent night holy night calm bright round yon virgin mother child holy infant tender mild sleep heavenly peace sleep heavenly peace silent night holy night shepherd quake sight glories stream heaven afar heavenly hosts sing hallelujah christ savior born christ savior born christ savior born noel noel noel noel born king israel noel noel noel noel born king israel first noel angels say certain poor shepherds fields lay fields lay keeping sheep cold winter night deep noel noel noel noel born king israel noel noel noel noel born king israel born king israel
  이문세  ,가로수 그늘 아래 서면,
  신기남  ,다시 온 봄,
  이승철  ,그대가 나에게,
  하승범  ,가장 멀리 가장 가까이,
  초록구두  ,내 기억 그 봄날 (Feat. 김다영 Of 뉴클리어스),
  토니 안  ,Aisha,sweet beautiful moves moves like breeze aisha aisha aisha aisha aisha aisha smile aisha aisha life oh aisha aisha aisha aisha aisha aisha ecoute moi aisha aisha passing aisha aisha aisha aisha smile aisha aisha life aisha aisha aisha aisha aisha aisha smile aisha aisha life
  김태우  ,너 하나만,oh remember yes remember remember oh remember yes remember oh oh remember yes remember remember
  자자  ,기다릴께,love need forever promise live
  주영  ,매일매일 그리울거야,
  레이디 요요  ,사랑을 했다면,
  유희열  ,여름날 (워리어스 Live Ver.),antenna warriors band drums percussions chorus bass electric guitar acoustic guitar keyboard keyboard keyboard lead vocal
  김혜림  ,이 사람,
  M시그널  ,옷자락이라도,
  인석 (Inseok)  ,어떡하죠,love need baby love need
  임재범  ,Let Me Live My Life,go trying tell live life know child philosophy lead life oh yeah get wrong cause respect things said done let walk way let walk way know man yesterday never felt good wan na know wan na hear trying life believe baby trust honey imagine life would without helping hands know ever think without bright light life know man yesterday never felt good wan na know wan na hear trying life believe baby trust honey believe baby trust honey let live life let live life trust honey let live life let let let live life believe baby trust honey please believe believe baby
"  바닐라 어쿠스틱 ,  전상환  ",미운 겨울,oh love everyday everyday evernight evernight god oh love everyday everyday evernight evernight
  달에핀  ,반짝이는,
  BMK  ,왜 자꾸만,
  페퍼민트 (peppermint)  ,운명같은 사랑 (feat.모닝커피),
  랜덤 우체국  ,거울 (Feat. 안혜정),
  엠투엠 (M To M)  ,이런 쓰레기 같은...,
  이소라  ,청혼,
  키스 피아노  ,사랑하고 헤어지면,
  디케이소울  ,사랑 못할 짓이야,missing
  비비안 (BBAHN)  ,미안해 사랑하지만,
  엘프존  ,그가 없다 (그대 없인 가슴 속을 채울 수 없다),ok ok rap ok
  안수지  ,왜 (Feat. NY물고기),
  조소현  ,부재중,
  감성자판기  ,나뿐이야 (Vocal 경은),
  김민승  ,쿵쿵쿵,one two three four one two three four
  네이브로  ,오늘만 놀아요,
  백지영  ,나쁜 사람,
  달수빈  ,역시 혹시 다시,
  신효범  ,늘 너의 곁에서,
  2AM  ,웃어 줄 수 없어서 미안하다,
  네이브로  ,기억할테니까,
  고현욱  ,연애소설,
  페이지  ,You &  Me,believe everything believe everything
"  강승윤 ,  이적  ","웃어라 그대 (Smile, My Love)",style smile love smile oh love smile smile love smile love smile oh love smile smile love style smile love smile oh love smile smile love
  에스프레소  ,내가 아직 작은 아이라 (Feat. 더빌리브),
  조정현  ,그 아픔까지 사랑한 거야,
  Sound Poem  ,남자,yeah yeah
  왁스  ,유통기한,
  민우혁  ,10분 내로,
  젝스키스  ,Missing You,wan na loney baby wan na loney baby
  반니  ,나쁜놈,
  김준석  ,선물,something heart something mind say need go dreaming fantasy see light hope go feel pain feel alone never let together dreaming fantasy see light hope make together something heart something mind say need go dreaming fantasy see light hope go feel pain feel alone never let together dreaming fantasy see light hope make together
  조관우  ,과거,
  플랜더블유  ,흐려지는 너,
  엠투엠 (M To M)  ,No Pain No Gain,want pain want cry want pain want cry want pain want cry want pain want cry want pain want cry want pain want cry want pain want cry want pain want cry pain gain
  한동근  ,먼지,
  장혜진  ,이별에게 졌나 봐 (Inst.),
  신용재  ,너야,
"  서두원 ,  노기태  ",오빠가 미안하다,
  앤씨아  ,I`m fine (inst.),yes fine sober fine alright yes fine touch softer like days shined feel fine yes fine sober fine alright yes fine touch softer like days shined feel fine
  이상은  ,돌고래자리 (Radio Edit Ver.),
  비비안 (BBAHN)  ,좋았었잖아,
"  휘성 (Realslow) ,  알리 (ALi)  ",아무일 없었다는 듯,
  정이한 (더 넛츠)  ,보고 싶은 날 (Inst.),
  이건율  ,그대를 닮아,
  양혜승  ,빈처,
  김시진  ,눈물이 많은 남자,
  엠씨더맥스 (M.C the MAX)  ,Follow Me,
  조정현  ,그대 생각뿐,
  김장훈  ,없다,
  내추럴 플러스  ,그녀의 집앞에서 (Feat. 양해중),
  Frankie Summer  ,Windy City,windy city windy city windy city windy city
  드림캐쳐  ,Emotion (소원 하나),oh hold anymore whenever la la la la la la la la la la la la la la la la la la illa la la la la la la la la la la oh hold anymore whenever la la la la la la la la la la la la la la la la la la illa la la la la la la la la la la whenever la la la la la la la la la la
  이별노래  ,내가 너의 곁에 잠시 살았다는 걸,
  박지은  ,이러니 누가 나를 사랑해,
  에스비  ,너를 부른다,
  소유 (SOYOU)  ,사랑한다 말할까,
  원준혁  ,잘 지내니,
  Place To Be  ,실루엣 (Silhouette),
  왁스  ,아침식사,
  최호섭  ,회색의 계절,
  권홍경  ,쉬운이별 (Feat. 차유림),
  김현성  ,슬픈 변명,
  에코딜리스 (Echo Dyllis)  ,Great Season,great season fall love lovely stop loving know great season fall love great season fall love great season fall love
  이두헌  ,새벽기차,
  엠투엠 (M To M)  ,나의 눈사람,
  강우진  ,오직 너,
  김보희  ,세상은 나를,
  우이경 (Woo Yi Kyung)  ,안돼요,
  포스트맨 (Postmen)  ,몇 번을 놓아도,
  최보통  ,빗속에서(With 태희) (2016 Remastering),murmuring name cold blue sky double edgy box heart stuck rain rain rain rain rain rain rain rain rain rain rain rain rain rain cry cry cry cry cry cry cry cry rain rain rain rain rain sorry rain rain rain rain rain sorry shaggy moonlight world speechless everything scattered air rain rain rain rain rain rain rain rain rain rain rain rain rain rain cry cry cry cry cry cry cry cry rain rain rain rain rain sorry rain rain rain rain rain sorry shining light coming rain gone rain words saying love
  트리탑스  ,좋을텐데,
  루피나  ,처음 그대로,
  XIA (준수)  ,You Are So Beautiful (Edit Ver.),forever beautiful forever wonderful forever beautiful forever wonderful beautiful forever wonderful
  손승연  ,Lonely Night,lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night lonely night
  지아  ,물론,
  박미경  ,비오는 날에,
"  윤종신 ,  스윙스  ",본능적으로,oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh go line oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh
  이영현  ,가시 (원곡가수 버즈),
  이승철  ,가로수 그늘 아래 서면,
  이승기  ,그대와 나,
  보이스원  ,니가 내린다,
  EXID  ,하나보단 둘 (2018 Remastered Ver.),hello hello hello hello hello hello hello hello hello hello hello hello hello hello better together oh oh oh better together oh oh oh better together oh oh oh better together oh oh oh loved time way still love yes better together oh oh oh better together oh oh oh better together oh oh oh better together oh oh oh better together oh oh oh better together oh oh oh better together oh oh oh better together oh oh oh hello hello hello hello hello hello hello hello hello hello hello man hello hello hello hello hello hello hello hello hello hello hello man
  쥬얼리S  ,됐지 뭐,
"  이생강 ,  황치열  ",칠갑산,
  박경원  ,날 사랑하지 말아요,
  메리애플  ,잠이 오지 않는 오늘,
"  이소라 ,  유희열 ,  윤도현  ",Falling Slowly (슬래인 캐슬 Ver.),know want words fall always fool react games never amount meant play take sinking boat point home still got time raise hopeful voice choice make falling slowly eyes know go back moods take erase painted black suffered enough warred time take sinking boat point home still got time raise hopeful voice choice made falling slowly sing melody sing along
  모하  ,그때가 좋았다 하네,
  정키  ,Only You (Feat. 유성은),luv luv baby baby baby baby luv luv baby baby baby baby woo baby baby u good bye
  하현우 (국카스텐)  ,백만송이 장미 (우리 동네 음악대장),
  리틀에스 (Little. S)  ,설레는 첫사랑 (Feat. 효빈),woo darling baby love baby love love love baby love baby love love love
  강수지  ,아름다운 너에게,
  샤넌  ,이런 밤이면 (Inst.),nonono
  015B  ,텅빈거리에서,
  변진섭  ,너에게로 또다시,
  투앤비 (2NB)  ,가을바람,
  석훈성  ,Everlasting (With 릴리코랄),even walk rainy day never fall everlasting everlasting
  이소라  ,I Love You For Sentimental Reason (Live),love sentimental reasons hope believe give heart love alone meant please give loving heart say never part think every morning dream every night darling never lonely whenever sight love sentimental reasons hope believe given heart think every morning dream every night darling never lonely whenever sight love sentimental reasons hope believe given heart
  엠씨더맥스 (M.C the MAX)  ,여大(대)여,
  환희  ,너뿐인걸,shawty say yes wan na love love every time looking every time looking know heart know heart know love feel better say yes wan na love love way every time looking every time looking know heart know heart know love waiting stay coming pray yes already knew baby true feel love real love real wan na love love every time looking every time looking know heart know heart know love
  이상은  ,라임그린 시폰스카프,
"  DK ,  강민정 (모노스피커)  ",별이될게,still still
  팀  ,이별앓이,
  BMK  ,물들어 (Inst.),
  장덕철  ,"시작됐나, 봄",
  강타 & 바네스  ,한걸음 (Faint) (Korean ver.),
  홍경민  ,"사랑, 참...",
  이루엘  ,그것뿐이었던 그 겨울,song life song life song life song life song life
  나윤권  ,여름아 부탁해,sunset baby oh beautiful lady summer vacation baby beach beach beach paradise baby oh beautiful lady
  송희란  ,기다리는 동안,
  김동희  ,사랑을 받았어,
  하이힐  ,그곳엔 (Vocal 제이오) With 소란 By Guitar 이태욱,
  혜란  ,딱 하루 (Feat. 백규리),
  장혜진  ,왜,
  015B  ,우리 이렇게 스쳐보내면,
  준호 (2PM)  ,비와 당신 (고당도 보이스 수박 친구 멜론),
"  HIGH4 (하이포) ,  아이유  ",봄 사랑 벚꽃 말고 (Inst.),know
  전우성 (노을)  ,바람이 전하는 이야기,
  윤상  ,넌 쉽게 말했지만,
  조관우  ,실락원,
  동방신기 (TVXQ!)  ,낙원 (Paradise),baby forever boo
  유미  ,살아간다,
  굿나잇스탠드  ,생각나더라,miss oh miss much
  이광조  ,사랑을 잃어 버린 나,
  손호영  ,작은 가방,
