artist,title,Korean_clean_lyric
  2YOON (포미닛 투윤)  ,Black Swan (Feat. 낯선),가가 내버리다 두다 제발 이제 보지 쉬다 넘다 수가 있다 갖다 있다 하다 번의 실수 되다 돌이키다 없다 모르다 잊다 싶다 맑다 미소 잃다 싫다 실망 나르다 보다 보다 순간 순간 눈동자 이미 없다 아프다 미치다 아프다 깊이 파이다 상처 아프다 이렇게 혼자 남아 눈물 잠기다 나르다 보다 고개 들다 이제 웃다 멀리 하다 태도 보여주다 돌변 모습 눈빛 보고 놀라다 진짜 나다 아름답다 이제 오다 숨기다 보다 소용없다 하다 않다 자다 감추다 보다 보다 모습 싫다 다가오다 아프다 미치다 아프다 깊이 파이다 상처 아프다 이렇게 혼자 남아 눈물 잠기다 나르다 보다 고개 들다 이제 웃다 어둠 나오다 않다 생각 하다 누군가 있다 착각 하다 유혹 집다 삼키다 하다 로라 지키다 있다 없이 자신 다그치다 독하다 주문 계속 하다 걸다 보다 점점 퍼지다 이미 주체 하다 없이 터지다 버리다 욕심 없다 구속 가다 싫다 나르다 버리다 하다 나르다 떠나다 하다 이렇게 오래 남아 오래 나르다 안다 아프다 미치다 아프다 깊이 파이다 상처 아프다 이렇게 혼자 남아 눈물 잠기다 나르다 보다 고개 들다 이제 웃다
  마이네임  ,Baby I`m Sorry,들다 않다 떠나가다 해주다 없다 걱정 하다 그래서 그게 싫다 걱정 버리다 떠나가다 자꾸만 짜증나다 그렇다 걱정 하다 없이 지내다 이제 신경 끄다 을해 마음 없다 말로 을해 아프다 상처 새다 돌아서다 그럭저럭 없다 하루 괜찮다 그럭저럭 차다 만해 죽다 다시다 걱정 하다 서운하다 소리 사실 사랑 하다 같다 때문 항상 가슴 해주다 나땜 눈물 흘리다 이제 그만 잊다 행복하다 잘살다 나다 그냥 죽다 생각 하다 그동안 너무 고맙다 정말 미안하다 따다 하다 내주다 하다 두다 돌아서다 마지막 깊다 후회 남다 돌아서다 그럭저럭 없다 하루 괜찮다 그럭저럭 차다 만해 죽다 다시다 걱정 하다 서운하다 소리 사실 사랑 하다 너무 부족하다 사랑 하다 자격 없다 나라 모질다 아프다 하다 진심 그게 아니다 그럭저럭 없다 하루 괜찮다 그럭저럭 차다 만해 죽다 다시다 걱정 하다 서운하다 소리 사실 사랑 하다
  iKON  ,아니라고,이번 위해 부르다 마지막 노래 아니다 위해 쓰다 마지막 편지 아니다 가다 길이 아니다 기도 하다 제발 아니다 해주다 이번 어보 마지막 모습 이기다 그립다 마지막 이기다 없다 아무렇다 않다 나이 아니다 아니다 아니다 아니다 미치다 그리다 아름답다 두다 잡기 멀어지다 가다 다시 돌아가다 없다 수도 없이 매일 달빛 아래 무릎 꿇다 마지막 부디 하다 말다 아직 사랑 하다 떠나다 말다 이미 깨다 버리다 그릇 다시 맞추다 지르다 다시 담다 점점 잊다 가나 보다 하나 지우다 가나 보다 미치다 가나 보다 그래서 지치다 가나 보다 얼마나 많다 빌어 하나 대체 얼마나 많다 비우다 하다 떠나다 보내다 겁나다 걸다 보다 전화 차단 적막 절망 갇히다 지내다 잘못 알다 행복하다 하다 이번 위해 부르다 마지막 노래 아니다 위해 쓰다 마지막 편지 아니다 가다 길이 아니다 기도 하다 제발 아니다 해주다 이번 어보 마지막 모습 이기다 그립다 마지막 이기다 없다 아무렇다 않다 나이 아니다 아니다 아니다 아니다 나르다 어루만지다 손길 너무 내다 안기다 맞추다 기억 잠깐 떠올리다 눈물 터지다 나오다 밝다 집착 눈부시다 감다 주지 않다 바라다 잡다 동시 마지막 후회 남아 바람 같이 오다 향기 남다 마르다 떨어지다 장의 단풍 지극히 하찮다 건지다 이유 없다 바람 불면 관통 되다 가슴 한가운데 빼다 채우다 없다 쌓이다 미련 이해해 동안 자다 살다 나오다 비례 하다 지나 떠올리다 눈물 짓다 돼다 미안하다 머나멀다 미래 친구 남다 기대하다 이번 위해 부르다 마지막 노래 아니다 위해 쓰다 마지막 편지 아니다 가다 길이 아니다 기도 하다 제발 아니다 해주다 이번 어보 마지막 모습 이기다 그립다 마지막 이기다 없다 아무렇다 않다 나이 아니다 아니다 아니다 아니다
  엠블랙  ,Oh Yeah,모든 쉬다 않다 사랑 또한 그게 쉬다 않다 서다 버리다 그때 그대 바라다 이다 기회 주다 좋다 같다 받다 괜찮다 근데 어쨌건 돌아서다 그대 세상 누구 대신 하다 없다 누구 사랑 하다 나야 나르다 보다 미소 짓다 얼굴 사랑 하다 사랑 변하다 내다 해주다 맞다 떨어지다 정신 돌다 돌다 돌다 꺾다 날개 추락 하다 빛바랜 사진 보다 심장 뛰다 없이 무너지다 위해 달려가다 어떻다 무엇 대신 하다 없다 순간 사랑 하다 나야 나르다 보다 미소 짓다 얼굴 사랑 하다 나르다 보다 미소 짓다 얼굴 사랑 하다
"  첸 (CHEN) ,  백현 (BAEKHYUN) ,  시우민 (XIUMIN)  ",너를 위해 (Inst.),다른 공간 다른 시간 사랑 맞다 바람 스치다 향기롭다 알다 있다 맘속 언제 건지다 보다 설레다 이유 나르다 스치다 지나가다 돼다 잊다 기억 하다 기다리다 그대 나르다 바라보다 여전하다 그대 나르다 사랑 하나요 그대 보고 얘기 해주다 사랑 하다 숨기다 않다 있다 사실 절대로 잊다 위해 바치다 있다 마음 지우다 맘속 언제 건지다 보다 설레다 이유 나르다 스치다 지나가다 돼다 잊다 기억 하다 기다리다 같다 공간 같다 시간 함께 있다 언제 오다 자리 위해 그대 나르다 바라보다 여전하다 그대 나르다 사랑 하나요
  B.A.P  ,Blind,너무 속이다 아무리 숨기다 보다 모르다 하다 있다 만난 친구 어떻다 사인 직감 느끼다 들이다 맞다 다르다 기다 내다 박다 피곤하다 내다 잠들다 하다 들다 섞이다 웃음소리 아니다 목소리 보이지 않다 쫓다 기억 떠나가다 순간 하다 영원하다 있다 사랑 멀다 보이지 않다 찾다 없다 버리다 없다 돌아보다 나르다 찾다 무너지다 버리다 사라지다 버리다 미치다 하다 오히려 내다 보고 다른 여자 정말 다르다 진짜 친구 그저 아무 사이 아니다 뭐라다 그걸 내다 짓거리 보기 싫다 원래 꺼지다 퍼지다 분노 가슴 깊숙이 묻다 사랑 저주 하다 이건 모토 조언 충고 보이지 않다 쫓다 기억 떠나가다 순간 하다 영원하다 있다 사랑 멀다 보이지 않다 찾다 없다 버리다 없다 돌아보다 나르다 찾다 하다 번만 상처 생각 해보다 하루 머리 떠나다 제발 믿다 믿다 잊다 잊다 사랑 미치다 이건 치다 사랑 멀다 보이지 않다 찾다 없다 버리다 없다 돌아보다 나르다 찾다 무너지다 버리다 사라지다 버리다
  라비(RAVI)  ,RAVI DA LOCA,예의 바르다 넘김 믿다 비키다 찢다 내일 링거 맞다 들이키다 꼬이다 버버 드루 투우사 시야 느리다 바다 보이다 줍다 먹다 쉐프 요리 같다 도리 벗다 던지다 버리다 천국 베일 리스 말리부 아니다 칠레 와인 끼다 치우다 그렇다 아르 디도 가져오다 옷차림 꺼지다 흘리다 미치다 싶다 세상 자꾸 빨리 돌아가다 천국 달리 있다 기분 흥분 조화 멋대로 추다 돼다 박자 맞다 돼다 너무 이건 너무 없다 꺾다 돼다 멋대로 바람 신선하다 좋다 승련이 하다 시간 돼다 헛소리 중인 동희 주명 망나니 병조 추억 팔이 윤식이 종인 태미니 구름 베일 리스 말리부 아니다 칠레 와인 끼다 치우다 그렇다 아르 디도 가져오다 옷차림 꺼지다 흘리다 미치다 싶다 세상 자꾸 빨리 돌아가다 천국 달리 있다 기분 흥분 조화 멋대로 추다 돼다 박자 맞다 돼다 모르다 일단 멋대로 해도 돼다 소리 박수 미치다 듯이 모르다 일단 멋대로 해도 돼다 소리 박수 미치다 듯이 머리 위로 콜라 괜찮다 머리 위로 이불 그리다 보다 지도 흔하다 알다 어쩜 마지막 일지 흘리다 미치다 싶다 세상 자꾸 빨리 돌아가다 천국 달리 있다 기분 흥분 조화 멋대로 추다 돼다 박자 맞다 돼다
  동방신기 (TVXQ!)  ,Whatever They Say (Accapella Ver.),대다 행운 많다 사람 가장 닮다 그녀 사람 우리 끝나다 바라다 주어지다 현실 라면 운명 따윈 믿다 말다 우릴 질투 하다 뿐이다 모든 진실 그대만 믿다 바라다 뿐이다 사랑 는걸 그대 잃다 없다 힘들다 하다 무슨 하다 하다 모르다 다만 대다 변하다 없다 이렇게 사람 세상 타협 하다 바라다 그게 그대 잃다 길이 라면 세상 맞서다 우릴 질투 하다 뿐이다 서로 다른 모습 이기 이해 하다 없다 안타깝다 뿐이다 사랑 는걸 그대 잃다 없다 힘들다 하다 대다 위해 놓다 싶다 그대 보여주다 사랑 믿음 내다 용기 주다 우릴 질투 하다 뿐이다 모든 진실 그대만 믿다 바라다 뿐이다 사랑 는걸 그대 잃다 없다 우릴 질투 하다 뿐이다 서로 다른 모습 이기 이해 하다 없다 안타깝다 뿐이다 사랑 는걸 그대 잃다 없다 대다 행운
  태민 (TAEMIN)  ,눈꽃 (Snow Flower),감다 닫다 지우다 있다 수도 들다 수가 없다 미워하다 원망하다 계속 초라하다 가다 오다 잊혀지다 하다 계절 멈추다 나르다 사랑 해주다 나르다 나르다 이해 해주다 나르다 겨울 불다 눈꽃 웃음 내다 달려오다 기다 침묵 하루 부터 길어지다 지루하다 항상 있다 중요하다 가끔 이별 몰래 떠올리다 그땐 모르다 이렇게 아프다 하다 시간 다시 수가 없다 나르다 사랑 해주다 나르다 사랑 하다 하다 점점 작아지다 나르다 이해 해주다 나르다 이해 하다 하다 점점 사라지다 겨울 불다 눈꽃 웃음 내다 달려오다 모두 웃다 장면 눈물 사람 항상 즐겁다 되다 같다 가장 미우다 기억 떠올리다 애쓰다 예쁘다 얼굴 생각 나다 많이 힘들다 많이 외롭다 겨울 불다 눈꽃 울다
  SHINee (샤이니)  ,뜨거운 안녕 (ONEW),볼륨 높이다 비트 숨기 오늘 모르다 해주다 혹시 어도 친구여 그렇게 보다 맘껏 취하 싶다 도록 노랗다 부르다 지나다 잊다 자다 지내다 가끔 들리다 안부 모진 가슴 되다 있다 어떻다 아픔 견디다 있다 소중하다 사람 안녕 찬란하다 눈동자 사랑 하다 안녕 달빛 아래 타오르다 붉다 입술 떠나다 보내다 드리다 뜨겁다 뜨겁다 안녕 부디 행복하다 모습 이기다 언젠가 우리 다시 만나다 모르다 스치다 갈다 있다 멋있다 살다 뜨겁다 뜨겁다 보내다 안녕
  방탄소년단  ,Coffee,그대 여전하다 입가 그대 향기 데뷔 하다 하다 마디 되다 얼마나 성공하다 지다 세상 내기 하다 보여주다 반달 눈웃음 요즘 다시 짓다 다니다 궁금하다 해주다 자다 마시다 마끼아또 알다 습관 되다 아메리카노 사귀다 무슨 싶다 차갑다 뒷맛 없다 이해 돼다 이렇게 들다 익숙해지다 가다 라면 후회 많다 불장난 다시 선택 하다 우리 야속하다 약속 수많다 잘못 다른 잘못 사이 놓이다 하다 잘잘못 맛보다 쓰기 하다 추억 담기다 들이키다 되다 같다 이렇게 살다 거란 이리 슬프다 그대 여전하다 입가 그대 향기 그대 느낌 기억 있다 자다 오늘 괜히 사이 어색하다 기류 문자 통화 기대하다 만남 근데 손톱 물어 뜯다 긴장 하다 시간 자연스레 우리 사인 연인 아니다 애인 그렇다 매일 서로 확인 확인 하다 새기다 우리 만남 캬라멜 마끼아또 처럼 어디 같이 가다 싶다 마음 시간 지나다 마치 에스프레소 내려놓다 되어다 괜시리 아프다 우린 차다 좋다 이별 쓰다 쓸다 아메리카노 아직도 추억 여전하다 카페 가다 있다 그대 여전하다 입가 그대 향기 그대 느낌 기억 있다 그렇다 매일 하루 종일 향기 취하 시절 서로 멀다 훗날 기약 하다 이별 택했던 기억 같이 좋아하다 민트 커피 먹다 보다 생각나다 시간 많이 지난 요즘 가끔 고프다 이다 그대 여전하다 입가 그대 향기 그대 느낌 기억 있다
  소녀시대 (GIRLS` GENERATION)  ,Show Girls,하나 하나 들다 하다 싸다 지나치다 보다 하나 마음 보여주다 큰일 이제 야단 나다 자꾸 보고 싶다 아직도 모르다 있다 보여주다 다가오다 이렇다 정말 대단하다 빠져들다 고민 해보다 심장 마음 보여주다 큰일 이제 야단 나다 자꾸 보고 싶다 아직도 모르다 있다 보여주다 다가오다 숨다 하다 어떻다 하나요 흔들다 말다 큰일 이제 야단 나다 자꾸 보고 싶다 아직도 모르다 있다 보여주다 다가오다
  페이  ,One More Kiss,떠나다 수가 없다 자리 있다 헤어지자 약속 지키다 하다 헤어지다 없다 이렇게 보내다 없다 다시 한번 입술 새기다 보아 헤어지다 아직 아쉽다 도저히 보내다 수가 없다 영원하다 입술 기억 하다 있다 정말 가다 이르다 자고 돌아서다 나다 잊혀지다 되다 보다 다시 헤어지다 없다 이렇게 보내다 없다 다시 한번 입술 새기다 보아 헤어지다 아직 아쉽다 도저히 보내다 수가 없다 영원하다 입술 기억 하다 있다 헤어지다 없다 그래도 보내다 싫다 다시 한번 담다 대다 안고 얼마나 기다리다 하다
  FTISLAND (FT아일랜드)  ,Falling Star,해오다 잊다 오다 되찾다 있다 동화 커지다 작아지다 기도 하다 보다 싶다 되다 같다 너무 서두르다 보다 행복 흘리다 사랑 놓치다 멈추다 않다 보고 달리다 멈추다 않다 보고 달리다 나르다 잃다 가나 보다 가지다 많아지다 걱정 보다 욕심 커지다 그림 카드 하다 세상 가지다 듯이 설레다 잠들다 잊다 설레다 잠들다 잊다 되찾다 있다 동화 멈추다 않다 보고 달리다
  태연 (TAEYEON)  ,11:11,오늘이 하다 남다 그렇다 시간 우리 소원 빌다 웃다 시간 떠오르다 하다 자락 차갑다 바람 열다 온통 불어오다 시간 전부 지나다 나다 이별 끝나다 있다 잊다 모든 찾다 떠나가다 모든 갖다 떠나다 시계 바늘 같다 두다 맴돌다 달력 있다 오래 약속 하다 며칠 잊혀지다 있다 지우다 지나다 나다 아니다 모든 찾다 떠나가다 모든 갖다 떠나다 시계 바늘 같다 두다 맴돌다 계절 잠시 피다 낯선 꽃처럼 하루 걸리다 있다 새벽 별처럼 모든 언젠가 늘다 지나가다 말다 모든 찾다 돌아오다 아무 없다 듯이 웃다 되다 이름 하다 부르다 아프다 않다
  티아라  ,Sugarfree (DJ Big Bounce) (Kor.),슈가 프리 오다 내게로 오다 슈가 프리 슈가 프리 슈가 프리 슈가 프리 슈가 프리 슈가 프리 슈가 프리 사실 그렇다 아니다 그냥 그립다 예전 내다 하다 없다 보다 담기다 않다 말투 표정 하나 하나 하나 하나 하나 하나 슈가 프리 오다 내게로 오다 슈가 프리 하다 순간 나르다 안쓰럽다 만들다 버리다 버리다 뭔가 빠지다 버리다 슈가 프리 오다 내게로 오다 슈가 프리 뭔가 빠지다 버리다 슈가 프리 슈가 프리 슈가 프리 슈가 프리 오다 내게로 오다 슈가 프리 어디 보다 내게로 오다 슈가 프리 슈가 프리
  카라  ,못 지킨 말,느끼다 웃음 혼자 익숙해지다 부다 뜨다 나다 없다 이제 아니다 사람 쉬다 자다 웃기 하다 거닐다 가도 보다 되다 근대 마음 없다 이제 서다 잊다 보다 생각 하다 눈물 안나 아프다 하다 추억 꺼내다 보다 세상 제일 아름답다 영원하다 사랑 한단 역시 끝내 지키다 잊다 잠결 찾다 않다 요즘 오지 않다 툭하면 그리다 하다 되다 습관 고치다 이제 많다 일로 하루 정신없이 바쁘다 가다 멋있다 남다 보다 어느새다 가슴 뛰다 나르다 느끼다 이제 서다 잊다 보다 생각 하다 눈물 안나 아프다 하다 추억 꺼내다 보다 세상 제일 아름답다 영원하다 사랑 한단 역시 끝내 지키다 잊다 떠나가다 원망하다 역시 미워하다 자격 없다 사랑 아주 사랑 길다 마지막 결단 바보 같다 영원하다 기다리다 고작 기다리다 그땐 이렇다 모르다 언젠가 많다 시간 지나 아니다 다른 누굴 사랑 하다 지키다 똑같다 하다
  원타임  ,Can`t Let U Go,차갑다 새벽 공기 사이 내뿜는 한숨 힘없다 모습 있다 다른 뭔갈 찾다 헤메 떠나다 느낌 흔적 조차 없이 나르다 팽겨친채 돌아서다 눈물 잠들다 이성 잃다 뱉다 기적 떠나다 보내다 아니다 누구 자다 세상 다주 주다 벗다 날수 없다 홀로 자신 없다 없다 아무렇다 의미 없다 이렇다 리가 없다 이대로 끝일 없다 모든 너무 완벽 하다 항상 있다 믿다 일밤 떠나다 방황 하다 눈물 고인 부재 전화 아무렇다 않다 다른 누구 맞추다 남자 그래도 괜찮다 친구 바보 같다 믿다 잃다 떠나다 모습 아니다 되돌리다 싶다 제자리 그녀 전해 주오 벗다 날수 없다 홀로 자신 없다 없다 아무렇다 의미 없다 이렇다 없다 이대로 끝일 없다 달려가다 잡다 품안 느끼다 있다 젖다 닦다 주다 싶다 모든 아픔 마르다 있다 벗다 날수 없다 홀로 자신 없다 없다 아무렇다 의미 없다 이렇다 리가 없다 이대로 끝일 없다 의미 없다 이렇다 리가 없다 이대로 끝일 없다
  엠블랙  ,천국이니까 (Winter Rain),세상 하다 사람 위해 하루 떠나가다 놓다 사랑 떠나다 떠나가다 부탁 제발 죽다 잊다 떠나가다 그립다 그립다 해도 한번 보다 사람 없이 그저 위해 웃다 준너 필요하다 오후 햇살 따분하다 없다 돈벌이 급하다 백수 불안하다 피곤하다 없다 갖다 위해 버리다 사랑 얻다 위해 그렇다 행복 바로 천국 바로 내리다 눈물 가리다 빗속 생각 날다 눈물 닦다 잡다 천국 눈물 나다 오다 온종일 생각 날다 다가가다 없다 그저 주위 맴돌다 아프다 나야 마음 흔들다 사춘기 딱하다 그때 돼다 되다 달라지다 항상 제발 웃다 힘들다 지키다 높이 올라가다 내리다 눈물 가리다 빗속 생각 날다 눈물 닦다 잡다 천국 떠나가다 떠나다 제발 자꾸 눈물 잖다 잘알다 사랑 떠나다 떠나가다 부탁 제발 죽다 잊다 떠나가다 갖다 위해 버리다 사랑 얻다 위해 그렇다 행복 바로 천국 바로 행복 바로 천국 바로 내리다 눈물 가리다 빗속 생각 날다 눈물 닦다 잡다 천국
  첸 (CHEN)  ,안녕 못해 (I`m Not Okay),좋다 보이다 이기다 내다 듯이 괜찮다 보이다 순간 같다 겨우 참고 사다 누구 아무 모르다 웃다 행복하다 보다 가슴 진심 여지 안녕 하다 자다 지내다 하다 한쪽 데리 살다 행복하다 리가 없다 괜찮다 리가 없다 모르다 미안하다 얘기 좋다 하다 마냥 웃다 하다 떠나다 생각 살다 살다 같다 않다 나야 시간 모두 해결 해주다 그렇다 세상 없다 없다 나아지다 거란 듣기 좋다 위로 솔직하다 오다 닿다 않다 알다 무너지다 모습 때문 엉망 망가지다 가다 안녕 하다 자다 지내다 하다 한쪽 데리 살다 행복하다 리가 없다 괜찮다 리가 없다 모르다 미안하다 얘기 좋다 하다 마냥 웃다 하다 떠나다 생각 살다 살다 같다 않다 나야
  B.A.P  ,HONEYMOON,조금씩 젖다 들다 기다 어둠 몰다 복잡하다 생각 버리다 본능 자유롭다 달이 밝다 우릴 비추다 살다 순간 휩쓸다 본질 잃다 한바탕 접수 받다 처리 하다 민원 진실 외면 올리다 깃발 현실 단어 출처 하다 없다 춤추다 가다 대로 생각 맡기다 채운 목소리 있다 순간 흐려지다 세상 선명하다 펼치다 높다 붉다 장미 맘속 깊이 간직 가슴 피다 야자수 그늘 넘치다 빛나다 자유 찬란하다 청춘 없다 별일 없이 피하 않다 우린 아름답다 거치다 바람 즐기다 어둠 사라지다 거치다 바람 즐기다 어둠 사라지다
  대성  ,"날 봐, 귀순",보다 보다 귀순 보다 보다 귀순 보다 보다 당장 보다 보다 보다 귀순 보다 보다 귀순 보다 보다 보다 여보 당신 애기 뭐라다 불다 드리다 무얼 하다 있다 먹다 자다 자다 하루 종일 우리 공주 생각 가슴 사랑 자기야 보다 어딜 보다 보다 정열 그대 바치다 보다 보다 귀순 보다 보다 귀순 보다 보다 당장 보다 보다 보다 귀순 보다 보다 귀순 보다 보다 보다 그대 나르다 떠올리다 있다 같다 서방 기다리다 행복하다 고민 하루 눈물 콧물 설레다 그대 향기 보다 보다 귀순 보다 보다 귀순 보다 보다 당장 보다 보다 보다 귀순 보다 보다 귀순 보다 보다 보다 너무 예쁘다 정말 귀엽다 깨물다 주다 싶다 하다 평생 다가 도록 당신 싶다 청춘 보다 자다 보다 보다 보다 귀순 보다 보다 귀순 보다 보다 당장 보다 보다 보다 귀순 보다 보다 귀순 보다 보다 보다 귀순
  동방신기 (TVXQ!)  ,Remember,어떻다 느낌 이다 그대 흔적 지우다 살아가다 가슴 아리다 고통 혹은 무심하다 아문 희미하다 흉터 가슴 비우다 살아가다 있다 마음 해주다 따라서 옮기다 기도 하다 어디 있다 있다 처음처럼 서다 아주 잠시 눈물 빛나다 기억 그대로 비운 가슴 얼다 버리다 않다 그대 발자욱 따르다 마음 하다 멀다 않다 가까워지다 어디 있다 있다 처음처럼 있다 아주 잠시 눈물 빛나다 기억 그대로 살아가다 짧아지다 어느 만날 있다 멈추다 않다 닮다 오다 대다 만난 처음처럼 서다 아주 잠시 눈물 빛나다 모습 그대로
  EXO  ,Artificial Love (Chinese Ver.),
  첸 (CHEN)  ,고운 그대는 시들지 않으리,거닐다 거리 노을 짙어지다 잠시 담다 대다 기억 하다 내리다 거리 그대 떠나다 보내다 작다 흔적 남아 나르다 곱다 맺힌 이슬 방울 어제 따오다 구름 조각 담다 그대 마음 혹시 말르다 갈다 짜다 다시 적다 쌓이다 계절 다시 돌아오다 많이 힘겹다 그날 나르다 대다 어디 있다 대다 어디 있다 그대 지치다 안다 곱다 맺힌 이슬 방울 어제 따오다 구름 조각 담다 그대 마음 혹시 말르다 갈다 짜다 다시 적다 그대 마음 혹시 말르다 갈다 다시 적다
  소녀시대 (GIRLS` GENERATION)  ,Sign,마치 감기 같다 떠보다 깨다 않다 답답하다 헛기침 입술 묻다 솜사탕 녹다 버리다 생각 신호 보내다 보여주다 마치 같이 떨리다 도도하다 사실 반대 괜히 한번 웃다 보다 머리 고민 쌓이다 가다 시선 시간 어지럽다 눈빛 신호 보내다 하다 걸음 다가오다 보여주다 상상 하다 감추다 말다 신호 보내다 하다 걸음 다가오다 보여주다 상상 하다 감추다 말다 망설이다 말다
  천상지희 더 그레이스 (The Grace)  ,아니기를 (Not To Be),고이 잠들다 아니다 잠들다 바랬었던 깊다 설램 다시 깨우다 그렇게 아련하다 모르다 하다 사랑 아니다 기르다 다시 아프다 바보 사랑 아니다 기르다 웃기 벌써 있다 애쓰다 아니다 이유 찾다 자꾸 나르다 그렇게 달래 그렇다 그래도 사랑 나다 알다 사랑 아니다 기르다 바라보다 이렇게 아프다 사랑 되다 기전 혼자 이별 끝내 비우다 두다 하루 종일 그대 한숨 머무르다 기대 만큼 가다 사랑 아니다 기르다 다시 아프다 바보 사랑 아니다 웃기 벌써 슬픔 흐려지다 눈물 말르다 버리다
  걸스데이  ,Darling,요즘 연인 하다 사랑 어리숙하다 가리다 사람 갇히다 매일 가짜 같다 진짜 사랑 표현 하다 사랑 나비 앉다 사랑 쏘다 유혹 빠지다 나르다 녹이다 슈가 롤리팝 소리 대다 뜨겁다 슈가 슈가 슈가 스타 사랑 빠지다 소재 노래 불다 보다 밝다 달도 알다 슈가 슈가 슈가 너무 하다 빠져들다 싶다 나비 앉다 사랑 쏘다 유혹 빠지다 나르다 녹이다 슈가 롤리팝 소리 대다 뜨겁다 쏟아지다 바닷가 그대 무릎 기대 눕다 잠들다 싶다 나르다 녹이다 슈가 롤리팝 소리 대다 뜨겁다
  태연 (TAEYEON)  ,Starlight (Feat. DEAN),비추다 함께 있다 온종일 꿈꾸다 기분 차다 행복하다 선물 같다 사랑 혼자 익숙하다 회색 하루 다가오다 기억 하다 비추다 어둠 나르다 깨우다 닫히다 열다 주다 비치다 잔뜩 어색하다 얼굴 조금씩 웃다 보다 사랑스럽다 차다 없다 기적처럼 발견 미소 짓다 비추다 함께 있다 온종일 꿈꾸다 기분 차다 행복하다 선물 같다 사랑 아무렇다 의미 없다 아주 사소하다 일상 처음 보다 세상 새롭다 느낌 매일 놀라다 어느새다 바꾸다 비어 있다 얼굴 위로 새롭다 그리다 주다 비추다 함께 있다 온종일 꿈꾸다 기분 차다 행복하다 선물 같다 선물 같다 사랑 맑다 개다 보다 순간 충분하다 그저 바라다 보다 입가 번지 기쁨 웃다 하다 하다 사람 너뿐이야 감추다 없다 함께 있다 춤추다 기분 차다 감사하다 같다 사랑 별처럼 빛나다 나르다 보다 매일 깨달
  베스티  ,Thank U Very Much,웃다 재수 없다 웃다 붙다 가까이 붙다 이렇게 나르다 있다 오늘 마지막 웃다 재수 없다 웃다 붙다 가까이 붙다 이렇게 나르다 있다 오늘 마지막 천만 다행 이렇다 모르다 몰래 피해 다른 이다 만나다 나쁘다 유우 유우 알다 꺼지다 아프다 없다 이제 자유 이제 자유 알다 꺼지다 아프다 없다 웃다 재수 없다 웃다 붙다 가까이 붙다 이렇게 나르다 있다 오늘 마지막 속이다 시원하다 노래 불다 머리 천만 다행 이렇다 모르다 몰래 피해 다른 이다 만나다 나쁘다 유우 유우 알다 꺼지다 아프다 없다 혹시 다시 우연히 만나다 모르다 지나가다 제발 유우 유우 알다 꺼지다 아프다 없다 이제 자유 이제 자유 이제 자유 없다 자유 이제 자유 없다 자유 알다 꺼지다 아프다 없다
  이달의 소녀  ,위성(Satellite),무섭다 않다 아직 두운 하다 처음 모르다 바라보다 다가가다 낯설다 차갑다 내다 관심 없다 괜찮다 다치다 좋다 가다 자꾸 외면 하다 눈빛 결국 시간 지나가다 모르다 돌다 행성 언젠가 닿다 다가오다 중력 거슬러줘 운명 우릴 서로 없다 우린 피어 기억 해주다 주파수 닮다 갈다 말투 우린 어쩌면 하나 이다 가끔 있다 우연 믿다 해주다 싶다 알다 자꾸만 흘러가다 시간 지치다 하다 마디 해주다 언제 이다 내다 오다 순간 가끔 눈물나다 싫다 않다 달빛 그림자 선물 하다 돌다 행성 언젠가 닿다 다가오다 중력 거슬러줘 운명 우릴 서로 없다 우린 피어 기억 해주다 사실 별빛 보다 은은하다 달빛 좋다 사람 모르다 소중하다 모르다 달이 뜨다 보이다 하다 돌다 행성 언젠가 닿다 다가오다 중력 거슬러줘 운명 우릴 서로 없다 우린 피어 기억 해주다 돌다 행성 언젠가 닿다 순간
  라붐 (LABOUM)  ,아로아로,잊혀지다 하다 생각 들다 만하 떠오르다 언제 오다 전화기 보다 이렇다 여자 없다 하다 생각 하다 보다 방금 마주치다 착각 이다 이렇다 나르다 차다 모르다 마음 보여주다 오늘 오늘 뜨다 감다 보다 오다 기다리다 혼자 앞서다 느끼다 있다 너무 고민 하다 쉬다 다가오다 이름 크게 불다 좋아하다 사랑 하다 되다 다른 보통 연인 아직 어색하다 자기 불다 궁금하다 하다 가지 알다 나르다 좋아하다 뜨다 생각 매일 매일 흔들다 놓다 첫사랑 아니다 하루 종일 설레다 시간 차다 빨리 이르다 가다 버리다 어떡하다 사랑 많이 필요하다 마음 보여주다 오늘 오늘 내다 뜨다 감다 보다 오다 기다리다 혼자 앞서다 느끼다 있다 너무 고민 하다 쉬다 다가오다 이름 크게 불다 좋아하다 사랑 하다 되다 다른 보통 연인 아직 어색하다 자기 불다 궁금하다 하다 가지 알다 나르다 좋아하다 멜로 소설 로맨틱 하다 솔직하다 내다 보여주다 누가 좋다 뜨다 감다 보다 오다 기다리다 혼자 앞서다 느끼다 있다 너무 고민 하다 쉬다 다가오다 이름 크게 불다 좋아하다 키스 하다 되다 먼저 다가가다 생각 많이 하다 그냥 시키다 궁금하다 하다 가지 알다 나르다 좋아하다 나르다 좋아하다
