artist,title,Korean_clean_lyric
  Loudon Wainwright III  ,Westchester County,
  Jackson Browne  ,Your Bright Baby Blues,
  Muddy Waters  ,Honey Bee,
"  Peter, Paul & Mary  ",Stewball (Live Version),
  Son Of Caesar  ,Wake Me Up,
  오지은  ,Love Song (Korean Ver.),조그만 조그만 안식 안다 주다 행복하다 감고 말다 바보 같다 두렵다 어리다 같다 귀엽다 사랑 삼키다 나다 몰래 전하 말다 커다랗다 커다랗다 기쁨 안고 나다 행복 넘다 두려움 밀리다 들다 떠나다 가다 마치 모래 새다 버리다 마치 환상 사라지다 버리다 사랑 어쩌면 한순간 조각
  한영애  ,가을 시선,이제 모두 돌아가다 제자리 앉다 불타다 열정 가리우다 곱다 얼굴 미소 보내다 시간 떠나가다 착하다 서로 안부 묻다 다락방 전설 끝나다 그립다 잡고 고맙다 인사 하다 유리 거울 그림자 너머 벌겋다 벗다 가슴 깊다 깊다 평화롭다 뜨다 사랑 아름답다 용서 만드 드높다 모든 이해 하다 감싸다 안다 투명하다 가을 오후 모든 이해 하다 감싸다 안다 투명하다 가을 오후
  양하영  ,영원한 사랑인줄 알았는데,오래도록 머물다 영원하다 사랑 알다 당신 내다 안녕 하나요 시간 짙다 사랑 알다 당신 내다 이별 주다 혹시 떠나다 몰래 눈물 짓다 당신 먼저 이별 하나요 사랑 하다 떠나다 말다 사랑 있다 사랑 하다 사랑 하다 이별 정말 싫다 혹시 떠나다 몰래 눈물 짓다 당신 먼저 이별 하나요 사랑 하다 떠나다 말다 사랑 있다 사랑 하다 사랑 하다 이별 정말 싫다 사랑 하다 사랑 하다 이별 정말 싫다
  Po`folk  ,Lonely as Lonely Can Be,
"  Norah Jones ,  The Peter Malick Group  ",Heart Of Mine,
  Eddy Raven  ,"Shine, Shine, Shine",
  김광석  ,너에게,보다 있다 조각 구름 빛나다 끝없이 펼치다 있다 구석 어디 노래 부르다 있다 듣다 있다 정원 보다 있다 국화 장미 예쁘다 사루비아 끝없이 피어 있다 언제 열리다 있다 향기 부르다 있다 있다 어리다 아름답다 가을 그것 손잡다 고요한 달빛 내다 오다 마음 피우다 내다 사랑 꺾다 어리다 아름답다 가을 그것 손잡다 고요한 달빛 내다 오다 마음 피우다 내다 사랑 꺾다
  자전거 탄 풍경  ,그래서 그랬던거야 (Acoustic Ver.),그래서 그렇다 그래서 그렇다 그래서 그렇다 그래서 그렇다 그래서 그렇다 그래서 그렇다 떠나다 잡고 싶다 그렇다 없다 세상 두렵다 그렇다 지난 시간 생각 나서다 나다 모르다 눈물 나다 한참 동안 움직이다 없다 예감 하다 이별 이다 힘들다 하다 미우다 아무렇다 떠나다 잡고 싶다 그렇다 없다 세상 두렵다 그렇다 지난 시간 생각 나서다 나다 모르다 눈물 나다 그래서 그렇다 그래서 그렇다 그래서 그렇다 그래서 그렇다 그래서 그렇다 그래서 그렇다 너무 모자라다 나다 너무나 충분하다 이다 불안하다 미안하다 사랑 수가 없다 좋다 기억 간직 하다 내다 놓다 사랑 하다 하다 사람 세상 너무 모자라다 나다 너무나 충분하다 이다 불안하다 미안하다 사랑 수가 없다 수가 없다 수가 없다 그래서 그렇다 그래서 그렇다 그래서 그렇다 나다 모르다 눈물 그래서 그렇다 그래서 그렇다 그래서 그렇다 차다 없다 그래서 그래서 그렇다
  에디킴  ,It`s Over,매일 아침 괴롭다 뜨다 헤어지다 떠오르다 개인 내리다 비처럼 웃다 있다 눈물 괜히 친구 걸다 오늘 하다 묻다 거울 서서 웃다 보다 별일 없다 척도 해보다 가슴 잊다 끝나다 다른 같다 패턴 쳇바퀴 생활 묻다 기억 묵묵하다 나아가다 노력 괜찮다 하다 하다 슬프다 괜히 친구 걸다 오늘 하다 묻다 거울 서서 웃다 보다 별일 없다 척도 해보다 가슴 잊다 끝나다 괜히 친구 걸다 오늘 하다 묻다 거울 서서 웃다 보다 별일 없다 척도 해보다 가슴 잊다 아프다 않다 해주다 끝나다 가슴 잊다 끝나다
  최수인  ,그리 멀지 않은 봄 언젠가,그리다 멀다 않다 지난 언젠가 우리 서로 다른 바다 저리 있다 열흘 멀리 있다 있다 바다로 오다 부르다 건지다 아니다 바다 부르다 건지다 곧장 바다 하다 눈물 쏟아내다 그리다 시집 하다 꺼내다 좋아하다 하다 내다 읽다 시르다 읽다 보다 있다 목소리 듣다 더없이 좋다 목소리 오래 간직 싶다 녹음 하다 두다 바다 그립다 꺼내다 듣다 하다 그렇다 보다 그립다 기도 하다 바다 되어다 보기 하다 시가 되어다 보기 하다 되다 하다 세차 달려오다 이내 다시 자리 가다 읽다 하다 듣다 치다 목소리 파도 소리 그날 문모 울음 밀려오다
  장희원  ,몰랐어,모르다 모르다 그림자 고양이 있다 모르다 끄다 버리다 드라마 예고편 있다 사실 모르다 아니다 하다 모르다 모르다 냉장고 베이컨 있다 모르다 끄다 버리다 가스 올리다 사실 모르다 아니다 하다 모르다 이렇게 귀엽다 모르다 머릿속 하다 모르다 모르다 모르다 모르다
  김창완  ,바다의 노래,안녕 귀엽다 친구 멀리 뱃고동 울리다 울다 아무 모두 잠들다 혼자 안녕 작다 사랑 멀리 들이다 빛나다 기다 아무 울면 멀리 멀리 가다 안녕 귀엽다 친구 멀리 뱃고동 울리다 울다 아무 모두 잠들다 혼자 안녕 작다 사랑 멀리 들이다 빛나다 기다 아무 울면 멀리 멀리 가다
  가호  ,어디에... (Part 1),흩날리다 기억 가장 빛나다 하다 조각 꺼내다 잊다 없다 얼굴 다시 하다 새기다 보다 마음 유난히 마음 어루만지다 쌓이다 외로움 녹아내리다 그대만 있다 언제 가다 다시 혼자 남아 없다 헤매다 찾다 어디 어디 감싸다 대다 이제 어디 어디 있다 자리 되다 돌다 가도 다시 혼자 보이지 않다 끌어안다 어디 가야 하다 지다 모르다 이렇게 어디 어디 감싸다 대다 이제 어디 어디 다시 돌아오다 예전 안다
  Little Big Town  ,Everything Changes,
  Cat Power  ,Troubled Waters,
  Taylor Swift  ,State Of Grace (Acoustic Ver.),
  Cloud Cuckoo Land  ,다시 (Acoustic Ver.),어제 모르다 이제야 느끼다 하다 가야 하다 아무 없다 기대다 없다 마음 갈수 없다 기대다 싶다 한없이 믿다 싶다 이기 많이 아프다 없다 슬프다 하다 이유 벌써 나르다 잊다 있다 한번 웃다 해주다 이제 있다 해주다 이제 홀로 남기다 두다 있다 한번 웃다 해주다 이제 있다 해주다 하루 아니다 아니다 부탁 하다 한번 웃다 해주다 이제 있다 해주다 이제 홀로 남기다 두다 있다 한번 웃다 해주다 이제 있다 해주다 하루 아니다 아니다 있다
  Caamp  ,"Penny, Heads Up",
  John Walker  ,Weep For Me,
  Little Big Town  ,When Someone Stops Loving You,
  선우정아  ,그러려니 (온스테이지 플러스 Ver.),만나다 사람 그립다 사람 늘다 간다 끊어지다 미련 없다 그립다 마음 막다 하다 자다 지내다 떠오르다 안부 묻다 자다 지내다 대답 들다 없다 쓸쓸하다 그렇다 자다 지내다 떠오르다 안부 묻다 자다 지내다 대답 들다 없다 쓸쓸하다 그렇다 그렇다 만나다 사람 그립다 사람 늘다 간다 끊어지다 미련 없다 그립다 마음 막다 하다 만나다 사람 그립다 사람 늘다 간다 끊어지다 미련 없다 그립다 마음 그립다 마음 그렇다
  Lucy Rose  ,Scar,
  이진아  ,편지,여전하다 남다 글씨 눈빛 꽃송이 해주다 순간 잠시 감다 생각 해보다 그립다 사랑 그립다 사람 조용하다 잡다 그날 잠시 감다 생각 해보다 그립다 사랑 그립다 사람 그립다 사랑 그립다 사람 여전하다 남다 글씨 눈빛
  풋풋  ,새내기쏭,새롭다 시작 알리다 알람 소리 울리다 햇살 보다 기지개 보다 오늘 달라 보이다 오늘 마음 내딛다 순간 긴장 되다 랄라 랄라 랄라 랄라 콧노래 부르다 랄라 랄라 랄라 랄라 걸음 하나 앉다 인사 건네다 마음 안고 무지개 꿈꾸다 오늘 달라 보이다 오늘 마음 내딛다 순간 긴장 되다 랄라 랄라 랄라 랄라 콧노래 부르다 랄라 랄라 랄라 랄라 걸음 혹시 걱정 되다 어렵다 생각 하다 떨리다 마음 알다 하다 있다 랄라 랄라 랄라 랄라 콧노래 부르다 랄라 랄라 랄라 랄라 걸음 랄라 랄라 랄라 랄라 콧노래 부르다 랄라 랄라 랄라 랄라 걸음 새롭다 피다 봄날 꽃처럼
  김아라  ,무지개처럼,수채화 나르다 한번 색칠 해보다 빨주노초파남보 무지개 나르다 한번 색칠 해보다 멋지다 그림 아니다 좋다 괜찮다 어긋나다 부분 있다 좋다 괜찮다 어떻다 색깔 그건 나다 자다 모르다 조금씩 리다 보다 어느새다 발견 하다 있다 않다 기다리다 서두르다 색깔 만들다 갈래 무지개 달라 좋다 괜찮다 어떻다 색깔 그건 나다 자다 모르다 조금씩 리다 보다 어느새다 발견 하다 있다 않다 기다리다 서두르다 색깔 만들다 갈래 무지개
  Big Baby Driver  ,Spring I Love You Best,
  Angelo Branduardi  ,The Herons,
  Nanci Griffith  ,Shaking Out The Snow ,
  Freddie King  ,Trouble In Mind,
  김민기  ,친구,푸른 바닷가 내리다 어디가 어디가 물이 깊다 바다 고요하다 잠기 무엇 무엇 죽다 뜨다 친구 모습 흩날리다 꽃잎 멀리 들리다 친구 음성 달리다 차바퀴 대답 하다 보이다 수많다 모습 모두 진정 우기다 하다 어느 누구 하나 홀로 일어나다 아니다 하다 사람 어디 있다 뜨다 친구 모습 흩날리다 꽃잎 멀리 들리다 친구 음성 달리다 차바퀴 대답 하다
"  박인희,이연실  ",비개인 오후,어제 내리다 창문 밤새 적다 뿌리다 터른 아침 우울하다 개인 오후 마음 상쾌하다 무작정 나서다 마음 어딘가 있다 같다 사랑 하다 사람 골목 돌아서다 있다 같다 따라서 가다가 그만 누군가 부축 하다 정말 모르다 개인 오후 마음 상쾌하다 무작정 나서다 길이 사람 만날 언젠가 만나다 하다 기다리다 보람 개인 상쾌하다 만날 개인 오후 개인 오후 개인 오후
  David Choi  ,We`re Supposed To Be Happy,
  양희은  ,가을편지,가을 편지 하다 누구 그대 되어다 받다 낙엽 쌓이다 외롭다 여자 아름답다 가을 편지 하다 누구 그대 되어다 받다 낙엽 흩어지다 헤매인 여자 아름답다 가을 편지 하다 모든 헤매인 마음 보내다 드리다 낙엽 사라지다 모르다 여자 아름답다 아름답다
  The Pogues  ,Tuesday Morning,
  윤형주  ,사랑의 찬가 (With 박인희),들다 보다 마음 밀려오다 파도 소리 바람 근대 사랑 사랑 바라보다 맑은 눈동자 들려오다 마음 소리 호수 깊다 깊다 사랑 사랑 세월 가다 마음 떨어지다 하다 낙엽 꽃잎 태우다 사랑 사랑
  Eric Clapton  ,I Ain`t Gonna Stand For It,
  Johnny Cash  ,The Man Who Couldn`t Cry,
  Patty Loveless  ,"Lonely Days, Lonely Nights",
"  써니 (SUNNY) ,  옥탑방 작업실  ",심쿵주의보 (Inst.),자다 쿨하다 얘기 하다 감다 그대 생각 잠들다 없다 이렇다 느낌 처음 라일 라일 랄라 라일 라일 랄라 뚜뚜루 뚜루뚜루 너무 기다 함께 있다 보고 싶다 그대 아무리 빨리 그대 만나다 너무 하루 짧다 벌써 지고 달이 떠오르다 잠시 그대 보내다 싫다 까맣다 미우다 그냥 기다리다 그대 굿나잇 키스 이별 너무나 아쉽다 자다 쿨하다 얘기 하다 감다 그대 생각 잠들다 없다 이렇다 느낌 처음 굿나잇 너무 사랑스럽다 그대 돌아서다 보고 싶다 까맣다 미우다 그냥 이사 갈다 그대 굿나잇 키스 이별 너무나 아쉽다 자다 쿨하다 얘기 하다 감다 그대 생각 잠들다 없다 이렇다 느낌 처음 굿나잇 사랑 하다 사랑 하다 만나다 뚜르뚜뚜 뚜르뚜뚜 뚜뚜뚜루 뚜바 뚜르뚜뚜 뚜르뚜뚜 뚜뚜뚜루 뚜바 자다 어쩌 온종일 같이 있다 그대 생각 깊다 불다 삼백 육십 오일 그대만 사랑 하나 사랑 하다 라일 라일 랄라 라일 라일 랄라 뚜뚜루 뚜루뚜루 너무 기다 함께 있다 보고 싶다 그대 사랑 하다 굿나잇
  Buddy Guy  ,Mary Ann,
  소리새  ,호숫가에서,당신 모습 보고 파지 나다 몰래 찾아오다 작다 호숫가 버드나무 그늘 아래 비치다 흰구름 바라보다 떠나다 버리다 당신 모습 잊다 생각 하다 달다 오다 사랑 아쉽다 아쉽다 하다 누가 달래 주다 슬프다 마음 구름 하다 말좀 주렴 그녀 떠나다 사랑 떠나다 모두 떠나다 주다 서산 아래 가슴 쌓이다 그립다 생각 작다 호숫가 옛날 자리 홀로 앉다 추억 잠기다 누가 달래 주다 슬프다 마음 구름 하다 말좀 주렴 그녀 떠나다 사랑 떠나다 모두 떠나다 주다 그녀 떠나다 사랑 떠나다 모두 떠나다 주다 투투 투투 투투 투투
  이예린  ,포플러 나무 아래,포플러 나무 아래 추억 젖다 푸른 슬프다 거리 언제나 없다 작다 나르다 보다 슬프다 표정 보다 하다 아무 모르다 담벼락 기대다 기다 머리 쓸다 올리다 기억 저편 우린 만나다 흐려지다 눈가 그리움만 랄라라 라랄 라랄 그리움만 포플러 나무 아래 추억 젖다 푸른 슬프다 거리 언제나 없다 작다 나르다 보다 슬프다 표정 보다 하다 아무 모르다 담벼락 기대다 기다 머리 쓸다 올리다 기억 저편 우린 만나다 흐려지다 눈가 그리움만 랄라라 라랄 라랄 그리움만
  소냐 최 (Sonia Choi)  ,Hayfields,
  양희은  ,백구,아주 어리다 이다 우리 살다 백구 해마다 가을 이면 귀엽다 강아지 낳다 어느 가을 가다 강아지 낳다 가엾다 우리 백구 그만 쓰러지다 버리다 나하 아빠 둘이서 백구 안고 학교 동물병원 조심 스레 찾아가다 무섭다 가죽 묶인 슬프다 듯이 빨다 쳐다보다 울음 터지다 같다 의사 선생님 아프다 주사 놓다 가엾다 우리 백구 너무 너무 아프다 보다 주사 맞다 달아나다 어디 가다 백구 가다 길다 모르다 기다 다리 백구 학교 지키다 할아버지 달려가다 우리 백구 보다 다급하다 물어보다 오다 쓰다듬다 다르다 머리털 쓸다 주다 저리 가다 토끼 있다 뒤뜰 아무 뵈다 않다 운동장 그리다 재미있다 줄넘기 하다 팔방 하다 우리 백구 어디 있다 가르치다 주다 학교 나서다 어느 아주머니 하다 지나가다 혼잣말 하다 말씀 하다 마리 건너가다 커다랗다 그만 기다 다리 백구 백구 안고 돌아오다 뒷동산 헤매다 빨갛다 래미 묻다 끄다 내리다 이르다 희다 뒷산 쌓이다 기다 다리 백구 아주 어리다 같이 살다 백구 보다 괜히 하다 심술 부리다
  전태익밴드  ,왜 너는 아직 날 좋아해,만나다 가다 헤어지다 장면 생각 만나다 얘기 하다 가다 핑계 생각 주말 주말 싶다 예전 최고 쉬다 근데 솔직하다 귀찮다 되어다 모르다 되다 절대 알다 그냥 하다 하다 돼다 아니다 욕좀 해주다 내다 떼다 돼다 우린 이제 만나다 먹다 라면 먹다 뜨겁다 않다 데리다 줄때 지하철 타다 내리다 반복 하다 환승 싶다 목적 없다 다른 우리 각자 살아오다 노선 돌아가다 싶다 생각 하루 몇번 하다 아직 좋아하다 만나다 가다 헤어지다 장면 생각 생각 만나다 얘기 하다 가다 핑계 생각 시간 많다 시간 많다 않다 여유 있다 데리다 가지 않다 전화기 너머 나지막하다 목소리 전혀 설레다 않다 언제 사랑 하다 믿다 오다 나다 모르다 사이 변하다 버리다 이렇다 마음 붙잡다 해보다 안고 들다 팔이 리기 빼다 생각 안고 맞추다 지겹다 나오다 하품 차다 오늘 따르다 만나다 발걸음 왠지 나다 모르다 재촉 하다 걸다 항상 십분 자연스레 늦다 우린 서로 하고프다 마지막 담다 멀리 기다리다 만나다 가다 헤어지다 장면 생각 생각 만나다 얘기 하다 가다 핑계 생각 안고 들다 팔이 리기 빼다 생각 안고 맞추다 지겹다 나오다 하품 차다 헤어지다 장면 생각
  강시온  ,"있잖아, 널 좋아하나봐",그대 봄바람 내다 다가오다 설레다 붙잡다 건네다 그대 있다 가다 있다 하다 고백 들다 보다 좋아하다 보다 사랑 하나 보다 나르다 어떻다 생각 하다 요즘 생각 하다 기분 좋다 하루 보내다 이렇다 받다 서툴다 고백 들다 있다 좋아하다 보다 그대 착하다 말투 사로잡히다 시간 이미 있다 좋아하다 보다 사랑 하나 보다 나르다 어떻다 생각 하다 요즘 생각 하다 기분 좋다 하루 보내다 이렇다 받다 서툴다 고백 들다 있다 좋아하다 보다 나오다 같다 나르다 좋아하다 함께 있다 맑은 미소 내다 보여주다 좋아하다 보다
  M.Y.M.P  ,Till They Take My Heart Away,
  디에이드 (The Ade)  ,"사랑, 해도 될까요?",어느 그대 처음 보다 어색하다 분위기 서로 웃기 하다 설레다 마음 감추다 애쓰다 그렇다 대다 눈치 채다 같다 하루하루 지나 떨리다 커지다 가요 그대 이렇다 나르다 이미 있다 조금씩 다가가다 마음 보이다 주다 서툴다 마음 대다 받다 주다 그대 듣다 있다 노래 진심 담기다 노랗다 모든 마음 다해 고백 하다 쑥스럽다 자다 들다 주다 대다 사랑 하다 돼다 이렇다 알아주다 돼다 용기 없다 나라 이제야 전해 혹시 이렇다 있다 내다 다가오다 주다 간절하다 마음 그대 닿다 원하다 나다 그대 듣다 있다 떨리다 목소리 마음 담기다 노랗다 조심 하다 대다 사랑 하다 쑥스럽다 자다 들다 주다 대다 사랑 하다 돼다 이렇다 알아주다 돼다 용기 없다 나라 이제야 전해 혹시 이렇다 있다 내다 다가오다 주다 간절하다 마음 그대 닿다 원하다 나다 혹시 이렇다 있다 내다 다가오다 주다 간절하다 마음 그대 닿다 원하다 나다
  조동진  ,친구들에게,모두 알다 푸른 새벽 알다 낙비 내리다 한낮 어둠 우리 꿈꾸다 아름답다 세상 이제 아무 의미 없다 꽃잎 날리다 허기지다 언덕 우리 하다 사랑 자유 이제 아무 의미 없다 걷다 없다 외로움 잠깐 들리다 바다 파도 소리 저녁 노을 우리 함께 기억 하리 걷다 없다 외로움 잠깐 들리다 바다 파도 소리 저녁 노을 우리 함께 기억 하리 우리 함께 기억 하리 모두 알다 푸른 새벽 알다
  Suzanne Vega  ,Caramel,
  조정석  ,완전 사랑해요,되게 나타나다 버리다 맘속 왠지 모르다 아픔 견디다 힘들다 그렇다 돌아보다 있다 지키다 완전 사랑 하다 달링 그대 오다 아끼다 완전 사랑 하다 달링 영원하다 편이 되다 나르다 믿다 마냥 귀엽다 마음 숨기 모습 너무나 사랑스럽다 미치다 보다 자꾸 웃다 돼다 그게 이상하다 있다 지키다 완전 사랑 하다 달링 그대 오다 아끼다 완전 사랑 하다 달링 영원하다 편이 되다 나르다 믿다 그대 지키다 완전 사랑 하다 달링 이대로 있다 기다리다 그대 달려가다 완전 사랑 하다 달링 영원하다 편이 되다 나르다 믿다
  Shawn Colvin  ,Sunny Came Home,써니 돌아오다 자신 가장 좋아하다 공간 써니 주방 앉다 장통 펼치다 써니 사명 띄다 돌아오다 써니 하다 시간 최면 걸리다 줄타기 하다 있다 같다 감다 정신 놓다 뛰어들다 거지 써니 명단 가지 돌아오다 그녀 초월 따윈 믿다 않다 이제 돼다 하다 그녀 하다 써니 복수 하다 돌아오다 써니 하다 시간 모르다 줄타기 하다 있다 건지다 감다 정신 놓다 뛰어들다 거지 데려오다 스웨터 챙기다 건조하다 좋다 바람 불면 좋다 지난 세월 생각 해보다 이미 있다 성냥 어서 붙이다 시간 최면 걸리다 줄타기 하다 있다 같다 감다 정신 놓다 뛰어들다 거지 불로 밝히다 그대로 버티다 세상 불타 오르다 써니 이제 홀로 서다 아무렇다 문제 없다 써니 돌아오다
  조동진  ,제비꽃,처음 만나다 작다 소녀 이다 머리 제비꽃 웃다 내다 하다 아주 멀리 날다 싶다 다시 만나다 많이 이마 땀방울 웃다 내다 하다 아주 작다 눈물 나오다 마지막 보다 아주 평화 너머 먼눈 웃다 내다 하다 아주 한밤중 깨다 싶다
  조용필  ,그 겨울의 찻집,바람 걸어가다 이르다 아침 찻집 마르다 걸리다 창가 앉다 외로움 마시다 아름답다 사랑 때문 홀로 지다 새다 기다 뜨겁다 이름 가슴 두다 하다 걸다 웃다 있다 눈물 나다 그대 사랑 반주 아름답다 사랑 때문 홀로 지다 새다 기다 뜨겁다 이름 가슴 두다 하다 나다 끄다 웃다 있다 눈물 나다 그대 사랑
  Gordon Lightfoot  ,A Lesson In Love ,
  정밀아  ,사는게 니나노 (정밀아 Ver.),어서 무엇 하나 성화 받치다 무엇 하나 속상하다 일도 하다 많다 놀다 하다 살아가다 나노 닐리리 닐리리 나노 나노 닐리리 나노 얼싸다 좋다 얼씨구 좋다 나비 이리저리 찾다 날아들다 크다 크다 크다 청사초롱 밝히다 잊다 낭군 다시 오다 공수 수거 하니 아니다 노지 하리 나노 닐리리 닐리리 나노 나노 닐리리 나노 나노 닐리리 닐리리 나노 나노 닐리리 나노
  HeMeets  ,오분전,하다 얘기 내다 다시 해주다 동안 없다 어이없다 어서 아니다 생각 하다 그렇다 오오오 오오오 우리 이제 그만 만나다 거지 쉽다 그렇게 하다 그렇다 그만 만나다 오오오 오오오 쿨하다 하다 짧다 이별 지옥 같다 자다 지내다 생각나다 전화 하다 자다 지내다 하다 싶다 요새 잘나가다 하다 오오오 오오오 다행 정말 내다 하다 헤어지다 고맙다 하다 오오오 오오오 친구 돼다 좋다 아니다 쿨하다 하다 짧다 이별 지옥 같다 쿨하다 하다 짧다 이별 지옥 같다 쿨하다 하다 사랑 하다 짧다 이별 지옥 같다 지옥 같다 지옥 같다
  Buddy Guy  ,Change In The Weather,
  Nataly Dawn  ,Araceli,
  자전거 탄 풍경  ,나를 기쁘게 해 (Special Guest 이정열),골목길 뛰다 웃음소리 할머니 기다리다 버스 걸리다 전화 상냥하다 받다 목소리 지치다 건네다 어깨 커피 한잔 나르다 기쁘다 하다 나르다 행복하다 웃음 짓다 나르다 기쁘다 하다 나르다 웃음 짓다 펼치다 보다 촌스럽다 초등학교 앨범 이르다 새벽 들리다 어머님 기도 소리 곰곰하다 생각 하다 보다 모든 못마땅하다 저기 앞서다 세상 나르다 맞추다 기쁨 있다 누구 쉬다 행복하다 있다 다만 등뒤 돌아보다 하다 바로 거기 있다 골목길 뛰다 웃음소리 할머니 기다리다 버스 걸리다 전화 상냥하다 받다 목소리 지치다 건네다 어깨 커피 한잔
  김광석  ,회귀,목련 피어 희다 외롭다 오르다 바람 찢기다 하다 가다 검다 등걸 애틋하다 그리움 움트던 겨울 그리움만 남다 가다 젊다 뿜던 친구 모두 짧다 눈부심 남다 기다 기다림 남다 젊다 목련 피어 희다 외롭다 오르다 바람 찢기다 하다 가다 봄날 가다 오르다 뿜던 가다
  Billie Marten  ,Lionhearted,
  송창식  ,토함산,토함산 오르다 안고 앉다 가슴 품다 세월 아픔 품다 버리다 터지다 미소 짓다 얼굴 천년 풍파 세월 담기다 바람 실리다 되어다 남다 님들 하다 가슴속 사무치다 좋다 하다 걸다 흘리다 몸뚱이 하나 발바닥 천년 두께 뜨다 바치다 산산 가루 지다 공중 흩어지다 아침 기다리다 우러러 미소 웃다 돌이 되다 힘차다 하다 들다 이대로 다시 하다 세월 다시 찾다 하나 있다 더하다 가슴 딛다 서다 아하 하다 걸다 흘리다 몸뚱이 하나 바닥 천년 두께 뜨다 바치다 산산 가루 지다 공중 흩어지다 아침 기다리다 우러러 미소 웃다 돌이 되다 하다 걸다 흘리다 몸뚱이 하나 발바닥 천년 두께 뜨다 바치다 산산 가루 지다 공중 흩어지다 아침 기다리다 우러러 미소 웃다 돌이 되다
  Sara Evans  ,Sweet Spot,
  Chris Lane  ,Take Back Home Girl (Feat. Tori Kelly),
  추가열  ,너때문에,하나 없다 사람 함께 보내다 아깝다 않다 후회 하다 않다 제발 있다 하다 정말 슬프다 이지 그대 하나 믿다 살다 바보 같다 어떻다 살라 냉정하다 떠나다 하다 얼마 남지 않다 세상 때문 살다 이렇다 마음 행복하다 되게 제발 있다 붙잡다 없다 상속 간신히 견디다 그래서 필요하다 정말 필요하다 애원 하다 버리다 하다 정말 슬프다 이지 그대 하나 믿다 살다 바보 같다 어떻다 살라 냉정하다 떠나다 하다 얼마 남지 않다 세상 때문 살다 이렇다 마음 행복하다 되게 제발 있다 붙잡다 없다 상속 간신히 견디다 그래서 필요하다 정말 필요하다 애원 하다 버리다 애원 하다 버리다 애원 하다 버리다
  Stephanie Dan  ,Firework,
  도마  ,방파제,도망 다니다 주저앉다 방파제 숨기 좋다 생기다 눈물 나다 바람 많이 불다 보름달 뜨다 없다 등대 불빛 닿다 않다 어둑해지다 바다 바람 냄새 그냥 들이밀다 농담 말다 기분 좋다 취한 멀리 들리다 사람 소리 울다 냄새 낡다 바다 마음 겹겹이 끼다 입다 우리 머리 아프다 도망 다니다 주저앉다 방파제 숨기 좋다 생기다 눈물 나다 바람 많이 불다 보름달 뜨다 없다 등대 불빛 닿다 않다 어둑해지다 바다 바람 냄새 그냥 들이밀다 농담 말다 기분 좋다 취한 멀리 들리다 사람 소리 울다 냄새 낡다 바다 마음 겹겹이 끼다 입다 우리 머리 아프다
  Pajaro Sunrise  ,Automatic,
  트윈 폴리오  ,축제의 노래,달무리 지다 창문 열다 싱그럽다 바람 꽃내음 춤추다 여인 아름답다 황홀하다 달빛 잠기 다시 보이 축제 축제 노래 함께 부르다 즐겁다 스치다 만나다 잊다 없다 그립다 여인 가버리다 여인 어리다 다시 보이 축제 언제나 다시 그립다 축제 물결 달빛 춤추다 그립다 여인 사모 마음 서글프다 정은 가시다 모르다 그립다 가버리다 여인 어리다 다시 보이 축제 언제나 다시 그립다 축제 물결 달빛 춤추다 그립다 여인 사모 마음 서글프다 정은 가시다 모르다 그립다
  Sandy Denny  ,The Lady,
  최한솔  ,그대 오늘도 잘해냈어요,무슨 있다 눈물 짓다 답답하다 속상하다 그렇다 건가 차다 안쓰럽다 괜히 미안하다 어쩌면 오늘 바람 시리 아무 의미 없다 하루 지나다 가다 싫다 딱하다 불다 누군가 생각나다 않다 그래도 오늘 그대 충분하다 해내다 답답하다 막막하다 눈물 하루 자다 견디다 내다 그대 참으로 자랑스럽다 멋지다 사람 나지막이 건네다 드리다 작다 소리 그대 마음속 깊다 쉽사리 아물다 않다 상처 깊다 한숨 떨어지다 눈물 대신 말다 너무 지치다 내리다 해보다 어스름 새벽 역시 오늘 잠들다 하다 그래도 오늘 그대 충분하다 해내다 답답하다 막막하다 눈물 하루 자다 견디다 내다 그대 참으로 사랑스럽다 예쁘다 사람 나지막이 건네다 드리다 대다 노래 그대 오늘 해내다
  Jim Wolf  ,"Save Me, Save You",
  김세환  ,그대 그리고 나,푸른 파도 가르다 희다 돛단배 그대 낙엽 떨어지다 정답 걸다 그대 흰눈 내리다 겨울 좋아하다 그대 때론 슬픔 잠기다 한없이 울다 그대 우린 마음 달래다 고개 숙이다 그대 우린 헤어지다 서로 그립다 그대 때론 슬픔 잠기다 한없이 울다 그대 우린 마음 달래다 고개 숙이다 그대 우린 헤어지다 서로 그립다 그대 우린 헤어지다 서로 그립다 그대
  혁(HYUK)  ,너.나.꿈 (Inst.),어제 멍하니 멈추다 대다 보다 하다 특별하다 없다 하루 작다 되다 언젠가 우리 우스갯소리 오늘 되돌아보다 마음 적어도 그대로 겠다 모르다 쉬다 이뤄지다 없다 하다 좋다 힘들다 지키다 간직 해주다 닿다 닿다 않다 바람 기다리다 있다 그대 같이 걷다 길이 외롭다 않다 언제나 우리 추억 그리다 서로 안다 시간 지나다 그대로 겠다 잡다 놓다 주다 쉬다 이뤄지다 없다 하다 좋다 힘들다 지키다 하루하루 쌓이다 수많다 이야기 어설프다 위로 웃다 고맙다 쉬다 이뤄지다 없다 하다 좋다 힘들다 지키다 간직 해주다
