artist,title,English_clean_lyric
  Summer Soul  ,I Feel Love,look way look wan act everybody think weird matter matter matter matter love feel insecure cry love love gon bore bore smile think love hypnotise love hypnotise love hypnotise love hypnotise cry smile smile smile ridiculous quiet else maybe maybe maybe maybe
  전범선과 양반들  ,만다라,
  Slow Steady  ,고단한 내 하루 끝에,
"  해쉬브라운 ,  박유나  ",You Were Here,
  지프크락 (ZIPE KROCK)  ,모르겠어요,
  이스트코너 (East Corner)  ,연애의 정령,let go
  그_냥  ,혼잣말,
  JY Lee  ,기타 솔로를 지켜줘,
  조이엄  ,그 어떤 사랑도 꿈꾸지 말아요,
  바람을 가르고  ,바람과 같아,
  네스티요나  ,My September,
  신설희  ,원 (Circle),
  한다희 (UNNI)  ,어쩌면 좋아,
  5who  ,자꾸만 (Acoustic Ver.),
  윤기타  ,내가 사랑한 순간들,
  은초  ,별 하나 없네 (Vocal 정새롬),
  필베이  ,연애한번해요,verse angel verse bridge coffee sugar chorus bridge chorus chorus even angel sweet sweet
  몽지 (MongG)  ,기억,hey hey cry hey fly hey
  와이즈애플  ,취향 참 독특하다,wan love wan love wan love wan love wan love
  브로콜리너마저  ,졸업,
  아시안체어샷 (Asian Chairshot)  ,산 새 그리고 나,
  미드나잇 램프  ,좋아하는 너에게 (Vocal 양민호),
  폰부스  ,"1,2,3,4,5,6,7",
  데이브레이크 (DAYBREAK)  ,우린 제법 잘 어울려요 (Prod. by 박근태),
  노브레인  ,나의 락큰롤 (Serious Summer Ver.),
  토마스쿡 (thomascook)  ,꿈,
  페퍼톤스 (Peppertones)  ,"Ready, Get Set, Go!",sprinter star gun ready sky ready time star ready sky ready time star ready sky ready time star get set go get set go get set go get set go get set go get set go get set go get set go new black fast indigo high new black indigo high new black indigo high ready ready new black
  노브레인  ,넌 내게 반했어 (20th Anniv Ver.),come stand stand stand stand come stand stand stand stand stand stand stand stand oh oh oh oh
  자이언트베어  ,그래도 괜찮아,
  강철  ,28,bomb party tonight party tonight
  피터팬 컴플렉스  ,혼자있는 연습,
  짙은  ,향 (Original Song 캐스커),
  히피멜로니 (Hipimellony)  ,너만 그런 건 아냐,
  문문 (MoonMoon)  ,"열기구 (Feat. Hizy, Boring)",night lie night star rrrr night oh night lip eye chick space oh night night say say lie oh oh oh oh oh oh oh shine oh
  쓰레기스트  ,새우사냥,
  스위머스 (Swiimers)  ,Woodstock (Ver. 공중도덕),dance sing stand dance sing stand oh close
  조우  ,Love Love Love,
  소란 (SORAN)  ,너를 공부해,
  위아더나잇 (We Are The Night)  ,Tiramisu Cake,fall love tiramisu cake tiramisu cake tiramisu cake tiramisu cake tiramisu cake tiramisu cake tiramisu cake tiramisu return hello heart tiramisu cake tiramisu cake tiramisu cake tiramisu cake tiramisu cake tiramisu cake tiramisu cake tiramisu cake tiramisu cake tiramisu cake tiramisu cake tiramisu cake tiramisu cake tiramisu cake tiramisu tiramisu go cake tiramisu tiramisu tiramisu tiramisu tiramisu tiramisu tiramisu fast tiramisu tiramisu tiramisu tiramisu tiramisu tiramisu tiramisu tiramisu tiramisu tiramisu tiramisu tiramisu tiramisu tiramisu yeah
  전자양  ,우리는 가족,dna
  PEACH X PEACH (피치바이피치)  ,Red,ooh ooh ooh oh oh oh oh oh ooh oh oh oh oh ooh oh oh oh oh oh oh oh oh oh oh get red oh oh oh oh oh get red oh oh oh oh oh get red oh oh oh oh get red oh oh ooh oh oh oh oh oh oh oh oh oh oh red ooh oh oh oh oh oh oh oh oh oh red ooh oh oh oh oh oh oh oh oh oh red oh oh oh oh oh oh oh oh oh oh oh red
  짙은  ,고래,
  장필순  ,고백,
  딕펑스 (DICKPUNKS)  ,철부지,bye love bye love bye love bye love bye love good good good good good
  반석  ,목련,ooh ooh ooh
  조이엄  ,망가뜨려 주세요,
  스탠딩 에그  ,Never Forget You,forget forget forget forget forget forget forget forget forget forget forget forget forget forget forget forget never never never never never never never never never never never never never never never never
  좋은날  ,설레임 (Live ver.),
  가을방학  ,편애,
  오지은과 늑대들  ,아저씨 미워요 (Album Ver.),
  Wade  ,봄날,
  11월  ,고독신 신고 눈물길 지나,
  배승연  ,어제와 다른 하늘,
  Penten (펜텐)  ,조울,
  엘  ,사실은 울고 싶었어,babe
  홍대마카롱  ,썸인 것 같은데,
  황푸하  ,합일,love love love love love
  모리 (morrie)  ,그렇게 너와 꿈꾸고 싶어,
  HUS (허밍어반스테레오)  ,Banana Shake,banana banana na na la na
  전범선과 양반들  ,동그라미,
  사운드마켓  ,아직 널 사랑하고 있어,
  위아더나잇 (We Are The Night)  ,그대야 안녕,
  뜨거운 감자  ,Perfect Loser,
  승언  ,Anyday,day day day day time day day day day day day day day time day windy sunny rainy windy sunny rainy sunny rainy windy
  소심한 오빠들  ,그대를 바라보면 Part.2,mind shut take wan alright
  몽니  ,그대와 함께,
  뭄바트랩  ,네겐 Part 1,
  풋풋  ,엄마 (엄마송),
  치즈스테레오  ,오늘밤,stay home stay home stay home stay home stay home stay home yeah yeah yeah yeah yeah yeah together together forever ever ever together together forever ever ever together together forever ever ever together together forever ever ever together together forever ever ever together together forever ever ever
  그린망고  ,날씨탓,
  김시우 (Siwoo)  ,무료해,eh eh oh bore boring boring oh oh
  김멜로  ,예쁘잖아,hey hey yeah yeah yeah yeah yeah yeah listen uh uh uh
  황푸하  ,멀미,love love stay hold love love stay hold hold tonight take tonight take
  어쿠스텔 (ACOUSTEL)  ,바다 갈래요?,sunglass brand shoe blue breeze feeling day brand shoe blue breeze feeling day brand shoe blue breeze feeling day sunset sunglass sunset sunglass sunset new new new
  단칸방 로맨스  ,밤 하늘 아래 우리,
  느낌표 (Exclamation Mark!)  ,All Dogs Go To Heaven,voice light voice light voice light see see see
  현규  ,Ah!,ah ah ah ah ah ah ah ah ah ah hey time hit baby
  O.O.O (오오오)  ,거짓말,
  낭만유랑악단  ,골목 (Rerecorded),
  혹시몰라  ,It`s Okay,okay
  요니스  ,풍,
  모리 (morrie)  ,Stupid Love Song,song lip end day light head heart thing something eye tonight dream anything love something eye tonight dream anything love way name way lie smile something eye tonight dream anything love night light eye anything love win sing sing grey nightmare forget place beat say see felt say see felt define feel stop fake say see felt feel fall blind felt many bright stupid fast stupid easy easy many easy never always still ever ever always ever ever
  소심한 오빠들  ,구름 위를 걷다,
  스프링빈  ,첫번째 노래,
  김사월  ,꿈꿀 수 있다면 어디라도,
  스모킹구스  ,개소리,
  HUS (허밍어반스테레오)  ,Insomnia,day nobody hope despair anger heart chance clue love precipiate one heart piece one heart piece life insomnia day day day day day day day nobody hope despair anger heart chance clue love precipiate one heart piece one heart piece life insomnia day day day day day day day day day day day day day day day day day day day day day day day day day day day day day day take disturb feel remined go hide stop love rescue break love rescue break love suffer die take disturb feel remined go hide stop love rescue break love rescue break love suffer die nap free stupid precipiate hard nap free stupid precipiate hard long fareway still anymore long fareway still anymore
  Remnants Of The Fallen  ,Hate and Carrion,realm pure notion cradle civilization god perfection conduct disgraceful discoloration temple weed specie expurgation infection mind watch color vibrant thought set motion silence hate carrion trinity mouth hate carrion trinity life word sens one soul eye gift one soul eye gift one despair gift curse set motion silence hate carrion trinity dust hate carrion reject practice deprogram die cleanse reveal wait spit spit live cloud saw bleed saw bleed become turn wait spit rise lift weave boundless untouched human grand wanton sacred constant vigilant forlorn mouths forgiveness hollow hollow numb forlorn mouths great unknown deep still alone still alone ever
  디어클라우드  ,"반짝이는 밤, 메리 크리스마스",
  검정치마  ,Lester Burnham,
  김나은  ,Find Me,
  밀크티  ,Real Love,night night love love love love night night love love love love love love love love love love love love good real real real real good real real real real real real real real real real real real
  In Place  ,Break The Ice,eye fact fiction home ice eye sun sight dark love way bed dream world end ice eye sun sun sight dark love way bed dream world map fate dark love way bed dream world dream world dream world talk wait come see tell come try break come see sweet go look save maze take let run come try break come see sweet go hey go look save maze take let get tell know maze take let fair tired beautiful beautiful save still back away back finally
  스탠딩 에그  ,넌 이별 난 아직 (With 한소현 Of 3rd Coast),
  노브레인  ,미친 듯 놀자,matter matter matter matter le allright allright allright allright go allright allright allright allright allright allright allright allright
  보드카 레인  ,심야식당,shy shy shy shy shy shy shy shy
  우주히피  ,지금,
  로켓트리 (Rockettree)  ,나는 너네 옆집에 살고 싶다,yeah
  로맨틱 펀치  ,판타지 익스프레스 (Fantasy Express),galaxy something galaxy fantasy special
  윤병주와 지인들  ,우연히 (feat. 이정선),
  레이니 썬  ,재,
  에몬  ,다른 인종,
  HUS (허밍어반스테레오)  ,Rob Luv Mode,show girl try mode
  마리슈  ,은하수 보이,
  슈가볼  ,9시,
  유월말 선샤인  ,귀찮아,
  골든 티켓  ,Here I am,name name superhero name name superhero person first
  김진규  ,낯선 꿈,
  사뮈 (Samui)  ,신호 (2015),
  에이프릴 세컨드  ,Let her cry,night light light see stay let cry let cry see let cry see light alone
  라즈베리필드  ,토요일 오후에,reason afternoon reason sing reason yeah reason afternoon blue dress reason afternoon reason sing reason yeah sing sing sing perfect yeah saturday perfect yeah saturday perfect yeah saturday
  안녕바다  ,Liar,people liar word people liar word people liar world liar people liar word people liar word liar liar liar liar liar liar liar liar liar liar liar
  HUS (허밍어반스테레오)  ,Date,
  안다영  ,"Waves, Smoke, River",chair eye river river river river river river river river sit close draw draw wish wide wish wide wish wide wish wide wish wide wish wide wish wide wish wide alone alone alone always always
  나로  ,두근두근,
  최고은  ,봄:BOM (Songs & Whispers` Studio In Bremen),silence silence day silence silence day silence day come come find find silence find find
  담소네공방  ,오해,um
  잎샘x유빈  ,같은 맘일까,think night dream night dream everyday
  uju (우주)  ,미운 사람만 가득한 이 도시에도,
  S2REN (사이렌)  ,SADREAM,place dream dream see see see see see see invisible everytime sad sad
  피그말리온  ,"늦은 밤, 우리",
  남소현  ,유후 (YooHoo),scene feel love love feel love love time kiss good good good good good good
  짙은  ,March,life life life life life life life life life life life life
  수경  ,그 말을 해줘,
  후아유  ,Fallin`,love day day fallin love day day fallin love day day fallin love day day fallin love day day fallin love day day fallin love feel gon heaven fallin fallin gon heaven fallin fallin fallin fallin good good beautiful oh beautiful fallin beautiful oh beautiful fallin beautiful oh beautiful fallin beautiful oh beautiful fallin beautiful oh beautiful fallin beautiful oh beautiful fallin always na na
  덕호씨  ,매미,let fly cicada
  최고은  ,타만네가라 (Taman Negara),
  위수 (WISUE)  ,빛나,
  R4-19  ,Break It Down,break break break break break break break break break break break break break big secret big secret big secret
  M&M  ,절대적 이별 노래,
  재주소년  ,수정선 (Live Ver.),
  세이수미  ,"Christmas, It`s Not A Biggie",christmas yeah biggie churchgoer christmas yeah biggie year gon nothing year feel girl feel girl christmas yeah biggie birthday people christmas yeah biggie year gon nothing year feel girl feel girl christmas yeah biggie people street christmas biggie year gon nothing year feel girl feel girl go feel happen go feel happen go feel happen temple sad good good excited sad good good excited wonder many cold sad good good even well almost almost almost
  브로큰 발렌타인  ,Down,lie lie lie faith trust truth faith trust truth yeah bring bring bring bring bring bring bring bring bring bring bring bring bring bring wan wan fake wan wan fake wan wan
  건훈씨  ,병든 마음 치료하자,
  캐스커  ,빛의 시간,
  카멜라이즈  ,자화상,
  슈가 도넛  ,문을 열면,
  소규모 아카시아 밴드  ,겁쟁이,
  머쉬룸즈  ,It`s Over (Feat. Katie Goes To Tokyo),whistle window music music whistle path note day ruin time place dream place everything time place everything time go breathe go find whisper wake burn felt think run get think run get think familiar narrow old mine long hot entangled long entangled long still
  텐시러브 (TENSI-LOVE)  ,Hey Now,story life feeling emotion story life feeling emotion voice head breath heart time everything voice head breath heart time hey everything love baby love hey life hey story life feeling emotion story life feeling emotion hey brilliant change brilliant change need wake wake need wake wake go give brilliant change brilliant change little little little little little little baby oh hey alone alone
  흐른  ,Global Citizen,gon gon gon gon gon gon alright alright alright alright alright alright
  Zabe (자베)  ,니가 좋다 (with 산들),fall love love
  jayme  ,Blue hour,sign sky blue eye night sign sky blue eye night sign sky blue eye blue night blue blue blue blue blue blue blue blue
  Vinter Noon  ,Dear My Little.. (Vocal By 조지은) (One Take Live),
  블랙 텅스  ,마주침,
  박동  ,너가 있어,
  도마  ,초록빛 바다 (온스테이지 Ver.),
  SIYA (시야)  ,그저 그냥 걸어갈 뿐이야,
  제이린 (J-rine)  ,또바기,
  다운헬  ,너 자신을 알라 (Metal),
  차이나 몽키 브레인  ,훨씬낫지,
  406호 프로젝트  ,DRAMA,
  아침 (achime)  ,02시 무지개,dance rainbow dance dance
  멜로우파크  ,Forever I Love You,forever sky sustain love forever sky sustain love forever sky sustain eye love bring bring bring feel smile smile blue forever forever forever forever forever forever forever forever forever na
  단편선과 선원들  ,러브송,
  뷰티핸섬  ,Better Than Me,ohhh place spread wing haha everyone place spread wing haha everyone place spread wing place spread wing yeah ohhh place spread wing haha everyone stand stand stand stand stand ha good ha good haha ha good good haha haha haha
  라이엇 키즈(RIOT KIDZ)  ,PART OF ME,part part care way na wan wonder money sorry gon part answer notice part care way one gon na wan wonder money sorry make see hurt make see hurt tell let know worry worry make hurt hurt make show hear hurt tell let know tell tell tell worry worry make hurt hurt okay please okay okay na na okay please okay okay na umall always never always never sometimes na never never always sometimes na never
  박아셀  ,하루,
  잔별  ,너에게 가는 길,
  곤  ,일기장,
  twte.  ,우린 다 알면서 왜,
  우쿨렐레 피크닉  ,이것 또한 지나가리라,
  프롬  ,마중가는 길,feeling feeling feeling everything show
  11월  ,가끔은 말야,
  미드나잇블루 (Midnight Blue)  ,고백,
  Loi (로이)  ,체온,agency fallin hope fallin hope fallin hope hope hoo woo woo woo woo woo woo woo woo endorphin endorphin hope endorphin endorphin hoo hoo hoo
  최보통  ,우리는 사랑일까? (Feat. 미묘) (Remastered),
  이브  ,너 그럴때면 (Piano Ver.),
  댄디남  ,이성중독,girl girl girl pretty pretty pretty
  미미시스터즈  ,미미 (Feat. 크라잉넛),
  어른아이  ,You,
  한살차이  ,숨길 수가 없어요,
  강인성  ,너를 봄,
  로코베리  ,마법의 주방,day special
  요술당나귀  ,카페라떼,
  친구들  ,恨서리,
  이 음  ,연애편지,point vincent
  은교  ,아름다운 시절,
  리차드파커스  ,자러간다,
  바닐라 유니티  ,Mr.Joo,hey joo hey joo hey joo mr
  스위밍풀  ,춤이나 출까요,
  Yellow Monsters  ,Dear (Feat. 호란),
  튜즈데이 (Tuesday)  ,안부,
  윤지희  ,비가 와서 (Feat. 이하은),
  사뮈 (Samui)  ,인생은 짧어,
  러브엑스테레오  ,Like A Waterfall In The Sky,emotion time eye focus tonight sleepless ocean eye sens waterfall sky bye night bye night bye night bye night bye night bye night bye night bye night bye night bye night waterfall sky close lose wave free asleep good good good good good good good good good good good good good good good good good good good good
  반다 (vanda)  ,Daily mood,mood mood mood mood mood mood mood daily daily daily daily daily daily daily
  로맨틱 펀치  ,카니발 아무르 (자우림),
  소소한일상  ,You Are Special,special special special special
  럭스  ,항상 좋을 순 없잖아 (feat. VOVO of NOBRAIN),everythings everythings gon everythings gon everythings gon everythings gon everythings gon everythings gon everythings gon everythings gon everythings gon everythings gon everythings gon gon allright allright allright allright allright allright allright allright allright allright allright allright na na na na na na na na na na na na
  로맨틱멜로디초비  ,허수아비,
  더핀 (The Finnn)  ,여우에게,
  게이트 플라워즈  ,잘자라,
  Ashgray  ,너야 (Feat. 조준호 Of 좋아서하는밴드),
  단편선과 선원들  ,모든 곳에,
  롱디 (LONG:D)  ,Alive (Feat. Yuri),bit middle nobody one nobody mind mind gon yo gon yo van gogh nobody mind mind gon yo gon yo mind mind gon yo gon yo catch watch sleep sleep sleep sleep sleep sleep little fine alive alive true true alive alive true true alive alive true true still still still still still still
  안은정  ,어제는,
  스테레오버블  ,엎드려서 말을 걸어,
  내귀에 도청장치  ,Y(아),
  밀크티  ,쓰담쓰담,love love love love love still still still still
  박소은  ,너는 나의 문학,
  게으른 오후  ,헤매이다,
  바른생활  ,춤을 춰,
  피콕  ,사직공원,
  피터팬 컴플렉스  ,"회색, 하늘, 도시",
  스웨덴세탁소  ,Like Christmas (2018 Remastered Ver.),merry christmas day day day christmas day day day merry year christmas christmas christmas christmas happy new
  루네  ,유리날개,da la
  소이버튼  ,그 밤,
  스트레이 (The Stray)  ,Loving you,love love dream faith everything love love dream love show way love love dream faith love love love love faith go love love everyday everyday everyday instead instead
  새소년  ,덩,
  한솔 (Hansol)  ,Hold On,road turn world right fight harder way home breath time right fight harder way home hold fight harder way home hold fight harder way home way home closer lose leave pass turn hold stay come get tire turn hold stay come get stay come get stay come get come get endless left little long strong little long close little long strong little long close little long strong little long close little long strong little long long hold hold hold hold closer hold
  우효  ,Other Side of Town,thought day tear back day day fool life day day mum game try try side town side love try hold try fight roll love go cry teach live run run come come true little real well never never away
  낭만유랑악단  ,반짝반짝,
  헤이즈블루 (Hazeblue)  ,36.5,
  바버렛츠 (The Barberettes)  ,고향의 봄,
  박혜리  ,세상의 겨울 (Feat. 송용창),
  솔루션스 (THE SOLUTIONS)  ,Sing and Flow,battle field go stop wait please start line race spot light line go stop wait please time day way way everything nothing chance get boat row get boat way everything nothing boat row get boat row please time day way way everything nothing chance get boat row get boat way everything nothing boat row get boat row boat today story soul wan eye story soul everything nothing chance get boat row get boat way everything nothing boat row get boat row everything nothing chance get boat row get boat way everything nothing boat row get boat row boat today sit wait saw sweat dream bury try keep stand bet stand tick fall see lose get say row let sing feel get chase get say stop wait tick fall see lose get say row let sing feel get chase get say see make wake see make wake gon see see fall see lose get say row let sing feel get chase get say fall see lose get say row let sing feel get chase get say see willing oh single dead oh oh long oh oh long na darkened na never long noway along long noway along never noway along noway along
  9 (9와 숫자들)  ,문학소년,
  블루블루 (Blew Blue)  ,구름,
  텐시러브 (TENSI-LOVE)  ,Fly Away,something end illusion regret sorrow time sky star dream time bye end illusion regret sorrow time end illusion regret sorrow time sky star dream time bye dream everything vain memory sky star dream time bye sky star dream time bye sky star dream time bye sky star dream time bye say tell break feel learn leave leave fly fly use find fly say feel learn leave leave feel learn leave leave fly fly use find fly say sad cry know regret make fly fly use find fly say fly fly use find fly say fly fly use find fly say fly fly use find fly say wrong wrong afraid cool nice deep sigh somewhere good cool nice deep sigh cool nice deep sigh somewhere good somewhere good somewhere good somewhere good somewhere good enjoy away away away enjoy away away away never away away away away away away away away away away away away
  정창현  ,사이,
  Letom (레톰)  ,Starry,color doubt shy something side lie show sign scene galaxy wandering blue sea pain despair slightest voice melody sign galaxy wandering blue sea pain despair slightest voice melody galaxy wandering blue sea pain despair slightest voice melody find follow swallow see see plant raise sing see see show swallow see see plant raise sing swallow see see plant raise sing real real starry deep hard vast real real starry deep hard vast starry deep hard vast actually actually actually
  모임 별  ,2,
  구남과여라이딩스텔라  ,생두부,
  민은서밴드  ,12월의 행운,
  Punk Killer  ,망할놈,
  송은지  ,칸이는 밖으로 나왔어,
  유니크파스텔  ,서울의 밤 (Feat. 루빈 Of Day N Day),
  베리베리 트로피칼  ,미드나잇 댄싱머신,turn everybody pace everybody dance dance go
  모트 (Motte)  ,멀리,back back fall fall
  더 멜로디  ,Everything N`nothing (Album Ver.),
  옥상달빛  ,선물할게,
  야광토끼 (Neon Bunny)  ,Comm Ave.,
  에이프릴 세컨드  ,그리워,
  시와 바람  ,국정원 미스김,
  폰부스  ,바람이 분다,
  푸른 새벽  ,자위,
  이지형  ,봄의기적,
  오늘의라디오  ,경포대,
  체리 필터  ,채널-Non,right right right right right right right right right right right right right right right
  언니네 이발관  ,마음이란,
  오지은  ,누가 너를 저 높은 곳에 올라가도록 만들었을까,
  유하  ,글자의 도망,
  슈가 도넛  ,슬픔이 시작되는 곳,
  티앤지  ,절망속에서,
  비비스 (VIVIS)  ,Good-bye,
  OMVM  ,Hey,hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey
  오!부라더스  ,아가씨,yeah yeah yeah yeah
  달보러가자  ,신촌역에서,
  람다  ,노래가 흐르면 (Feat. 성수),
  루나틱  ,바람 그리고 별...,
  스탠딩 에그  ,In My Dream,love love love love
  미스티 블루  ,푸른 그림자,
  잔나비  ,왕눈이 왈츠 (Bonus Track),
  어쿠스틱 콜라보  ,응원가,
  페이퍼컷 프로젝트  ,벌써 안녕,
  아루앤폴 플레이  ,At You,eye eye eye eye see see
  한희정  ,어항,
  샘미  ,So Long,time patience something nothing slow chain piece fake okay face anything distance choice time patience something nothing slow chain piece fake matter destination hand song sailor crazy way time patience something nothing slow chain piece fake okay run let stay show tear play pretend smile know close tell feel run let stay show tear play pretend tell sing go live bring run let stay show tear play pretend good sweet insane long good sweet insane okay please long good sweet insane long apart rather anymore quite long apart rather underground away apart rather
  타카피 (T.A.-COPY)  ,난 이젠 널,
  루싸이트 토끼  ,Free,feel feel feel feel feel feel feel feel free feel free feel free feel free
  언니네 이발관  ,언젠가 이발관,
  구박사  ,봄=너,
  화란 (Hwaran)  ,그대들의 하늘,
  모던다락방  ,초록나비,
  김거지  ,구두쇠,
  쏠라티  ,미안해 미안한데 (Feat. 니화),
  몽니  ,한참을 웃겠지,
  Cloudele  ,Two Birds,
  트랜스 픽션  ,Radio (Original Ver.),radio radio radio revolution radio radio radio revolution radio radio radio revolution radio radio radio revolution radio radio radio revolution radio radio radio revolution world radio radio radio revolution radio radio radio revolution someday
  OurR (아월)  ,Circle,
  제희  ,"Goodnight, Dear",
  허클베리 핀  ,까만 타이거,
  바닐라 어쿠스틱  ,니가 궁금해,fool fool fool
  코코어  ,1990,tv
  김페리  ,잠 못 드는 서울,
  존슨존슨  ,길 위에서,
  Sehwa (세화)  ,꽃다운 스물넷 (Feat. 박연 of 담소네공방),
  최보통  ,연애한데요 (Feat. 미묘),
  김일두  ,문제없어요 (2013 Ver.),
  아키버드  ,Lady Jane (Feat. Simon Dominic),stage song stunning timing everybody eye moment na mystery mystery doubt way come feel mood move muse name name jane lady jane lady jane name jane lady jane lady jane jane hey mind name jane simon love youth truth verse meaning noise jane change brand tension voice touch everything stunning timing eye chance moment na mystery mystery doubt way come feel mood move muse name name jane lady jane lady jane name jane lady jane lady jane jane name jane lady jane lady jane name jane lady jane lady jane lady jane belt come wan know figure come come laugh get embarassed prove turn loose keep move amaze feel show dance come daze change wan know figure come come crazy lady lady lady sympathy lady usual new tracklist smile lady lady lady lady lady perfectly already never lady gently baby already
  데이브레이크 (DAYBREAK)  ,내려놓다,today day today day today day today day today day today day today day today day today day today day today day today day today day today day today day today day
  멜티  ,니가 좀 짱인듯 (Acoustic Ver.),
  헬로 스트레인저  ,신기루,
  볼빨간사춘기  ,Taste,hate thing oh oh oh hate thing oh oh oh thing darling darling darling darling darling darling darling darling darling darling darling darling sweet sweet oh oh oh oh oh oh sweet sweet oh oh oh oh oh oh sweet la la
  범`s (범스)  ,우연히,tv
  헬로봉주르  ,하얀빛,tonight snow snow snow tonight snow snow snow tonight tonight fall fall fall fall fall fall tonight tonight tonight tonight tonight tonight
  동경소녀  ,Summer Romance (Feat. 소심한 오빠들),summer romance dream summer romance loving summer romance dream summer romance loving summer romance loving summer romance loving forever forever
  사람또사람  ,후회,
  강  ,Daydreaming,stop stadium taste smile hi crowd play lose please stop avoid enjoy let move humble sweet young
  눈뜨고코베인  ,포스트맨은 벨을 두세 번 울린다,
  혜아  ,새벽,
  MADY (메이디)  ,설렘,love night love ya love night ya cause night love ya feel fall fall love love sunshine good sunshine good sunshine good forever
  숨의숲  ,낙엽을 닮은 (Album Ver.),
  leeSA (리싸)  ,유감,
  볼빨간사춘기  ,가끔씩 (우지윤의 보컬 스틸),woo du ru du ru ru ru ru ru ru ru ru du ru ru ru ru ru ru ru ru du ru ru ru ru ru ru ru ru woo woo du ru du ru ru ru ru ru ru ru ru du ru ru ru ru ru ru ru ru du ru ru ru ru ru ru ru ru du ru du ru ru ru ru ru ru ru ru du ru ru ru ru ru ru ru ru du ru ru ru ru ru ru ru ru
  낭만이다  ,긴밤,
  김사랑  ,2,fall fall fall fall always
  바닐라 유니티  ,좋아좋아 (Live),
  9 (9와 숫자들)  ,Burn,burn burn heart burn turn heart heart heart burn burn burn let feel care let go run run turn burn let feel care let go burn let feel burn let feel hard much hard much hard hard away away
  스카웨이커스 (SKA WAKERs)  ,This Is Ska,
  UHF  ,안녕 도쿄,
  미미시스터즈  ,다이너마이트 소녀 (Feat. 김창완),
"  우디 (Woody) ,  Francis (프란시스)  ",말리부 (Vacation) (Prod. By Francis),window seat story dance fire dance fire pm check put valentine party time story dance fire dance dance fire dance fire dance dance fire dance fire let dance fire dance dance fire dance fire dance dance fire clap clap clap clap clap hero dance fire dance fire land birthday birthday solo
  KID BLUES  ,바보란걸,
  Flash Flood Darlings (플래시 플러드 달링스)  ,Morshead,reason life moment glory nothing look mirror boy life reason reason reason reason reason reason life dream reason reason reason reason reason reason reason reason reason reason reason reason tell mean live tell tell tell come tell tell tell come think see end remember tell tell tell come tell tell tell come tell come tell come tell tell tell tell carefree whole never
  명왕성에버랜드  ,고백,
  르 메리무스  ,"안녕, 잘지내",let cry let cry
  김현중  ,Think About Love,
  치즈스테레오  ,Oh Yeah!,yeah yeah yeah yeah yeah yeah yeah yeah oh yea yeah stop stop stop yeah yea yeah stop stop stop yeah oh oh oh oh oh oh oh never oh yeah never oh yeah never oh yeah never oh yeah never oh yeah never oh yeah
  Pastel Tone (파스텔톤)  ,우리 사이 (Duet. 김고은),
  Bummy.D (버미디)  ,나비,lorelei line wan butterfly care na lie wan butterfly realize lorelei line wan butterfly care na lie wan butterfly realize lorelei line wan butterfly care na lie wan butterfly realize realize goodbye goodbye goodbye still na na still na na still na na
  사우스카니발  ,혼저 옵서예,
  SAYMA  ,lalala (rough),lalala lalalala lalala lalalala lalala lalalala lalala lalalala lalala lalalala lalalala
  내귀에 도청장치  ,실험 (Original),
  아시안체어샷 (Asian Chairshot)  ,소녀,
  Night O`Clock  ,Party,
  구텐버즈  ,킬빌 혹은 우울한 달,
  밤손님  ,돌아가는,
  Marinade  ,다발보단 꽃 한송이,
  시와  ,"잘 가, 봄",
  타루  ,날씨 맑음 (미스티 블루 Cover Song),
  도마  ,이유도 없이 나는 섬으로 가네 (온스테이지 Ver.),
  김수영  ,달이 나만 따라오네,
  티어라이너  ,"You Love Spring, I Like Fall.",feel something something feel strange strange
  슈가 도넛  ,집으로,
  치즈스테레오  ,동물해방전선,
  천용성  ,난 이해할 수 없었네 (feat. 곽푸른하늘),
  이상의날개  ,공,
  Serotonin (세로토닌)  ,Moth,
  전북현대모터스FC  ,전북의 함성,yeah yeah yeah ground yeah yeah ground look look green yeah green forever yeah forever
  Noizegarden  ,인생의리세트버튼,
  레이니 썬  ,Underground Season,gray shadow flower bind ruin surrender light save gray save swamp save fake purple purple scream brain gill surrender light save gray save swamp save save save save save purple purple save gray save swamp save save save save save save save cut save gray save swamp save save save save save save save fade fade choiced wash fade fade save pallid shiny noth save deadly deadly native bad moth deadly deadly away
  잔나비  ,Made In Christmas (feat. 이수현 of 악동뮤지션),la ooh la time christmas la christmas la christmas time christmas christmas time christmas christmas time christmas christmas time darling kiss babe christmas darling kiss babe make love la darling kiss christmas make make make make ooh okay christmas ooh ooh babe ok christmas christmas christmas christmas christmas lonely actually lonely
  해비  ,혼밥남녀,wan get get get next na ta na ta na na ta
  임정득  ,사라지다,
  웨터 (wetter)  ,Coffee & Diamond,wan man coffee diamond wan man coffee diamond wan man coffee diamond wan man coffee diamond wan man coffee diamond wan man coffee diamond wan man coffee diamond wan man coffee diamond wan wan wan wan wan wan wan wan na na na na na na na na na na na na na na na na na na na na na na na na
  615  ,편지,
  Love & Pop  ,처음 마음 그대로,
  데카당  ,병,
  불독 맨션  ,Destiny,baby feeling feeling love love love feel feel love love love love baby
  Penten (펜텐)  ,HAY,hey hey hey hey hey hey
  하양수  ,하늘을 보네,
  악퉁  ,그렇잖아,love love let say love love love let say love lalalala lalalala
