artist,title,Korean_clean_lyric
  YJ Family  ,토요일은 밤이 좋아,그대 나르다 두다 떠나가다 토요일 좋다 그대 바라보다 사랑 하다 있다 토요일 좋다 영원하다 그리움 어둠 오다 외로워 하다 우리 헤메 불빛 가슴 적다 도시 아름답다 아쉬움 두다 떠나가다 토요일 좋다 모든 연인 사랑 하다 있다 토요일 좋다
  Wa$$up   ,Hotter Than A Summer,잊다 떠나다 보다 가다 어디 상관없다 하다 처음 보다 순간 사랑 알다 마치 운명 다가오다 그대 모습 행복 느끼다 웃다 만들다 순간 느끼다 있다 표현 자다 하다 확실하다 눈부시다 햇살 넘다 항상 있다 돼다 잊다 떠나다 보다 가다 어디 상관없다 하다 마치 영화 주인공 되다 창문 열다 달다 보다 바람 타고 볼륨 키우다 시간 필요하다 잊다 없다 추억 만들다 눈부시다 햇살 넘다 항상 있다 돼다 잊다 떠나다 보다 가다 어디 상관없다 하다 느낌 따르다 아침 밝다 우리 주위 감싸다 기분 잊다 떠나다 보다 가다 어디 상관없다 하다
  미쓰에이  ,다른 남자 말고 너,다른 남자 다른 남자 장난 하다 장난 하다 하다 절대로 장난 아니다 필요하다 보다 보다 온몸 설명 하다 남자 친구 많다 사랑 하다 하나 남다 모르다 이다 로거 막히다 이렇게 만들다 이다 아무 하다 수가 없다 이렇다 기분 처음 다른 여자 달라 사랑 싫다 많이 좋아하다 상관없다 있다 돼다 다른 남자 달라 이제 그만 받다 다른 남자 다른 남자 다른 남자 가슴 가슴 뛰다 다른 누구 이렇겐 하다 필요하다 보다 보다 만지다 보다 심장 알다 오빠 많다 절대 쉬다 않다 남다 모르다 이다 로거 막히다 이렇게 만들다 이다 아무 하다 수가 없다 이렇다 기분 처음 다른 여자 달라 사랑 싫다 많이 좋아하다 상관없다 있다 돼다 다른 남자 달라 이제 그만 받다 다른 남자 아무 노랜 끝나다 있다 아무 없다 다른 여자 달라 사랑 싫다 많이 좋아하다 상관없다 있다 돼다 다른 남자 달라 이제 그만 받다 다른 남자 다른 남자 다른 남자
"  김종국 ,  UV  ",풀어,사랑 하다 하다 차이다 버리다 사주다 떠나다 버리다 대체 이다 어젯밤 하다 어디 물다 답장 없다 누구 만나다 않다 아무 믿다 없다 눈물 나다 울다 버리다 그만하다 시간 차라리 바꾸다 그녀 그렇다 사실 원하다 끄다 스트레스 풀다 기분 풀다 하나 바다 보다 가다 웃다 않다 키스 싶다 웃기 하다 솔직하다 해주다 누가 생기다 있다 차다 있다 누구 만나다 않다 아무 믿다 없다 눈물 나다 울다 버리다 그만하다 시간 차라리 바꾸다 그녀 그렇다 보다 달라지다 스트레스 풀다 기분 풀다 하나 솔직하다 없다 기만 하다 사랑 전부 이다 이제야 돼다 진정하다 사랑 나오다 하나 요가 파이어 기분 풀다
  소녀시대 (GIRLS` GENERATION)  ,Wake Up,그냥 참고 참다 그게 사랑 알다 이제 생각 하다 돌아보다 차다 웃기다 않다 그렇다 행동 모두 받다 건지다 언제나 우리 없다 하나 있다 함께 나누다 아주 오랜 기억 모두 추억 아니다 악몽 일찍 벗어나다 자신 미우다 너무 어리다 아프다 이미 끝나다 나쁘다 지우다 이제 그만 자꾸 언제나 항상 바쁘다 끝없다 외로움 인형 알다 마르다 간섭 남자 괜찮다 전화 없이 사라지다 버리다 가두다 착하다 여자 친구 되다 싶다 착각 빠지다 바보 같다 아빠 알다 명령 하다 방식 싫다 너무 어리다 아프다 이미 끝나다 나쁘다 지우다 이제 그만 눈물 지다 인형 알다 막히다 자꾸 가빠 돌아가다 않다 보다 변하다 모습 자다 가다 이만 이만 가주 겠다 이제야 생각 자유 알다 초라하다 보이지 장난감 알다 인형 알다 아프다 나쁘다 이제 그만 이제야 알다 그만 가줄 이제 그만
  SS501  ,Take U High,함성 모든 적당하다 약간 떨리다 커다랗다 울림 나르다 더욱 뜨겁다 는걸 리듬 주다 보다 중심 서다 짙다 의심 근심 목소리 이제 보여주다 차오르다 숨결 흔들다 물결 순간 지금껏 감추다 오다 모두 쏟아내다 가슴 느끼다 텅빈 무대 남겨지다 약간 실수 비웃다 시선 들다 리듬 주다 보다 중심 서다 짙다 의심 근심 목소리 이제 보여주다 차오르다 숨결 흔들다 물결 순간 지금껏 감추다 오다 모두 쏟아내다 가슴 느끼다 꿈꾸다 시간 돼다 조금씩 나아지다 높이 흔들다 나르다 하다 크게 외치다 주저앉다 하다 차오르다 숨결 흔들다 물결 순간 지금껏 감추다 오다 모두 쏟아내다 가슴 느끼다 나르다 눈빛 찬란하다 불빛 절대 실망하다 않다 리듬 맞추다 가슴 느끼다
  엄정화  ,몰라,어떻다 하다 하다 다른 사람 생기다 언제나 위해 나르다 아끼다 그대 충격 크다 내다 실망 하다 배신 감다 느끼다 이미 변하다 버리다 나다 자다 모르다 이르다 모르다 수가 없다 그렇게 나르다 사랑 해주다 흔들리다 그대 싫어지다 아니다 정말 모르다 수가 없다 도대체 사랑 어떻다 거길 아끼다 그대 떠나다 건지다 나다 모르다 너무도 하다 없다 그저 미워하다 하다 어쩌면 같다 여자 빨리 잊다 나다 라며 그대 잡다 행복하다 하다 부족하다 자신 이해 해달라다 매력 없다 자신 라며 모르다 수가 없다 그렇게 나르다 사랑 해주다 흔들리다 그대 싫어지다 아니다 정말 모르다 수가 없다 도대체 사랑 어떻다 거길 아끼다 그대 떠나다 건지다 나다 모르다 정말 모르다 수가 없다 그렇게 나르다 사랑 해주다 흔들리다 그대 싫어지다 아니다 정말 모르다 수가 없다 도대체 사랑 어떻다 거길 아끼다 그대 떠나다 건지다 나다 모르다
  f(x)  ,라차타 (LA chA TA),소리 들다 멋지다 숙녀 신사 넘치다 밀지 말다 모두 확인 해보다 입장 순서 넘버 오늘 좋다 옳다 하다 그렇다 나르다 따르다 한번 가다 들다 싸우다 이제 돼다 준비 완료 이렇게 신나다 라차 라차 타타 노래 따르다 따라가다 너무 쉬다 들다 좋다 테이블 아래 그녀 핸드백 넘치다 오늘 좋다 옳다 하다 그렇다 나르다 따르다 한번 가다 들다 싸우다 이제 모두 준비 완료 이렇게 신나다 라차 라차 타타 노래 따르다 숨다 따르다 쉬다 너무 쉬다 나르다 따르다 잘나다 필요 없다 있다 그대로 연습 하다 돼다 옳다 하다 그렇다 그렇게 따라오다 이제 진짜 준비 완료 이렇게 신나다 라차 라차 타타 노래 따르다 따르다 가다 너무 쉬다 들다 좋다 이렇게 신나다 라차 라차 타타 노래 따르다 숨다 따르다 쉬다 너무 쉬다 나르다 따르다
  써니사이드  ,나쁜남자 착한여자 (Feat.포미닛),이제 보내다 지우다 버리다 있다 어도 소리치다 소용 없다 이제 사랑 원하다 마음 모르다 이미 오래전 질린다 걷다 같다 여자 만나다 알다 두렵다 재미 없다 이제 그저 착하다 사랑 흥미 없다 이다 자존심 없다 눈물 번진 화장 그게 아무리 꾸미다 너무 질리다 시간 아깝다 만나다 아무 느낌 없다 이제 보내다 지우다 버리다 있다 어도 소리치다 소용 없다 이제 애원 해도 마음 같다 아프다 해도 그저 그렇다 있다 보다 있다 여자 이상은 속이다 싫다 나민 바라다 보다 싫다 사랑 하다 싫다 자꾸 나르다 귀찮다 하니 연락 하다 다른 남자 없다 제발 떨어지다 싫다 몇번 얘기 하다 들다 그냥 꺼지다 버리다 이제 보내다 지우다 버리다 있다 어도 소리치다 소용 없다 이제 사랑 하다 미치다 사랑 하다 그냥 가버리다 없이 하다 나쁘다 나쁘다 남자 나르다 붙잡다 돌아오다 주다 눈물 소리 치다 사랑 하다 듣다 싶다 한마디 어떻다 잊다 살라 이제
  인피니트  ,Moonlight (INFINITE EFFECT ADVANCE LIVE Ver.),유난히 두운 사랑 달빛 타고 내다 몰래 흘러내리다 가슴 뛰다 시도 없이 어떻다 들어오다 칠흑 같다 어둠 뚫다 다가오다 아깝다 않다 지키다 가다 비추다 달려가다 있다 너무나 아름답다 있다 달빛 달빛 달빛 내다 웃다 그거 하나 돼다 달빛 비추다 닿다 있다 아무 하다 내다 허락 없이 들어오다 몰래 잠들다 놓다 깨지다 우리 사이 질투 태양 참다 어느 순간 사라지다 말다 아침 오다 이뤄지다 있다 가다 비추다 달려가다 있다 너무나 아름답다 있다 깊다 모르다 주다 보다 기대다 고백 하다 소리치다 사랑 하다 터지다 이렇다 전해질 있다 가다 비추다 달려가다 있다 너무나 아름답다 있다 달빛 달빛 달빛 내다 웃다 그거 하나 돼다 달빛 비추다 닿다 있다
  구본승  ,네가 된 나,잊다 모습 아직 일기 숨다 언제나 하루 하루 나오다 함께 시작 끝나다 버리다 대다 생활 그렇게 있다 항상 나르다 착각 하다 무엇 어디 가다 나오다 있다 그대 이미 나머지 되어다 있다 같다 잊다 없다 연인 오늘 따르다 모습 그립다 자꾸 떠오르다 어쩌다가 같이 있다 모습 닮다 여자 보다 이렇다 오다 이렇게 얼굴 선명하다 맑다 만해 이렇다 더욱 생각 수화기 들다 망설이다 그대 다시 내다 용기 주다 이제 끊다 않다 마지막 숫자 누르다 기다리다 주다 있다 그대 이미 나머지 되어다 같다 잊다 없다 연인 그대 떠나가다 손짓 하다 싫다 그렇다 모습 싫다 내다 보이지 그렇다 모습 너무 너무 싫다 오늘 따르다 모습 그립다 자꾸 떠오르다 어쩌다가 같이 있다 모습 닮다 여자 보다 이렇다 오다 이렇게 얼굴 선명하다 맑다 만해
  태민 (TAEMIN)  ,WANT,말다 순간 타다 하다 불완전하다 뜨겁다 정의 내리다 본능 이성 원하다 되다 타오르다 돼다 낯선 느낌 손끝 닿다 타고 오르다 관능 무작위 퍼지다 온도 그것 포로 원하다 되다 타오르다 돼다 태우다 하다 한계 없이 더욱 빠져들다 싶다 하다 심해 고요 깨우다 원하다 되다 타오르다 돼다 금단 사과 달기 유혹 하다 감각 이끌다 흐름 원하다 되다 타오르다 돼다 태우다 하다 한계 없이 더욱 빠져들다 싶다 하다 심해 고요 깨우다 원하다 되다 타오르다 돼다 원하다 돼다 원하다 돼다 원하다 돼다 원하다 되다 타오르다 돼다 다른 뜨다 하다 순수하다 하다 믿다 보다 움직이다 보다 이끌다 뜨다 소리 들다 보다 원하다 모르다 하다 원하다 되다 타오르다 돼다 태우다 하다 한계 없이 더욱 빠져들다 싶다 하다 심해 고요 깨우다 원하다 되다 타오르다 돼다 원하다 돼다 원하다 돼다 원하다 돼다 원하다 되다 타오르다 돼다
  엄정화  ,크로스,수가 없다 사랑 하다 되다 버리다 그렇게 타다 찾아오다 사랑 하필 사람 모르다 어떻다 하다 숨기다 어디 사랑 느끼다 있다 용서 받다 사랑 아름답다 있다 지키다 언제 웃다 함께 하다 있다 그날 세상 우리 한다해 축복 해주다 바라다 누가 알다 죽이다 모습 비밀 묻다 싶다 사랑 미안하다 사랑 하다 우정 포기 어떻다 말로 저주 하다 대도 괜찮다 숨기다 어디 사랑 느끼다 있다 용서 받다 사랑 아름답다 있다 지키다 언제 웃다 함께 하다 있다 그날 세상 우리 한다해 축복 해주다 바라다
  축하사절단  ,1월28일 생일축하노래,오늘 당신 생일 축하 하다 오늘 겨울비 당신 생일 사랑 하다 당신 생일 축하 하다 당신 겨울비 이세 무엇 소중하다 사람 당신 태어나다 오늘 우리 모두 함께 축하 하다 생일 축하 하다 오늘 겨울비 당신 생일 사랑 하다 당신 생일 축하 하다 우리 함께 기억 하다 달력 치다 전화하다 문자 하다 우리 함께 축하 하다 이제 촛불 노래 준비 돼다 노래 어떻다 노래 생일 축하 노래 축하 사절단 생일 축하 노래 생일 축하 하다 생일 축하 하다 당신 생일 정말 축하 하다 오늘 겨울비 당신 생일 사랑 하다 당신 생일 축하 하다 오늘 겨울비 당신 생일 사랑 하다 당신 생일 축하 하다
  god  ,촛불하나,세상 우리 보다 가지 어렵다 친구 많다 힘들다 있다 친구 위해 노래 부르다 힘내다 이렇게 살다 힘들다 한지 누가 인생 아름답다 건지다 태어나다 내다 끝없이 이기다 하다 고난 그렇다 거울 물어보다 하다 도대체 무얼 하다 달라지다 같다 않다 내일 모레 그러면 돼다 주저앉다 돼다 세상 주다 그저 주어지다 대로 이렇게 불공평하다 세상 주다 그저 받다 하다 모든 그대로 싸우다 포기 하다 주어지다 운명 굴복 말다 세상 고개 숙이다 죽지 마르다 우릴 보다 지치다 힘들다 내다 기대 언제나 서다 있다 혼자 생각 들다 않다 손잡다 너무 어둡다 길이 보이지 않다 내다 있다 성냥 하나 촛불 하나 작다 촛불 하나 가지 무얼 하나 촛불 하나 켜다 어둠 달아나다 멀리 보이다 화려하다 불빛 어둠 발버둥치다 몸짓 하다 하다 날다 없다 날개 그렇다 않다 작다 촛불 하나 보다 달라지다 너무나도 많다 없다 믿다 주위 다른 하나 놓이다 있다 밝히다 촛불 되다 불빛 다른 찾다 되다 되다 어둠 사라지다 지치다 힘들다 내다 기대 언제나 서다 있다 혼자 생각 들다 않다 손잡다 기억 하다 아버님 없이 마침내 우리 해내다 그건 바로 어리다 얘기 이다 사다 차다 힘들다 거기 포기 하다 않다 잃다 않다 용기 잃다 않다 계속 노력 하다 보다 결국 오다 이제 너희 해주다 싶다 너희 하다 있다 지치다 힘들다 내다 기대 언제나 서다 있다 혼자 생각 들다 않다 손잡다 지치다 힘들다 내다 기대 언제나 서다 있다 혼자 생각 들다 않다 손잡다 지치다 힘들다 내다 기대 언제나 서다 있다 혼자 생각 들다 않다 손잡다
  하리  ,니가 좀 짱인듯 (Re-Record),이렇다 끼다 자다 하다 이다 열심히 봣는데 아마 그렇다 같다 자다 모르다 왠지 멋지다 시간 가면 갈수록 끄다 이렇다 은근 해보다 하다 자꾸만 사라지다 맨날 바쁘다 요리 빼다 조리 빼다 그렇다 그것 매력 시간 생각 하다 이다 혹시 멋지다 보이 궁금하다 하다 콩깍지 덮힌 차다 정신 차리다 요리 빼꼼 조리 빼꼼 맨날 보다 객관 하다 이다 이다 이다
  디제이 효 (DJ HYO)  ,렛츠고 디스코 (DJ HYO & Technoposse Mix),원하다 마음 느끼다 보다 기다리다 오다 타다 심장 터지다 같다 모든 준비 돼다 머리 위로 멈추다 가다 멈추다 없다 원하다 마음 느끼다 보다 기다리다 오다 타다 심장 터지다 같다 모든 준비 돼다 머리 위로 멈추다 가다 멈추다 없다
  TraxX (트랙스)  ,창문 (Blind),머릴 기대다 바라보다 모르다 열다 보이 시원하다 하다 모르다 투명하다 나이 서다 너머 쳐다보다 하다 번만 하다 번만 찾아보다 제발 흐느끼 더욱 느끼다 투명하다 가다 만큼 간절하다 기도 가지다 있다 찾다 주다 희다 겨울 서리 마음 그리다 보이다 모르다 흩다 뿌리다 빗방울 모으다 눈물 대신 흘리다 보아 모르다 차갑다 나이 하다 네모 항상 원망하다 하다 번만 하다 번만 찾아보다 제발 흐느끼 더욱 느끼다 투명하다 가다 만큼 간절하다 기도 가지다 있다 찾다 주다 가다 베이 심장 깨지다 거치다 조각 조각 그땐 보다 되다 안보 이렇게 사랑 하다 한구석 남다 지문 지독하다 아로새기다 만큼 까맣다 가슴속 꺼내다 보여주다 그저 칠흑 같다 안보 그저 칠흑 같다 하염없이 그저 바라보다
  태사자  ,도,사람 묻다 두다 살아가다 하다 잊다 갈다 있다 알다 사람 만나다 알아보다 순간 알다 잊다 알다 아직 사랑 있다 다시 느끼다 눈물 하다 눈물 내다 남다 띄다 보내다 세상 혼자 울다 나다 보내다 애쓰다 참다 오다 지금껏 숨기다 오다 크다 웃음 웃다 날아가다 날아가다 멀다 날아가다 있다 함께 꾸미다 살다 떠나다 잡고 너무 사랑 하다 사랑 하다 너무 행복하다 죽다 너무 너무 사랑 하다 멀리 멀리 떠나다 지나다 생각 하다 내다 다시 돌아오다 생각 하다 다시 내다 사랑 하다 하다 있다 정말 정말 생각 하다 멀리 멀리 싣다 멀리 멀리 멀리 하다 눈물 내다 남다 띄다 보내다 세상 혼자 울다 나다 보내다 애쓰다 참다 오다 지금껏 숨기다 오다 크다 웃음 웃다 날아가다 날아가다 멀다 날아가다 있다 함께 꾸미다 살다 떠나다 잡고 너무 사랑 하다 사랑 하다 너무 행복하다 죽다 너무 너무 사랑 하다 멀리 멀리 떠나다 너무 사랑 하다 사랑 하다 너무 행복하다 죽다 너무 너무 사랑 하다
  신화  ,Shooting Star,들다 보다 멋지다 스포츠카 반한 어젯밤 파티 보고 오다 언젠가 우릴 모두 태우다 달리다 이렇다 위해 우리 지내다 오다 시간 지키다 우리 있다 나르다 누르다 신화 꺾다 않다 자존심 라면 아무 않다 우리 열리다 미래 위해 내다 필요하다 오다 빛나다 눈빛 우정 이름 아래 우리 뭉치다 다시 번개 던지다 모으다 높다 달다 태우다 무대 정신 힘차다 전진 달려가다 우린 보다 아가씨 반한 어젯밤 파티 만나다 언제나 너희 도움 필요하다 이렇다 위해 우리 지내다 오다 시간 지키다 우리 있다 나르다 누르다 신화 꺾다 않다 믿음 라면 아무 뒤지다 않다 우리 열리다 미래 위해 내다 필요하다 오다 빛나다 눈빛 연기자 신화 댄스 그룹 편견 자신 있다 붙다 보다 인사 누군지 모르다 칠전팔기 가시 갓길 바라지 맞다 오로지 하다 확실 안전 확실하다 하다 박쥐 파파라치 않다 신념 빼다 시체 불다 천배 만배 주님 주신 렌트 가수 우리 열리다 미래 위해 내다 필요하다 오다 빛나다 눈빛 우리 열리다 미래 위해 내다 필요하다 오다 빛나다 눈빛 아무리 높다 누구 우릴 막다 끊다 없다 묶이다 조이 붙다 버리다 우린 한번 최고 최고 되다 인식 모든 너희 우리 모든 덮다 나아가다 언제 신화
  god  ,하늘색 풍선,파란 하늘색 풍선 우리 맘속 영원하다 너희 예쁘다 마음 우리 항상 지키다 하나 안녕하다 지오디 이다 보다 하늘색 풍선 밝다 웃다 너희 그렇다 바로 이거지 지오디 열리다 있다 언제 들어오다 되다 이상 외롭다 않다 너희 있다 모두 웃다 얼굴 되다 하나 되어다 가다 데니 마르다 돼지 하나 늘어나다 하늘색 물결 이제 바라다 간절하다 원하다 꿈속 너희 찾다 우리 보답 하다 하다 차례 이제껏 우릴 지키다 주다 걱정 너희 지키다 반드시 파란 하늘색 풍선 우리 맘속 영원하다 너희 예쁘다 마음 우리 항상 지키다 주다 너무도 많다 시간 지나가다 필요없다 기다림 생각 하다 생각 마음 너희 함성 남아 가슴 남아 원천 생각 하다 옳다 함께 있다 있다 언제나 함께 하다 데니 태우다 그리다 누구 너희 함께 기쁨 나누다 때론 실망 시키다 서로 아끼다 너무나 자랑스럽다 하늘색 풍선 없다 이제 불안하다 크다 약속 하다 항상 지키다 너희 기다리다 파란 하늘색 풍선 우리 맘속 영원하다 너희 예쁘다 마음 우리 항상 지키다 주다 아직도 이렇게 부족하다 우리 언제나 아끼다 너희 사랑 고맙다 파란 하늘색 풍선 우리 영원하다 너희 예쁘다 마음 우리 항상 지키다 주다 파란 하늘색 풍선 우리 맘속 영원하다 너희 예쁘다 마음 우리 항상 지키다 파란 하늘색 풍선 우리 맘속 영원하다 너희 예쁘다 마음
  Sixth Sense  ,Feel Me,그저 멀리 보다 알다 그렇다 그게 바로 기다 해도 기다리다 오다 그렇다 그게 바로 손짓 한번 떼다 없다 후회 진짜 시작 느끼다 보다 이제 소리치다 보다 높다 망설이다 내게로 오다 머리 발끝 비추다 누구 따라오다 없다 들다 높다 바로 음악 기분 아무 몰래 정말 쉬다 없이 다시 하다 진짜 시작 느끼다 보다 이제 소리치다 보다 높다 아무리 시간 지나다 멈추다 않다 내다 떼다 느끼다 보다 이제 소리치다 보다 높다
  축하사절단  ,10월12일 생일축하노래,오늘 아름답다 당신 생일 있다 나다 모르다 콧노래 절로 나오다 오늘 오늘 오늘 당신 생일 오늘 오늘 우리 함께 생일 축하 노래 불다 당신 생일 축하 하다 당신 생일 축하 하다 세상 누구 아름답다 당신 생일 축하 하다 오늘 오늘 오늘 당신 생일 오늘 오늘 우리 함께 생일 축하 노래 불다 당신 생일 축하 하다 당신 생일 축하 하다 세상 누구 아름답다 당신 생일 축하 하다 오늘 당신 생일 축하 하다 당신 생일 축하 하다
  동방신기 (TVXQ!)  ,RUMOR,위해 살다 선택 빈말 흘리다 피해 뜨다 얘길 두다 되다 묻다 듣다 웃음 어떻다 그렇다 누굴 만나다 어디 가다 해도 무슨 말리다 들다 모두 제멋대로 끼우다 맞추다 사실 부풀리다 거짓 물들다 천국 같다 사랑 목말 바라보다 믿다 너무 심해 솔깃하다 잊다 주다 꾸미다 내다 절대 변하다 긋다 두다 다급하다 어쨌든 사람 시선 휩쓸다 놀다 항상 가슴 대보다 맞추다 잠시 닫다 진심 느끼다 모두 질투 섞이다 함정 빼다 누가 열다 천국 같다 사랑 목말 바라보다 믿다 너무 심해 솔깃하다 잊다 주다 꾸미다 내다 힘겹다 표정 짓다 다치다 위태 입술 미소 그리다 놓다 뜨겁다 뛰다 가슴 그렇다 가슴 넘치다 열정 열정 만들다 사랑 어느 순간 바랬 알다 작다 의심 접다 보다 다시 오다 이제 받다 주다 천국 같다 사랑 목말 바라보다 믿다 솔깃하다 꾸미다 내다 천국 같다 사랑 목말 바라보다 믿다 솔깃하다 꾸미다 내다
  오마이걸  ,KNOCK KNOCK,소문 있다 들다 보다 보다 다른 친구 생기다 보다 없다 살다 너무 싫다 없다 진정하다 베픈 우리 오래 생각 하다 서서 기다리다 나오다 어떻다 아니다 정말 이상하다 잠시 없다 사이 가다 정말 모르다 어떻다 애인 아니다 전화 꺼지다 있다 보다 혼자 아니다 피하 보다 하다 오르다 오래 생각 하다 서서 기다리다 나오다 어떻다 아니다 정말 이상하다 잠시 없다 사이 가다 정말 모르다 어떻다 애인 아니다 경쟁 붙다 절대 없다 임무 수행 위해 달려가다 있다 어떻다 아니다 정말 이상하다 잠시 없다 사이 가다 정말 모르다 어떻다 애인 아니다 어떻다 애인 아니다 어떻다 애인 아니다 어떻다 애인 아니다
  SHASHA (샤샤)  ,WHITE STORY,오늘 하나 귓가 들다 거리 메우다 설레임 그대 하다 겨울 풍경 근대 마음 전해지다 다가오다 점점 빛나다 그대 잡고 우리 있다 사랑 하다 오늘 내일 그대 하다 오늘 하나 귓가 들다 소중하다 비추다 잡다 내다 해주다 세상 우리 축복 하다 바라보다 그대 함께 걷다 거리 모두 빛나다 보이다 신기하다 그대 잡고 우리 있다 사랑 하다 오늘 내일 그대 하다 오늘 하나 귓가 들다 소중하다 비추다 잡다 내다 해주다 시리다 기억 모두 이제 잊혀지다 내겐 잡고 있다 사랑 그대만 오늘 하나 귓가 들다 소중하다 비추다 잡다 내다 해주다
  성진우  ,내가 참는다,자존심 버리다 참다 참다 때문 참다 참다 안되다 독하다 한잔 털다 버리다 하나 바라보다 나다 하나 믿다 살다 나다 어디 가다 그대 오늘 대다 찾다 정주 마음 주다 주다 나다 없이 떠나다 걸다 따다 버리다 그대 원하다 자존심 버리다 참다 참다 때문 참다 참다 안되다 독하다 한잔 털다 버리다 자존심 버리다 참다 참다 때문 참다 참다 안되다 독하다 한잔 털다 버리다 웃다 웃다 아니다 어도 울다 알다 이렇다 사랑 건가 오늘 취한 정주 마음 주다 주다 나다 없이 떠나다 걸다 따다 버리다 그대 원하다 자존심 버리다 참다 참다 때문 참다 참다 안되다 독하다 한잔 털다 버리다 참다 참다 때문 참다 참다 안되다 독하다 한잔 털다 버리다 독하다 한잔 털다 버리다 자존심 버리다 참다
  스피카  ,마녀의 일기 (Inst.),감추다 어둠 흔들리다 그림자 불빛 비추다 그녀 향기 주문 느끼다 보다 비바 베리 부바 사랑 녹다 들다 라리 라리 라리 라리 라라라 점점 내다 빠져들다 이건 마녀 다른 누구 사랑 하다 없다 바라보다 숨결 조금씩 하다 방울 남기다 없이 멈추다 없다 사랑 시작 하다 주문 느끼다 보다 비바 베리 부바 사랑 녹다 들다 라리 라리 라리 라리 라라라 하다 순간 모든 바뀌다 달링 영원하다 사랑 아니다 하루 마법 빠지다 하다 숨결 조금씩 하다 방울 남기다 없이 멈추다 없다 사랑 시작 하다 라리 라리 라리 주문 느끼다 보다 비바 베리 부바 사랑 녹다 들다 주문 느끼다 보다 비바 베리 부바 사랑 녹다 들다 라리 라리 라리 라리 라라라
  보아 (BoA)  ,Listen To My Heart,무엇 보고 있다 불어오다 바람 넘다 비치다 미래 그려지다 어디 외롭다 지나 오래되다 습관 전화하다 떠나다 않다 투명하다 외로움 흩어지다 시간 빛깔 따르다 커지다 보이지 않다 마음 원하다 있다 자유롭다 그리다 그대 있다 멈추다 않다 바람 노래 따르다 있다 하다 생각 하다 후회 남다 없다 흔하다 맴도 생각 들리다 않다 전해 사랑 무겁다 느낌 하다 없다 바라보다 싶다 하다 하다 싶다 서로 다른 내일 해도 잊다 않다 눈동자 우연 따르다 닿다 시간 어디 담다 감추다 거리 어딘가 나르다 부르다 바람 눈뜨다 시간 빛깔 따르다 커지다 보이지 않다 마음 원하다 있다 자유롭다 그리다 그대 있다 멈추다 않다 바람 노래 따르다 있다
  R.ef  ,심연,기억 깨다 버리다 기억 지나 가버리다 기억 기억 지워지다 버리다 하다 싶다 그렇게 마음대로 안되다 이유 바로 리도 혼란 만들다 버리다 포기 하다 없다 그렇다 나쁘다 정말 안되다 이해 하다 잊다 없다 같다 한번 보다 되다 그렇다 되다 보다 있다 그대로 보내다 되다 그렇다 생각 놓다 버리다 없다 바꾸다 자신 없다 나다 이제야 나르다 알다 사랑 모습 떠나다 없이 눈물 없이 살수 없다 느끼다 이제 가슴 아프다 견디다 없다 눈감다 이름 불다 보다 이렇게 가슴속 메다 어도 돌아오다 내겐 하나 없다 쉬다 놓치다 싶다 않다 떠나다 버리다 내다 부담 주다 그걸 모르다 사랑 크기 모르다 만약 알다 나르다 떠나다 않다 사랑 모습 떠나다 없이 눈물 없이 살수 없다 느끼다 이제 가슴 아프다 견디다 없다 눈감다 이름 불다 보다 이렇게 가슴속 메다 어도 돌아오다 너무 힘들다 없이 살아가다 없이 가지다 없이 살아가다 편하다 두다 가버리다 그렇게 가다 모두 잊다 있다 그렇다 미련 버리다 이렇게 벗어나다 생각 하다 있다 그렇다 어서 나르다 불다 보다 필요하다 어서 불다 보다 내겐 필요하다 네겐 불필요하다 그렇다 이유 내다 어서 해보다 하다 필요 없다 싶다 않다 떨어지다 않다 대체 마음 알다 떠나다
  비투비  ,Born TO Beat,시간 느리다 순간 이다 이제껏 배우다 느끼다 믿다 아름답다 바꾸다 눈앞 새벽 어두워지다 줄기 마침내 찾다 그녀 운명 밟다 터지다 같다 뛰다 외로워 오늘밤 없이 입술 뺏다 그렇다 하다 원하다 설명 변명 없이 입술 빼앗다 미치다 이다 뭐라다 절대 잊다 잊다 기억 만들다 하다 하다 순간 얼다 버리다 표정 적어도 느끼다 싫다 않다 표정 푹푹 패일 거치다 내쉬다 달려가다 놓치다 버리다 두렵다 입술 뺏다 그렇다 하다 원하다 설명 변명 없이 입술 빼앗다 미치다 이다 뭐라다 절대 잊다 잊다 기억 만들다 하다 현실 같다 않다 믿어지다 않다 그냥 같다 모든 모든 금은 눈물 흘리다 찾다 달리 다리 먼저 버리다 미치다 건지다 맘속 가두다 싶다 어떻다 어로 하다 모든 순간 마치 사진 입술 뺏다 그렇다 하다 원하다 설명 변명 없이 입술 빼앗다 미치다 이다 뭐라다 절대 잊다 잊다 기억 만들다 하다
