artist,title,English_clean_lyric
  류기진  ,가슴 아프게,
  심수봉  ,백만송이 장미,
"  최영주 ,  나현재  ",선생님,
  양희은  ,물새우는 강언덕,
  진성  ,보릿고개,
  오로라  ,따따블 (Dance Ver.),ye ye ye ye ye ye ye ye ye
  나영이  ,마지막 여자,
  연분홍  ,못생기게 만들어주세요,
  김서영  ,오빠 힘내!,
  정동원  ,여백,
  정훈희  ,꽃길,
  패티김  ,내 사랑아,
  금사향  ,홍콩아가씨,
  백야성  ,마도로스 부기,
  금잔디  ,붉은입술,
  박향림  ,타국(他國)의 여인숙(旅人宿),
  동후  ,화려한 인생 (2017 Ver.),
  장윤정  ,케 세라 세라,
  이상화  ,소양강처녀,
  장철웅  ,회상,
  최백호  ,목련,
  강덕임  ,미운 사내,
  진미령  ,하나 그리고 둘,
  지나유  ,짝짝짝,
  지원이  ,여보 여보 (With. 신유),
  나미애  ,애가타,
  이승연  ,잊으리,
  정다경  ,가슴 아프게,
  주현미  ,잠깐만,
  조용필  ,꿈의 요정,
  들고양이들  ,마음약해서,
  은희  ,사르비아,
  양부길  ,인생은 미완성,
  주병선  ,칠갑산,
  전원석  ,아직은 쓸만해,
  송대관  ,새출발,
  금잔디  ,몹쓸사랑,
  심수봉  ,이별 없는 사랑,
  주용아  ,대동강편지,
  영탁  ,물안개 블루스 (Bossa),
  이지민  ,이 남자 내 사람입니다,
  나훈아  ,가슴 아프게,
  Fevers  ,가버린 친구에게 바침,
  김연자  ,과거를 묻지 마세요,
  설운도  ,마음이 울적해서,
  박진도  ,고장난 벽시계,
  미스터 팡  ,서울탱고,
  유림  ,바람타는 여자,
  소유찬  ,2프로,
  양미란  ,범띠 가시내,
  편승엽  ,초대받고 싶은 남자,
  홍자  ,울산항 이별,
  손빈  ,그물,
  두리 (DooRi)  ,밤 열차,
  김종환  ,백년의 약속 (2010 Ver.),
  박혜신  ,꽉 잡아라,
  나훈아  ,긴 세월,
  혜은이  ,청산별곡,
  나미애  ,여자라는 이유로,
  미스터 팡  ,사랑은 미친짓이야,
"  홍자 ,  김나희  ",콩깍지,
  최세월  ,똑똑한 여자,
  김흥국  ,흔들흔들,
  김혜연  ,어쩌나!,
  장윤정  ,비와 외로움,
  배일호  ,서울아리랑,repeat
  이진관  ,인생 뭐 있어,
  요요미  ,비타민씨 (Vitamin C),want see want see want see
  신카나리아  ,강남제비,
  활주로  ,탈춤,
  박향림  ,사랑 주고 병(病) 샀소,
  나미애  ,지중해,
  이유진  ,토요일은 밤이 좋아,
  최진희  ,미련 때문에,
  한소민  ,신나게 멋지게,
  버들피리  ,눈이 큰 아이,
  홍자  ,비나리,
  김혜연  ,최고다 당신,
  옥희  ,이웃사촌,
  블랙테트라  ,구름과 나,
  나훈아  ,18세 순이 (2012),
  이승연  ,비에 젖은 비둘기,
  차수정  ,깜빡깜빡,
  송가인  ,가인이어라,
  윤복희  ,나는 어떡하라구,
  조용필  ,내 마음 당신 곁으로,
  조용필  ,바람이 전하는 말,
  희자매  ,아리랑 내님아,
  장윤정  ,One Night Only,forever one night one night one night one night one night one night one night one night forever one night one night one night one night one night one night one night one night one night one night one night one night one night one night one night one night
  원아영  ,최고의 남자 (New Ver.),
  금홍이  ,김대리 박대리,
  유하나  ,후애(後愛),
  나훈아  ,홍도야 울지마라,
  김용림  ,개나리 처녀,
  김연자  ,밤열차,
  김란영  ,슬픈 인연,
  나훈아  ,계절 타령,
  조규철  ,당신은 1번,
  김정호  ,보고싶은 마음,
  유심초  ,내 마음은 제비처럼,
  이미자  ,동백아가씨,
  박윤경  ,부초,
  남진  ,젊은 초원,
  김란영  ,널 보낸 후에,
  김란영  ,갈무리,
"  홍정희 ,  박구윤  ",사랑해 고마워 (Inst.),r
  은영아  ,너는 내꺼야,
  두리 (DooRi)  ,공주는 외로워,
  혜은이  ,사랑이여,
  패티김  ,사랑의 서러움,
  조용필  ,태양의 눈,
  윤태규  ,그놈의 술,
  Toi Et Moi  ,임이오는소리,
  문희옥  ,갈매기 사랑,
  이상열  ,아마도 빗물이겠지,
  나훈아  ,어머니,
  김용림  ,동창생,
  유지나  ,어부바,
  최진희  ,외로운 여자,
  헤라  ,첨밀밀,
  나미애  ,누구없소,
  샌드 페블즈  ,나 어떡해,
  배호  ,안개 낀 장충단 공원,
  현숙  ,요즘남자 요즘여자 (DJ처리 Remix Ver.),
  이소미  ,고마워,
  현인  ,백마강,
  장두석  ,부채도사 (Feat. A-Mi),
  정훈희  ,무인도,
  장윤정  ,와락 부비부비,
  이범학  ,이별 아닌 이별,
  김정호  ,기다리는 마음,
  함세영  ,고장난 시간,
  박남정  ,사랑의 불시착,
  김지민  ,맞구요 (Ballad Ver.),
  전영록  ,저녁놀,
  선경  ,사랑이 뭐라고,
  패티김  ,사랑은 영원히,
  신유  ,아시나요,
  김상진  ,고향아줌마,
  기호진  ,바람같은 사람,
  정윤희  ,대박인생,
  이병철  ,인생 뭐 있나,
  박윤경  ,도도한 여자 (Inst.),
  조영남  ,사랑의 이중창 (조영남 / 김령희),
  장윤정  ,사랑이여 영원히 (김종환),
"  김호중 ,  류지광  ",다시 한번만,
  위금자  ,나 여기 왔어요,
  진국이  ,진짜 멋쟁이,
  현숙  ,오빠는 잘 있단다,
  윤수일  ,황홀한 고백 (Live),yah yah
  진시몬  ,용서,
  해오라기  ,만남없는 이별,
  조덕배  ,슬픔 그뒤에 오는 고독,
  정화  ,굴비,
  뚜띠  ,해버려,
  장윤정  ,사랑굿,
  김서울  ,내고향 서귀포,
  유심초  ,어디서 무엇이 되어 다시 만나랴,
  조명섭  ,이별의 부산정거장,
  서가인  ,가을사랑,
  조용필  ,외로워 마세요,
  소명  ,여행을 떠나요,
  배일호  ,후회 합니다,
  장윤정  ,준비됐나요,
  혜은이  ,그대와 둘이서,
  최유나  ,와인 글라스,
  태진아  ,가버린 사랑,
  채운  ,진천 농다리,
  심수봉  ,사랑은 눈물의 씨앗 (Non Stop Remix),
  조항조  ,남자라는 이유로,
  신신애  ,나는 17살 이예요,
  남진  ,허전한 가슴,
  조항조  ,이룰 수 없는 사랑,
  장철웅  ,나는 행복한 사람,
  김세화  ,나비소녀,
  현철  ,봉선화연정,
  김종완  ,당신은 내 사랑,
  은희  ,국문과 아가씨,
  김만수  ,별 달 장미 백합,
  박정식  ,이별의 비,
  현철  ,I Love You(아이 러브 유),love kiss love kiss love
  김지애  ,몰래한 사랑,
  진시몬  ,애수,
  김정구  ,눈물젖은 두만강,
  남진  ,꽃잎지는 밤,
  정의송  ,못잊을 사랑,
"  나훈아 ,  주현미  ",강촌에 살고싶네,
  한혜진  ,잊지 말아요,
  신유  ,눈물이 진정제,
  신유  ,반,
  최진희  ,꼬마인형,
  하춘화  ,낭랑 18세,
  배일호  ,꽃보다 아름다운 너,
  강진  ,막걸리 한잔,
  이수만  ,파도,
  소유미  ,묻지 말고 해요,
  박주희  ,자기야 (DJ처리 Remix Ver.),
  최희준  ,나는 곰이다,
  혜은이  ,시장에 가면,
  이태건  ,그이름 세글자,
  유현상  ,고삐,
  임영웅  ,두 주먹,
  홍진영  ,서울사람 (Feat.브레이),
  한혜진  ,몰라요 몰라,
  고운봉  ,선창,
  김정호  ,고독한 여자의 미소는 슬퍼,
  이태호  ,미스고,
  김추자  ,눈이 내리네,
  유성민  ,죄많은 인생,
  금잔디  ,오라버니 (MR),
  조용필  ,따오기,
  정종숙  ,둘이 걸었네,
  심수봉  ,목포는 항구다,
  현인  ,꿈속의 사랑,
  정정아  ,황포돗대,
  박상철  ,황진이 (Dance Ver.),
  이인  ,강변연가,
"  주현미 ,  김준규  ",처녀 뱃사공,
  강인엽  ,슬퍼하지 말아요,
  이태호  ,내 생애 못 잊을 사람,
  조명섭  ,안녕,
"  김학래 ,  임철우  ",내가,
  김상진  ,이정표 없는 거리,
  혜은이  ,행복한 타인,
  한혜진  ,가지마,
  이효정  ,어떤 사랑의 이야기,
  신유  ,꽃밭의 소녀,
  김준규  ,왜 돌아 보오,
  강승모  ,눈물의 재회,
  남진  ,서울이여 안녕,
  박상철  ,꽃바람,x
  김소유  ,여자랍니다,
  조용필  ,너무 짧아요,
  김란영  ,별아 내가슴에,
  김국환  ,숙향아,
  하동진  ,니옆에,
  나훈아  ,천생연분,
  하춘화  ,나이야 가라,
  최혜영  ,마지막정,
  유지나  ,부탁,
  이미자  ,울어라 열풍아,
  정수라  ,아 대한민국,
  김혜연  ,서울대전대구부산,
  최희준  ,이별의 종착역,
  배호  ,나그네 옛 성터,
  박성훈  ,돌아가,
  이금희  ,날씬한 아가씨끼리,
  패티김  ,티파니에서 아침을,moon river wider mile crossing style day oh dream maker heart breaker wherever going going way two drifters see world lot world see rainbow end waiting round bend huckleberry friend moon river rainbow end waiting round bend huckleberry friend moon river
  이선희  ,알고 싶어요,
  김미화  ,대박이야,
  김용림  ,먼데서 오신 손님,
  배호  ,황토 십리길,
  나미애  ,불티,
  나영진  ,나는 좋아요,
  박성미  ,사랑의 아파트,
  Various Artists  ,누이,
  유지나  ,꽃바람,
  박인희  ,세월이 가면,
  설운도  ,귀여운 여인,
  최헌  ,앵두,
  박상철  ,마이산,
  김용임  ,사랑은 무승부,
"  나훈아 ,  주현미  ",홍도야 울지마라,
  오로라  ,따라따라,love life
  하태웅  ,사랑아 (Dance Ver.),
  김수희  ,잃어버린 정,
  장윤정  ,너 떠난후에,
  이경미  ,사랑은 개나소나 (Full Ver.),la
  장윤정  ,블란서 영화처럼,
  나훈아  ,모정의 세월,
  정탁  ,가슴에 흐르는 눈물,
  니은  ,사랑이 장난인가요,
  주현미  ,잘있거라 부산항,
  이미자  ,목포의 눈물,
  김연자  ,천하장사,
  심수봉  ,젊은 태양,
  나훈아  ,꿈꾸는 백마강,
  정서진  ,암행어사 출두여 (2016 Ver.),
  김연자  ,당신은,
  이명주  ,보고싶어요,
  진미령  ,미운사랑 (Orchestra Ver.),
  이청  ,사랑했는데,
  인순이  ,실버들,
  라니  ,전주의 남자 (Feat. 가영미영),
  주현미  ,사랑가,
  조용필  ,깊은 정,
  오기택  ,아빠의 청춘,
  조정민  ,식사하셨어요,
  남백송  ,한잔의 한잔사랑,
  김재희  ,마지막 여자,
  나훈아  ,막차,
  송대관  ,정 때문에,
  옥희  ,초대,
  문희옥  ,너는 내 남자,
  한수영  ,당신의 마음,
  허송  ,추억,
  Ebonys  ,소녀의 마음 (With 최안순),
  소유미  ,빠이빠이야,
  주용아  ,꽃바람여인 (2019 Ver.),
  현철  ,가을을 남기고 간 사람,
  문희옥  ,사랑의 끈,
  조용필  ,님이여,
  송가인  ,진정인가요,
  김호중  ,너나 나나,
  권노해만  ,병원계단,
  정동원  ,청춘,
  박혜신  ,울 어무니,
  이은하  ,사랑의 그림자,
  이은하  ,그님은 가셨지만,
  이태종  ,화양연화,
  세븐사이즈  ,아픈가슴 (Feat. 채숙),
  김트리오  ,그대여 안녕히,
  문주란  ,공항의이별,
  조영남  ,사랑없인 못살아,
  김혜연  ,화난여자,
  유가화  ,나도 모르게,
  금잔디  ,여여 (如如),
  김종환  ,사랑을 위하여,
  조하도  ,자반고등어 (MR),
  진성  ,보릿고개 (New),
  박향림  ,지상(地上)의 어머니,
  나미애  ,슬픈인연,
  최진희  ,가버린 당신,
  양진수  ,단골손님,
  안채영  ,하나뿐인 당신,
  이난영  ,고향(故鄕)은 부른다,
  이희진  ,단 한번의 사랑,
  홍진영  ,사랑의 배터리,
  문희옥  ,정말 좋았네,
  유화  ,소낙비 사랑,
  정호  ,우리 이모 (주인 Ver.),go go
  박현빈  ,오빠만 믿어 (Remix),
  최진희  ,사랑과 이별,
  현당  ,사랑의 그리움,
  남인수  ,무너진 사랑탑,
  채은옥  ,빗물,
  조용필  ,잊을 수 없는 너,
  이효정  ,장녹수,
  백수정  ,제주도 사랑,
  김양  ,사랑아 약속해,
  KBS 합창단  ,우리는 만났구나,
  장윤정  ,사랑아 (2015 Ver.),
  현아  ,그래 안녕,
  문연주  ,도련님,
  서주경  ,안녕하세요,
  트롯걸스  ,우연히,
  나미애  ,이별의 시간,
  나영이  ,산소같은 여자,
  소리소  ,비비각시,
  유화  ,사랑의 약초,
  문희옥  ,이유가 뭘가,
  심수봉  ,마지막 춤은 볼레로,
  배호  ,남원의 애수,
  한혜진  ,위험한 사랑,
  박주연  ,콩콩콩 (2013 New Ver.),
  나훈아  ,물레방아 도는데,
  Yoshida Miho (요시다 미호)  ,행여나,
  이태평  ,용북을 울리며,
  미스터 붐 박스  ,선녀와 나무꾼,
  강예슬  ,퐁당퐁당,
  강진  ,땡벌 (DJ처리 Remix Ver.),
  조용필  ,꽃바람,
  김추자  ,님은 먼곳에,
  이지원  ,덧니,
  이상화  ,잘있어,
  박윤경  ,1.2.3.4 (Ver.1),
  김상희  ,괜찮아,
  김세레나  ,갑돌이와 갑순이,
  양진수  ,눈물속에 피는 꽃,
  혜은이  ,후회,
  박현빈  ,앗! 뜨거,
"  이동원 ,  박인수  ",향수,
  지원이  ,보릿고개,
  배호  ,굿바이,
  허민영영 못 잊을거야  ,존재의 이유,
  홍진영  ,산다는 건 (Cheer Up),
  박혜신  ,딱! 한번,
  은경은  ,오뚜기,
  심수봉  ,올 가을엔 사랑할꺼야,
  정미애  ,장녹수,
  이인권  ,은혜냐 사랑이냐,
  박서진  ,카스바의 여인,
  김혜연  ,아홉번을 찍어도,
  송가인  ,사랑가,
  배호  ,비 내리는 명동,
  김흥국  ,59년 왕십리,
  홍원빈  ,남자의 인생,
  추가열  ,소풍같은 인생,
  태진아  ,날 두고 가지 마라,
  윤영아  ,빨리와,
  진방남  ,잘 있거라 항구야,
  설운도  ,사나이 룸바,
  방미  ,주저하지 말아요,
  장소라  ,자란,
  조한희  ,내고향 김해,
  김혜영  ,첫사랑 오빠,
  김란영  ,첫사랑,
  김란영  ,가슴앓이,
  송란  ,전화가 왔네,
  강승모  ,잊혀진 사랑,
  나훈아  ,내 삶을 눈물로 채워도,
  박주희  ,혼자서 울고있어요,
