artist,title,Korean_clean_lyric
  로맨틱 어프로치  ,뻔한 얘기,생각 없이 서성 거리 스치다 떠오르다 기억 익숙하다 느껴지다 공기 스며드 가슴속 애쓰다 숨기다 놨던 추억 열다 나오다 함께 걷다 시간 떠오르다 감다 이렇다 사랑 얘기 수도 없다 얘기 들리다 않다 얘기 그만 그만 이렇다 사랑 얘기 지루하다 남다 얘기 혼자 아프다 얘기 그만 서랍 묻다 놨던 사진 나누다 이야기 들다 애틋하다 바라보다 매만지다 되다 사랑 그대 추억 지갑 사진 남아 그리다 꺼내다 있다 그렇다 있다 이렇다 사랑 얘기 수도 없다 얘기 들리다 않다 얘기 그만 그만 이렇다 사랑 얘기 지루하다 남다 얘기 혼자 아프다 얘기 그만 괜찮다 그렇다 괜찮다 아직 희미하다 있다 괜찮다 그렇다 괜찮다 이렇다 노랗다 부르다 잊다 갈다 이렇다 사랑 얘기 수도 없다 얘기 들리다 않다 얘기 그만 그만 이렇다 사랑 얘기 지루하다 남다 얘기 혼자 아프다 얘기 그만
  Cozy Cafe  ,난 몰라..,모르다 사랑 빠지다 어떡하다 보이다 웃다 솜사탕 녹다 내리다 마음 사랑 빠지다 세상 아름답다 하나 행복하다 이제 외롭다 않다 때론 한없이 이대로 있다 연인 때론 오래되다 편하다 친구 언제나 싶다 귓가 스치다 바람 사랑 눈부시다 햇살 사랑 넘치다 사랑 사랑 세상 잡고 걷다 싶다 모르다 바보 보다 어떡하다 웃음 멈추다 않다 혼자 모르다 작다 기쁨 하루 하루 즐겁다 때론 매일 놀라다 기대 해보다 평생 지루하다 따윈 없다 새롭다 보이다 귓가 스치다 바람 사랑 눈부시다 햇살 사랑 넘치다 사랑 사랑 세상 잡고 걷다 싶다 밤하늘 빛나다 사랑 달빛 사랑 넘치다 사랑 사랑 안기다 걷다 싶다 영원하다 나오다 함께 해주다
  황윤진  ,스물아홉 (Feat. 희재),피어 사랑 시들다 준비 되다 이별 짧다 남기다 서로 보내다 아직 여전하다 모습 편안하다 느낌 익숙하다 순간 오히려 아프다 기억 되어다 나르다 괴롭히다 되다 힘드다 서로 견디다 많다 시간 결국 힘없다 마지막 인사 준비 우리 아름답다 모습 간직 서로 시간 가끔 기억 되다 애쓰다 차갑다 말투 차갑다 표정 어색하다 모습 서럽다 마음 지다 도무지 아무 없다 어리다 약속 이루다 떠나다 이제 멀리 서로 행복 바라다 우리 아름답다 모습 간직 서로 시간 가끔 기억 되다 여전하다 같다 마음 서로 바라보다 순수하다 마음 내일 기다리다 없다
  이스트코너 (East Corner)  ,빗소리,앉다 소릴 듣다 있다 귀가 빠져들다 기분 들다 소리 즐겁다 들리다 기억나다 함께 싶다 기분 가끔 이렇다 기분 취해 기다리다 좋다 같다 잊혀짐 없이 하나 곱씹다 성하다 바보 같다 만나다 절대 마르다 절대 절대 마르다 절대 절대 마르다 절대 절대 마르다 얼마만큼 아프다 모르다 때로는 가끔 슬프다 그렇다 생각 빠지다 잊다 가끔 이렇다 기분 취해 기다리다 좋다 같다 잊혀짐 없이 하나 곱씹다 성하다 바보 같다 만나다 절대 마르다 절대 절대 마르다 절대 절대 마르다 절대 절대 마르다 절대 마르다 절대 절대 마르다 절대 절대 마르다 절대 절대 마르다
  아홉달  ,데리러 갈게,나르다 괴롭히다 작다 감정 오늘 나르다 들다 떠올리다 오랜 습관 자꾸 나르다 무너지다 내다 이르다 주다 이제 어찌 없다 좋아하다 해주다 아니다 먼저 이대로 날아가다 고백 오늘 하루 만날 수만 있다 뜨다 기분 맞이 있다 그대만 있다 어디 있다 있다 데리다 갈다 점점 커지다 작다 기대 바랠 수가 없다 만날 해주다 매일 새기다 마음 내다 이르다 주다 이제 어찌 없다 좋아하다 해주다 아니다 먼저 이대로 날아가다 고백 오늘 하루 만날 수만 있다 뜨다 기분 맞이 있다 그대만 있다 어디 있다 있다 데리다 갈다 그대만 있다 어디 있다 있다 데리다 갈다 데리다 갈다 데리다 갈다
  프리스쿱 (FreeScoop)  ,Tail Lens,여름 일출 없이 쏟아지다 유성 저녁 해변 관람차 손잡다 기차 계단 울리다 퍼지다 소리 노래 기타 새해 아침 회전목마 재회 마주 안다 많다 모두 그리움 계단 울리다 퍼지다 소리 노래 기타 새해 아침 회전목마 재회
  도나송  ,조금 어색한 그대 (Feat. 강현기),대다 없다 내다 없다 건가 언제나 웃다 얼굴 내겐 보여주다 않다 재미없다 나다 있다 언제나 그대 한없이 작아지다 우리 만남 아직 떨리다 공간 채우다 그대 어저께 바라보다 장면 아직 생각나다 있다 버스 닮다 뒷모습 보다 차갑다 우리 공간 서로 느끼다 올라가다 온도 느껴지다 파도 대다 차다 어렵다 아직 자다 모르다 잠시 같다 마음 착각 같다 오늘 그대 오다 않다 공간 채우다 그대 어저께 바라보다 장면 아직 생각나다 있다 버스 닮다 뒷모습 보다 차갑다 우리 공간 서로 느끼다 올라가다 온도 느껴지다 파도 머물다 그대 내다 웃다 대답 주다 그대 마음 머물다 그대 내다 웃다 대답 주다 그대 마음
  In Place  ,Wonderland,
  JUNKY GREY (정키 그레이)  ,회색사막,여름 절정 남기다 잿빛 고요 거리 쌓이다 버려진 생활 파편 죽다 허물 함께 남겨지다 있다 없다 추억 되다 거란 여름 새기다 그대 기억 짓눌리다 도로 뿌리다 빛나다 있다 어디 누군가 안기다 살다 돌이키다 없다 여름 그대 붙잡다 용기 없이 살다 다시 더위 몰다 텁텁 그늘 매미 짙다 포효 정오 리다 남겨지다 소음 잔재 높다 첨탑 아직 그대 마르다 일상 증기 가리다 추억 타인 그리다 그대 미소 낙오 되다 인연 우리 어디 누군가 안기다 살다 돌이키다 없다 여름 그대 붙잡다 용기 없이 살다 다시 더위 몰다 시간 영원하다 기억 번지 조심 영원하다
  정창현  ,알아,묻다 않다 아니다 있다 까맣다 밤하늘 지피다 달빛 녹이다 앉다 있다 아무 없이 있다 고개 들어서다 스치다 바람 눈물 말리다 멈추다 버리다 시간 살다 돌아가다 없다 앉다 아무렇다 않다 웃다 있다 흘리다 버리다 눈물 잠기다 닫히다 버리다 마음속 갇히다 식다 버리다 까맣다 덮이다 앉다 있다 아무 없이 있다 고개 들어서다 스치다 바람 눈물 말리다 멈추다 버리다 시간 살다 돌아가다 없다 앉다 아무렇다 않다 웃다 있다 흘리다 버리다 눈물 잠기다 닫히다 버리다 마음속 갇히다 식다 버리다 까맣다 덮이다 멈추다 버리다 시간 살다 돌아가다 없다 앉다 아무렇다 않다 웃다 있다 흘리다 버리다 눈물 잠기다 닫히다 버리다 마음속 갇히다 식다 버리다 까맣다 덮이다 멈추다 버리다 시간 살다 돌아가다 없다 앉다 아무렇다 않다 웃다 있다
  네튤농  ,호밀밭의 베이시스트,그렇다 노래 그렇다 생기다 키도 작고 직업 백수 그래도 편식 그렇다 집착 심해 애정결핍 말기 그래도 사랑 받다 싶다 삼류 베이시스트 브로콜리 너마저 랄라스윗 안녕하다 바버렛츠 옥상달빛 선우정아 있다 빨갛다 사춘기 레이첼 야마가타 노랗다 존스 에스페란자 스팔딩 현실 네덜란드 튤립 농장 베이시스트 최민영 일천구백팔십 구년 교의 산부인과 친모 자연 세상 나오다 국민학교 빠르다 입학 년생 어깨 나란하다 중학교 발야구 베이스 밟다 충격 구석 박히다 베이스 콘트라베이스 어쿠스틱 베이스 베이스 베이스 모두 연습 이후 크다 세상 나아가다 국내 굴지 예술 대학 실용음악 과로 진학 교육과정 동안 학비 내다 학자금 대출 밴드 갚다 나가다 무모하다 도전 응원 수많다 사람 사랑 나누다 유일하다 마음 음악 싫다 그렇다 떠나다 그래도 포기 일류 베이시스트 어쿠스틱 콜라보 자우림 장기하 얼굴 페퍼톤스 검정치마 현희 루트 우주 히피 보다 조비 레전드 비비킹 스매싱 펌프 킨스 현실 그래도 행복하다 유명하다 않다 네덜란드 튤립 농장 호밀 베이시스트
  콩고오랑캐  ,Gonna Take,서울 가다 어디 들르다 생각 해봤다 광화문 가다 길다 항상 막히다 좋다 문고 고르다 듣다 보다 약속 시간 걷다 보다 조용하다 망치 흔들다 아저씨 사람 없다 예술 영화관 어느새다 우린 단골 되어다 영화 고르다 보다 웃다 오다 모습 돌담 지나 광화문 가다 길다 나무 많다 항상 한적하다 좋다 먼저 오다 기다리다 있다 문자 설레다 발걸음 조금씩 빨르다 익숙하다 동네 미술관 따르다 이끌다 다니다 푸른빛 그림 잠시 멈추다 모습
  소심한 오빠들  ,현자타임,아무 없다 방문 잠그다 티슈 꺼내다 싶다 남자 참다 티슈 그렇다 컴퓨터 티슈 그렇다 컴퓨터 티슈 그렇다 컴퓨터 티슈 그렇다 아오이 교복 뺏다 간다 대체 나르다 위로 해주다 느끼다 보다 없다 가슴 평온하다 마음 현자 타임 욕구 사라지다 아니다 눈치 보다 치다 치다 같이 치다 치다 맞장구 치다 맞장구 치다 어느 무심코 꺼내다 보다 폴더 수십 가지 수백 가지 정말 이상하다 영상 보다 없다 빨리 감기 중요하다 부분 빨리 감기 중요하다 부분 티슈 그렇다 컴퓨터 만약 외롭다 나르다 위로 주지 누군가 아오이 무릎 확인 대체 내다 던지다 느끼다 보다 없다 가슴속 평온하다 마음 현자 타임 욕심 사라지다 아니다 눈치 보다 치다 아니다 녀석 여자 관심 없다 그렇다 애니메이션 보더 남자 욕망 불꽃 끄다 뜨다 우린 다시 타오르다 세상 태어나다 가장 순수하다 마음 현자 타임 엄마 노크 아니다 눈치 보다 치다 맞장구 치다
  리리코이 (lili coy)  ,Sway Bae,흘러나오다 노래 콧노래 달아오르다 분위기 우리 참다 아무 모르다 아무 나다 이렇게 몸짓 눈치 긴장 손짓 나르다 원하다 그치다 좋다 추다 몸치 그걸 보다 흠짓 놀라다 않다 웃다 그치다 좋다 가끔 아무 생각 없이 걱정 없이 맥락 없이 그냥 언제 춤추다 싶다 아마도 오늘 아마도 나다 이렇게 몸짓 눈치 긴장 손짓 나르다 원하다 그치다 좋다 추다 몸치 그걸 보다 흠짓 놀라다 않다 웃다 그치다 좋다 몸짓 눈치 긴장 손짓 나르다 원하다 그치다 좋다 추다 몸치 그걸 보다 흠짓 놀라다 않다 웃다 그치다 좋다 몸짓 눈치 긴장 손짓 나르다 원하다 그치다 좋다 추다 몸치 그걸 보다 흠짓 놀라다 않다 웃다 그치다 좋다 몸짓 눈치 긴장 손짓 나르다 원하다 그치다 좋다 추다 몸치 그걸 보다 흠짓 놀라다 않다 웃다 그치다 좋다
  문선 (MOONSUN)  ,뭇,깊다 건너 푸른 달도 잠들다 그립다 부르다 대다 어디 건너 거치다 외롭다 부르다 차림 너머 있다 창밖 있다 머릴 괴어준 너머 있다 창밖 있다 머릴 괴어준 인연 지나 약하다 무릎 서면 익숙해지다 우릴 감정 왜곡 얼굴 견디다 나누다 닿다 나다 모습 있다 있다 있다 있다 있다 있다 있다 있다
  달콤한 소금  ,나 아직도 꿈꾸네,하루 지나다 이루다 놓다 없다 오늘 흔적 그것 족하 어디 가야 아직 보이지 않다 별빛 따라가다 조그만 씨앗 아름답다 되다 설레임 오늘 기다리다 향기 나르다 채우다 사랑 그대 한가득 전해지다 기르다 아직도 꿈꾸다 아직도 꿈꾸다 아직도 꿈꾸다 아직도 꿈꾸다 그냥 걸어가다 아직도 꿈꾸다 아직도 꿈꾸다 아직도 꿈꾸다 아직도 꿈꾸다 그냥 걸어가다
  로로스  ,방 안에서,의미 없다 심장 변하다 버리다 공기 알싸하다 담배 연기 짙어지다 어둠 그림자 들다 깨어나다 아프다 기억 안고 나다 들다 들다 추다 촛불 아름답다 없다 먼지 웃다 있다 비행 영혼 쓸쓸하다 잊혀지다 사랑 눈물 구나 추다 촛불 아름답다 없다 먼지 웃다 있다 비행 영혼 쓸쓸하다 잊혀지다 사랑 눈물 구나
  로큰롤라디오 (ROCK N ROLL RADIO)  ,비가 오지 않는 밤에,아무렇다 없다 수많다 젖다 목소리 그저 없이 쓴웃음 손잡다 안타깝다 해주다 금방 터지다 눈물 참고 시리다 하늘만 바라보다 마지막 되어다 버리다 눈물 내리다 안타깝다 우산 결국 펴다 없이 감다 아직 꾸다 나다 눈물 맺힌 창가 미소 갈다 잃다 아무 없다 한참 헤매다 나다 내리다 계절 닮다 피다 화창하다 오지 않다 오지 않다 우산 펴다 화창하다 오지 않다 오지 않다
  밴드마루  ,Can`t Stop Rock & Roll (Album Ver.),도록 지치다 수가 없다 그토록 원하다 있다 차다 눈부시다 모습 자꾸 모르다 해도 가슴 나르다 부르다 가슴 뛰다 음악 미치다 좋다 넘치다 목소리 들리다 그토록 원하다 아니다 그대 숨기다 눈빛 자꾸 모르다 해도 가슴 나르다 부르다 가슴 뛰다 음악 미치다 좋다 넘치다 한발 두발 멀다 지다 가다 아직 다한 가슴 뛰다 음악 미치다 좋다 넘치다
  백아  ,징검다리,밟다 지나가다 지나 걸음 멈추다 말다 걱정 쌓이다 아픔 흘러가다 뒤도 얼굴 괜찮다 쉬다 해주다 파도 같다 물살 이기다 놓치다 버리다 그만 다그치다 밟다 지나가다 지나 걸음 멈추다 말다 걱정 쌓이다 아픔 흘러가다 행복하다 좋다 만나다 업다 오다 갈라지다 주름 쥐다 살다 시간 용서
  캐스커  ,Discoid (Vocal Edit),시간 그냥 멈추다 않을껄 마주치다 순간 기분 그냥 차다 없을껄 잠들다 않다 날아가다 다리 영원하다 돌아가다 태엽 감다 영혼 뜨겁다 타오르다 엔진 심다 어느새다 닮다 한없이 빠져들다 춤속 시간 그냥 멈추다 않을껄 마주치다 순간 기분 그냥 차다 없을껄 잠들다 않다 날아가다 어느새다 닮다 한없이 빠져들다 춤속 시간 그냥 멈추다 않을껄 마주치다 순간 기분 그냥 차다 없을껄 잠들다 않다 날아가다
  델리스파이스  ,Bette Davis Eyes,
  마더컨트리  ,서른 살은 파랗다,알다 서른 남자친구 되어다 아직도 같다 어디가 서른 착각 살다 오늘 옛날 같다 않다 대요 마음 아직도 처음 만난 봄날 꿈꾸다 잔치 시작 가슴 답답하다 구름 보다 걸어가다 반도 오지 않다 우리 손잡다 군것질 가요 나다 가끔 그렇다 뜨겁다 국물 시원하다 이렇게 자연스레 나이 먹다 가요 행복하다 않다 오늘 우리 변하다 모습 순간 순간 담다 있다 모두 꿈꾸다 잔치 시작 가슴 답답하다 구름 보다 걸어가다 반도 오지 않다 우리 손잡다 군것질 가요 우리 같이 살다 영원하다 함께 이렇게 조심 스레 해보다 행복하다 않다 오늘 우리 살아가다 모습 하나 담다 있다 모두
  우효  ,PIZZA (Kai Takahashi Remix),
  캐스커  ,비밀,희다 아름답다 이유 내다 가르치다 없다 이대로 잡다 희다 아름답다 이유 내다 가르치다 없다 이대로 잡다 붉다 물든 마음 리도 창백하다 한낮 멀다 상해 가다 추억 그림 따윈 기억 않다 당신 아름답다 이유 내다 가르치다 없다 이대로 버리다 하이 스치다 열병 이름 어둠 슬프다 한낮 멀다 상해 가다 추억 그림 따윈 기억 않다 가르치다 없다 가르치다 없다
  국카스텐  ,Pulse,희미하다 뛰다 있다 묻다 버리다 맥박 없다 기억 않다 어디 없다 다른 이의 마시다 있다 눈치 채진 깨끗하다 포장 되다 썩다 않다 물건 언제나 해롭다 언제나 외롭다 뛰다 있다 가슴 커지다 가다 진동 열망 차오르다 다시 쉬다 불빛 커지다 가다 열망 차오르다 다시 쉬다 희미하다 뛰다 있다 묻다 버리다 맥박 밟다 보다 없다 뜨다 미네 오래되다 버리다 혼자 되다 꺼내다 뜨다 미네 어디 없다 있다 언제나 해롭다 너무나 외롭다 있다 뛰다 있다 가슴 커지다 가다 진동 열망 차오르다 다시 쉬다 불빛 커지다 가다 열망 차오르다 다시 쉬다 가슴속 세상 파고들다 선명하다 뛰다 있다 묻다 버리다 맥박 맞이 일어나다 어디 없다 향기롭다 마시다 기억 다시
  뷰티풀 데이즈  ,내일이 없는 것처럼,모두 변하다 말다 변하다 않다 없다 나다 변하다 말다 그렇다 영원 없다 우린 영원하다 생각 틀리다 영원 약속 어차피 지키다 슬픔 기쁨 영원하다 않다 않다 이름 잊게될껄 깨끗이 비우다 마음 오로지 빛나다 먼저 버려지다 모두 버리다 없다 영원하다 시들다 않다 들꽃 없다 영원하다 마르지 않다 바다 없다 슬픔 기쁨 영원하다 않다 않다 이름 잊게될껄
  소심한 오빠들  ,친구,여자친구 생기다 좋다 여자친구 생기다 좋다 장미 같다 않다 가시 같다 않다 내다 숨결 같다 여자친구 생기다 좋다 여자친구 생기다 좋다 햇살 같다 않다 그늘 같다 않다 내다 공기 같다 라면 먹다 채널 붙잡다 외로움 사소하다 상처 작다 모두 이해 해주다 싶다 여자친구 생기다 좋다 여자친구 생기다 좋다 장미 같다 않다 가시 같다 않다 내다 숨결 같다 여자친구 생기다 좋다 여자친구 생기다 좋다 햇살 같다 않다 그늘 같다 않다 내다 공기 같다 그렇다 여자친구 남자친구 생기다 좋다 남자친구 생기다 좋다 햇살 같다 않다 그늘 같다 않다 내다 공기 같다 쇼핑 해보다 진하다 마시다 늘리다 보다 외로움 사소하다 상처 작다 모두 이해 해주다 싶다 남자친구 생기다 좋다 남자친구 생기다 좋다 장미 같다 않다 가시 같다 않다 내다 숨결 같다 남자친구 생기다 좋다 남자친구 생기다 좋다 햇살 같다 않다 그늘 같다 않다 내다 공기 같다 그렇다 남자친구 외로움 누군가 만나다 안되다 그래도 어떡하다 이렇다 어떡하다 외롭다 어떡하다 여자친구 생기다 좋다 여자친구 생기다 좋다 장미 같다 않다 가시 같다 않다 내다 숨결 같다 여자친구 생기다 좋다 여자친구 생기다 좋다 햇살 같다 않다 그늘 같다 않다 내다 공기 같다 그렇다 여자친구
  그림자  ,One love (With. Homeboy),사랑 믿다 희망이 되다 오늘 아프다 이의 되어다 외치다 사랑 믿다 희망이 되다 오늘 아프다 이의 되어다 되어다 사랑 믿다 희망이 되다 오늘 아프다 이의 되어다 외치다 우리 사랑 소중하다 인연 되어다 떠나다 않다 사랑 믿다 희망이 되다 오늘 아프다 이의 되어다 되어다 사랑 믿다 희망이 되다 오늘 아프다 이의 되어다 외치다
  조이엄  ,잘됐으면 좋겠어,운명 믿다 수많다 사람 모두 바보 믿다 있다 이렇게 어이없이 바보 버리다 우리 정말로 자다 좋다 나름 살다 만날 만큼 만나다 보다 알다 모든 내다 놓다 바라보다 싶다 모든 맞다 같다 우리 정말로 자다 좋다 어색하다 않다 우리 시간 너무나도 좋아지다 정말로 처음 같다 순간 추억 남기다 두다 싶다 않다 같다 운명 믿다 수많다 사람 모두 바보 믿다 이렇게 어이없이 바보 버리다 우리 정말로 자다 좋다 먹다 만큼 나이 보다 로움 없다 모든 포기 마주 싶다 모든 맞다 같다 우리 정말로 자다 좋다 어색하다 않다 우리 시간 너무나도 좋아지다 정말로 처음 같다 순간 추억 남기다 두다 싶다 않다 같다 운명 믿다 수많다 사람 모두 바보 믿다 이렇게 어이없이 바보 버리다 우리 정말로 자다 좋다 노래 자다 좋다
  짙은  ,기억의 궁전,기억 궁전 크다 절대 권력 후회 희망 내겐 아무렇다 선택 없다 의지 자다 모르다 모든 이리저리 흔들리다 멀어지다 슬픔 이기 현실 현실 같다 위대하다 권능 있다 있다 기억 궁전 호위 병과 풍요 로움 안전하다 있다 지혜 멀다 운명 무릎 꿇다 잊다 기억 궁전 호위 병과 풍요 로움 안전하다 있다 지혜 멀다 운명 무릎 꿇다 나르다 잃다
  이보우  ,멀어져가,새롭다 시작 깨어지다 두렵다 보다 마음 그렇다 살얼음 걷다 조심 스레 걸음 다시 걸음 내딛다 이렇게 이렇게 깊다 깊다 바다 멍하니 멍하니 거울 나르다 바라보다 그렇게 조금씩 조금씩 조금씩 멀어지다 가다 이대로 이대로 이대로 잊혀지다 가다 쓸다 커피 같다 오랜 기억 맴돌다 추억 그려지다 노래 되어다 남다 다가가다 갈수록 힘겹다 지다 마디 어렵다 가슴 깊이 감추다 마음 들키다 크게 심호흡 해보다 이렇게 이렇게 깊다 깊다 바다 멍하니 멍하니 거울 나르다 바라보다 그렇게 조금씩 조금씩 조금씩 멀어지다 가다 이대로 이대로 이대로 잊혀지다 가다 쓸다 커피 같다 오랜 기억 맴돌다 추억 그려지다 노래 되어다 남다
  Have A Tea  ,내게 와요,힘드다 하루 속상하다 지치다 고민 그냥 찾아오다 아무 싶다 않다 편하다 사람 있다 괜찮다 쉽다 내다 좋다 내다 모두 해보다 어렵다 지나가다 일인 있다 걱정 가끔 툴툴거리긴 자다 알다 마음 다르다 그대 욕심 대다 힘들다 나무라다 않다 안다 위로 가끔 혼자 괜찮다 맘껏 나다 다시 나르다 보다 언제 좋다 있다 필요하다 기대다 어렵다 모두 해보다 지나가다 일인 있다 걱정 지난 생각 고민 찾아오다 그대 편하다 쉬다 갈다 되다
  끝없는잔향속에서우리는  ,푸른소매,
  we hate jh  ,표류 (Album Ver.),하나 떠나가다 자리 바라보다 무엇 바라다 있다 살아나다 있다 위로 해도 지다 버리다 죽다 공간 채우다 수가 없다 경계 절망 바라보다 마음 찢기다 뿐이다 같다 미래 끝내 무겁다 죄책감 아무렇다 던지다 버리다 어디 가다 거미줄 헤어 나오다 없다 공간 걷다 없다 경계 절망 바라보다 마음 찢기다 뿐이다 같다 미래 끝내 서서히 다가오다 없다 기운 모든 빨아들이다 꾸미다 사건 절정 치닫다 하나 지우다 나가다 경계 절망 바라보다 마음 찢기다 뿐이다 같다 미래 끝내 남아
  파마씨 (Pharmacy)  ,바다,놓다 닮다 바다 어둠 밝히다 침묵 같다 너무나 고요한 새벽 바다 시원하다 바람 불어오다 스치다 바람 불어 다시 맞닿다 처음 만난 그때 바다 지나 가버리다 안타깝다 사랑 떠가다 유리 이유 있다 저기 노을 어딘 보고 있다 바다 바다 건너 저기 서다 같다 아주 움직이다 보다 물결 모습 흐려지다 보다 지나 가버리다 안타깝다 사랑 아니다 감다 대한 미련 파도처럼 밀려오다 적신 너무나도 깊다 더디다 복잡하다 바다 고요함 모든 멈추다 너무나 그리다 그렇다 바다 깊다 사랑 보고 싶다 뜨다 들다 알다 비추다 있다 머리 위로 바람 어디 불어 가다 있다 바다 바다 건너 저기 서다 같다 아주 움직이다 보다 물결 모습 흐려지다 보다 저기 바다 깊이 있다 어디 얼마만큼 가야 모습 찾다 있다 바다 바다 건너 저기 서다 같다 아주 움직이다 보다 물결 모습 흐려지다 보다
  재주소년  ,2시 20분 (Live Ver.),카페 무슨 생각 여태 찾다 기다리다 작다 카운터 들다 묻다 달이 가다 그래도 좋다 오다 오후 기다 머리 넘기다 웃다 시간 멈추다 같다 행복 짧다 두렵다 않다 평소 이르다 시간 나타나다 저기 일일 끄다 내다 오다 얘기 유니폼 자다 카페 사람 우리 없다 들키다 버리다 수줍다 웃다 주문 미루다 있다
  도마  ,너무 좋아,눈동자 콧망울 입술 좋다 눈동자 콧망울 입술 좋다 여태 모르다 상냥하다 여태 모르다 밝다 보고 있다 바람 차다 혹시 입다 있다 아니다 오다 마음 화사하다 조용하다 눈동자 콧망울 입술 좋다 눈동자 콧망울 입술 좋다 여태 모르다 상냥하다 여태 모르다 밝다 보고 있다 바람 차다 혹시 입다 있다 아니다 오다 마음 화사하다 조용하다 눈동자 콧망울 입술 좋다 눈동자 콧망울 입술 좋다 좋다 좋다
  유하  ,사막의 나무,오래되다 사진 먼지 일기 닿다 남다 그토록 여지 주어 마음 그림자 도록 그렇게 두다 사막 나무 시간 수가 없다 없다 이제 오다 무엇 있다 나이테 없다 모르다 그토록 여지 주어 마음 그림자 도록 그렇게 두다 그토록 여지 주어 마음 그림자 도록 그렇게 두다
  마이 앤트 메리  ,With,확신 없다 그렇다 얘기 아무 없다 내다 오다 아직 얘기 남다 아무 의미 없다 모르다 그렇다 생각 이대로 함께 내겐 아무 필요없다 순간 함께 어느새다 지나 찾다 이대로 멈추다 않다 않다 우리 서로 나누다 없다 무언가 있다 멋지다 사람 되다 같다 아름답다 지난 여름 멀리 순간 함께 어느새다 지나 찾다 이대로 멈추다 않다 않다 우리 서로 나누다 없다 무언가 있다 멋지다 사람 되다 같다 어느새다 지나 찾다 이대로 멈추다 않다 않다 우리 서로 나누다 없다 무언가 있다 멋지다 사람 되다 같다
  페퍼톤스 (Peppertones)  ,Bikini,밤바람 가르다 바다로 가요 붉다 달아오르다 미소 밤바람 가르다 바다로 가요 붉다 달아오르다 미소 비키니 필요 않다 순간 짧다 그때 모두 분명해지다 작다 행성 바다 수많다 질서 우주 법칙 비키니 알고리즘 설명 없다 비밀 아름답다 그때 모두 분명해지다 오늘 신비롭다 설명 필요 없다 예고 없이 입맞춤 노래 불다 밤바람 가르다 바다로 가요 붉다 달아오르다 미소 비키니 필요 않다 순간 짧다 그때 모두 분명해지다 밤바람 가르다 바다로 가요 붉다 달아오르다 미소 비키니 필요 않다 순간 짧다 그때 모두 분명해지다 오늘 아름답다 설명 필요 없다 망설이다 없이 입맞춤 노래 불다 마치 약속 여름 돌아오다 푸른 아래 빛나다 비키니 멈추다 없다 파도 다시 만나다 모든 얘기 나누다
  루시드폴  ,그대는 나즈막히,그대 나즈 막히다 당신 언제 떠나다 있다 얘기 두텁다 목도리 없이 벗다 준채 돌아서다 세상 인연 변하다 않다 모르다 그래서 사람 부둥키다 안고 조심 걸어가다 스치다 그렇게 얘기 말다 그대 언제나 없이 고맙다 사람 사랑 모질다 얘기 말다 언젠가 마음 변하다 수도 있다 필요 없다 세상 인연 변하다 않다 모르다 그래서 사람 부둥키다 안고 조심 걸어가다 스치다 그렇게 얘기 말다 그대 언제나 없이 고맙다 사람 사랑 모질다 얘기 말다 언젠가 마음 변하다 수도 있다 필요 없다 필요 없다 필요 없다 언젠가 마음 변하다 수도 있다 필요 없다
  휴먼레이스  ,위로,다해 애쓰다 그것 실패 원하다 얻다 자신 포기 상처 나다 찢기다 들다 눈물 되어다 흘러내리다 어둠 줄기 되어다 가슴 새기다 꺼지다 않다 어딘 멀다 머나멀다 끝나다 않다 같다 달리 달다 쓰러지다 않다 차갑다 심장 붙이 잊다 있다 누군가 헛되다 깊다 바다 심해 보석 나야 언젠가 늘다 위해 잦다 실패 있다 돌아보다 되다 두렵다 않다 줄기 되어다 가슴 새기다 꺼지다 않다 어딘 멀다 머나멀다 끝나다 않다 같다 달리 달다 다가가다 있다 붉다 타오르다 숨기다 날개 펼치다 무겁다 세상 내딪 달리 달다 쓰러지다 않다 차갑다 심장 붙이 위로 되어다 불다 바람 그대 안다 어딘 멀다 머나멀다 끝나다 않다 같다 달리 달다 다가가다 있다 붉다 타오르다 숨기다 날개 펼치다 무겁다 세상 내딪 달리 달다 쓰러지다 않다 차갑다 심장 붙이
  O.O.O (오오오)  ,혹은 진실,그렇게 끝없다 침묵 나르다 한없이 바라보다 먼저 걸다 않다 먼저 밀지 않다 나르다 보내다 어쩜 혼자 나르다 잡지 결국 혼자 견디다 그렇게 끝없다 고민 한없이 바라보다 보내다 사랑 없이 잡지 사랑 없다 나르다 보내다 어쩜 혼자 나르다 잡지 결국 혼자 견디다 같이 돌아서다 없다 남기다 같이 돌아서다 의미 없다 나르다 보내다 어쩜 혼자 나르다 잡지 결국 혼자 견디다 보내다 사랑 없이 잡지 사랑 없다 나르다 보내다 어쩜 혼자 나르다 잡지 결국 혼자 견디다 같이 떠나다 의미 없다 남기다 같이 떠나다 없다 마음
  Atomic Juice  ,Love Game,내다 사랑 메꿀 없다 상처 깊다 패인 흉터 남아 않다 안다 문신 남아 새기다 보다 듯이 메우다 없이 깊다 패인 내다 그저 사랑 메꿀 없다 그때 비치다 모든 보다 빛나다 보다 무색 시간 어색하다 메우다 없이 깊다 패인 내다 그저 사랑 메꿀 없다 메우다 없이 깊다 패인 내다 그저 사랑 메꿀 없다
  75A  ,Taipei,
