artist,title,Korean_clean_lyric
  박강성  ,문 밖에 있는 그대,그대 사랑 하다 오래 얘기 노을 피어 가슴 태우다 사랑 그대 떠나다 가다 모두 잊다 라시 마지막 눈길 마저 외면 하다 사람 초라하다 모습 다시 돌아오다 오늘 거기 그렇게 버리다 두다 마음속 어떻다 사랑 남아 한번 떠나다 사랑 마음 없다 추억 내겐 없다 있다 그대 눈물 거두다 가슴 아프다 사랑 이제 잊다 초라하다 모습 다시 돌아오다 오늘 거기 그렇게 버리다 두다 마음속 어떻다 사랑 남아 하다 떠나다 사랑 마음 없다 추억 내겐 없다 있다 그대 눈물 거두다 가슴 아프다 사랑 이제 잊다
  계은숙  ,노래하며 춤추며,사랑 하다 사람 모두 함께 흥겨웁 추다 추다 괴롭다 슬프다 모두 잊어버리다 순간 노래 불다 고가 눈길 사랑 넘다 그대 같이 느끼다 보다 행복하다 기분 지난 생각 추어 사랑 하다 서로 마주 보다 흥겨웁 추다 추다 괴롭다 슬프다 모두 잊어버리다 순간 노래 불다 고가 눈길 사랑 넘다 그대 같이 느끼다 보다 행복하다 기분 지난 생각 추어 사랑 하다 서로 마주 보다 흥겨웁 추다 괴롭다 슬프다 모두 잊어버리다 순간 노래 불다 순간 노래 불다 순간 노래 불다 순간 노래 불다
  이희진  ,걱정말아요,시간 아프다 가슴 사라지다 아무 없다 그대 잊다 지내다 있다 무섭다 혹시 하다 마음 여기저기 찾다 다니다 보다 보고 그대 얘기 나오다 여기저기 열다 다니다 보다 오르다 위해 자다 보이다 위해 아니다 이제 그만 잊어버리다 돌아서다 모르다 그렇다 상처 받다 않다 이제 그대 그렇다 걱정 말다 쓰레기 더미 뚫다 피어 같다 사람 아직 있다 오르다 위해 자다 보이다 위해 아니다 이제 그만 잊어버리다 돌아서다 모르다 그렇다 상처 받다 않다 이제 그대 그렇다 걱정 말다 쓰레기 더미 뚫다 피어 같다 사람 아직 있다 그렇다 상처 받다 않다 이제 그대 그렇다 걱정 말다 쓰레기 더미 뚫다 피어 같다 사람 아직 있다 시간 많이 용서 하다 닮다 않다 살다 걱정 말다
  주현미  ,눈물의 부르스,오색 옴불 나르다 유혹 하다 가슴 젓다 느끼다 섹스 소리 나르다 울리다 순간 지나다 떠나다 이기 안기다 젖다 감추다 루스 루스 루스 연주자 음악 멈추다 말다 오색 손짓 나르다 유혹 하다 내리다 빗물 느끼다 섹스 소리 나르다 울리다 순간 지나다 떠나다 이기 그대 가슴 얼굴 묻다 젖다 감추다 루스 루스 루스 연주자 음악 멈추다 말다
  조영남  ,그대 그리고 나,푸른 파도 가르다 희다 돛단배 그대 낙엽 떨어지다 정답 거닐다 그대 흰눈 내리다 겨울 좋아하다 그대 때론 슬픔 잠기다 한없이 울다 그대 텅빈 마음 달래 고개 숙이다 그대 우린 헤어지다 서로 그립다 그대 때론 슬픔 잠기다 한없이 울다 그대 텅빈 마음 달래 고개 숙이다 그대 우린 헤어지다 서로 그립다 그대
  이미자  ,사연,밝다 한밤 슬피 울다 두견새 마음 마음 안다 울다 두견새 그리다 울다 서리 서리 맺힌 사연 이다 사창가 전하 주소 는달 새다 슬피 울다 두견새 상사 병들다 쫓기다 잊다 울다 두견새 그리다 울다 서리 서리 맺힌 사연 이다 사창가 전하 주소
  최진희  ,수선화,듣다 말다 막다 듣다 말다 시간 지나가다 서럽다 눈물 되다 얼굴 보지 말다 감고 보지 말다 얼굴 가슴 새기다 두다 지우다 없다 이름 모르다 언덕 홀로 피다 세월 시간 모습 애처롭다 감다 언제 피다 바람 불어 오다 외롭다 고개 숙이다 기다리다 시들다 가다 가엾다 수선화 이름 모르다 언덕 홀로 피다 세월 시간 모습 애처롭다 감다 언제 피다 바람 불어 오다 외롭다 고개 숙이다 기다리다 시들다 가다 가엾다 수선화
  조영구  ,야! 이 사람아,사람 좋다 세상 같이 살다 웃다 살다 모자라다 인생 사람 내면 자네도 떠나다 어떡하다 담배 보약 먹다 운동 열심히 하자 나머지 인생 나머지 행복 자네 오래 살다 사람 좋다 세상 같이 살다 웃다 살다 모자라다 인생 사람 좋다 세상 같이 살다 웃다 살다 모자라다 인생 사람 내면 자네도 떠나다 어떡하다 담배 보약 먹다 운동 열심히 하자 나머지 인생 나머지 행복 자네 오래 살다 사람 좋다 세상 같이 살다 웃다 살다 모자라다 인생 웃다 살다 모자라다 인생 사람
  현미  ,왜 사느냐고 묻거든,살다 누가 묻다 다한 사랑 때문 그래도 다시 묻다 그때 우리 모두 죽다 사랑 하다 때문 오랜 잎새 처럼 윤기 그렇다 사랑 불타다 태양 뜨겁다 그렇다 사랑 살다 묻다 아직 당신 사랑 있다 그렇게 그렇게 대답 하다 슬픔 견디다 노래 부르다 환희 정상 인생 알리 살다 묻다 행복하다 차다 사랑 하다 그렇게 그렇게 대답 하다
  장하온  ,커피 한 잔,커피한잔 시키다 그대 오다 기다리다 보다 웬일 오지 않다 태우다 구려 지나다 오다 분만 지나다 가요 정말 그대 사랑 하다 태우다 구려 그대 오시 사랑 기다리다 기다리다 기다리다 불덩이 같다 가슴 엽차 하다 시키다 보다 보고 싶다 그대 얼굴 태우다 구려 태우다 구려
