artist,title,Korean_clean_lyric
  The Neighbourhood  ,Let It Go,
  Scorpions  ,When You Came Into My Life (Studio Edit),
  Guillemots  ,Standing On The Last Star,
  Palace  ,It`s Over (Acoustic),
  Sioen  ,"Johnny, Mary, Tommy & The Sun",
  LINKIN PARK  ,In The End (Live At Milton Keynes),
  5 Seconds Of Summer  ,The Space Between A Rock And A Hard Place,
  Maroon 5  ,Misery (Acoustic),
  Bob Dylan  ,Trying To Get To Heaven,
  Beirut  ,A Candle`s Fire,
  Maximilian Hecker  ,Rose,
  Bastille  ,Pompeii (Kat Krazy Remix),
  나폴레옹 다이나마이트  ,My Mistake,어제 찢다 버리다 아주 널브러진 사진 거리 면서 비우다 내다 짜다 위스키 아직 머리 맴도 읊조리다 멜로디 상냥하다 떠나가다 버리다 더욱 추억 아무렇다 않다 여자 허름 여관 미치다 사람 웃다 지치다 바닥 뒹굴 어도 아직 머리 맴도 읊조리다 멜로디 상냥하다 떠나가다 버리다 더욱 사랑 외로워 사랑 외로워 지기 사랑 도무지 없다 마음 나다 몰래 모두 지치다 외로워 사랑 외로워 지기 사랑 기적 마지막 없다 베이비 헤어지다 힘드다 일인 모르다 아마도 아마도 이르다 말다 그래도 그래도 그래도 돌아오다 주기 마지막 헤어지다 힘드다 일인 모르다 아마도 아마도 이르다 말다 그래도 그래도 그래도 돌아오다 주기 그만 돌아오다 돌아오다 돌아오다 돌아오다 돌아오다 내다 다시 돌아오다 내게로
  부활  ,안녕 (Unplugged),저기 있다 많이 얼굴 미소 지다 이제 생각 보다 숨기다 모습 오다 있다 내리다 비처럼 사랑 오다 대다 떠나다 보내다 젖다 모습 저기 있다 같다 안녕 그대 사랑 기다 세월 그립다 이제 다시다 없다 서로 모르다 떠나다 보내다 젖다 모습 저기 있다 같다 안녕 그대 사랑 기다 세월 그립다 이제 다시다 없다 서로 모르다 안녕 그대 전하 싶다 수많다 그립다 멀리 서로 지키다 주다 아름답다 있다 안녕 그대 사랑 기다 세월 그립다 이제 다시다 없다 서로 모르다
  Steelheart  ,All Your Love,
  10 Years  ,"So Long, Good-Bye",
  Bastille  ,Oblivion,
  Shake Shake Go  ,Into The Fire,
  Japanese Breakfast (재패니즈 브렉퍼스트)  ,This House,
  Snow Patrol  ,Set The Fire To The Third Bar (Feat. Martha Wainwright),
  워키토키  ,Simple Song,삼성동 골목 만나다 너무 설레다 가슴속 간직 아름답다 추억 모두 꺼내다 얘기 지내다 보고 파서 보고 파서 이렇게 그리다 만난 이후 우리 사랑 빠지다 우린 이루다 없다 그렇게 슬프다 보내오다 인지 아프다 잊다 보고 파서 보고 파서 이렇게 그리다 보고 파서 보고 파서 보고 파서 보고 파서 이렇게 그리다
  야다 (Yada)  ,사랑이 슬픔에게,사랑 사랑 순간 잊다 모습 기억 나다 않다 그토록 사랑 쉬다 보내다 혹시 모르다 이제 나르다 용서 위해 부르다 남다 사랑 노래 어디 서다 듣다 있다 사랑 사랑 태어나다 사랑 후회 없다 돌아오다 다시 만나다 이제 보내다 않다 혹시 모르다 이제 나르다 용서 위해 부르다 남다 사랑 노래 어디 서다 듣다 있다 사랑 사랑 태어나다 사랑 후회 없다 돌아오다 다시 만나다 이제 보내다 않다 사랑 또는 바라다 사람 정말 나일 모르다 머물다 없다 영원하다 사랑 자다 사랑
  Memphis May Fire  ,This Light I Hold (Feat. Jacoby Shaddix),
  CHVRCHES  ,Miracle,
  Ill Blu  ,Lonely People (Radio Edit) (Feat. James Morrison),
  Lykke Li  ,Heart Of Steel,
  Sparklehorse  ,Don`t Take My Sunshine Away,
  로열 파이럿츠  ,Betting Everything (English Ver.),
  Belle & Sebastian  ,We Were Beautiful,
  Jamie T  ,Tinfoil Boy,
  David Bowie  ,Young Americans (2016 Remastered Ver.),
  Sylvan Esso  ,Song,
  Clap Your Hands Say Yeah  ,Love Song No.7,
  Allison Iraheta  ,Don`t Waste The Pretty,
  Rammstein  ,RAMMLIED (RMX BY DEVIN TOWNSEND),
  버즈  ,My Darling (End),같다 미치다 같다 하늘만 뚫어지다 보다 버티다 그대 보다 눈물 보다 분명 주저앉다 말다 빨리 가요 마음 바뀌다 이별 물리다 울다 그동안 내다 받다 두껍다 상처 전부 평생 때문 망치 떠나다 가다 먼저 돌아서다 없다 혼자 다가 추억 웃다 세상 떠나다 싶다 사랑 독약 숨다 사람 쓰다 만들다 전부 버리다 대다 남다 가슴 박히다 보다 평생 때문 망치 떠나다 가다 먼저 돌아서다 없다 내다 물어보다 사랑 그대 하나 깊다 후회 살다 잘못 이렇게 많다 평생 대다 빌다 사랑 사랑 끝나다 끝내 멈추다 않다 밀다 치다 그대 사다 깊이 박히다 사다
  All Time Low  ,Under A Paper Moon,
  Moon Taxi  ,Restless,
  배기성  ,운명에 외치다,멈추다 버리다 시간 흘리다 눈물 이미 지나 가버리다 추억 이제 돌이키다 보다 해도 잊혀지다 영혼 다시 불다 보다 가다 시련 닥치다 울다 지키다 운명 슬프다 사람 가슴 주다 돌아서다 돌다 보다 운명 뿌리치다 아픔 묻다 두다 이상 울다 사무치다 바람 맺다 멀어지다 사랑 다시 외치다 보다 가다 시련 닥치다 울다 지키다 운명 슬프다 사람 가슴 주다 돌아서다 돌다 보다 운명 뿌리치다 기억 슬픔 묻다 두다 이상 울다 슬프다 이미 지나 가버리다 흔적 한번 한번 제발 한번 웃다 슬프다 운명 사람 가다 시련 닥치다 울다 지키다 운명 슬프다 사람 가슴 주다 돌아서다 돌다 보다 운명 뿌리치다 기억 아픔 묻다 두다 이상 울다
  Manchester Orchestra  ,I Can Feel A Hot One,
  자우림  ,밀랍천사 No.9,오늘밤 너무 근사하다 보이다 너무 섹시하다 보이다 너무 오늘밤 그냥 두다 그냥 두다 오늘밤 너무 근사하다 보이다 너무 섹시하다 보이다 너무 오늘밤 그냥 두다 그냥 두다 차갑다 천사 숨쉬다 않다 좋다 연인 않다 좋다 차갑다 천사 숨쉬다 않다 좋다 연인 않다 좋다 오늘밤 너무 근사하다 보이다 너무 섹시하다 보이다 너무 오늘밤 그냥 두다 그냥 두다 차갑다 천사 숨쉬다 않다 좋다 연인 않다 좋다 차갑다 천사 숨쉬다 않다 좋다 연인 않다 좋다 차갑다 천사 천사 천사 천사 천사
  Deep Purple  ,April (Part 1),
  May  ,Miracle (기적),혹시 오월 오다 혹시 양일 만나다 잃다 요정 만나다 내다 하나 약속 주다 사자 쫓다 만나다 벌겋다 벗다 쥬피터 만나다 혹시 생기 그땐 한번 생각 해주다 굿바이 원하다 굿바이 기적 같다 생기다 사랑 날개 배달 된거 생각 웃다 보다 늦다 새벽 노래 들리다 창가 노래 들리다 생각 나다 창문 열다 보다 주다 굿바이 원하다 굿바이 기적 같다 생기다 사랑 날개 배달 된거 생각 해주다 굿바이 원하다 굿바이 기적 같다 생기다 사랑 날개 배달 된거 생각 해주다 배달 된거 생각 해주다 파란 루돌프 만나다 취한 산타 만나다 우연 우리 만나다 다시 한번 기회 주다 기적처럼 기적처럼 기적처럼 기적처럼 기적처럼 기적처럼
  W&Whale  ,Stardust,불어오다 푸른 푸른 푸른 숨소리 여름 별자리 곱다 오색 은하수 눈부시다 우리 꾸다 눈빛 바로 순간 깊다 날다 슬프다 슬프다 슬프다 눈물 안녕 은빛 물결 다시 바다로 마음껏 즐겁다 고래 마리 빛나다 우리 꾸다 눈빛 바로 순간 노래 듣다 싶다 함께 세다 위로 꾸다 눈빛 바로 순간 꾸다 눈빛 바로 순간
  버즈  ,사랑이 멈춘 시간 (Song By. 민경훈),그렇게 하자 시간 가다 보다 우리 이렇다 있다 익숙하다 깊다 사랑 모르다 오늘밤 지나다 다시 없다 잊다 미안하다 나르다 지나가다 없다 노력 해보다 뒷모습 사랑 멈추다 시간 보이다 눈물 나다 마음 차다 아프다 진심 만날 수가 없다 멈추다 버리다 낯선 시간 터지다 버리다 울음소리 들다 걸음 걸음 기억 미안하다 나르다 지나가다 없다 노력 뒷모습 사랑 멈추다 시간 보이다 벅차다 사랑 나누다 우리 갖다 사람 때문 하루 매일 안고 살아가다 모습 슬프다 이름 하나로 함께 만들다 싶다 미래 없이 사라지다 우리 사랑 살아가다 사랑 멈추다 시간 안녕
  LINKIN PARK  ,Numb,
  Supergrass  ,Moving,
  Big Red Machine  ,Gratitude,
  FTISLAND (FT아일랜드)  ,The Way Into You,차다 길다 지난 희미하다 떠오르다 모습 얼굴 선명하다 다시 없다 잃어버리다 시간 같다 그리움 안고 살아가다 기억 미소 많다 시간 지다 가다 기억 투명하다 눈빛 아련하다 떠오르다 다시 없다 바람 행복하다 추억 다시 찾아오다 햇살 안다 어루만지다 주다 같다 기분 멈추다 버리다 시간 풍경 떠오르다 기억 미소 많다 시간 지다 가다 기억 투명하다 눈빛 아련하다 떠오르다 다시 없다 찾다 모든 그건 바로 웃음 웃음 기억 미소 가슴 담다 기억 모든 많다 시간 지다 가다 기억 함께 바랬던 아련하다 가슴 다시 오다 없다 모습 모든
  John Mayer  ,Comfortable,
  James Vincent McMorrow  ,"Cavalier (Live At The Theater At The Ace Hotel, Los Angeles)",
  FTISLAND (FT아일랜드)  ,1분 1초도,초도 가슴 모르다 보다 얼마나 사랑 이제 서다 빈자리 아프다 미련 아끼다 보다 사랑 하나 가슴 자꾸 걸리다 메여 없다 없다 이유 없다 없다 초도 이렇다 모르다 어디 가야 찾다 붙잡다 떠나다 부탁 제발 돌아오다 없다 없다 이유 없다 없다 초도 이렇다 모르다 있다 있다 다른 잃다 괜찮다 남다 시간 사랑 모두 쓸다 있다 있다 돌아오다 라면 언제 기다리다 가슴 힘겹다 해도 괜찮다 괜찮다 라면 라면 라면
  The Verve  ,Lucky Man,
  넬 (NELL)  ,부서진,많이 어지럽다 불안하다 위태 모습 찢어지다 심장 붙이다 보다 이렇다 안다 아무 말다 마디 기대 쉬다 있다 어깨 내다 주다 많이 모자라다 부족하다 채우다 수가 없다 괴롭다 마음 다시 혼자 지겹다 이렇다 안다 아무 말다 마디 기대 쉬다 있다 어깨 내다 주다 힘들다 순간 모두 떠나다 버리다 타인 지기 세상 너무 벅차다 이렇다 안다 아무 말다 수많다 말로 위로 해도 익숙하다
  Ben Folds Five  ,Sky High,
  The Neighbourhood  ,Heaven,
  Kevin Krauter  ,Full Hand,
  윤한별  ,After Winter,계절 향기 닿다 붙다 가슴 녹다 생각 날다 생각 날다 주체 없다 녹다 내다 그대 녹다 자꾸 되어다 얼어붙다 대다 가두다 약속 녹다 내다 나르다 놀리다 그립다 눈물 짓다 만들다 사랑 녹다 계절 향기 닿다 하루 녹다 사랑 하자 사랑 하자 깊다 마음 없다 만남 녹다 내다 그대 녹다 자꾸 되어다 얼어붙다 대다 가두다 약속 녹다 내다 나르다 놀리다 그립다 눈물 짓다 만들다 사랑 녹다 사랑 없다 아니다 날수 조차 없다 알다 언제 대다 잊다 살다 너무 힘드다 녹다 내다 그대 자꾸만 녹다 울리다 얼어붙다 나르다 가두다 그대 녹다 내다 나르다 놀리다 그립다 눈물 짓다 만들다 사랑 녹다
  Kimbra  ,Goldmine,
  버즈  ,일기 (Acoustic Ver.),목요일 사랑 사람과 마지막 하루 보내다 나누다 인사 미리 서두르다 세상 이별 감다 깨어나다 매일 써다 일기 내다 해주 혼자 남다 나르다 걱정 많이 아프다 갚다 사랑 자꾸 눈물 나다 사랑 모두 더하다 이별 기다 대다 벌써 내다 제발 잊다 내리다 햇살 만지다 보고 싶다 힘없다 누르다 쓸다 그대 바램 동안 내다 많이 아프다 멈추다 버리다 가지 제발 뜨다 이건 장난 이렇다 내다 혼자 남다 나르다 걱정 많이 아프다 갚다 사랑 자꾸 눈물 나다 사랑 모두 더하다 이별 기다 대다 벌써 내다 제발 잊다 슬프다 바램 시간 지나다 변치 않다 대다 사랑 안되다 잊다 말다 영원하다
  Testament  ,Over The Wall  ,
  Queen  ,It`s Late (2011 Remaster),
  Nick Lowe  ,Cracking Up,
  상상밴드  ,Thank U,그때 처음 순수하다 사랑 모든 잃다 상관없다 다시 일으키다 너무 감사하다 있다 시간 함께 우리 사랑 위해 행복하다 위해 있다 시간 함께 우리 사랑 위해 행복하다 위해 우리 사랑 위해 행복하다 위해
  Bob Dylan  ,Positively 4Th Street,
  8mm  ,Opener,
  Hello Saferide  ,25 Days,
  사랑과 평화  ,어머님의 자장가,어리다 항상 듣다 어머님 자장가 오늘밤 인지 다시 한번 듣다 싶다 오늘밤 경건하다 모으다 무릎 꿇다 돌아가다 어머님께 불효 뉘우치다 들려주다 다시 한번 어머님 자장가 들려주다 다시 한번 어머님 자장가 들려주다 다시 한번 어머님 자장가 들려주다 다시 한번 어머님 자장가
  이승철  ,마더,어느 있다 엄말 보다 위엔 마저 담다 눈물 무슨 사연 담기다 있다 언젠가 어리다 사랑받다 이야기 눈물 얘기 오늘 엄마 적다 걸다 엄마 소중하다 보배 같다 어느새다 엄마 이름 때문 자신 소중하다 명의 사실 잊다 엄마 소중하다 보배 같다 어느새다 엄마 이름 때문 자신 소중하다 명의 사실 잊다 이제 걸다 눈물 담기다 이야기 그토록 소중하다 보배 같다 어느새다 엄마 이름 때문 자신 소중하다 명의 사실 잊다 그렇게 수많다 엄마 이름 사랑
  Rod Stewart  ,She Won`t Dance With Me / Little Queenie,
  Marilyn Manson  ,Warship My Wreck,
  Damian Yonge  ,Parasite,
  Quiet Riot  ,Cum on Feel the Noize,
  MIKA  ,No Place In Heaven,
  Accept  ,Neon Nights,
  플라워  ,Please,제발 나르다 보아 고개 들다 웃음 보이다 그대 슬픔 보이 보내다 없다 웃다 나르다 떠나가다 이제야 떠나다 원망하다 붙잡다 않다 그대 잊어버리다 행복하다 있다 나먼 그대 돌아서다 잊다 같다 그대 지우다 그대 선택 정말 사랑 좋다 사람 만나다 다한 사랑 위해 미안하다 말다 함께 수많다 추억 버리다 우연히 만나다 모르다 나먼 그대 외면 잊다 같다 그대 지우다 그대 선택 정말 사랑 좋다 사람 만나다 다한 사랑 위해 마지막 바램
  Steady Holiday  ,Under The Influence,
  Chicago  ,Question 67 And 68 (Remastered),
  Maria Mena  ,Just A Little Bit (US Album Version),
  Wittgenstein  ,Dear My Girlfriend + The Pressure (Hidden Track),언제나 어디 서나 편안하다 마치 세상 부터 함께 해오다 같다 우울하다 저녁 개인 아침 복잡하다 거리 작다 항상 싶다 내다 기대다 잠시 쉬다 모든 잊다 잠시 쉬다 언제나 어디 서나 편안하다 마치 세상 마지막 끊어지다 않다 같다 안개 가다 보이지 않다 내일 내일 모든 답답하다 내다 기대다 내다 기대다 잠시 쉬다 모든 잊다 모든 잊다 잠시 쉬다 비바람 닿다 않다 구름 언젠가 데려가다 내다 기대다 내다 기대다 잠시 쉬다 힘들다 모든 잊다 모든 잊다 잠시 쉬다 쉬다 민족 중흥 역사 사명 아들 태어나다 안되다 되게 하라 그렇다 어쩔 집안 전체 기대 받다 우리 아들 태어나다 출세 안되다 그렇다 어쩔 매일 매일 공부 매일 매일 매일 고민 근데 기대 따라가다 없다 매일 시키다 매일 하라 대로 매일 근데 죽다 생각 이건 이건 잘못 뭔가 뭔가 잘못 생각 해보다 졸라 졸라 잘못 왠지 억울하다 잘못 뭐라다 그렇다 뭐라다 그렇다 자꾸 뭐라다 그렇다 나름 치다 뭐라다 그렇다 뭐라다 그렇다 자꾸 뭐라다 그렇다 나름 치다 해봤다 먹다 대가리 썩다 벌다 공부 집안 노력 환경 무능하다 모자라다 비겁하다 쒜끼 얼빠지다 내놓다 싹수 틀다 쒜끼 버리다 떼다 버리다 나가다 뒤지다 버리다 에에 용기 있다 실컷 누르다 보다 투자 만큼 어디 어서 뽑다 보다 입다 먹다 먹다 키우다 보답 해보다 때리다 죽이다 시키다 이르다 갈다 결정 목표 안전 공갈빵 치다 그게 헛빵 이제 그만 하라 그렇다 이제 때리다 치르다 그렇다 고맙다 그건 그렇다 에에 안되다 어쩌라구 이건 이건 잘못 뭔가 뭔가 잘못 생각 해보다 졸라 졸라 잘못 왠지 억울하다 잘못 뭐라다 그렇다 뭐라다 그렇다 자꾸 뭐라다 그렇다 나름 치다 뭐라다 그렇다 뭐라다 그렇다 자꾸 뭐라다 그렇다 나름 치다 뭐라다 그렇다 뭐라다 그렇다 자꾸 뭐라다 그렇다 나름 치다 뭐라다 그렇다 뭐라다 그렇다 자꾸 뭐라다 그렇다 나름 치다
  U-mb5  ,"Someday, Somehow  (Feat. Hodge)",
  Boy Hits Car  ,Beneath The Seas Bed,
  David Bowie  ,The Width Of A Circle (2015 Remastered Ver.),
  윤하 (YOUNHA)  ,다음에 봐,안녕 만이 그냥 보고 싶다 아무 없이 생각나다 정말 별거 없다 그냥 보고 싶다 함께 있다 생각나다 언제 하루 없다 언제 전화 걸다 딱하다 없다 그냥 그냥 자다 지내다 웃기 기도 하루 지나다 가끔 그때 그립다 언제 우리 자라다 기다리다 언제 시간 우리 넘다 버리다 그냥 잠깐 생각나다 아니다 항상 있다 보고 싶다 생각나다 우린 항상 그냥 걸다 시계 보다 잠깐 잊다 늦다 자다 지내다 그렇다 다음 보다
  Judas Priest  ,Before The Dawn,
  Sonata Arctica  ,Running Lights,
  Bob Dylan  ,"Don`t Think Twice, It`s All Right (Eric Clapton)",
  Neil Young  ,Are You Passionate?,
  Iggy Pop  ,Lust For Life,
  The Grateful Dead  ,Shakedown Street (Live),
  NCT DREAM  ,덩크슛 (Dunk Shot),주문 외우다 보다 유난히 고요하다 바라보다 유성 떨어지다 보다 떨어지다 보고 가슴속 소원 빌다 영화 현실 얘기 예쁘다 여자 친구 빨갛다 차도 갖다 싶다 너무나 원하다 모르다 덩크슛 있다 평생 번만 얼마나 기분 느끼다 주문 외우다 보다 주문 외우다 보다 이마 꾸다 주위 아무 없다 홍색 하나 예쁘다 여자 친구 빨갛다 차도 갖다 싶다 너무나 원하다 모르다 덩크슛 있다 평생 번만 얼마나 기분 느끼다 주문 외우다 보다 주문 외우다 보다 이마 예전 보다 오다 확실하다 초점 그냥 믿다 멀다 보기 이제 코앞 거의 거의 닿다 그냥 맘대로 덩크슛 있다 평생 번만 얼마나 기분 느끼다 주문 외우다 보다 한번 이마 오다 오다 오다 오다 이마
  Pearl Jam  ,"Glorified G (Live in New York - July 9, 2003)",
  도마뱀  ,육면체속의 나,조이 밀치다 들다 머리 휩싸이다 갇히다 있다 뒤틀리다 모기 핏자국 눌려 지다 살다 언젠가 늘다 자리 말르다 서다 있다 마르다 만난 어둠 속이다 붙다 사선 갈다 있다 끝일 조이 밀치다 들다 머리 휩싸이다 갇히다 있다 십센티 바라보다 갈기 찢어지다 잠기다 박히다 벽속 어질다 모르다 조이 밀치다 들다 머리 휩싸이다 갇히다 있다 조이 밀치다 들다 머리 휩싸이다 갇히다 있다 조이 밀치다 들다 머리 휩싸이다 갇히다 있다 조이 밀치다 들다 머리 휩싸이다 갇히다 있다 조이 밀치다 들다 머리 휩싸이다 갇히다 있다 조이 밀치다 들다 머리
  Queen  ,Keep Passing The Open Windows (Remastered 2011),
  Attack Attack!  ,The Eradication,
  Earshot  ,Wait ,
  Train  ,Whole Lotta Love,
  Maroon 5  ,Moves Like Jagger (Studio Recording From The Voice Performance) (Feat. Christina Aguilera),
  Blue October  ,My Never,
  Crossfade  ,Starless,
  Daughtry  ,White Flag,
  Starsailor  ,Way Back Home,
  Bon Jovi  ,Always Run To You,
  Smash Mouth  ,Walkin` On The Sun,
  Mew  ,Satellites (Radio Edit),
  Miike Snow  ,Animal (Album Ver.),
  Warpaint  ,No Way Out,
  Damato  ,Angels,
  Judas Priest  ,Lochness,
  James Morrison  ,One Last Chance,
  Deicide  ,Behind The Light Thou Shall Rise,
  Ed Sheeran  ,Take It Back,
  서태지  ,Moai,네온사인 등진 벗다 두다 저항 같다 떠나오다 내내 변명 마음 해체 시키다 보다 때론 거짓 때론 같다 응석 모아이 욕심 해보다 가슴 남다 낯선 시간 눈물 바다 낯선 위로 조각 풍경 이렇다 담다 주다 싶다 이제 세상 어둠 내다 허락 비로소 작다 별빛 희미하다 나르다 비추다 차갑다 바다 담그다 가슴 흔들다 물결 맑다 걸다 세상 시크 조롱 걸다 멍하니 산들바람 성나다 파도 바라보다 있다 가슴 남다 낯선 시간 눈물 바다 낯선 위로 조각 풍경 이렇다 담다 주다 싶다 돌아가다 맨발 기다리다 무릎 세우다 초초 있다 달이 무렵 돌아가다 가슴 남다 낯선 시간 눈물 바다 낯선 위로 조각 풍경 이렇다 담다 주다 싶다
"  하늘해 ,  공보경  ",Butterfly,바람결 따르다 눈부시다 빛나다 햇살 타고 날아가다 그대 설레다 날개 아프다 기억 모두 꾸다 깨어나다 투명하다 아침 햇살 세상 어디 좋다 힘차다 날아오르다 파란 따르다 자유롭다 끝없이 날아가다 싶다 내일 바다 건너 그대 그대 기다리다 들다 잠시 꽃잎 앉다 향기롭다 추억 시리다 겨울 지나 날개 펴다 이제 슬프다 말다 잡다 그대 되어다 세상 어디 좋다 힘차다 날아오르다 파란 따르다 자유롭다 없이 날아가다 싶다 내일 바다 건너 그대
  Arcade Fire  ,Windowsill,
  더 유나이티드93 (The United93)  ,Mechanical Love Song,
  Snow Patrol  ,Just Say Yes,
  The J. Geils Band  ,Freeze Frame,
  Foo Fighters  ,T-Shirt,
  럼블피쉬  ,좋은 사람 있으면 소개시켜줘,겨울 날씨 춥다 설다 팔짱 끼다 연인 모습 시리다 나다 저런 있다 새롭다 사람 그립다 걸다 사람 그립다 걸다 좋다 사람 있다 소개 시키다 때로는 때로는 진심 사랑 있다 성숙하다 성실하다 사람 라면 좋다 좋다 사람 있다 소개 시키다 사랑 연습 있다 아주 신경 써주다 사랑 경험 많다 사람 라면 좋다 아프다 상처 있다 과거 없다 사람 부담스럽다 한번 실연 울다 곱다 사람 안기다 뜨겁다 위로 받다 싶다 혼자 지치다 곱다 사람 맡기다 외롬움 잊다 있다 좋다 사람 있다 소개 시키다 만남 자체 연연하다 한번 만나다 그때 분위기 최선 사람 라면 좋다 아프다 상처 있다 과거 없다 사람 부담스럽다 한번 실연 울다 곱다 사람 안기다 뜨겁다 위로 받다 싶다 혼자 지치다 곱다 사람 맡기다 외롬움 잊다 있다
  Tim Atlas  ,Dive,
  김창훈  ,흑석동,모르다 그렇다 생각 해보다 아무 일도 아니다 스치다 지나가다 이제 돌이키다 보다 웃다 보내다 그게 마지막 모르다 모르다 모르다 웃다 보내다 그때 그때 거리 모든 모든 그대로 다만 다만 한가지 한가지 다른 모르다 그렇다 생각 해보다 아무 일도 아니다 스치다 지나가다 이제 돌이키다 보다 웃다 보내다 그게 마지막 모르다 모르다 모르다 웃다 보내다 웃다 보내다 그게 마지막 모르다 모르다 모르다 웃다 보내다 웃다 보내다 그게 마지막 모르다 모르다 모르다 웃다 보내다 웃다 보내다
  Stereophonics  ,All In One Night,
  신문수밴드  ,지금 우리가 만났기에,사랑 순간 그렇다 오다 알리 좋아하다 라디오 끝나다 아무렇다 않다 열리다 창틈 사이 달라지다 계절 공기 느껴지다 그렇다 시간 다른 시간 맞닿다 있다 느끼다 아주 잃어버리다 알다 빛나다 시간 당신 만남 다시 찾다 갈다 있다 끝나다 버리다 시간 빈틈 새롭다 만남 채우다 다시 이어진 따르다 우리 잡고 그렇게 걸어가다 자리 시간 우리 만남 있다 넘다 새롭다 시간 살아가다 있다 우리 만나다 행복하다 짧다 시간 제나 내다 처음 내다 찾아오다 처럼 눈치 채다 기다 아픔 시간 지나다 어느새다 마음 굳다 살이 생기다 그렇다 시간 다른 시간 맞닿다 있다 느끼다 아주 잃어버리다 알다 빛나다 시간 당신 만남 다시 찾다 갈다 있다 끝나다 버리다 시간 빈틈 새롭다 만남 채우다 다시 이어진 따르다 우리 잡고 그렇게 걸어가다 자리 시간 우리 만남 있다 넘다 새롭다 시간 살아가다 있다 우리 만나다 우리 만나다 우리 함께 있다 없다 시간 함께 걸어가다 끝나다 버리다 시간 빈틈 새롭다 만남 채우다 다시 이어진 따르다 우리 잡고 그렇게 걸어가다 자리 시간 우리 만남 있다 넘다 새롭다 시간 살아가다 있다 우리 만나다 우리 만나다
  Junior Senior  ,"Good Girl, Bad Boy",
  Richard Sanderson  ,Reality (From Movie 라붐),놀람 동시 당신 만나다 깨닫다 영원하다 변하다 당신 거기 서다 보다 걱정 모르다 기안 특별하다 무언가 있다 진실 진짜 환상 유일하다 환각 일반 꾸다 살리다 노력 그것 그것 의미 대로 보이다 진실 다른 종류 진실 사랑 대한 꾸다 사랑 모든 권리 보이다 그것 단지 환상 일지 당신 존재 저항 않다 당신 사랑 보여주다 그것 진실 해주다 보여주다 당신 대한 특별하다 느끼다 진실 진실 유일하다 종류 아마도 어리석음 지나가다 아마도 마침내 현실 있다 있다 알다 진실 있다 놀랍다 세계 당신 잡다 대해 꾸다 당신 잡다 옳다 같다 아마 그것 진실 당신 놀람 함께 만나다 그것 실현 않다 생명 영원하다 변하다 그것 진실 새롭다 느낌 당신 특별하다 무언가 느끼다 진실 좋아하다 놀랍다 세계 환각 일반 꾸다 살리다 노력 그것 단지 환상 일지 현실 당신 가까워지다 꾸다 좋아하다 사랑 대한 꾸다 당신 사랑 옳다 같다 아마 그것 진실
  Mansun  ,Electric Man,
  CNBLUE (씨엔블루)  ,Royal Rumble,뜨겁다 환호 수많다 눈빛 개다 치켜들다 두려움 안고 누군가 어딘가 사라지다 가다 아니다 최면 걸다 끝나다 않다 모든 짧다 휴식 쓰다 쓸다 어쩌면 나다 끝내다 원하다 끝없다 아픔 연속 새롭다 경쟁 견디다 힘드다 또다시 울리다 가다듬다 막히다 소리 없다 비명 다가오다 눈치 채다 집다 삼키다 또다시 변하다 순간 어쩌면 나다 끝내다 원하다 뜨다 뜨다 이기다 나가다 모두 기적 끝나다 않다 모든 짧다 휴식 쓰다 쓸다 어쩌면 나다 끝내다 원하다
  Night Beds  ,Ramona,
  Stratovarius  ,MAN IN THE MIRROR,
  Iron Maiden  ,2 Minutes To Midnight (2015 Remaster),
  Slipknot  ,Before I Forget,
"  Crosby, Stills, Nash & Young  ",Our House,
  The Mars Volta  ,Askepios,
  The Doors  ,"Who Scared You (Recorded At Elektra Studios, 1969)",
  Raven  ,On And On,
  제이레빗(J Rabbit)  ,간식송,맛있다 간식 특별하다 간식 행복하다 간식 많이 많이 즐겁다 간식 성하다 간식 굿모닝 간식 많이 많이 불리 먹다 맛있다 먹다 모두 행복하다 맛있다 간식 특별하다 간식 행복하다 간식 많이 많이 많이 즐겁다 간식 성하다 간식 굿모닝 간식 주다 불리 먹다 배부르다 불다 맛있다 먹다 불다 불다 모두 행복하다 맛있다 간식 특별하다 간식 행복하다 간식 간식 즐겁다 간식 성하다 간식 굿모닝 간식 많이 많이 많이 불리 먹다 배부르다 불다 맛있다 먹다 불다 불다 모두 행복하다
  텔레플라이  ,무중력,밤하늘 달빛 등지 걸어가다 아무리 써다 들리다 않다 메아리 울리다 퍼지다
  Konni Kass  ,Time,
  Sonny James  ,Joyner: Young Love,
  Marilyn Manson  ,Godeatgod,
  로다운 30  ,한마디만 해줘요,우리 이대로 같이 있다 아침 밝다 오다 우리 이대로 같이 있다 아침 밝다 오다 마디 주다 알다 마디 우리 쉬다 옮기다 아침 밝다 오다 우리 쉬다 옮기다 아침 밝다 오다 마디 주다 알다 마디 원래 그렇다 사람 절대 아니다 오늘 그렇다 사람 원래 그렇다 사람 절대 아니다 오늘 그렇다 사람 마디 주다 알다 마디
  Morifade  ,Dragonlord,
  The Neighbourhood  ,Paradise,
  Black Sabbath  ,Dear Father,
  Gojira  ,L`Enfant Sauvage,
