artist,title,lyric
  잇 아이템  ,그대 나를 떠나 (Feat. 수경),짧다면 짧고 길다면 긴 사랑했던 시간 함께 걸어온 길 짧다면 짧고 길다면 긴 사랑했던 시간 함께 걸어온 길 그대 나를 떠나 그대 나를 떠나 그래 나를 떠나 그래 나를 떠나 그대 나를 떠나 그대 나를 떠나 그래 나를 떠나 그래 나를 떠나 차분해 이제는 제법 시간이 약이란 그 말 미워도 너와 매번 주고받던 문자나 일상인 우리 전화 이젠 그런 거 없이도 하루는 빨라 정말 밥을 먹다 거릴 걷다 가끔씩 멍해져도 어쩌다가 누군가가 너의 소식 전해줘도 너 생각 한번 어색한 미소 한번 그거 두 개를 더해서 나름 내 방식을 정했어 내가 다 큰 건지 냉정한 세상에 등 떠밀려 바쁜 건지 아니면 느끼지 못할 정도로 아픈 건지 We get in trouble 내가 나쁜 건지 어쨌든 그대 나를 떠나 난 생각보다 살만해 그대 나를 떠나 우린 친구하긴 난감해 그대 나를 떠나 널 만난 것에 감사해 그대 나를 떠나 늘 행복하고 잘 가 내 그대 그대 나를 떠나 그대 나를 떠나 그래 나를 떠나 그래 나를 떠나 그대 나를 떠나 그대 나를 떠나 그래 나를 떠나 그래 나를 떠나 마지막까지 우린 서로 안 잡았으니까 누구 탓도 아냐 나도 맘 편히 먹을 테니까 너도 맘 편히 먹고 떠나길 사실 별 걱정 안 해 그 누구보다 우린 닮았으니까 참 빠르게 지나가는 시간이 내 맘을 얼려 널 만나며 소홀했었던 내 일들이 이제야 하나씩 맘에 걸려 이젠 네 얼굴을 떠올릴 때조차도 난 시간이 걸려 한동안은 첨 본 여자를 볼 때 너 정도는 되어야지 하고 비교하기도 했지만 긍정도 부정도 안 해 내게 넌 한 때 사랑했던 사람 이상 이하도 아닌 딱 그 정도 그대 나를 떠나 나 요즘 들어 바빠 꽤 그대 나를 떠나 이젠 맘 편히 말할게 그대 나를 떠나 널 알았음에 감사해 그대 나를 떠나 늘 행복하고 잘 가 내 그대 그대 나를 떠나 그대 나를 떠나 그래 나를 떠나 그래 나를 떠나 그대 나를 떠나 그대 나를 떠나 그래 나를 떠나 그래 나를 떠나 짧다면 짧고 길다면 긴 사랑했던 시간 함께 걸어온 길 그 아픈 아름다움을 정리한 뒤 이제서야 쓸 수 있는 내 마지막 편지 짧다면 짧고 길다면 긴 사랑했던 시간 함께 걸어온 길 그 아픈 아름다움을 정리한 뒤 이제서야 쓸 수 있는 내 마지막 편지 그대 나를 떠나 그대 나를 떠나 그래 나를 떠나 그래 나를 떠나 그대 나를 떠나 그대 나를 떠나 그래 나를 떠나 그래 나를 떠나
  길미  ,Tell Me This Is Real,Tell me this is real Tell me this is real 잠깐 잠깐이면 돼 손을 덥석 내 맘이 들썩 아까 아까부터 나 아 현기증 나 털썩 내 손을 잡았다 뗐다 입술을 포갰다 간다 내 심장을 쥐었다 폈다 내 맘을 들었다 놨다 상상했던 것보다 더 떨리는 현실 아님 만우절 기념 꽤 실감 나는 연길 한 건 아니겠지 혹시 오늘 4월 1일 아냐 아니 아니 진짜 오늘부터 우리 1일 맞아 Tell me this is real real mystery 야 상상 못 한 일이야 우리 둘 사이야 이젠 그 누가 뭐라 해도 너는 나의 baby only one 야 아찔하게 날 더 안아줘 Tell me this is real 내 손 감싼 네 손 꽉 잡고 네 발맞춰 같이 따라가 두 볼 맞대 입술 깨물고 허릴 둘러 감고 걸어가 O I luv u o I luv u O I need u o I need u 나는 놓칠 수 없어 네 눈 네 코 네 숨결 네 목소리까지도 Tell me this is real real mystery 야 상상 못 한 일이야 우리 둘 사이야 이젠 그 누가 뭐라 해도 너는 나의 baby only one 야 아찔하게 날 더 안아줘 모든 게 사라질까 봐 불안해 매일 널 찾아 hallo hallo hallo my love my love my love 어디로도 널 못 가게 꼭 잡아 둘 꺼야 하 수줍은 미소 꽃 피우게 만들어 난 네 향기로 깨워 맘을 흔들어 넌 im addict im drunk 사랑에 취해 버렸어 you medic you strong 너만이 구할 수 있어 사막 같은 내 인생에 달고 맛난 오아시스 너란 소중한 보물이 신기루가 아니기를 빌어 두근대는 심장 멍해진 나를 믿어 믿지 않던 사랑을 Tell me this is real real mystery 야 상상 못한 일이야 우리 둘 사이야 이젠 그 누가 뭐라 해도 너는 나의 baby only one 야 아찔하게 날 더 안아줘 Tell me this is real Tell me this is real
  TGI  ,GUAP,아주 많은 돈 어때 넌 내게 던졌던 question 난 아주 좋아 죽겠지 huh 쉽게 얻었음 좋겠어 뭐를 더 바래 내 세상 일 건데 원했었잖아 hold up 잠깐만 shut ur mouth spit shit inside ma jungle 나는 현실을 직시 uh 나는 현실을 직시 uh 다른 노래를 듣지 돈 버는 소리의 환청 쇼 빠져버렸어 니들 다 헤어 나올 수 없나 봐 도망 대신 택한 건 aight only one's mission에 난 고민고민고민고민고민 몇 년짼지 도대체 그놈의 돈이돈이돈이돈이 돈이 날 구속해 세상 천지에 널린널린널린널린 게 돈인데 세상에 내건없네 결국 벌이벌이벌이벌이하려면 벌어야 돼 세상 잔혹해 벌면서 음악 하자 야 10원이라도 벌어보자 뭐 언더서 그게 되나 결국 하고픈 거 이꼴 돈이지 야 밤에도 일하고 낮에도 일해야 겨우 먹고살겠다 업보지 내가 안 한 걸 가지고 대체 누가 누굴 탓하겠냐만 아주 많은 돈 어때 넌 내게 던졌던 question 난 아주 좋아 죽겠지 huh 쉽게 얻었음 좋겠어 뭐를 더 바래 내 세상 일 건데 원했었잖아 hold up 잠깐만 shut ur mouth spit shit inside ma jungle 아주 많은 돈 어때 넌 come in come in come in come in come in 내게 던졌던 question 난 holy holy holy holy holy shit 아주 좋아죽겠지 물론 물론 물론 물론 난 쉽게 얻었음 좋겠어 쉽게 얻었음 좋겠어 animal animal how can i kill em all 포화상태니 될 일 없네 criminal 정신 상태가 전부 썩었어 이미들 back in the day Imagine back in the day 불모지 daxm ain't anymore they don't know 'bout 한국 힙합에 조또 관심 없지 그래놓고 매일 하는 소리는 대부분 너넨 뭐 해 anybody 내게 한 적 없네 비판적 소리 이건 내 1년 전의 노고 나부터 바뀌어야 해 이젠 젊단 소리 못해 돈은 접어두고 다시 하던 것에 집중해 예전부터 듣던 말 돈은 부수적인 것 짭짤하게 하다 보면 오는 것 뒤따라서 하기 위해 돈을 버는 것 lay it on me 성공 뒤에 가려진 것 돈은 부수적인 것 짭짤하게 하다 보면 오는 것 뒤따라서 하기 위해 돈을 버는 것 lay it on me 성공 뒤에 가려진 것 아주 많은 돈 어때 넌 내게 던졌던 question 난 아주 좋아 죽겠지 huh 쉽게 얻었음 좋겠어 뭐를 더 바래 내 세상 일 건데 원했었잖아 hold up 잠깐만 shut ur mouth spit shit inside ma jungle 아주 많은 돈 어때 넌 come in come in come in come in come in 내게 던졌던 question 난 holy holy holy holy holy shit 아주 좋아죽겠지 물론 물론 물론 물론 난 쉽게 얻었음 좋겠어 쉽게 얻었음 좋겠어
  탑독  ,THE BEAT,Ah yeah Did you get some feel Yeah feel it Yeah feel it 워우우우우 워우예 우 DAY1 DAY1 뇌가 늘 같은 걸 하고 별다를 거 없고 멍하게 웃고 DAY2 DAY2 손가락 까딱만 하고 빈틈도 없이 태엽은 돌고 DAY3 이제껏 아껴온 나야 꺼내어 봐 떠들썩하게 DAY4 때가 온 것만 같아 잠을 깬 무의식들 이 심장 뛰는 소리 안 들리니 안 들리니 미동 없는 하루를 흔드네 깨어나 나와 나와 다른 날 꺼내고 그저 날개를 펴는 거야 We up 한계를 넘지 내 속에 타는 Feel 다 미쳐버리지 확 바꿔 모두 We no mercy 봐 떡잎부터가 Big 난 선을 넘어가 휙 더 봐도 놀라 We no mercy Uh 남다른 나일 테니 god 너와 난 달러 베일을 벗어나 볼수록 느껴 빠르게 위잉 DAY3 돌아간다고 해도 달라질 건 없어 난 do do do DAY4 아쉬울 것도 없다 난 내 길을 다 알아 널 향해 뛰는 소리 날 보라고 날 보라고 뜨거운 뭔가 날 이끄네 일어나 날 봐 날 봐 다른 날 꺼내고 그저 날개를 펴는 거야 We up 한계를 넘지 내 속에 타는 Feel 다 미쳐버리지 확 바꿔 모두 We no mercy 봐 떡잎부터가 Big 난 선을 넘어가 휙 더 봐도 놀라 We no mercy 달려가 너를 안고 시간이 멈추길 그 날을 향해 터질 듯 빠르게 뛰는 이 심장 Beat 너를 향한 Beat 어차피 누가 막겠어 생각 따윈 접어두겠어 네가 하는 방식대로 해 고민하다가 이미 너 늙어 죽겠어 ill하면 좋겠어 Watch out 그저 그런 애들 어떤 상황이던 난 Stay cool 처음에 생각했던 너의 꿈 Be a dream chaser turn up and leggo 거리낄 건 없어 빠르게 난 판세를 엎지 멈추지 마 멈추지 않는 이 Beat 내 매서운 눈빛 저 멀리 달려가 때가 온 걸 느껴 달려가 네가 있는 그 길 한계를 넘지 내 속에 타는 Feel 다 미쳐버리지 확 바꿔 모두 We no mercy 봐 떡잎부터가 Big 난 선을 넘어가 휙 더 봐도 놀라 We no mercy Uh 남다른 나일 테니 god 너와 난 달러 베일을 벗어나 볼수록 느껴 빠르게 위잉
  엄프  ,"좋은여정 (feat. 프리든, DJ Tiz)",지겹게 반복되는 일상 미간 구겨져도 일단 야무지게 8시간 채워내고 일당 예술 한단 자식들 술만 퍼먹고 밀당 통밥 재다 나온 음악들은 그냥 식상해 이젠 그딴 거 관심 없지 그래 우리 관계 그냥 식었지 랩하려면 쇼미 더 머니 난 친해지고 싶어 그냥 박재범이랑 뭐 됐고 나름 매일 하루 일정 바쁘게 가도 느낌 가득해 이런 가사 만들 때 그냥 기분 가는 대로 취향 저격하는 예술 채워지는 삶이 꽤 실감 나긴 해도 솔까 지금 시간 너무 촉박 기다리던 여름 코앞 아른대는 바다 높아 이젠 내 음악 손꼽아 기다려도 소식 몰라 맛만 보고 돌아올 거 날씨까지 너무 좋아 배낭 하나 챙겨 또 가볍게 하늘 위로 작년에 스친 사람들 생각하다 미소 길 떠난 청춘 vibe 대 놓고 담아 보자 이곡에 열일 해온 만큼 ye 언제든지 가능해 좋은 여정 앞엔 아직 눈 감아도 밤을 새 부드럽게 퍼지는 햇살 내 손에 한가득 담아볼까 멈춤 없이 가는 시간 뒤로 훌쩍 나 바다나 바라볼까 코는 간질 얼굴 태워 선블록은 바른 채 나는 나 자체로 매력 오늘은 뭐든 가능해 술 취해 망가져도 좋네 지금 만난 사람들도 okay 유독 핑크 했던 오늘 sunset 매번 그댄 흐린 기억 속에 파도 소리 만으로 행복 웻 슈트 속에 숨긴 몸매 햇살 가득 담긴 피부 젖은 머리카락 가만 누워서도 설레 윗도리 벗어던지고 가볍게 바다 위로 비키니 구경 커지는 눈 입가에는 미소 뜨거운 청춘 vibe 대 놓고 담아 보자 이 곡에 어딜 가던 의식되지 않아 시간 가는 게 좋은 사람들 속에 또 뜬 눈으로 밤을 새 부드럽게 퍼지는 햇살 내 손에 한가득 담아볼까 멈춤 없이 가는 시간 뒤로 훌쩍 나 바다나 바라볼까 코는 간질 얼굴 태워 선블록은 바른 채 나는 나 자체로 매력 오늘은 뭐든 가능해 윗도리 벗어던지고 가볍게 바다 위로 뜨거운 청춘 vibe 가만 누워서도 설레 대 놓고 담아 보자 이 곡에 파도 소리 만으로 행복 오늘 보낸 시간 전부다 헛되지 않길 바래 오늘 보낸 시간 전부다 헛되지 않길 바래 오늘 보낸 시간 전부다 헛되지 않길 바래 오늘 보낸 시간 전부다 헛되지 않길 바래 부드럽게 퍼지는 햇살 내 손에 한가득 담아볼까 멈춤 없이 가는 시간 뒤로 훌쩍 나 바다나 바라볼까 코는 간질 얼굴 태워 선블록은 바른 채 나는 나 자체로 매력 오늘은 뭐든 가능해
  데니스프로젝트  ,"세상이 그댈 속일지라도 (Feat. ReaN, Jey)",yo 너무도 힘든 세상 살기 힘들지만 하지만 당당하게 살아가기 위한 우리의 삶의 나래를 펼쳐 나가겠어 자 시작해볼께 들어봐 우리가 들려주는 yo 첫번째 이야기 간다 Start 세상이 다 그렇고 그렇지 어차피 돌고 도는 톱니바퀴 가장 중요한게 바로 돈이 많이 있다는거 알잖아 너무 힘들어 하지마 걱정마 너에게도 힘찬 미래가 기다릴꺼야 힘내 희망이란 두글자가 너를 반겨주잖아 열심히 노력과 정열을 갖고 살면 언젠간 빛이 너를 감싸 안아줄꺼야 Dreams come true 세상이 그댈 속일지라도 나는 항상 니 곁에 있을께 세상이 그댈 속일지라도 우린 밝은 내일이 있잖아  yo 아직 아직 다 들려주지 못했어 이 짧은 노래에 모든 걸 담긴 힘들지만 세상이란 만만하지 않아 더욱 더 희망을 쫓아가봐 희망찬 미래가 너희를 기다리고 있을꺼야 자 시작한다 우리가 들려주는 두번째 이야기 Start Realize 인정해 힘들단거 알지만 하지만 겉으로 표현 하지마 마지막 까지 포기말고 끝까지 난 희망을 잃지 말고 앞으로 한발 더 전진하면 선전할 수 있잖아 너에게도 기회는 많아 앞으로 나아가는 길 뿐 지름길도 없어 세상이 너에게 어떤 고난과 역경을 준다해도 이겨내 Don't Give up 오직 희망만이 세상이 그댈 속일지라도 나는 항상 니 곁에 있을께 세상이 그댈 속일지라도 우린 밝은 내일이 있잖아 세상이 그댈 속일지라도 나는 항상 니 곁에 있을께 세상이 그댈 속일지라도 우린 밝은 내일이 있잖아
  와잇티즈(WHITETEEZ)  ,"만수르 (뿌려) (Feat. Fresh Boyz, Swagger)",Yeah Whiteteez We in the building You know how we do it mu'f***** This is brown sugar track with dem racks on racks on racks Bust it open b**** I need to stay on top Let's go Poppin' that Champagne 놈팽이 놈들 다 모여봐 여긴 MIC 없이 모두 떼창치는 노래방 괜한 쎈척하며 남들은 왜 노려봐 출신 성별 상관말고 정신놓고 놀아봐 흔들어봐 얘들아 뭐해 파티는 계속돼 till 8 in the morning 부어대 부어대 Goose Jaeger Moet 이젠 술인지 물인지 구분도 참 모호해 Ayo DJ Drop the Beat Now Shout Out For My Homeboyz 소리질러봐 Two V's Up W 그려봐 이쁜이들 심장을 폭격하는 테러범 내일은 난 모르겠고 담달 카드값도 I Don't Giva a sh*$ 지금 기분이 끝내주니까 흥청 망청 돈지랄을 부려봐 뿌려 뿌려 뿌려봐봐 party like i'm 만수르 뿌려 뿌려 뿌려봐봐 everybody 박수 blowin' money fast money fast over here blowin' money fast money fast over there Shake it 쉐이크 만수르 빈 자예드 알 나얀 처럼 오늘밤 파티해 절세 절세 미인들은 내 target Brrr rat tat tat tat party like i'm 만수르 Homeboyz i came to party shaaawty 모두 날 바라보네 쉴 시간이 없지 멈추지마 party going on and on 핫 뜨거뜨거 터져 Volcano 필요없지 Gucci Louis 새하얗게 쫙 펴진 쌔삥 무지티 한장만 있어도 i got swagger like 만수르 Homie들 하나둘 나에게 청하지 악수 twerk twerk shake yo booty now 소화기 가져와 엉덩이에 불이나 packed house yellin bring em out bring em out 후끈 후끈 후끈 후끈 땀을 빼는 불가마 Uhh 내일은 난 모르겠고 삐진 여친이고 나발이고 지금 기분이 끝내주니까 흥청 망청 돈지랄을 부려봐 뿌려 뿌려 뿌려봐봐 party like i'm 만수르 뿌려 뿌려 뿌려봐봐 everybody 박수 blowin' money fast money fast over here blowin' money fast money fast over there 사실 난 입장료도 아까워 아까 먹은 술도 몰라 첨 본 애가 갖다 줬어 나보다 한참은 어려보여 근데 돈 많아 보여 몰라 돈 많으면 다 형이지 뭐 형이지 뭐 저리치워 그 계산서 난 못내 내 시급은 오천 칠백원 그것도 이백원 오른거야 빌어먹을 최저임금 왜 나랑은 안 친해지냐 조선시대 임금 뿌려 뿌려 뿌려봐봐 party like i'm 만수르 뿌려 뿌려 뿌려봐봐 everybody 박수 blowin' money fast money fast over here 뿌려봐봐 blowin' money fast money fast over there 뿌려봐봐 Shake it 쉐이크 만수르 빈 자예드 알 나얀 처럼 오늘밤 파티해 절세 절세 미인들은 내 target Brrr rat tat tat tat party like i'm 만수르
  Delinquent Habits  ,I`m Addicted,"(verse 1: Ives) Come on, man, give me a dime I got fienders for flavours of beats and rhymes My brains gettin' heavy, I feel mad rejection I feel the rushin' of your funk injection So let me all have it all shit that's funky And let me get to tweakin' off this here chumpy Drink up a cup of the distilled funk It ain't aged 12 years but it's potent, punk I ain't passed out yet, I can't stop but I'm close To the 12-bore sureshot overdose You see my heart palpitations pound with no limit Another round comes down, I'm all up in it  Chorus x 2 I'm addicted, I'm a junkie That's why I got to fiendin' for the shit that's funky  X 7 I'm just a addict addicted  (verse 2: Kemo) Can ya please o.g. give me just another hit Please o.g. I fiend ya for the funky shit Bring it on now and let me rip the microphone Wit' the new style and make it funky to the bone now Let me back up in this I need another fix, I'm knockin' doors off hinges Coz I'm the type I have to take it all no strain Just load it up and drop the beat now please inject my vein There's a chemical breakdown and balanced reaction And I ain't gettin' down with just a portion of the fraction of the funk No joke, I need it all, indeed Now warm it up and line it up so I can feed my greed I'm addicted..."
  Curren$y  ,Jet Life (Feat. Big K.R.I.T. & Wiz Khalifa),Don’t miss this jet ho Don’t miss this jet ho Don’t miss this jet ho Don’t miss this jet ho Talking jet life to the next life Jet life to the next life Jet life to the next life Jet life to the next life Don’t miss this jet ho Don’t miss this jet ho Don’t miss this jet ho Don’t miss this jet ho Talking jet life to the next life Jet life to the next life Jet life to the next life Jet life to the next life Club couches gold digging hoes hounding Wishing to wake up in one of our houses ‘Cause we got it they want it high end shopping on Rodeo Bags boxes being carried they wishing we was married Yacht party I suggested she wear no socks with her Sperrys Choppin vulgar and proper over vodka and cranberry She wasn’t offended she was all the way with it Said she rolling with me ‘cause she know I’m going for the millions Don’t miss this jet ho Don’t miss this jet ho Don’t miss this jet ho Don’t miss this jet ho Talking jet life to the next life Jet life to the next life Jet life to the next life Jet life to the next life Don’t miss this jet ho Don’t miss this jet ho Don’t miss this jet ho Don’t miss this jet ho Talking jet life to the next life Jet life to the next life Jet life to the next life Jet life to the next life Let’s go hold it in and don’t let go Diamonds frozen up pockets swollen up I been rolling up since I was old enough Niggas wanna talk about us nigga what about timing Niggas wanna talk about luck nigga what about grinding I’m baking wherever I want I’m paid so my trunk in the front Make in a day what you make in a month Got a lot of cash so a nigga gon’ stunt Spend it on grass Spitta rolling one up Yea we live fast but the main thing is trust TGOD keep gin in a cup get in where you fit in I’m winning Don’t miss this jet ho Don’t miss this jet ho Don’t miss this jet ho Don’t miss this jet ho Talking jet life to the next life Jet life to the next life Jet life to the next life Jet life to the next life Don’t miss this jet ho Don’t miss this jet ho Don’t miss this jet ho Don’t miss this jet ho Talking jet life to the next life Jet life to the next life Jet life to the next life Jet life to the next life Twisting up sour living in a tower In a double S Impala horse power Girls follow recognize and seek guidance on counting dollars High on top a money mountain never coming down it Looking for a G capital well you found it Green back stacks overseas his accounts is She know all about it mama ain’t stupid She know this her time and she about to choose him Don’t miss this jet ho Don’t miss this jet ho Don’t miss this jet ho Don’t miss this jet ho Talking jet life to the next life Jet life to the next life Jet life to the next life Jet life to the next life Don’t miss this jet ho Don’t miss this jet ho Don’t miss this jet ho Don’t miss this jet ho Talking jet life to the next life Jet life to the next life Jet life to the next life Jet life to the next life Bitches who tryna move up be quick to choose us Wanna run with us well you gotta lose them losers Bitches who tryna move up be quick to choose us Wanna run with us first you gotta lose them losers
  거리의 시인  ,"너에게만 그래 나이기만 바래 (Feat. 뉴트랙, MG, 서진이) (New Mastered)",다른 곳을 보고 있는 너 사랑해서 난 그 길을 걸어 다른 곳을 보고 있는 너 사랑해서 난 그 길을 걸어 다른 곳을 보고 있는 너 사랑해서 난 그 길을 걸어 다른 곳만 보는 너 사랑해서 난 그 길을 걸어 내가 진심으로 원하는 여자가 있어 포근한 눈길로 바라봐 주며 그녀가 힘들어 지치면 무릎을 빌려줘 그런 여자가 나에겐 있어 너의 마음이 거짓인 건 알지만 항상 너에게서 상처를 받지만 흐르는 물처럼 내게 머물지 않아 여린 나에게 상처를 내 나를 사랑한다 말해주는 남자가 있어 포근한 눈길로 바라봐 주며 내가 힘들고 지치면 무릎을 빌려줘 그런 남자가 나에겐 있어 너의 맘이 진심인 건 알지만 항상 너에게서 위로를 받지만 흐르는 물처럼 내게 머물지 않아 여린 너에게 상처를 내 너에게만 그래 나이기만 바래 너에게만 그래 나이기를 바래 하지만 넌 그를 하지만 난 너를 하지만 넌 다른 사람을 향해 오늘도 난 너에게 너는 또 그에게 오늘도 난 너에게 너는 또 그곳에 하지만 난 너를 하지만 넌 그를 하지만 난 다시 너에게 향해 내가 사랑하는 남자가 있어 나무 그늘처럼 햇빛을 가려주며 안아 주고픈 남자가 있어 진심으로 난 너를 원해 욕심을 내면 낼수록 가까이 가면 갈수록 다른 곳을 보고 있는 넌 변함없이 내게 상처를 줘 나를 사랑하는 여자가 있어 나무 그늘처럼 햇빛을 가려주며 안아주는 그런 여자가 있어 너의 맘이 진심인 건 알아 단 한 번도 너에게 포근한 눈길로 바라봐 주지 못해 다른 곳을 보고 있는 난 여린 너에게 상처를 내 너에게만 그래 나이기만 바래 너에게만 그래 나이기를 바래 하지만 넌 그를 하지만 난 너를 하지만 넌 다른 사람을 향해 오늘도 난 너에게 너는 또 그에게 오늘도 난 너에게 너는 또 그곳에 하지만 난 너를 하지만 넌 그를 하지만 난 다시 너에게 향해 너에게만 그래 너에게만 그래 나이기만 바래 나이기만 바래 오늘도 난 너에게 오늘도 난 너에게 너는 다시 그에게 너에게만 그래 나이기만 바래 너에게만 그래 나이기를 바래 하지만 넌 그를 하지만 난 너를 하지만 넌 다른 사람을 향해 오늘도 난 너에게 너는 또 그에게 오늘도 난 너에게 너는 또 그곳에 하지만 난 너를 하지만 넌 그를 하지만 난 다시 너에게 향해 너에게만 그래 너에게만 그래 하지만 넌 그를 하지만 난 너를 하지만 넌 다른 사람을 향해 변함없이 내게 상처를 줘 변함없이 내게 상처를 줘 변함없이 내게 상처를 줘 변함없이 내게 상처를 줘 변함없이 내게 상처를 줘 변함없이 내게 상처를 줘 변함없이 내게 상처를 줘 변함없이 내게 상처를 줘
