artist,title,lyric
  Missy Elliott  ,Hit Em Wit Da Hee ,"Uhh Missy, yeah B.I.G. Ha ha, yeah, I like that  [Lil' Kim] Uhh, it's the Q to the B to the double E, spittin' lovely And it don't stop, rocks shine through my tank top Where your bank stop, I deposit all the one drops (ha) Think not, excuse me but uh I like to flow Cause this joint knocks harder then Indicot and I be off the wall like the Lox, nightbox filled with Benjamins Me and my girl Missy gettin' pissy up in Bennigans Makin' all of you rappers begin again, like Fennigan Christians repent then sin again, girls wanna be my friend again Lay up in my crib up wit', get up in my linens and While Misdemenor hit notes like Sarafinna, I subpeona you To my funk grooves see, I hit you wit' the huhhh! She wit' ya with the heeeee!  [Missy] It wasn't your car that had me all in love with you (you) Cause I've got my own ride and a trunk full of tunes (tunes) I drive through your hood And I hit 'em with  I hit 'em with the hee I hit 'em with the I stop 'em with the haaa (I stop 'em with the haaa) Let's drink to you and me, let's drink to you and me Meet me at the bar, heee haaa heee haaa  [Missy] It wasn't your money that had me all sprung out (sprung out! sprung out sprung out) Cause I got my own account and my bills in large amount Aye hey hey I drive through your hood  I hit 'em with the hee I hit 'em with the I stop 'em with the haaa (I hit 'em wit' the hee, I hit 'em wit' the ha) Let's drink to you and me, let's drink to you and me Meet me at the bar (you can meet me at the bar)  [Missy] Long Iced Tea slurp me swiftly, meet me at the bar What's up star? we know who you are Shit, no shit I thought you hadn't noticed The way I roll this Dutch, the way I roll this Dutch Niggaz love my style too much (ha ha) Duck, here comes the shot Bang Bang pllllllrrr! Drop, me and Timbaland like haaa we takin over blocks Like a one billion bitch march  I hit em with the heee I hit em with the haaaa I hit em with the hee I hit em with the haa I stop em with the haaa (hee hee ha) I hit em with the heee I hit em with the haaaa I hit em with the hee I hit em with the haa Meet me at the bar (meet me at the bar)  Tell me where the party at, where the party at toot toot (You know what I'm sayin', we about to be out like this) Tell me where the party at, tell tell me where the party at toot toot (for the year 2 thou, uh huh me Timbaland remember me) Tell me where the party at, tell tell me where the party at toot toot (Lil' Kim, none of ya'll, none of them wanna fuck with us) Tell me where the party at, tell tell me where the party at toot toot (yeah we out nigga)"
  라임버스  ,"It`s Over (Feat. 이하늘, Leokekoa, J)",그녀를 봐 화려한 온갖 방해가 넘쳐나 매일 밤 주위를 돌아 만약 곁을 지킬 수 없다면 내가 떠나 진정한 사랑따윈 여기선 통하질 않아 I'm gonna miss u 답은 u don't have to 대체 얼마나 갈꺼라고 제발 끝내 그 남자의 조그만 어깨와 가슴에 널 기대 그래도 채우지 못해 끝내 늦은 밤 날 찾아와 건낸다는 말 오빠 미안해 그런 수작 따윈 이제 그만 I don't care 근데 기분이 나빠 왜 그 남자의 지독한 향수 때문에 어떡해 선택은 바로 곁에 눈꼬리로 쉴새 없이 날 유혹하는데 알아둬 사랑따윈 이제 over 마지막 침대 위에 너와 난 game over 이제는 니 곁을 떠날께 마지막 눈물을 기억해 이제는 니 곁을 떠날께 날 잊고 새롭게 시작해 어차피 무너질 탑 여기서 그만 끝내자 어느 순간부터 행동들은 뒤바뀌어 갔잖아 너와 나 내가 집착하다가 떠난다니까 불안한거야 이제 와서 잘못했다니 그 말을 나보러 어떻게 받아들이란 거야 사랑은 한거야 야 너 진짜 장난없다 이제 와서 후회한다고 지난 과거는 모두 잊고 새롭게 시작하자고 damn it ma 그러기엔 너무 늦었어 우리가 나눴던 사랑 달콤하기보단 썼어 you are ma love but not anymore 타이밍만 좀 맞았더라면 Juliet & Romeo 서로 사랑했으니 후회따윈 남기지는 말자 처음 친구로 시작된 사이 친구로 돌아갈까 happy ending이 나올 수 없던 너와 나의 사이 하지만 Leo will miss that perfect 허리와 다리 이제는 니 곁을 떠날께 마지막 눈물을 기억해 이제는 니 곁을 떠날께 날 잊고 새롭게 시작해 내가 잘못했다잖니 그래도 날 떠날거니 한번만 다시 생각해 널 잃고 나는 어떡해  무엇이 문제야 솔직히 한번 털어놔봐 내가 너에게 부족했던 점 도대체 뭐야 shorty talk to me 멍하니 쳐다보지 말고 뭐라고 말 좀 해 지쳐버린 거니 무엇이 문제야 솔직히 한번 털어놔봐 내가 너에게 부족했던 점 도대체 뭐야 shorty talk to me 멍하니 쳐다보지 말고 뭐라고 말 좀 해
  Waka Flocka Flame  ,Grove St. Party (Feat. Kebo Gotti) (Explicit Album Ver.),Grovvvvvve Grovvvvvv Streeeeettttt FLOCKA I gotta a whole lot of money bitches count it for me Bottle keep poppin that’s why the bad hoes jockin It’s a party It’s a party It’s a party It’s a party It’s a party It’s a party My partner on a pill my other partner drunk rollin a lot I’m trying to get fucked up It’s a party It’s a party It’s a party It’s a party It’s a party It’s a party I step in the club rollin on that loud shit My weed keep your security saying be quiet My bread startin a riot your girl getting excited hold on wanna try it I’m like why not try it My swag they wanna buy it my juice they wanna try it club going stupid when I Oh Lets do it Chu ain’t gotta chew it juking and she moving Grove street villain nigga who you killin Broke two years ago now I’m worth a million Jacksons to the ceiling that’s how we ballin You know that I’m rollin Throwing up the mean bread Now I’m bout to meet her in the club with a heater I gotta a whole lot of money bitches count it for me Bottle keep poppin that’s why the bad hoes jockin It’s a party It’s a party It’s a party It’s a party It’s a party It’s a party My partner on a pill my other partner drunk rollin a lot I’m trying to get fucked up It’s a party It’s a party It’s a party It’s a party It’s a party It’s a party A party ain’t a party til I walk in it Lime green flap match the fitted and the linen Gucci shades are on my face and my lens kinda tinted Cause my eyes real low and my head just started spinnin I’m rollin like a mothafucka I’m a roll out in this motherfucker Ima roscoe dash it Ima bout to show out in this mothafucka My jewelry game on frost about to snow out in this mothafucka Ay flocka get them burners lets pull out in this mothafucka Ay mothafucka what the hell is you rockin for run up on me and my squad No that shouldn’t be an option so Somebody betta let you know I suggest that you let it go This is grove street party safe niggas hit the exit door I gotta a whole lot of money bitches count it for me Bottle keep poppin that’s why the bad hoes jockin It’s a party It’s a party It’s a party It’s a party It’s a party It’s a party My partner on a pill my other partner drunk rollin a lot I’m trying to get fucked up It’s a party It’s a party It’s a party It’s a party It’s a party It’s a party Rollin on them leaves you can do the lean Blowing on that loud perp pass that bobby brown back The hood got my fucking back the streets I’m not duckin that Please step the fuck back grove street yes we are back Hood plus I’m a nigger rich every ghetto feeling this 20 on my right wrist 30 on my left wrist 100 on my neck iced out for my respect 20 fucking 10 Ima blow the whole check In the club flex after party flex you know how we ball all I know is ball Every dollar in my pocket Ima spend it all when a nigga die they gon say shawty raw I gotta a whole lot of money bitches count it for me Bottle keep poppin that’s why the bad hoes jockin It’s a party It’s a party It’s a party It’s a party It’s a party It’s a party My partner on a pill my other partner drunk rollin a lot I’m trying to get fucked up It’s a party It’s a party It’s a party It’s a party It’s a party It’s a party
  French Montana  ,"Have Mercy (Feat. Beanie Sigel, Jadakiss & Styles P)",Illa on the beat Woah have mercy on me uh Woah have mercy on me Father Cause I've been robbin' I've been stealin' I've been messed up haah For that big gold chain Slang cocaine Don't get gassed up haah There's niggas gettin' murdered Murder murder Show you shit you never heard of Have mercy on me Montana Oh la la la I got it on You could bread or let the bread break you You can make choices or let choice make you Came from a hole in hell with hella hoes Shawty knees weak like Derrick Rose Baby I'm the one like Our Father I was baptized in dirty water Lost my right hand I'm on a different time Put 5 holes in your face Olympic sign Servin' straight white Gwen Stefan' Talkin' talkin' bout bad breaks straight grind I'm in Highland shawty gone alien Came from the corner now homie rockin' stadiums Couple dollars what the homie kill for Money order what a killer wish for Squad have mercy Left the gun range hopped in the Rover Woke up the nigga seen her with a chip on my shoulder Woah have mercy on me uh have mercy on me Father Cause I've been robbin' I've been stealin' I've been messed up haah For that big gold chain Slang cocaine Don't get gassed up haah There's niggas gettin' murdered Murder murder Show you shit you never heard of Have mercy on me Yeah have mercy on me Lord knows the devil's been workin' on me My man got the guns but the work is on me I'm startin' to feel like a curse is on me Hooked up the tubes with the nurses on me Poke some Peru with the purse in Long Beach Lotta shit that you ain't gon' see As far as the money goes you can bank on me His lips is full the Rolls Royce tank on E And alive is somethin' that you ain't gon' be yeah You know what the cash'll do what It'll make your murder game international Is it blasphemy if I blast for you This amazin' what a gun and a mask'll do I'm becomin' a beast I'm the last of a breed that's becomin' deceased Have mercy Woah have mercy on me uh have mercy on me Father Cause I've been robbin' I've been stealin' I've been messed up haah For that big gold chain Slang cocaine Don't get gassed up haah There's niggas gettin' murdered Murder murder Show you shit you never heard of Have mercy on me oh This goes out to those choose to use disrespectful views On the king of PHILLY represent the 215 24/7 365 211's 187's who want die 6 million way which one you want try Rest in peace to B I double G I You want trouble Put you to sleep like a double G hah What's beef 20 akhi's strapped like a jihad See me slippin' in the streets never be I I creep stay low and never cease fire I keep extra gats for extra cats Yes it's the Mac and I'm back to put the crip on rap The most crazy Sigel baby Mac 10 and eagle crazy Renegade like Slim Shady That Mossberg 12 gauge bang like M80 cause damage God damn it you can't stand it Take heed from French Montana and don't panic I'm a boss in these streets like William and Rameek That's ball game Flow tight like denim from Balmain Have mercy on me have mercy on them Get 'em choked with they jeans get 'em murked in they Benz Give a fuck about these rappers care less about they friends I don't think about they hoes I don't think about they ends Let's get a ghost rope watch all them niggas hang 100 shot Tommy gun every bullet bangs Back to bein' holiday every day holy You can talk about your Rollie I can motherfuckin' yap it off Why don't you go and get and a gun and try to clap it off Who said they was the king Wear your crown so I can smack it off Nigga this is Beanie Sigel French Kiss and Ghost Fuck around and have you murdered make you french kiss a ghost Watch your approach or get stomped like a roach I'm the ghetto president but ain't never have a vote never Watch what you sayin' if you care about your throat I get every bone broke lil locc What nigga Woah have mercy on me uh have mercy on me Father Cause I've been robbin' I've been stealin' I've been messed up haah For that big gold chain Slang cocaine Don't get gassed up haah There's niggas gettin' murdered Murder murder Show you shit you never heard of Have mercy on me oh
  J-Kwon  ,Parking Lot,"Now everybody in this place is as high as me, so why the hell is you over there eyein' me? Peace with me, I know you ain't tryin me, if you is I'll show you how loud I'll be. My bad, did I pull your freight? Where my burn at, go hide, I see. Yeah I'm sign, don't get caught, if you do watch how quick I'll be like... Mother fuck this,Mother fuck that, Fuck that bitch,Fuck that cat, Lets get high in the parking lot and go put your hands in the parking lot Mother fuck this, Mother fuck that, Fuck that bitch, Fuck that cat, This is high in the parking lot I got a something is parking lot Seriously, we can be real with the flow. J-Kwon, deal with the flow. Kwon P, cuz I make money, all cuz my wide face is shaped funny. Look ya'll, watch what you're saying, I put that on my mama, and I'm not playin. Trip, get hit when the time right, it's a round trip clock, I don't know if the time right. Yo, why your boy hoggin me, hell girls, quit buggin me, wouldn't of been hollared if you weren't ugly, that douf get hit, niggas buggin me. Whoa, you niggas gettin ugly! Jigga wit me, and you in my spotlight, nah, I'll be like... Mother fuck this,Mother fuck that, Fuck that bitch,Fuck that cat, This is high in the parking lot I got a something is parking lot Mother fuck this,Mother fuck that, Fuck that bitch,Fuck that cat, This is high in the parking lot I got a something is parking lot dirty Now I don't like talkin alot, I got two words for you, parking lot. He mad, cuz the way we renting the spot, Our sidekicks came out tending the spot. Open Hands, bringin the spot, that make them wrong or right, right or wrong? You hatin cuz our haters ain't finished the song. Motherfuckers, oh I supposed the heat gone? Baby we all know the album droppin, I'm for real with the clips I got them on the poppin. You, I get your daughter to like me, just bought a gun it's a new artist, like me. We gonna get you chucked cuz your step wrong. You wanna bang, we don't even gotta fight. If we do.. Mother fuck this, Mother fuck that, Fuck that bitch, Fuck that cat, (Dirty) Lets get high in the parking lot and go I got a something is parking lot Mother fuck this, Mother fuck that, Fuck that bitch, Fuck that cat, (Dirty) This is high in the parking lot I got a something is parking lot Mother fuck this, Mother fuck that, Fuck that bitch, Fuck that cat, (Dirty) Lets get high in the parking lot and go I got a something is parking lot Mother fuck this, Mother fuck that, Fuck that bitch, Fuck that cat, (Dirty) This is high in the parking lot I got a something is parking lot"
  GwangChillin (광칠린)  ,swerving(flavordash),달리자 어디든 찍어 바로 도착해 지금이 몇 신지는 잊어버릴래 벗어날 수 있어 답답한 동네 지겨운 것들을 피해 밟을게 swerving swerving swerving swerving swerving swerving swerving swerving swerving swerving swerving swerving swerving 몰라 내일 일은 일단 몰라 내일 월요일인 것도 알아 차에 타 지금 대교 너무 밝아 오늘 즐거웠어 조심히 들어가 하기는 아까워서 밟아 하늘에 떠있는 달과 달빛에 비친 너와 시원한 바닷바람 날 보는 너는 너무 예쁜걸 바비라는 별명을 붙이고 싶어 네비 말은 안 들을래 청개구리 도망가자 지나치게 밝은 도시 너를 위한 거야 다 아냐 내 욕심 돌아가고 싶음 말해 그럴리 없지 매일 밤 매일 밤 너를 데리러 갈래 내일이 와도 네가 다시 내 옆에 있을 수 있게 내일 데리러 갈게 너와 함께라면 잊어버려 monday 달리자 어디든 찍어 바로 도착해 지금이 몇 신지는 잊어버릴래 벗어날 수 있어 답답한 동네 지겨운 것들을 피해 밟을게 swerving swerving swerving swerving swerving swerving swerving swerving swerving swerving swerving swerving swerving driving with the shawty drives me so crazy 네가 나오라고 하면 수업을 다 또 째지 i dont care if you there swerving in my car 부모님께 had to lie i don't play kike a clown 너네 집에 pull up 하지 공기 아픈 도시에 its so sad when im out 얼른 run and hide tonight 다릴 필수 있는 내 무릎 위에 누웠지 달이 떠오르면서 우리를 비춰주었지 when you lean on me gotta take no pills for me i need you now 먼지처럼 날아 여길 swerving when you lean on me gotta take no pills for me i need you now 먼지처럼 날아 여길 swerving 달리자 어디든 찍어 바로 도착해 지금이 몇 신지는 잊어버릴래 벗어날 수 있어 답답한 동네 지겨운 것들을 피해 밟을게 swerving swerving swerving swerving swerving swerving swerving swerving swerving swerving swerving swerving swerving
"  에픽하이 (EPIK HIGH) ,  플래닛 쉬버  ",Fly Higher (Featuring Dh-Style),그대가 가진 것은 없어도 사랑이 차갑게 널 버려도 아픈 가슴에 숨이 멎어도 You got the fly sky high
  프라임보이 (Primeboi)  ,"In my car (Feat. 챈슬러, TakeOne)",maserati pull up 널 데리러 가 나와있어 and we can take a ride 어서 차에 타 왼손으로 drive 오른손은 너의 다리를 잡아 Im whippin' this foreign 오늘 어디서 뭘하든 자꾸 부끄러워 마 너에게 말하고 싶었지만 니가 어색하지 않게 turn the stereo yeah dj playin my song ay 지금 radio 에 내 음악이 나올 때 니 눈빛이 변해 this my fuckin song yeah turn the music up ay 널 위한 이 노래 lets ride look around us 어디론가 멀리 떠나고 있어 tonight drop the top down 너와 나 단 둘이 내 차에서 yeah i ride through the city lights ride with my babe yeah i ride through the city lights ride with my babe shawty got time all day shawty gon ride all day 올라타 계획은 나중에 지금부터 갈곳을 찾으면 되지 떠나자 시간 없다면 만들면되지 전화기 던지고 그냥 손 잡으면 되지 걱정 말어 손을 잡아 나와 길을 따라 더 이상은 도시의 빛이 닿지 않게 하자 한치 앞도 보이지 않지만 난 내가 가는 길을 알어 꿈을 쫒는 사람답게 답답한 현실은 창 밖에 그냥 따라오게 둬 그건 따라오는거야 절대로 우릴 앞서진 못할 걸 넌 옆좌석 앉아서 구경하면돼 그럼 풍경이돼 너가 두려워하던 게 내 옆 분명 안전해 편안히 앉아 웃으며 가면돼 turn the stereo yeah dj playin my song ay 지금 radio 에 내 음악이 나올 때 니 눈빛이 변해 this my fuckin song yeah turn the music up ay 널 위한 이 노래 lets ride look around us 어디론가 멀리 떠나고 있어 tonight drop the top down 너와 나 단 둘이 내 차에서 yeah i ride through the city lights ride with my babe yeah i ride through the city lights ride with my babe shawty got time all day shawty gon ride all day shawty got time all day shawty gon ride all day 어디론가 멀리 내 차에서
  A Tribe Called Quest  ,Bonita Applebum (includes `Can I Kick It` Intro),"Do I love you Do I lust for you Am I a sinner cuz I do the two Could you let me know Right now, please Bonita Applebum  Bonita Applebum, you gotta put me on x4  Hey Bonita, glad to meet ya For the kind of stunning newness, I must have foreseen ya Hey, being with you is a top priority Ain't no need to question the authority Chairman of the board, the chief of affections You got mine's to swing in your direction Hey, you're like a hip hop song, you know Bonita Applebum, you gotta put me on  38 24 37 uh, uh, uh You and me, hun, we're a match made in heaven I like to kiss ya where some brothas won't I like to tell ya things some brothas don't If only you could see through your elaborate eyes Only you and me, hun, the love never dies Satisfaction, I have the right tactics And if you need 'em, I got crazy prophylactics So far, I hope you like rap songs Bonita Applebum, you gotta put me on"
"  서바울 ,  리치  ",자꾸 (Feat. 루크),일찍 잠자리에 누워도 자꾸 잠이 오질 않아 보였어 니 얼굴 이런적 첨인것 같은데 왠지 나 느낌이 나쁘지만은 않은 것 같아 ye 간만에 느낀 뜨거운 설렘에 새벽을 지나 아침까지 밤을 새 피곤해 붓기 는 내겐 방해 되지 않아 널 지금 만나러 가는데 그래도 비비로 다크는 좀 가리고 뿌려도 볼게 나 생일날 받은 향수 미리다 알아본 코스는 아마도 맘에 들거야 웃는 네가 보여 눈을 감아도 왠지 너에게 자꾸 끌리는 것 같아 이런 내가 나도 어색하지만 왠지 너도 날 자꾸 당기는 것 같아 이런 네가 나는 싫지가 않아 만나면 꼭 물어봐야지 했던 말 막상 보니 백지처럼 초기화 대신 내 Adlib과 터지는 네 웃음이 가득 채워줬어 깜지로 이건 green light 난 제빈 아니지만 너란 집에 자릴 잡을래 흥부도 기가 막히게 오핸 하지마 하룻밤 마지막으로 생각 하면 만들지도 않아 이 노래 그냥 스칠 인연 같진 않아 분명 내 주변 친구들 보기엔 영화 찍는다 비꼬아 그럼 주인공하면 되지 우리 두명 이런 적 처음이야 날 믿어봐 날 보는 나날이 절대 안 변해 넌 가만히 지금처럼 웃으면 따라와줘 영원히 왠지 너에게 자꾸 끌리는 것 같아 이런 내가 나도 어색하지만 왠지 너도 날 자꾸 당기는 것 같아 이런 네가 나는 싫지가 않아 네게 자꾸 끌리는 것같아 이런 나도 어색하지만 날 자꾸 당기는 것같아 그게 싫지가 않아 자꾸 너만 보게 된단 말야 이대로 너만 보고싶단 말야 왠지 너에게 자꾸 끌리는 것 같아 이런 내가 나도 어색하지만 왠지 너도 날 자꾸 당기는 것 같아 이런 네가 나는 싫지가 않아 왠지 너에게 자꾸 끌리는 것 같아 이런 내가 나도 어색하지만 왠지 너도 날 자꾸 당기는 것 같아 이런 네가 나는 싫지가 않아
