artist,title,lyric
  엠타이슨  ,U Got Me (Domestic Mix),Beautiful lady 나와 함께 춤을 춰 문자나 보내면서 바쁜 척 하지 말고 모른 척은 더 나빠 두 눈을 떠 날 봐 그리고 잘 봐 네게 오늘 밤 전부를 걸 남자 다른 이에 비해 상당한 능력 보일 그 놈 맞아 그들이 오늘 반타작 할 때 난 네게만 사랑 속삭일 때론 소나기처럼 정신 쏙 뺄 그 사나이 누구보다 값진 어느 때보다 기막힌 순간이 시작 될 거니 get ready get ready gyal Baby put your hands up 나는 너를 태워 날아볼래 저 밝은 별로 이 밤을 타고 가는 길 네가 바란 꿈같은 일 내가 다 이뤄줄게 별이 빛나는 아름다운 밤에 더욱 빛나는 네 고혹적인 자태 이러다간 나 쓰러질 것 같아 이제 네가 날 안아주실 차례 폭신한 구름침대 같게 흩어지는 솜사탕 같게 내 두 귀에 또 다시 말해 네 최고의 밤이라고 말해 Wanna hear like to hear 최고의 밤에 우뚝 선 사람이야 마찬가지야 넌 나의 밤을 밝히는 여신이야 No more fear 다 소리 질러 목청껏 터지는 cheer 여기 지하에서 피는 꽃 너 하나 뿐이야 Babe put your hands up 나는 너를 태워 날아볼래 저 밝은 별로 이 밤을 타고 가는 길 네가 바란 꿈같은 일 내가 다 이뤄줄게 U Got Me U Got Me U Got Me U Got Me U Got Me U Got Me U Got Me U Got Me 미친 듯이 도는 roller coaster 시작해 Party like rock star 입술을 적혀 향긋한 vodka 분위긴 마치 달콤한 candy bar 날 안아 같이 가 그래 더 높게 더 길게 봐 예쁜 아가씨 지혜로운 아씨 넌 최고의 party gyal Baby put your hands up 나는 너를 태워 날아볼래 저 밝은 별로 이 밤을 타고 가는 길 네가 바란 꿈같은 일 내가 다 이뤄줄게 U Got Me U Got Me U Got Me U Got Me U Got Me U Got Me U Got Me U Got Me Baby put your hands up 나는 너를 태워 날아볼래 저 밝은 별로 이 밤을 타고 가는 길 네가 바란 꿈같은 일 내가 다 이뤄줄게 U Got Me U Got Me U Got Me U Got Me U Got Me U Got Me U Got Me U Got Me
  Flatbush Zombies  ,Headstone,"Victory, victory Gold on my neck, Mr T Victory, victory Zombie gang reppin' that NYC Victory, victory Ice round my neck like I'm Lil Weeze We run this shit like a pair of cleats It's hell on earth but this where I be  Chorus: Meechy Darko Money over bitches on my headstone Here lies young nigga gettin' paper Never take a loss on my headstone Only take a L when I'm smokin' it Zombie gang three times on my headstone Been thuggin', from the cradle to the grave Now your favorite rapper name on a headstone Too late, he already dead  Bridge: Erick Arc Elliott Imagine when you're thirty thousand feet up what you think of Boy, I hated knowin' that my thoughts would turn to dreams 'Cause I never knew I'd get my chance to link up Boy, I tell you, all of this unusual to me Swear I came from the bottom, Flatbush livin', walkin' dead on But your favorite rapper's name up on a headstone Biggie Big for the cheese and you're dead wrong Propaganda set the standards in the terror dome  Verse 1: Zombie Juice I hit it doggystyle, she throw it back Yeah, I'm born to mack It's dark and Hell is hot so leave me where I'm at I'm livin' how I wanna, no reasonable doubt It's clear to see, all eyez on me, 400 degrees Who am I Ruthless, eazy does it The chronic smoke in public, hate it or love it The underdogs, with liquid swords It was written in my diary this art of war I'm feelin' infamous, immortal with my technique A revolutionary shinin', with diamond teeth Young Don Cartagena, excuse my demeanor, this the glamour life You still not a player, you ain't half as nice I'm born again, life after death, I made the sacrifice I'm supa dupa fly, Juicy keep them hypnotized I said my name is Juice, AmeriKKKa's most Ain't no half-steppin', see you at tha crossroads  Chorus: Meechy Darko Put money over bitches on my headstone Here lies young nigga gettin' paper Never take a loss on my headstone Only take a L when I'm smokin' it Zombie gang three times on my headstone Been thuggin' from the cradle to the grave Now your favorite rapper name on a headstone Too late, he already dead  Verse 2: Erick Arc Elliott It was written in the children's story, that life's a bitch So what'cha want Everyday I struggle with it Only god can judge me slippin', I'm infinitely big pimpin' Though the genesis, dead presidents, drop a gem on 'em Hell on earth, these the last dayz, throw ya guns up Get money, Quiet Storm, havin' suicidal thoughts For the CREAM, renegade For the money, all the green is the lemonade I'm a player on the late night tip, shorty triple six She the prototype, Tip drill, kiss her fingertips Resevoir Dogs, check the score, ignorant shit Blackout, can I live Hellrazor, still feel me Kiss of death, and protect ya neck Three dope boys in a Cadillac, Gravediggaz Kiss of death, and protect ya neck, shame on a nigga Three dope boys in a Cadillac, Gravediggaz  Chorus: Meechy Darko Put money over bitches on my headstone Here lies young nigga gettin' paper Never take a loss on my headstone Only take a L when I'm smokin' it Zombie gang three times on my headstone Been thuggin' from the cradle to the grave Now your favorite rapper name on a headstone Too late, he already dead  Verse 3: Meechy Darko Right now I'm on the edge, so don't push me Troublesome since '96, you a shook one Breath easy, know the ledge, I'm your pusha What's that I smell pussy Let me count my guns, um 5,4,3,2,1, run Hi, my name is Durt Cobain Like a pimp, here I go 'til the next episode Ain't a nann nigga this XXXplosive, beastcoast shit Blat-blat, reloaded Fuck them other niggas, ride or die for my niggas Strictly 4 my niggas, survival of the fittest Woop-woop That's the sound of the police I'm in deep cover, skrt skrt Lean back, give me one more chance They say Jesus walks and the Devil wear Prada But I'm so, so deaf, God can't tell me nothing Write this on my death certificate, I gave you power 21 questions, like who shot ya I shot ya Warning, watch them niggas flashin' lights papparazi Two words, fuck bitches, get money Tonight's da night, guess who's back on my block Rather unique, I lick a shot for Bucktown This firearm, silencer on, that quiet storm T-O-N-Y, top of New York, with a pitchfork"
  Kendrick Lamar  ,Mortal Man,"The ghost of Mandela, hope my flows they propel it Let these words be your earth and moon you consume every message As I lead this army make room for mistakes and depression And with that being said my nigga, let me ask this question When shit hit the fan, is you still a fan When shit hit the fan one two, one two When shit hit the fan, is you still a fan When shit hit the fan, is you still a fan The ghost of Mandela, hope my flows they propel it Let these words be your earth and moon you consume every message As I lead this army make room for mistakes and depression And with that being said my nigga, let me ask this question When shit hit the fan, is you still a fan When shit hit the fan, is you still a fan Want you look to your left and right, ask you friends When shit hit the fan, is you still a fan Do you believe in me Are you deceiving me Could I let you down easily, is your heart where it need to be Is your smile on permanent Is your vow on lifetime Would you know where the sermon is if I died in this next line If I'm tried in a court of law, if the industry cut me off If the government want me dead, plant cocaine in my car Would you judge me a drug kid or see me as K Lamar Or question my character and degrade me on every blog Want you to love me like Nelson, want you to hug me like Nelson I freed you from being a slave in your mind, you're very welcome You tell me my song is more than a song, it's surely a blessing But a prophet ain't a prophet til they ask you this question When shit hit the fan, is you still a fan When shit hit the fan, is you still a fan Want you look to your left and right, make sure you ask you friends When shit hit the fan, is you still a fan The ghost of Mandela, hope my flows they propel it Let these words be your earth and moon you consume every message As I lead this army make room for mistakes and depression And if you riding with me Do you believe in me How much you believe in her You think she gon' stick around if them 25 years occur You think he can hold you down when you down behind bars hurt You think y'all on common ground if you promise to be the first Can you be immortalised without your life being expired Even though you share the same blood is it worth the time Like who got your best interest Like how much are you dependent How clutch are the people that say they love you and who pretending How tough is your skin when they turn you in, do you show forgiveness What brush do you bend when dusting your shoulders from being offended What kind of den did they put you in when the lions start hissing What kind of bridge did they burn, revenge or your mind when it's mentioned You wanna love like Nelson, you wanna be like Nelson You wanna walk in in his shoes but you peace making seldom You wanna be remembered that delivered the message That considered the blessing of everyone, this your lesson for everyone, say When shit hit the fan, is you still a fan When shit hit the fan, is you still a fan Want you look to your left and right, make sure you ask you friends When shit hit the fan, is you still a fan The ghost of Mandela, hope my flows they propel it Let these words be your earth and moon you consume every message As I lead this army make room for mistakes and depression And if you riding with me I been wrote off before, I got abandonment issues I hold grudges like bad judges, don't let me resent you That's not Nelson like, want you to love me like Nelson I went to Robben's Island analysing, that's where his cell is So I could find clarity, like how much you cherish me Is this relationship a fake or real as the heavens be See I got to question it all, family, friends, fans, cats, dogs Trees, plants, grass, how the wind blow Murphy's Law, generation X, will I ever be your ex Floss off a baby step, mobbed by the mouth a bit Pause, put me under stress Crawled under rocks, ducking y'all, it's respect But then tomorrow, put my back against the wall How many leaders you said you needed then left 'em for dead Is it Moses, is it Huey Newton or Detroit Red Is it Martin Luther, JFK, shooter you assassin Is it Jackie, is it Jesse, oh I know, it's Michael Jackson, oh When shit hit the fan, is you still a fan When shit hit the fan, is you still a fan That nigga gave us Billie Jean, you say he touched those kids When shit hit the fan, is you still a fan The ghost of Mandela, hope my flows they propel it Let my word be your earth and moon you consume every message As I lead this army make room for mistakes and depression And if you riding with me nigga, let me ask this question nigga I remember you was conflicted Misusing your influence Sometimes I did the same Abusing my power, full of resentment Resentment that turned into a deep depression Found myself screaming in the hotel room I didn't wanna self destruct The evils of Lucy was all around me So I went running for answers Until I came home But that didn't stop survivor's guilt Going back and forth trying to convince myself the stripes I earned Or maybe how A 1 my foundation was But while my loved ones was fighting the continuous war back in the city, I was entering a new one A war that was based on apartheid and discrimination Made me wanna go back to the city and tell the homies what I learned The word was respect Just because you wore a different gang colour than mines Doesn't mean I can't respect you as a black man Forgetting all the pain and hurt we caused each other in these streets If I respect you, we unify and stop the enemy from killing us But I don't know, I'm no mortal man, maybe I'm just another nigga Shit and that's all I wrote I was gonna call another nigga but, it ain't really a poem, I just felt like it's something you probably could relate to Other than that, now that I finally got a chance to holla at you, I always wanted to ask you about a certain situa , about a metaphor actually, you spoke on the ground What you mean 'bout that, what the ground represent The ground is gonna open up and swallow the evil That's how I see it, my word is bond I see and the ground is the symbol for the poor people, the poor people is gonna open up this whole world and swallow up the rich people Cause the rich people gonna be so fat, they gonna be so appetising, you know what I'm saying, wealthy, appetising The poor gonna be so poor and hungry, you know what I'm saying it's gonna be like there might be some cannibalism out this mutha, they might eat the rich Aight so let me ask you this then, do you see yourself as somebody that's rich or somebody that made the best of their own opportunities I see myself as a natural born hustler, a true hustler in every sense of the word I took nothin', I took the opportunities, I worked at the most menial and degrading job and built myself up so I could get it to where I owned it I went from having somebody manage me to me hiring the person that works my management company I changed everything I realised my destiny in a matter of five years you know what I'm saying I made myself a millionaire I made millions for a lot of people now it's time to make millions for myself, you know what I'm saying I made millions for the record companies, I made millions for these movie companies, now I make millions for us And through your different avenues of success, how would you say you managed to keep a level of sanity By my faith in God, by my faith in the game, and by my faith in all good things come to those that stay true You know what I'm saying, and it was happening to me for a reason, you know what I'm saying, I was noticing, I was punching the right buttons and it was happening So it's no problem, you know I mean it's a problem but I'm not finna let them know I'm finna go straight through Would you consider yourself a fighter at heart or somebody that only reacts when they back is against the wall I like to think that at every opportunity I've ever been threatened with resistance it's been met with resistance And not only me but it goes down my family tree You know what I'm saying, it's in my veins to fight back Aight well, how long you think it take before niggas be like, we fighting a war, I'm fighting a war I can't win and I wanna lay it all down In this country a black man only have like 5 years we can exhibit maximum strength, and that's right now while you a teenager, while you still strong or while you still wanna lift weights, while you still wanna shoot back Cause once you turn 30 it's like they take the heart and soul out of a man, out of a black man in this country And you don't wanna fight no more And if you don't believe me you can look around, you don't see no loud mouth 30 year old muthafuckas That's crazy, because me being one of your offspring of the legacy you left behind I can truly tell you that there's nothing but turmoil goin' on so I wanted to ask you what you think is the future for me and my generation today Shit, I think that niggas is tired a grabbin' shit out the stores and next time it's a riot there's gonna be bloodshed for real I don't think America can know that I think American think we was just playing and it's gonna be some more playing but it ain't gonna be no playing It's gonna be murder, you know what I'm saying, it's gonna be like Nat Turner, 1831, up in this muthafucka You know what I'm saying, it's gonna happen That's crazy man In my opinion, only hope that we kinda have left is music and vibrations, lotta people don't understand how important it is Sometimes I be like, get behind a mic and I don't know what type of energy I'mma push out, or where it comes from Trip me out sometimes Because the spirits, we ain't really rappin', we just letting our dead homies tell stories for us Damn I wanted to read one last thing to you It's actually something a good friend had wrote describing my world It says The caterpillar is a prisoner to the streets that conceived it Its only job is to eat or consume everything around it, in order to protect itself from this mad city While consuming its environment the caterpillar begins to notice ways to survive One thing it noticed is how much the world shuns him, but praises the butterfly The butterfly represents the talent, the thoughtfulness, and the beauty within the caterpillar But having a harsh outlook on life the caterpillar sees the butterfly as weak and figures out a way to pimp it to his own benefits Already surrounded by this mad city the caterpillar goes to work on the cocoon which institutionalizes him He can no longer see past his own thoughts He's trapped When trapped inside these walls certain ideas start to take roots, such as going home, and bringing back new concepts to this mad city The result Wings begin to emerge, breaking the cycle of feeling stagnant Finally free, the butterfly sheds light on situations that the caterpillar never considered, ending the eternal struggle Although the butterfly and caterpillar are completely different, they are one and the same What's your perspective on that Pac, Pac, Pac"
  WizKid  ,Come Closer (Feat. Drake),Go outside big time forward big time forward heh Starboy dey here suh Came into the game no one replace me Me love my Hennessy straight with no chaser All of my guys know me all about me paper Me got me girls all around me me no chaser yah Starboy call me number one When me tune drop the girls they bounce along Me no let nothing come between me and me paper So when me come inna di place me undertaker Yeah yeah yeah yeah Yeah yeah yeah yeah Baby come closer Yeah yeah yeah yeah Yeah yeah yeah yeah Baby come closer Me me number one inna me city Me steady repping representing for me city yo African-born me rep my ting yo Me come clean like me come inna me video Me me come through like a soldier She give me tease and she pleasing my roja She got the keys to my Porsche and my Rover We in Miami living La Vida Loca ayy Girl you got that ting I know You got the body I know You make me sing I know You make me sing I know eh Girl you got that ting I know You got the body I know You make me sing I know You make me sing I know eh Yeah yeah yeah yeah Yeah yeah yeah yeah Baby come closer Yeah yeah yeah yeah Yeah yeah yeah yeah Baby come closer Too mix up in drama to go outside Too mix up in drama to free my mind Jealous people around me I need to change my life I just turn colder every time I try What would I do without you my chargie I don't feel that way with anybody Tell me your secrets I'm not messy Steady it for me girl hold steady I wanna put you in my life Your hair smell like the tropics your body look nice One fuck cyaan hold me we gotta go twice I'm here for you just tell me what you like I wanna put you in my life Yeah yeah yeah yeah Yeah yeah yeah yeah Baby come closer Yeah yeah yeah yeah Yeah yeah yeah yeah Baby come closer
  ScHoolboy Q  ,Drunk (Feat. 6LACK),"This is the future, this is the future  Chorus I ain't really drunk, I ain't really drunk I ain't really drunk, I ain't really drunk I ain't really drunk, I ain't really drunk Just a lil' buzz, just a lil' buzz Just a lil' buzz, just a lil' buzz Just a lil' buzz, just a lil' buzz I ain't really drunk, I ain't really drunk  Verse 1: ScHoolboy Q Never had enough, pass me the mask, ayy Are you down for me Girl, been on my last, ayy See the sirens pulling up, pigs on my ass, ayy Even when the money come, gone way too fast, ayy Why my grandma couldn't live Gone way too fast, ayy Cousin murdered in the field, gone way too fast, ayy Got a liver full of 'yac, weed in the back, ayy Got some rock for the hoes, chill on the stash, ayy Uh, pass me the gas 488, stunt man, blast from the past Got my damn trunk in the front, Top in the back, ayy Hell yeah, nigga drunk, buzz if they ask, ayy  Chorus I ain't really drunk, I ain't really drunk I ain't really drunk, I ain't really drunk I ain't really drunk, I ain't really drunk Just a lil' buzz, just a lil' buzz Just a lil' buzz, just a lil' buzz Just a lil' buzz, just a lil' buzz I ain't really drunk, I ain't really drunk I ain't really... hold up  Verse 2: 6LACK Just a lil' buzz, just a lil' buzz Don't be worried, baby, this is what I does Backstroke, looking for a quick flood And you be lying when you say you want our love Two cups in, and you already lookin' for love  Verse 3: ScHoolboy Q You a cutie and lookin' purty and perfect What you drinkin' Feel amazing Imagine, we get to thinking I'll explore you and tour you and keep it cordial She prestigious, the cleanest, I could be dreaming Fuck my ex is a no-no Did the love thing and it cost me, she crossed me Let me work it, you feel your virgin in circles The groovy Capo, I keep it nasty, attractive Hit it backwards, do it faster and faster This a classic I done mastered the climax, you feel the pressure Hit it over and over, we doing extra I can stretch you and fold up We get to mobbing, bottle popping I'm stress-free, you gave me options Life is best in the backseat, ayy Sunshine give me light Words ain't soundin' bright Girl, come and spend a night, ayy  Chorus I ain't really drunk, I ain't really drunk Woo I ain't really drunk, I ain't really drunk I ain't really drunk, I ain't really drunk Just a lil' buzz, just a lil' buzz Just a lil' buzz, just a lil' buzz Just a lil' buzz, just a lil' buzz I ain't really drunk, I ain't really drunk I ain't really drunk, I ain't really drunk"
  Pitbull  ,Pearly Gates (Dirty Ver.) (Feat. Nayer),Baby Your All That I Want i dont believe in religion i believe in god and baby you my heaven Baby Your All That I Want when you lying here in my arms Im Finding it hard to believe were in heaven Shes my lady my baby my women Shes hot as hell yeah But shes my heaven She is my eve Im her apple for example We got that thing for passion We got that hot lust We got that one in a million love All of the above let them talk they envy I love them text's you send me with a pic attached Your girlfriend she friendly You like a quarterback our going down in the sack our love is never ending thats why they hate like that Baby Your All That I Want When Your lying here in my arms Im finding it hard to believe were in heaven And Loving is all that i need and it found it there in your heart it isnt too hard to see were in heaven shes my lady my baby my women Shes there thick n thin shes there rain or fall Shes there whether i lose or win whether i rise or fall shes with me wherever we live ravisly on poverty She loves me for me Armando Perez not mr 3 05 thats right this life can be decietful In My career attracts all the wrong people If you find a keeper then you better keep her I always put her first her love is heaven on earth Baby your all that i want when your lying here in my arms im finding it hard to believe were in heaven And Loving is all i need and it found it there in your heart it isnt too hard to see were in heaven  Were in heaven baby your all that i want when your lying here in my arms im finding it hard to believe were in heaven Loving is all i need and it found it there in your heart it isnt too hard to see were in heaven
  허클베리피 (Huckleberry P)  ,"The Battlefield (Feat. MC META, JJK)",밤의 향기를 들이마신 표정 위험해보여 날이 서있는 혓바닥을 시험해보려 이곳에 원을 만든 이들 흥분으로 떨리는 가슴을 감추려 지어낸 표정 랩으로 펼치는 주먹다짐 살아남은 자만을 모두 주목하지 패배자의 낙인이 찍힌 얼굴은 이 곳에서 볼 수 없어 두 번 다시 That's Right 이것은 Rap Battle 두꺼운 심장을 가진 자 패배를 발판삼아 다시 일어선 그대 승자의 냄새가 나 like Georges St-Pierre 혓바닥에 끊임없는 기름칠을 하는 것만이 승리의 지름길 죽일 기세로 접근해 들이미는 칼날 죽이지 못하면 너가 죽어 곧 탈락 서로를 원수로 만드는 외나무다리 전부를 불태운 이의 흔적만 남은 자리 전투가 벌어지는 원 콜로세움 죽음과도 같은 패배 You never Understand it 서로를 원수로 만드는 외나무다리 전부를 불태운 이의 흔적만 남은 자리 전투가 벌어지는 원 콜로세움 죽음과도 같은 패배 You never Understand it 전투를 앞두고 신께 드리는 기도 상대방의 모든 걸 깨뜨리길 빌어 누군가의 밤을 엉망으로 만드는 날카로운 단어들 Battle 임을 잊어버린 넌 목을 지키는 일에만 급급해 너의 자리는 남지 않아 이 전투 끝엔 긴장으로 떨리는 그 오른손 나의 싱거운 승리가 이제 5분전 벌리지 못하는 입술은 그저 장식품 아무리 쥐어짜내도 기억상실증 준비한 티 팍팍나는 그 Line 들의 댓가는 개망신뿐 혓바닥에 끊임없는 기름칠을 하는 것만이 승리의 지름길 죽일 기세로 접근해 들이미는 칼날 죽이지 못하면 너가 죽어 곧 탈락 이건 바로 하몽 이 원 안은 화로 익어가는 환호 입 안의 울화로 뒤 덮인 나의 단어들이 튀어 나와 Y'all know the rules 승부수를 위한 카드를 골라 타로 다 탈옥한 죄수 된듯이 날뛰지 Camou flage my life Punchline들은 날 가릴 갑옷 Yeah C'mon 빛나는 Rhyme을 찾는 밤 까마귀들의 원 등에 뭘 부은듯 한기가 휘감어 Time up 위험한 탐험 It's all good 선 그은듯이 단언되는 승자를 향한 손 끝 Bravo 하 저 놈 좀 보라고 우승금을 거머쥔 저 왕좌 위에 곧 나도 순환 Circulation 360도 매일 시험에 드는 곳 3 40초의 전쟁 내쉬어진 패배자들의 숨이 먹구름이 된 곳 Battle 승리의 환호 패배의 괴로움 서로를 원수로 만드는 외나무다리 전부를 불태운 이의 흔적만 남은 자리 전투가 벌어지는 원 콜로세움 죽음과도 같은 패배 You never Understand it 서로를 원수로 만드는 외나무다리 전부를 불태운 이의 흔적만 남은 자리 전투가 벌어지는 원 콜로세움 죽음과도 같은 패배 You never Understand it 그의 자리를 뺏거나 아니면 니 목을 내놔 일촉즉발의 순간 이제 눈치를 챌까 서로 물드는 붉은 색깔 전투의 댓가 동정과 자비 비참한 패배만 넌 먼저 원 안의 규칙을 단단히 배워야 돼 준비되는 건 모두다 찬찬히 채워야돼 숨막힌 승부와 양손에 붙잡힌 승부사 끝까지 붙을까 끝판을 부를까 넌 올라서기 전까지 올라선 자에게 밟힌 자 올라선 자가 이걸 몰라선 니 목이 잘린다 적들이 긴장을 풀고 숨을 놓는 사이 모습을 드러낸 건 제일 높은 자리 흥분을 감추고 적의 급소를 찾아 감정을 삼키고 니 무기를 꽉 잡아 읽을 게 없다면 넌 아무것도 가지지 않아도 돼 하지만 가질 게 있다면 넌 전부다 가져야 돼 서로를 원수로 만드는 외나무다리 전부를 불태운 이의 흔적만 남은 자리 전투가 벌어지는 원 콜로세움 죽음과도 같은 패배 You never Understand it 서로를 원수로 만드는 외나무다리 전부를 불태운 이의 흔적만 남은 자리 전투가 벌어지는 원 콜로세움 죽음과도 같은 패배 You never Understand it
  Dilated Peoples  ,Back Again,"Dilated Peoples (yeah yeah!)  {*Al-Al-Al-Al-Al, Al, Al, Alchemist*}  It's a new day (A-L-C, Expansion Team business)  Ohhhhh! Ohhhhh! (Let's do it)    [Chorus]  ""Back again!"" (Who is it?)  {*scratches: ""Dilated"" - ""People make some noise!""*}  ""In in the house again!""  [Ev] Set to pack 'em in  [Ev] Ladies and gentlemen front, left, right, and back again  ""Back again!"" (Uh-huh, who is it?) {*B-Real: ""Dilated!""*}  {*scratches: ""Dilated.. Dilated Peoples!""*}  ""In the house again!""  [Ev] It's the People the People the People  [Ev] People the People the People    [Evidence]  Yeah, back again! For the very fourth time  Don't worry if I write checks, I write rhymes    {*DJ Babu turntable backspin*}  (Yeah yeah! Bring that back to the top man!)  Yeah you like that right? I need to hear that from the top  Yo Babs... bring that back!  {*scratched: ""Rewind, I spit 'em again""*}    [Evidence]  Yeah, back again! For the very fourth time  Don't worry if I write checks, I write rhymes  It's a new year, okay, got shit to confess  Like I ain't smoke weed no more (what?) but ain't smokin no less (ha!)  ""Back again,"" yeah, reversin any curses  Back to jumpin in crowds, spillin drinks on chicks purses  ""In the house again,"" it's Dilated Peoples  Back again-back again-back, back again-back again-back    [Rakaa Iriscience]  ""Back again,"" the crew never left, but came back  (Amazing!) Like tomorrow on these yesterday cats  ""In the house again,"" learned to stay vested and strapped  Stay awake and out of the federal state traps  (Yo we back again!) Kinda like Bush and Blair  Some were scared, some would just wish they cared  (Uh-ohh!) ""In the house again,"" never too late to prepare  Cause many things you fear have been in place for years    [Chorus]    [Rakaa Iriscience]  ""Back again,"" with more titles, rings and plaques  Belts trophies and banners, and things like that  LIKE THAT!    {*DJ Babu turntable backspin*}  (Like that! Ohh, definitely like that!)  (A-L-C, Dilated Peoples)  (Aiyyo Rak' I don't think they understand man)  (Yo bring that back!) {*scratch: ""Rewind, I spit 'em again""*}    [Rakaa Iriscience]  ""Back again,"" with more titles, rings and plaques  Belts trophies and banners, and things like that (like that)  For the passion and stacks of this cash  We play through pain, mostly come home to switch bags  ""Back again,"" to get my squad back on track  Staples Center parades, I'm talkin back to back  ""In the house again,"" it's Dilated  And we're back again-back again-back, back again-back again-back    [Evidence]  ""Back again,"" yeah they stuck cause shit's different  And rain was on the way because the weatherman predict it  ""In the house again,"" I ain't gettin wet  Kick a hole in the speaker pull the plug; still my People showin love  Think different, outside the box  Don't want a lot of a little, we want a little of a lot  In this world, Evidence, all I got's my word  Spin at thirty-three and a third, to make the DJ spin it    (Expansion Team, Dilated Peoples)  (Y'all know how it's goin down!)  (Worldwide, original flavor) {*scratch: ""Rewind, I spit 'em again""*}    [Chorus]    [ad libs and fadeout]"
"  에픽하이 (EPIK HIGH) ,  플래닛 쉬버  ",Love Love Loveless (Feat. 융진 Of 캐스커),있나요 사랑해본 적 영화처럼 첫 눈에 반해본 적 전화기를 붙들고 밤새본 적 세상에 자랑해본 적 쏟아지는 비 속에서 기다려본 적 그댈 향해 비친듯이 달려본 적 몰래 지켜본 적 미쳐본 적 다 보면서도 못본 척 있겠죠 사랑해본 적 기념일때문에 가난해본 적 잘하고도 미안해 말해본 적 연애편지로 날 새본적 가족과의 약속을 미뤄본적 아프지말라 신께빌어본 적 친굴 피해본 적 잃어본 적 가는 뒷모습 지켜본 적 아무도 내 맘을 모르죠 I can't stop love love love 아파도 계속 반복하죠 I can't stop love love love  아무도 내 맘을 모르죠 I can't stop love love love 아파도 계속 반복하죠 I can't stop love love love 아무도 내 맘을 모르죠 I can't stop love love love 아파도 계속 반복하죠 I can't stop love love love 있나요 이별해본 적 빗물에 화장을 지워내본 적 긴 생머릴 잘라내본 적 끊은 담배를 쥐어본 적 혹시라도 마주칠까 자릴 피해본 적 보내지도 못할 편지 적어본 적 술에 만취되서 전화 걸어본 적 입이 얼어본 적 있겠죠 이별해본 적 사랑했던만큼 미워해본 적 읽지도 못한 편지 찢어본 적 잊지도 못할 전화번호 지워본 적 기념일을 혼자 챙겨본 적 사진들을 다 불태워본 적 이 세상의 모든 이별 노래가 당신 얘길거라 생각해본 적 아무도 내 맘을 모르죠 I can't stop love love love 아파도 계속 반복하죠 I can't stop love love love 아무도 내 맘을 모르죠 I can't stop love love love 아파도 계속 반복하죠 I can't stop love love love
  이루펀트  ,She Is Not Following You (Feat. JC a.k.a 지은),너에게 닿는 꿈 멈춰버린 긴 한숨 But 여전히 She Is Not Following You Let me Let me Let me know I just wanna take it slow 내가 흔들리지 않게 다가와봐 나에게 Let me Let me Let me know I just wanna take it slow 내가 달아나지 않게 들어와 내 맘에 yeah 당신이라는 사람이 조금씩 더 궁금해질수록 나 이상해 괜히 또 내팽겨쳐 뒀었던 핸드폰을 만지작 거리지 아 어색한 집착 나 원랜 안이랬는데 감성적인 글들을 남기게 돼 간지럽게 왜 그러는 거냐는 주변의 수컷들아 관심 받고 싶어 진짜 오그라든다는 말만 계속 하지 좀 말고 자리 좀 만들어봐 follow me Minos 어려운거 아닌데 맞팔하잔 말도 쉽게 나오질 않았죠 당신은 내 나이팅게일 날 좀 보살펴줘 좋아하는 향수나 까페 영화 오락마저 똑같은 걸 이제 좀 내가 궁금해 난 당신을 더 알고싶어 Let me Let me Let me know I just wanna take it slow 내가 흔들리지 않게 다가와봐 나에게 Let me Let me Let me know I just wanna take it slow 내가 달아나지 않게 들어와 내 맘에 yeah 마법 같았어 그대를 처음 본 날 잃어버린 첫사랑을 만난 것만 같이 짠한 기분으로 나눈 이야기들 이런 설레임 나 혼자 착각이 아니기를 새로 빌린 만화책 뜯어져나간 페이지처럼 궁금해 오늘 하루 무얼 했는지 너도 같은지 내게 같은 질문하고 싶어 간지러워 하는지 근데 왜 내 글엔 답글이 없니 집에 가면 맞팔도 바로 한다더니 니가 좋지만 들이대긴 싫어 뒤섞인 내 감정 이 말 하나 믿어본다 지성이면 감천 아 진짜 여자 맘은 알다가 모르겠어 딱 봐도 넌 남자가 많은데 huh 니가 궁금해 그 땐 무슨 생각했고 지금도 날 원하는지 you feel me 내가 남긴 말 당신이라면 함께 궁금해줄까 내 하루가 당신의 대답처럼 특별한걸까 이건 소통일까 그저 고통일까 우리 사이는 글러 먹었구나 딱 보니까 방안에서 외로움을 지져귀겠지 그 사람이 듣는다면 기적이겠지 이건 소통일까 그저 고통일까 우리 사이는 글러 먹었구나 딱 보니까 방안에서 외로움을 지져귀겠지 그 사람이 듣는다면 기적이겠지 Let me Let me Let me know I just wanna take it slow 내가 흔들리지 않게 다가와봐 나에게 Let me Let me Let me know I just wanna take it slow 내가 달아나지 않게 들어와 내 맘에 yeah
