artist,title,lyric
  마이크로닷 (Microdot)  ,Blah Blah (Feat. 라비 of VIXX),Blah blah Let it spray Let it rain Let it pour with the holy water Blah blah Stay in your lane 불만만 가득 찬 Upcomer 왜 이리 말이 많아 Blah blah 너넨 너무 유명한 사람들만 보고 자라왔어 Young stars Blah blah Young star 망설이지 말고 절벽을 뚫고 올라가는거야 Blah 바라보기만 하다가는 너네 첫걸음부터 넘어지겠어 내가 먼저 사과할게 I apologize 너무 쉬워 보이게 해서 Blah blah 계약서를 내 코앞에 갔다대면 불로 태워버리지 Straight up 올해는 너꺼라 했으니 너가 갖어 난 이 시대를 원하니 이 Generation Blah blah 다음 1년만 기획 세웠다가 다음 1년 만에 사라질 수 있어 너무 짧게 보지마라 You just a upcomer Young in spray the holy water Let it rain down from the chopper Blah blah 참고할게 있어 More money more problems 예수와의 길로 초심을 잊지 마라 내려주신 빛을 따라 오늘부터 살아남아 Forget about them dollars Blah blah 세상이 내게 등져도 You can’t fuck with my ambition 내 Flow unpredictable 내 Flow unconditional 항상 여름 같은 Flow에다 얼음이랑 섞어 For you suckers now you know Back이 없다 보니 얕본 인간들이 있어도 너넨 비싼 차를 찾고 비싼 옷을 살 때는 나는 비싼 집을 찾고 직접 투자할테니 I guess I’m on my 건물주 Flow Blah blah Let it spray Let it rain Let it pour with the holy water Blah blah Stay in your lane 불만만 가득 찬 Upcomer 왜 이리 말이 많아 Blah blah 너넨 너무 유명한 사람들만 보고 자라왔어 Young stars Blah blah Young star 망설이지 말고 절벽을 뚫고 올라가는거야 Blah Blah blah 여기저기 너무 많아 이름인 줄 알았네 Ya What's your name Blah blah 최측근 측근이 너 Where u at my homie 내 불알 행세 부문 네가 Nominate해 이리 이리와 봐 Man What the fuckin' god damn Who the fuck are you 도대체 내가 네 삶에 어떤 장애가 되어서 네 새끼들의 아가리 Fight에다 날 끼워 팔아 이런 프락치 새끼들의 반란 어찌 보면 날 너무 잘 알아 나의 넓은 아량과 널 모를 나의 상황을 예상하다니 Ha 참 간단한 장사다 날 팔아 잘 살아야 난 바빠서 니들 말이 닿지도 않아 들어봐야 야 와 닿지도 않아 내 자투리가 된 가사가 네 밥그릇에 반입되니 참 아이러니하지 우린 Wave 파도를 타지 Wave Wave New wave 파도를 타지 계속 나아가야 해 변치 않는 마음가짐 맞아 내 말마따나 난 타고난 게 땀이야 부족한 건 잠이야 밤새다 보니 어딜 가도 다 내 꿈속 안이야 Blah blah Let it spray Let it rain Let it pour with the holy water Blah blah Stay in your lane 불만만 가득 찬 Upcomer 왜 이리 말이 많아 Blah blah 너넨 너무 유명한 사람들만 보고 자라왔어 Young stars Blah blah Young star 망설이지 말고 절벽을 뚫고 올라가는거야 Blah Blah blah blah blah 왜 이리 말이 많아 말이 많아 Blah blah blah blah 왜 이리 말이 많아 말이 많아 Blah blah blah blah 왜 이리 말이 많아 말이 많아 Blah blah blah blah 왜 이리 말이 많아 말이 많아
"  매드클라운 ,  브라더수  ",만화처럼 (Like Romance Comics),만화처럼 뿅 나타났음 좋겠다 하늘서 똑 떨어졌음 좋겠다 니껀내꺼 내꺼니꺼하며 옹기종기 앉아 손잡고 꽁기꽁기 하고 싶다 깍지 끼고 손가락 똑딱거리면서 날 안아줄 너 U r so lovely lovely lovely But I'm so lonely lonely lonely baby 피곤해죽겠는데 잠못드는 밤에 마침 잘됐다 싶어 돌린 미뤄 둔 빨래 쓸쓸함을 피해 방바닥 짝 달라붙어 이불로 쏙 숨었는데 바닥이 차네 텅 빈 방 세탁긴 윙윙거리고 머릿속 고민은 천장에 빙빙 도네 오래 전 끝난 연애 얼굴을 떠올렸는데 이제는 생각 안 나 이마가 예뻤는데 사랑은 항상 내 지난 스무 살의 허름한 자취방 냉장고 같았네 들여다보면 춥고 텅 볐지 부족한 주머니론 채워줄 수 없었지 청승 좀 떨었더니 허기져 라면을 뜯었는데 다시마가 두 개 그냥 집어 던졌네 시발 다시마도 짝이 있는데 니들 그래 봐야 인스턴트지 근데 이젠 나도 좀 만화처럼 뿅 나타났음 좋겠다 하늘서 똑 떨어졌음 좋겠다 니껀내꺼 내꺼니꺼하며 옹기종기 앉아 손잡고 꽁기꽁기 하고 싶다 깍지 끼고 손가락 똑딱거리면서 날 안아줄 너 U r so lovely lovely lovely But I'm so lonely lonely lonely baby 두 얼굴이야 손바닥으로 가리면 그만인데 보고 싶은 마음 저기 큰 호수 같으니 눈감을 수 밖에 지금 밖에는 비 죽죽 내리는데 훅훅 뚫린 가슴 짜증나네 추하게 시멘트로 툭툭 발라버린 벽같애 굳게 닫혀버린 듯해 춥네 여긴 지금 한밤중의 사막야 반박 느린 내 사랑은 싱크 엇나간 자막이야 서울살이는 조금은 외로워서 이젠 연애 좀 해봤음 좋겠어 하지만 서울 사는 우린 조금 서툴러서 어디까지 다가가야 할질 몰라 안아주고 싶어 두 팔로 꽉 끌어안고 나도 너와 같다고 말해주고 싶어 잘 지내니 어디 아픈 데는 없니 근데 우린 대체 언제 만나니 만화처럼 뿅 나타났음 좋겠다 하늘서 똑 떨어졌음 좋겠다 니껀내꺼 내꺼니꺼하며 옹기종기 앉아 손잡고 꽁기꽁기 하고 싶다 깍지 끼고 손가락 똑딱거리면서 날 안아줄 너 U r so lovely lovely lovely But I'm so lonely lonely lonely baby 삼청동 같이 걷고 싶다 바다 보러 같이 가고 싶다 머리 쓰담 해주고 싶다 나타나줘 내게 만화처럼 집 데려다 주고 싶다 라면 땡긴다고 하고 싶다 막차 끊겼다고 하고 싶다 마치 그런 연애 만화처럼
  Soulja Boy  ,Hey Cutie (Feat. Trey Songz),When I get you to that bed me and you gon' turn up Just like that candlelight me and you gon' burn up I'm on fire fire she get higher higher Hey cutie hey cutie go on let me wife ya go on let me wife ya I'm in the club the club you know it's goin down down Shawty she so bomb bomb baddest in town in town Baddest around around and we can go down down down dowwwn Soulja Hey cutie whattup hey cutie whattup Hey cutie I just wanna holla Hey cutie whattup hey cutie whattup Hey cutie I just wanna holla And if you know you lookin good baby smile baby smile Cause you ain't have nuttin that good in a while And I got it so hey cutie whattup hey cutie whattup Hey cutie I just wanna holla Me and you alone in my mansion poppin bottles Hey cutie I just wanna holla I just wanna change yo' life and show you show some thangs that you have never seen and take you to places you never been befo' yeah here we go Lay you on the flo' bottles of the Mo' Go on lock the do' yeah yeah it's goin down Like I said befo' yeah yeah it's goin down Lay you on your back yeah flat on your back yeah Just like that while you rub my sixpack I say baby you so fine fine I swear that you a dime dime I swear you on my mind all the time All the DJ press rewind yeah Soulja Hey cutie whattup hey cutie whattup Hey cutie I just wanna holla Hey cutie whattup hey cutie whattup Hey cutie I just wanna holla And if you know you lookin good baby smile baby smile Cause you ain't have nuttin that good in a while And I got it so hey cutie whattup hey cutie whattup Hey cutie I just wanna holla Hold up hold up hold up baby where you came from And if you gotta man please tell me that he ain't come And if he is I'll give her you know I'll finish where he left off you can tell him F OFF Truly your beauty won't let my eyes look away Girl you and your booty can come and ride me away And if you know that you the best lookin woman in the club say whassup say whassup Hey cutie whattup hey cutie whattup Hey cutie I just wanna holla Hey cutie whattup hey cutie whattup Hey cutie I just wanna holla And if you know you lookin good baby smile baby smile Cause you ain't have nuttin that good in a while And I got it so hey cutie whattup hey cutie whattup Hey cutie I just wanna holla
  kuzi  ,Badmind,Bad mind bad mind i used to think i got a bad mind bad mind i used to think i got a bad mind bad mind I used to feeling like a bad mon Damn fine i used to think i got a bad mind bad mind i used to think i got a bad mind bad mind i used to think i got a bad mind Damn fine I used to feeling like a bad mon Damn fine i used to think i got a Think i got a bad one Think i got a dead one fell so hard so Dazed uh Aint no god no savior Cuz i know thats for me Cuz i know thats for me No more lies on me yuh Cuz i got little bit a dope Cuz im high for enough Cuz i know what im doing im the bad in this shoot ill be dead in so soon Ready for the next tour Bad in my mind Bad in my mind Bad in my mind Bad in my mind Bad mind bad mind i used to think i got a bad mind bad mind i used to think i got a bad mind bad mind I used to feeling like a bad mon Damn fine i used to think i got a bad mind bad mind i used to think i got a bad mind bad mind i used to think i got a bad mind bad mind I used to feeling like a bad mon bad mon i used to think i got a cuz i know thats for me burn me like a Gasoline now i see all eyes on me know They still talk Lies on me cuz i know thats for me burn me like a Gasoline now i see all eyes on me Pls no lies on me yah bad in my mind bad in my mind bad in my mind bad in my mind Bad mind bad mind i used to think i got a bad mind bad mind i used to think i got a bad mind Damn fine I used to feeling like a bad mon Damn fine i used to think i got a
  JAY-Z  ,Guns & Roses,"Yeah it's magic Uhh, Jay-Z and Lenny Kravitz And it's a Heavy D production you bastards Come on Ha, hey yo stop playing man This is real serious Ha It's the rock yeah yo Let's go  Verse 1: Jay-Z Let's go Post Positano, Hov' hanging with Bono U2 can live like Salvatore Ferragamo And you, too, can cool out poolside at the Delano If you, too, flow like you was out of your mind yo 'Cause who knew dude that loved apple pies from McDonald's Would soon be the boss of the Big Apple, ya know And who knew dude that played ball for the NBA Would make a mistake on the who knew estates, throw it away Who knew that would be his last shot, who drew up that play They giveth and they taketh life is cruel that way But even a broken clock is right at least two times a day You could have turned Guns into Roses like two times today Now here's something you gotta say two times to Jay I got my shades on waiting for the sun to shine my way Got my boom box, suntan lotion waiting for action They say when you play with skills, good luck could happen Let's go  Break: Jay-Z Lenny Kravitz C'mon It's the Roc C'mon It's the Roc C'mon It's the Roc C'mon It's the Roc Let's rock  Verse 2: Jay-Z Things got too hot so I jumped off in this rap shit You got it Kris-crossed ain't no turning me backwards Too many District Attorneys concerned with the actions Of one individual, he's criminally attached I turned in all my rap chips I'm earning my bachelors By dating all the models and actresses I'm learning all the potholes in every single barrio Trying not to mess up my axis kid On the road to the riches through trafficking Through rapping and whatever's happening Rocawear, I'm the young black Ralph Lauren Every time I get out they put me right back in The Michael Corleone of the microphone The Michelangelo of flow, I paint pictures with poems I gather no moss like a rolling stone In case the Grim Reaper visits my home, nigga I'm gone c'mon  Break: Jay-Z Lenny Kravitz C'mon It's the Roc C'mon It's the Roc C'mon It's the Roc C'mon Let's rock c'mon  Chorus: Lenny Kravitz Life is all about Guns and Roses Bittersweet like friends and foes is Some get left behind and some get chosen Just like life, Guns and Roses  Life is all about Guns and Roses Bittersweet like friends and foes is Some get left behind and some get chosen Just like life, Guns and Roses  Verse 3: Jay-Z Tote more Guns than Roses, foes is Visibly shook of the invisible bully let's go Flowers need water to grow, it gotta rain In order to experience joy you need pain Every time a baby is born, somebody's slain You know the saying, somebody's loss is another's gain The sun comes out when the water goes down the drain A rainbow then the clouds come out we do it again Everything evens up, you just wait Even a garbage can gets a steak You ain't even a garbage can you have faith But when it turns your way before it turns away Gotta turn that into something you gotta learn from Jay You'll get return in your investment if attention you pay, let's go  Break: Jay-Z Lenny Kravitz C'mon It's the Roc C'mon It's the Roc C'mon It's the Roc C'mon That's right c'mon  Chorus: Lenny Kravitz Life is all about Guns and Roses Bittersweet like friends and foes is Some get left behind and some get chosen Just like life, Guns and Roses  Life is all about Guns and Roses Bittersweet like friends and foes is Some get left behind and some get chosen Just like life, Guns and Roses  Outro: Lenny Kravitz Life is all about Guns and Roses"
  Rico Nasty  ,Smack A Bitch,"Yeah! Yeah! (Rico, Rico) Kenny Sugar Trap (Yeah)  [Verse 1: Rico Nasty] (Rule number one) Don't worry about a bitch who never been in your place (Huh?) Always move in silence, never question your fate (Rule number two) Always check in on your niggas, gotta make sure they straight (Bitch!) If I'm gettin' money, then you know we all got a plate (We all got a plate) Since a baby in her tummy, mama knew I was great (Yeah, knew I was great) They can't play me like a dummy, they know what not to take (Fuck no) Fuck thеse niggas 'cause the monеy only thing I'ma chase Time is precious, that's the only thing I try not to waste (Yeah! Woah) She hatin' 'cause I'm up and you can tell on her face I've been eating so much, I've been saying my grace When the times was rough, I would look up and pray (Yeah) Thank God I ain't have to smack a bitch today (Yeah)  [Chorus: Rico Nasty] Oh my fucking god, smack a bitch today (No) Thank God I ain't have to smack a bitch today Yeah, smack a bitch today Thank God I ain't have to smack a bitch today (Huh?) Yeah, woah, smack a bitch today Thank God I ain't have to smack a bitch today Huh? Smack a bitch today Thank God I ain't have to smack a bitch today (Rico)  [Verse 2: Rubi Rose] Heard this silly bitch had a problem, so what's up? (Bitch) You know I keep it tucked, if it's up, then it's up I ain't beefin' with that bitch 'cause she never runnin' up (Brr) I'm way too fine to fight, but I'll still fuck these bitches up (Bah, bah) If you come to the crib, you're gonna die, ho Pull up in that big body lookin' like a Tahoe (Skrrt, skrrt) Keep a shooter with me, I got bitches in Chicago (Brr) Bitches want the smoke but don't be poppin' when I run down Real bitches rollin' with me, pants got a hundred-fifty (Ayy, ayy, yeah) Told that bitch to come and get me when I pull up to her city You want static, I got plenty, yeah, this shit be gettin' gritty Nah, these bitches can't be trusted, so I never get too friendly  [Chorus: Rico Nasty] Oh my fucking god, smack a bitch today Thank God I ain't have to smack a bitch today Huh? Smack a bitch today Thank God I ain't have to smack a bitch today  [Verse 3: Sukihana] I feel sad for all of these dragless foot draggers No titty saggers built like linebackers Lyin' on they back for free, hustlin' backwards (Hustlin' backwards) You silly hoes think you're fabulous knowin' you're non-factors Comment on my page or even makin' a status You hoes think you bad, well, bitch, go at us Imagine a raggedy bitch runnin' me ragged I'll pimp slap a bitch tonight, no Gladys I'm savage, I live life with no regret Damn right, I ain't fuckin' 'less they cuttin' a check These hoes tryna make me emotional wreck Thank God I ain't slap a bitch yet  [Chorus: Rico Nasty] Oh my fucking god, smack a bitch today Thank God I ain't have to smack a bitch today Huh? Smack a bitch today (Yeah, yeah) Thank God I ain't have to smack a bitch today (Rico, Rico, Rico)  [Verse 4: ppcocaine] I don't wanna kiss her (Don't wanna) and I don't wanna miss her (Ew) But if she keep on tryin', I'ma have to fuckin' diss her (Fuckin' diss her) Claim that you a nigga, but you actin' like a bitch (Like a bitch) My hands is bisexual, I'll show you how I switch (I fight boys and girls) You bitches making me mad and it's gettin' real sad (Sad) Actin' like a bitch nigga 'til you need a pad (Are you bleeding?) You fuckin' talk too much, I don't listen, give a fuck (Give a fuck) Bitch, I'll run you over in my fuckin' Tesla truck (Vroom, vroom) Kill these hoes, stab these hoes, bitch Pop these hoes, smack these hoes (Big), bitch I know I fuckin' shouldn't, but she make me hella mad Smack that bitch and her mama and I'll even smack her dad  [Chorus: Rico Nasty] Oh my fucking god, smack a bitch today (Woah) Thank God I ain't have to smack a bitch today Yeah, smack a bitch today Thank God I ain't have to smack a bitch today (Huh?) Yeah, woah, smack a bitch today Thank God I ain't have to smack a bitch today Huh? Smack a bitch today (Yeah, yeah) Thank God I ain't have to smack a bitch today"
  블랙나인 (BLACK NINE)  ,9th World (Feat. G2),빛이 모여 넌지시 보이던 곳을 넘어서 비치고 어둠은 끝이 보여 위스키 리듬에 미친놈 늘 가슴에 새겨 놔 each one teach one 계속 이곳에서 지킨 고집과 집념 내 흉터는 백이면 백 나이태가 됐어 기적이란 달콤한 건 싫어 내가 아는 현실은 지금 날 겨눈 지독한 꿈 mission and vision 내 목소리가 닿지 않을까 매번 소리를 질러 몇 배로 계속 더 괴롭게 제멋대로 늘 그렇게 but better than yester day i'm a master 비명 안 질러도 닿을 만큼 계속 가까워졌어 그거면 됐어 변한 건 없어 여전히 흑구흑구 what 나의 전무후무 라임 그 누구든지 와 내 적의 죽음 스팟 내 이름에 이 숫자를 잘 기억 해놔 쇼머니 6를 뒤집어 놓은 숫자가 9 Fall seven times stand up eight the next level is nine who that Fall seven times stand up eight the next level is nine who that Fall seven times stand up eight the next level is nine who that Fall seven times stand up eight the next level is nine who that 한 번 사는 인생 money power respect 원하는 건 다 비슷해 저 초록 색깔 지폐 Somethin u could invest 걱정 하나 없이 평생 편히 쉴 수 있게 성공이란 놈만 직캠 But till then 나는 절대 쉴 샘 없이 달려나가 no way ima let this world win man Mothafuck the system 빌어먹을 세상 엿이나 먹으라 하고 나는 먹을 거야 뷔페 지금의 고난 날 평생 전설로 만들어 Im tryna make it dawg fuck being popular 유명해지기보단 부자가 돼 내 가사는 통장의 숫자가 돼 난 만족이 안돼 늘 불안하네 그 숫자 뒤 영을 더 추가할래 나도 한번 누려볼래 삶이라는 것 보여주고 싶어 인생 별거 아니라는 거 Yall can maybe knock me down But nothin in this world can ever knock me out Fall seven times stand up eight the next level is nine who that Fall seven times stand up eight the next level is nine who that Fall seven times stand up eight the next level is nine who that Fall seven times stand up eight the next level is nine who that
  갈프로젝트  ,응답하라 우리 동네,혹시 딱지 접을 줄 알아요 딱지요 네 딱지 절대로 뒤집어 지지 않는 절대딱지 절대딱지 맞아요 뒤집어져도 앞면이죠 양면 딱지니까요 모든 건 Memory Memory Don’t a Fear Friend 그렇게 시간은 나를 데려왔지만 모든 건 Memory Memory Don’t a Fear Friend 그렇게 세월은 무심하게 흐르네 십 원에 네 개였나 돌사탕 연탄 불에 구워 먹던 쫀드기 종이를 돌돌 말아 넣어줬던 번데기 소다 넣어 부풀렸던 그날의 국자 뽑기 모자 모양 뽑기 그리도 어려웠지 바늘로 콕콕 찍어 아저씨 여기요 아저씨는 웃으면서 연탄불 위에 다시 국자를 올리고 내 맘은 올레고 꼭 한 번은 뽑고 싶어 잉어 사탕이 한 번만이라도 내 혀로 녹여봤으면 가끔씩 참 먹고 싶어 가루 주스가 주황색은 오렌지맛 빨간색은 딸기맛 먹어보면 맛은 모두 똑같았는데 노란색은 바나나맛 초록색은 청포도맛 먹고 나면 똑같은데 무엇 때문에 한참을 난 문방구 앞을 서성거렸나 모든 건 Memory Memory Don’t a Fear Friend 그렇게 시간은 나를 데려왔지만 모든 건 Memory Memory Don’t a Fear Friend 그렇게 세월은 무심하게 흐르네 오락실엔 겔라그가 오십 원 겔라그는 삼만 팔만에 보너스 거미줄에 일부러 걸려 한대 더 붙여 자랑스럽기만 하던 그날의 도킹 오락실엔 너구리도 오십 원 앵두도 먹고 딸기도 먹고 물음표를 지나갈 땐 조심해야 해 황금 오리가 언제 나올지 몰라 오락실엔 올림픽도 오십 원 조금만 더 빨리 달릴 수는 없을까 조금만 더 빨리 누를 수는 없을까 삼십 센치 자를 갖고 튕기던 친구 하지만 지금 내가 제일 하고 싶은 건 팔꿈치 하나 믿고 왕까지 가던 파란 조끼 빨간 조끼 이인용이던 잡혀간 그녀를 찾아 더블드래곤 모든 건 Memory Memory Don’t a Fear Friend 그렇게 시간은 나를 데려왔지만 모든 건 Memory Memory Don’t a Fear Friend 그렇게 세월은 무심하게 흐르네 모든 건 Memory Memory 주황색은 오렌지맛 빨간색은 딸기맛 모든 건 Memory Memory 먹어보면 맛은 모두 똑같았는데 모든 건 Memory Memory 노란색은 바나나맛 초록색은 청포도맛 그렇게 세월은 무심하게 흐르네 혹시 딱지 접을 줄 알아요
  The Gold  ,What Can I Do?,Every dream that I dreamed seems so blowin' on vain like clouds in the wind way up in the sky Every moment that I made seems to be the wrong way like a tall black night nothing's turn of day What can I do what can I do Nothing's the same as it used to be Nothing's the same as it used to be What can I do  Used to play my guitar with a smile on my face now every thing's changed my whole life is thrill arranged from the day I was born so I did dig my name though I tried and tried that name still remain What can I do what can I do Nothing's the same as it used to be Nothing's the same as it used to be What can I do  What can I do What can I do What can I do What can I do I hear voices of singing but no one's there It's a ghost of my life bringing fancy chance to the mind Locking key inside me from the freedom and sin Oh come let me in I was sold all over a gain What can I do what can I do Nothing's the same as it used to be What can I do  What can I do What can I do What
  프라임보이 (Primeboi)  ,Some Day (Feat. YESEO),I can’t help it But It’s only right boy You’re the only one I can’t deny boy Is it strange to say what you want Tell me a girl like me Want you to stay But you blow it So love damn You don’t even care But I do I want you more than just my own But what can't We're up all night and feel Oh on my own We're up all night and feel Oh on my own You can't fake it I stand on your mind lord I hope you answer my prayer and god Is it strange to say what you want Tell me a girl like me Want you to stay But you blow it So love damn You never treat me fine like I do I want you more than just my own But what can't I We're up all night and feel Oh on my own We're up all night and feel Oh on my own Huh I wanna keep you long Huh I wanna stay in gold
