artist,title,lyric
  Pulse (펄스)  ,메아리,아직도 넌 기억하니 나의 눈가에 붉게 물들었던 노을의 향기가 더 이상은 나의 맘 속 작은 한 켠에 커져버린 너를 난 담을 수 없어 Ah You are not alone 난 항상 니 곁에 Ah Try to remember 메아리가 들려와 처음 너의 손을 잡은 나의 왼손에 떨리는 마음은 아직도 촉촉해 더 이상은 나의 맘 속 작은 한 켠에 커져버린 너를 난 담을 수 없어 Ah You are not alone 난 항상 니 곁에 Ah Try to remember 메아리가 들려와 가끔 목이 쉬어 너를 불러도 언제나 내 곁을 감싸주는 너 나의 어리광에 묵묵히 남아 기다려 준 너 Ah You are not alone 난 항상 니 곁에 Ah Try to remember 메아리가 들려와 시계바늘이 미쳐서 뒤로 돈다면 어쩌면 그 날에 우릴 만날 수 있을까
  프롬  ,사랑 아니었나,Du Du Du Du Du Du Du Du Du Du Du Du Du Du Du Du Du Du Du Du Du Du Du Du Du 이룰 수 없는 꿈이 너무나 슬펐지 계속 함께 갈 꿈이 너에겐 없었지 달리고 달려도 떨쳐지지 않던 후회가 어째서 너에게는 없는거지 우리 사랑하지 않았니 저기 쏟아지는 별만큼 우리 얘기가 너무 가까이 있어 아직 괜찮지 않아야 돼 니가 웃으면 난 정말 엉망이 돼 예예예예예예예예예예예예 예예예예예예예예예예예예 되 돌릴 수 있다면 그러길 바랬지 너도 그럴 거라고 왜 믿고 있었지 지우고 지워도 사라지지 않던 미련이 어째서 너에겐 조금도 없는 거지 우리 사랑한 거 아니니 저기 쏟아지는 별만큼 우리 얘기가 너무 가까이 있어 아직 괜찮지 않아야 돼 니가 웃으면 난 정말 엉망이 돼 예예예예예예예예예예예예 예예예예예예예예예예예예 저 밤하늘 사이로 저 나무들 사이로 조각 조각 부서지는 우리의 선명한 수많은 얘기들 속에 나만 홀로 남아 아파하고 있는건지
  YESEO (예서)  ,My Youth,환상 같은 것에 빠져 난 매일 그랬던 것처럼 아름다운 것을 바래 난 그게 전부인 것처럼 사라졌던 모든 걸 다시 떠올려 I'm going down down down I'm going down down down 아주 작은 것들에 나를 찾고선 I'm going down down down I'm going Come on I'll let you far away I keep myself Cause you was stolen my youth youth I keep myself Cause you was stolen my youth Come on I'll let you far away Come on I'll let you far away 뭘 원하는 건지 잘 알아 나를 혼자 둔 것처럼 매일 같은 것에 지쳐가 더 참을 수 없을 것처럼 사라졌던 모든 걸 다시 떠올려 I'm going down down down I'm going down down down 아주 작은 것들에 나를 찾고선 I'm going down down down I'm going Come on I'll let you far away I keep myself Cause you was stolen my youth youth I keep myself Cause you was stolen my youth Come on I'll let you far away Come on I'll let you far away Come on I'll let you far away Come on over baby 늘 그래왔던 것처럼 Save our life yourself 다시 되찾은 것처럼 Come on over baby 늘 그래왔던 것처럼 Save our life yourself 다시 되찾은 것처럼 Come on I'll let you far away I keep myself Cause you was stolen my youth youth I keep myself Cause you was stolen my youth Come on I'll let you far away Come on I'll let you far away Hold out It comes fine Come on I'll let you far away Hold out It comes fine Come on I'll let you far away
  philtre  ,"Last Scene (With 최자, 김예림)",모든 말들이 다 거짓말 같고 이젠 아무것도 믿을 수 없네 거짓말들 떨리는 눈빛 머뭇거리며 둘러댔던 끔찍한 변명들 거지같은 넌 퍽이나 머리 아픈척하며 얘기를 돌리곤 했었지 난 느꼈어 남 같은 거리감을 언젠가 버림받을 것 같아서 나 더 세게 널 붙잡았어 끝이란 낭떠러지 앞에 서서 나는 두려워서 눈 꼭 감았어 나 알았어 숨기는 거 다른 사람이 네 목에 남긴 흔적 다 알면서도 나는 모르는 척 바보처럼 난 다 참았어 넌 알았어 네 옆에서 나 속으로 끙끙 앓았어 자꾸 들리는 너에 대한 더러운 얘기들 듣기 싫어 두 귀를 닫았어 약간의 기대 희미한 믿음 지금의 날 버티게 하는 힘은 그거면 됐는데 충분했는데 이제 끝내자는 네 이야기는 날 밑바닥까지 무너트려 하나 남은 촛불마저 꺼뜨려 남은 건 칠흑 같은 어둠뿐 지독한 고독이 추워 움츠러들어 내 입은 말하는 법을 잊은 듯 계속 한숨만 뱉지 난 너만을 그리는 붓 너 없는 내 삶은 공허한 백지 모든 말들이 다 거짓말 같고 이젠 아무것도 믿을 수 없네 이게 끝이라는 게 견딜 수 없고 부질없는 미움이 가슴 깊이 남아 끝 한 음절의 단어 볼 장 다 봤다는 뜻 시작의 반어 그림을 그리듯 설명하자면 한 장만 남기고 다 뜯긴 12월의 달력 아직 내 시간은 추운 겨울에서 멈췄고 넌 시작했지 우리가 했던걸 그 사람과의 또 다른 사계절 넌 새로운 봄 난 계속 너만을 바라봄 네 마음은 날아가는 깃털 난 물에 젖은 솜 모든 말들이 다 거짓말 같고 이젠 아무것도 믿을 수 없네 이게 끝이라는 게 견딜 수 없고 부질없는 미움이 가슴 깊이 남아
  선선한 밤  ,피곤한 주말,해가 뜨고 내 방은 밝아졌지 많이 잤는데 온몸이 무거워 돌도 씹어먹는 스무 살 못할 것이 없는 스무 살 난 싫어 나는 힘들어 한 주의 끝 일요일이 되었지만 나는 오늘도 쉴 수가 없네 내가 큰 걸 바랬나 일주일에 단 하루만 나도 맘 편히 쉬고 싶은데 해가 지고 엄마한테 물었어 밖에 나갈까 빨래 널어야 돼 스무 살을 두 번 반 지나 쉰 살이 된 엄마가 말하네 사는 게 이리 재미없다니 한 주의 끝 일요일이 되었지만 나는 오늘도 쉴 수가 없네 내가 큰 걸 바랬나 일주일에 단 하루만 나도 맘 편히 쉬고 싶은데
  김거지  ,싸구려 폭죽,아무도 없는 바다 늘 쓸쓸하게 바라보곤 하던 모래가 들어올까 봐 조심스럽게 걷고 있어 바다를 향해 한 발자국 더 너를 향해 한 발자국 더 특별할 것 없는 그곳에 우리 둘만의 폭죽이 터지고 쑥스럽게 짓는 웃음 뒤에 널 향한 마음이 타들어가네 불을 붙인 심지 끝처럼 늘 혼자 왔던 바다 어둠 속에 혼자 빛나던 파도도 오늘은 혼자가 아냐 하얀 파도가 이는 캔맥주를 들고 바다를 향해 한 발자국 더 너를 향해 한 발자국 더 특별할 것 없는 그곳에 우리 둘만의 폭죽이 터지고 쑥스럽게 짓는 웃음 뒤에 널 향한 마음이 타들어가네 불을 붙인 심지 끝처럼
  예은 (yeeun)  ,ㅠㅠ,어쩌면 너도 나를 반기진 않을까 이라는 생각이 들고나니 점점 잠이 오질 않아 어쨌든 한 번쯤은 말하려 그랬어 이라고 되뇌며 내 폰을 꺼냈죠 내 바람까지도 뭐라 할까 쓰고 지우다 보니 밤을 새고 말았죠 그저 카톡 하나일 뿐인데 밤이 새도록 정하지 못하고 많은 시간을 생각하다 보니 말을 더 못해 ㅠㅠ 뭐해 잘 잤니 ㅠ 대답이 없는 너 ㅠ 너를 보는 게 난 두려워져 ㅠㅠ 오랜 시간을 ㅠ 고민하고 고민했는데 하지 말 걸 그랬어 ㅠㅠ 오늘 혹시나 널 마주칠까 봐 난 땅만 보고 걸어갔는데 저기 멀리서 니 모습이 보여 넌 아무렇지 않은 것 같아 ㅠㅠ ㅠㅠ 뭐해 잘 잤니 ㅠ 대답이 없는 너 ㅠ 너를 보는게 난 두려워져 ㅠㅠ 오랜 시간을 ㅠ 고민하고 고민했는데 하지 말 걸 그랬어 ㅠㅠ ㅠ 뭐해 잘 잤니 ㅠ 대답이 없는 너 너를 보는게 점점 두려워져 ㅠㅠ 오랜 시간을 ㅠ 고민하고 고민했는데 하지 말 걸 그랬어 ㅠㅠ 이럴 거면 그냥 맨 처음부터 잠이나 잘 걸 그랬지 정말
  깨소금  ,오늘같은 날에,지금 나 어떡해 벌써 해는 저물고 밀폐된 방안에 우리 둘이 단 둘이 우리 이제 뭐 할까 영화나 볼까 귀신나오는건 좀 무섭지 어색한 분위기 깨트려 볼까 리모콘소리만 달칵달칵 괜히 머리를 만지작 만지작 너는 내 발가락을 손대신 쓰담쓰담 어색함을 대신해 간지럼만 애태우네 괜히 옆구리를 쿡쿡쿡쿡 너는 내 머리카락을 괜스레 would you be my baby 살랑살랑 긴장감을 대신해 간지럼만 애태우네 영화는 흐르고 로맨틱한 키스신 정적이 흐르면 숨을 훕 참아보지 우리의 장르는 로맨스일까 아니면 설마 그냥 코미디 어쩌면 오늘 밤이 지나가면 우리 말할 수 없는 비밀이 괜히 머리를 만지작 만지작 너는 내 발가락을 손대신 쓰담쓰담 어색함을 대신해 간지럼만 애태우네 너의 옆구리를 쿡쿡쿡쿡 너는 내 머리카락을 괜스레 would you be my baby 살랑살랑 긴장감을 대신해 간지럼만 애태우네 밤은 깊어가 손을 막 잡아볼까 사실 영화보다 네 손이 신경쓰이는걸 알까 괜히 머리를 만지작 만지작 너는 내 발가락을 손대신 쓰담쓰담 어색함을 대신해 간지럼만 애태우네 너의 옆구리를 쿡쿡쿡쿡 너는 내 머리카락을 괜스레 would you be my baby 살랑살랑 긴장감을 대신해 간지럼만 애태우네
  문정욱  ,눈을 뜨면,변한 건 없어 너만 없지 이상할 것도 하나 없는데 꽃을 참 좋아했어 사준 적 없는 왜 그리 못했는지 너에게만 함께 했던 모든 곳은 또 너무나 그대론데 못난 나는 나는 두 눈을 감고 함께했던 순간에 한 번 더 돌아가 나 이번엔 꽃을 들고 더 잘해주고 네가 웃어 줄 때쯤 다시 눈을 뜨면 다시 변한 건 없어 함께 했던 모든 곳은 또 너무나 그대론데 못난 나는 나는 두 눈을 감고 함께했던 순간에 한 번 더 돌아가 나 이번엔 꽃을 들고 더 잘해주고 네가 웃어 줄 때쯤 다시 눈을 뜨면 다시 변한 건 없어
  AISLE (아일)  ,Good Bye,헤어질 때 했던 우리 인사가 내 맘을 헷갈리게 해 가는 길에 다시 생각해봐도 이건 분명 날 설레게 해 오 내 맘 내 기분이 떨려 이제 희망이 있다 보여 다시 만나자고 말할까 움직이지 않는 내 손이 옷깃을 스치는데 알 수 없는 기분이 내게 기쁨을 줬던 거야 옷깃을 스치는데 알 수 없는 기분이 내게 기쁨을 줬던 거야 다시 만나자 했던 그날이 오늘이야 떨려 미치겠단 말이야 앉아 기다리는 내 맘은 어떻겠니 우리 빨리 손잡고 나가자 오 내 맘 내 기분이 떨려 이제 희망이 있다 보여 다시 만나자고 말할까 움직이지 않는 내 손이 옷깃을 스치는데 알 수 없는 기분이 내게 기쁨을 줬던 거야 옷깃을 스치는데 알 수 없는 기분이 내게 기쁨을 줬던 거야 옷깃을 스치는데 알 수 없는 기분이 내게 기쁨을 줬던 거야 옷깃을 스치는데 알 수 없는 기분이 내게 기쁨을 줬던 거야 Good bye Good bye Good bye Good bye Good bye Good bye Good bye Good bye Good bye Good bye Good bye Good bye
