artist,title,lyric
  박소은  ,너는 나의 문학,너는 어느 얼굴 없는 소설가의 문학 첫 문장 아니 그걸론 부족한데 너는 어느 이름 없는 소설가의 마지막 문장 안돼 이것도 부족한데 너는 나의 수레바퀴 아래서 너는 나의 호밀밭의 파수꾼 너는 나의 헤밍웨이 요조 나는 너를 나는 너를 계속 읽고 싶어 닳아 없어질 때까지 계속 읽고 싶어 해져 찢어질 때까지 계속 읽고 싶어 닳아 없어질 때까지 계속 읽고 싶어 해져 찢어질 때까지 너의 말은 시가 되어 텅 빈 책에 받아 적히고 그걸 평생 들고 다닐 거야 너의 노랜 글이 되어 내 눈 속에 깊이 박히고 모두 너를 듣게 될 거야 너는 나의 노르웨이의 숲 너는 나의 데미안 너는 나의 설명할 수 없는 책 나는 너를 나는 너를 계속 읽고 싶어 닳아 없어질 때까지 계속 읽고 싶어 해져 찢어질 때가지 계속 읽고 싶어 닳아 없어질 때까지 계속 읽고 싶어 해져 찢어질 때까지 계속 보고 싶어 달이 넘어갈 때까지 계속 넘기고 싶어 해가 떨어질 때까지 너는 나의 너는 나의 책 너는 나의 너는 나의 문학 너는 나의 마지막 문장 너는 나의 너는 내 첫 문장
  게으른 오후  ,헤매이다,이제 지나버린 추억이라 말하는 너를  다시 되돌릴 수 없다는걸 난 알아  -------  언젠가 네게 돌아갈꺼야  때늦은 후회와 아쉬움을 뒤로한채    무겁게 나를 누르는  하얗게 자리한  심장은 멎은듯했고 (눈앞이 흐려지고)  꿈속을 해매다가 널다시 찾을거라고  ----  X2      (싸늘한  (너의그  (눈앞이 흐려졌고  꿈속을 해매다가 널 다시    무겁게 나를누르는  심장은 멎은듯 했고  싸늘한 이  너에 그  눈앞이 흐려지고....
  바른생활  ,춤을 춰,모두가 잠이 들고 어두운 밤이 오면 노래가 시작되고 닫혀진 막이 열리면 조금은 멀리 보여도 어리석게만 보일지라도 마주보면 알게 되는 꿈이 문득 찾아 오는 것 바래져 잊혀져 버린 채로 끝나버리지 않도록 춤을 춰 음악 소리 들리지 않을 때까지 춤을 춰 손과 발이 이끄는 길을 따라서 춤 춰 환한 빛에 물들어 버릴 때까지 춤을 춰봐 어느샌가 세상이 다 사라질 때까지 모두가 아니라고 가만히 기다리라고 말을 해도 지금은 멀리 보여도 어리게만 보여질 지라도 깨고 나면 지워질 나쁜 꿈이 두렵기는 하지만 바래져 잊혀져 버린 채로 끝나버리지 않도록 춤을 춰 음악 소리 들리지 않을 때까지 춤을 춰 손과 발이 이끄는 길을 따라서 춤 춰 환한 빛에 물들어 버릴 때까지 춤을 춰봐 어느샌가 세상이 다 사라져 버려 멀리 멀리 뛰어봐 더 높이 높이 날아봐 빛나는 조명아래 수많은 사람들이 널 기다려 춤을 춰 춤을 춰 춤을 춰 춤을 춰
  피콕  ,사직공원,마른 단풍잎 바람에 쓸리는 적적한 거리 아무 말 없이 종로 거리를 걸었던 그날 늦가을 선선한 늦은 저녁 우린 그렇게 벤치에 마주 앉았지 사직공원 앞 놀이터 벤치에서 유난히 따스했던 니 손 바람결 타고 오는 너의 풀잎 향 꿈만 같이 활짝 핀 꽃잎 귓가에 속삭이는 은하수 노래 유난히 행복했던 그때 사랑 가득 너의 눈망울 보면서 펑펑 울었어 사직공원 앞 놀이터 벤치에서 늦겨울 차가운 이른 새벽 나는 그렇게 벤치에 홀로 앉았지 사직공원 앞 놀이터 벤치에서 유난히 따스했던 니 손 바람결 타고 오는 너의 풀잎 향 꿈만 같이 활짝 핀 꽃잎 귓가에 속삭이는 은하수 노래 유난히 행복했던 그때 사랑 가득 너의 눈망울 보면서 펑펑 울었어 사직공원 앞 놀이터 벤치에서
  피터팬 컴플렉스  ,"회색, 하늘, 도시",회색 빛 하늘 도시 회색 빛 도시 하늘 초점을 잃은 회색 빛 눈동자 날개를 다친 회색 비둘기  그 빛에 물들은 사람들 그 빛에 물들어 가는 나 색의 기준은 점점 사라져 버리고 무표정한 도시를 닮은 나  회색 빛 하늘 도시 회색 빛 도시 하늘 초점을 잃은 회색 빛 눈동자 날개를 다친 회색 비둘기 그 빛에 물들은 사람들 그 빛에 물들어 가는 나 색의 기준은 점점 사라져 버리고 무표정한 도시를 닮은 나 이리도 난 이리 약한가 이리도 난 이리 약한가 이리도 난 이리 약한가를 모르나 무표정한 도시를 닮은 나 이리도 난 이리 약한가 이리도 난 이리 약한가 이리도 난 이리 약한가를 모르나 무표정한 도시를 닮은 나  회색 빛 하늘 도시 회색 빛 도시 하늘 회색 빛 하늘 도시 회색 빛 도시 하늘
  스웨덴세탁소  ,Like Christmas (2018 Remastered Ver.),Oh Merry Christmas 그대도 기다렸나요 거리를 반짝이는 수많은 불빛 속에 걸어 두었던 모두의 소원들이 이루어질 것만 같아요 Like Christmas Day Christmas Day 그대 내 이름을 부를 땐 Christmas Day 매일이 내겐 크리스마스 크리스마스와 같은 걸요 Like Christmas Day Christmas Day 그대 내 이름을 부를 땐 Christmas Day 매일이 내겐 크리스마스 크리스마스와 같은 걸요 Oh Merry Christmas 그대도 기다렸나요 거리를 반짝이는 수많은 불빛 속에 걸어 두었던 내 소원들을 이뤄준 그대여 Happy New Year
  루네  ,유리날개,너에 지쳐 날 버리고 하 이제 기억나 시간에 기대 지나친 길 다 모두 지워버려 이젠 익숙한 비가 내려도 다시 너와 걸을 수 없다해도 이젠 이렇게 너를 등지고 다시 날아가 떠나온 길 찾아 꿈에 지쳐 날 버린 곳 하 모두 기억나 너에 지쳐 날 버리고 다 모두 지워 버려  이젠 익숙한 비가 내려도 다시 너와 걸을 수 없다해도 이젠 이렇게 너를 등지고 다시 날아가 떠나온 길 찾아 아주 오래 길이 들었던 이곳을 이젠 참지못해 이 거리를 네게 남기고 떠나가네 아직 날 기다릴 것 같은 그곳으로 난 타들어가 모든 것이 사라졌대도 맘은 가네 Da la la la la la la la 맘이 가네 Da la la la la la la la Da la la la la la la la 맘이 가네 Da la la la la la la la Da la la la la la la la 맘이 가네 Da la la la la la la la Da la la la la la la la 맘이 가네 Da la la la la la la la Da la la la la la la la 맘이 가네 Da la la la la la la la 꿈에 지쳐 날 버린 곳
  소이버튼  ,그 밤,오르막길 오를 때 헐떡이는 숨처럼 가파른 마음의 벽이 언제쯤 평지가 될까 어지러운 마음과 허무함이 사무칠 때 아름다운 사랑의 끝에 도착하고 싶어지네 오르막길 너는 나의 오르막길 숨이 차 멈추고 싶을 때도 있지만 오르막길 너는 나의 오르막길 결국은 오르고픈 넌 나의 오르막길 오르던 길 내려올 때 풀리는 다리처럼 허무한 마음의 한숨들 언제쯤 담담해질까 오르막길 너는 나의 오르막길 숨이 차 멈추고 싶을 때도 있지만 오르막길 너는 나의 오르막길 결국은 오르고픈 넌 나의 오르막길 우우 우우
  스트레이 (The Stray)  ,Loving you,빛나는 도시에 수많은 불빛과 무수한 길들에 나 길을 잃은 채 바람에 흩어져 향기를 잃어가 막다른 길에 부딪혀버려 쓰러져 넘어졌을 때 그대 내게 와서 두 손을 내밀며 나를 찾아냈죠 모든 걸 그대로 포기해버리고 싶어질 때 그대 내 더럽혀진 생각과 감정을 정화하네 and instead I'll be loving you 그대를 만나 다시 일어나 이젠 one love keeps me everyday 그대란 이정표가 날 안내해 loving you 그대를 만나 다시 깨어나 이젠 one love keeps my dream and faith 그대란 빛나는 꿈을 걷네 and everything I have 이제껏 쌓아온 내 삶이 더 이상 방향을 잃은 채 자신을 잃으며 절망에 빠질 때 그대를 만나 다시 태어나 새로운 답을 찾았죠 그대 내게 와서 두 팔을 내밀며 나를 발견했죠 모든 걸 그대로 포기해버리고 싶어질 때 그대 내 더럽혀진 생각과 감정을 정화하네 and instead I'll be loving you 그대를 만나 다시 일어나 이젠 one love keeps me everyday 그대란 이정표가 날 안내해 loving you 그대를 만나 다시 깨어나 이젠 one love keeps my dream and faith 그대란 빛나는 꿈을 걷네 무한한 길들에 어디로 향할지 알지 못하는 내게 넌 one love show me the way to go 해답이 되어줘 and so I will be loving you 그대를 만나 다시 일어나 이젠 one love keeps me everyday 그대란 이정표가 날 안내해 loving you 그대를 만나 다시 깨어나 이젠 one love keeps my dream and faith 그대란 빛나는 꿈을 걷네
  새소년  ,덩,멋대로 춤 출 때 노래를 부를 때 모두 날 피하고 내 몸에 리듬이 흐를 때 엉덩이 흔드네 아무도 누구도 나와 함께 웃지않아요 혼자서 이 밤 끝 도시의 밤 아래서 춤추네 멋대로 춤 출 때 노래를 부를 때 모두 날 비웃고 덩실덩실 걸어 다닐 때 고개를 흔드네 아무도 누구도 나와 함께 웃지않아요 혼자서 이 밤 끝 도시의 밤 아래서 춤추네 아무도 누구도 나와 함께 웃지않아요 혼자서 이 밤 끝 도시의 밤 아래서 춤추네 아무도 누구도 나와 함께 웃지않아요 혼자서 이 밤 끝 도시의 밤 아래서 춤추네
