artist,title,lyric
  Narotic  ,Thief,Who steals my eyes Can't see anymore All is dark Help me I can't feel love I can't feel hurt I hide behind you forever Please shut the mouth Don't control me I'll be crazy soon like you I can't feel love I can't feel hurt I kill your son maybe I don't get my faith I don't get the truth I don't get my name You steal everything Who steals my eyes Can't see anymore All is dark Help me I can't feel love I can't feel hurt I hide behind you forever I don't get my faith I don't get the truth I don't get my name You steal everything
  깃든  ,여행 가고 싶은 날 (Feat. 권선영),문득 집을 나설 때 햇살이 너무 좋고 시원한 바람도 살랑거리네 오늘은 여행 가고 싶은 날 설레이는 마음에 전화기를 들었죠 혼자서 가기는 너무 싫어요 어때요 나와 함께 갈래요 우리 함께 떠나요 내 손 잡고 떠나요 오늘은 아무것도 신경 쓰지 말아요 우리 둘이 떠나요 너무 좋을 거에요 어디든지 너와 함께 있다면 푸른 바다로 갈까 시원하고 너무 좋겠다 높은 산으로 갈까 맑은 공기도 좋아 비행기 타고 먼 해외로 갈까 조용한 시골 마을은 어때 우리 함께 떠나요 내 손 잡고 떠나요 오늘은 아무것도 신경 쓰지 말아요 우리 둘이 떠나요 너무 좋을 거에요 어디든지 너와 함께 있다면 푸른 바다도 좋아 높은 산도 괜찮아 비행기 타고 구름 위를 날아도 좋아 아늑하고 조용한 시골 마을도 좋아 어디든지 너와 함께 있다면
  원펀치  ,유언,함께 듣던 늙은 가수의 새 노래가 나오고 또 한번의 계절이 가면 내 이름을 기억해 그댈 눈물 흘리게 하던 그 영화를 또 보고 다시 맘이 흔들린다면 내 이름을 기억해 표현을 할 순 없지만 느끼는 것처럼 보이지 않아도 보이는 것처럼 누군가가 그리워지고 바람이 차가우면 어디선가 그댈 그리는 내 이름을 기억해줘 표현을 할 순 없지만 느끼는 것처럼 보이지 않아도 보이는 것처럼 내 이름이 새겨진 땅에 내 이름을 부르는 그대의 작은 목소리 아- 또 다른 시간이 와도 내 이름을 불러준 그대를 기억할테니  말로 표현할 순 없지만 느껴지는 것처럼 눈에 보이지는 않아도 내 이름을 기억해 내 이름이 새겨진 땅에 내 이름을 부르는 그대의 작은 목소리 아- 또 다른 시간이 와도 내 이름을 불러준 그대를 기억할테니  보이진 않아도 느낄 수 있어 아아- 언제나
  위아더나잇 (We Are The Night)  ,깊은 우리 젊은 날,울지 말아요 그대여 거리는 흔들려도 비틀거리지 마요 나도 모르게 울컥하는 마음이 약해진 건 언제부터였는지 무표정한 얼굴 서로를 지나치고 무표정한 얼굴 서로를 대해도 울지 말아요 그대여 다 괜찮아 때로는 청춘이 가벼워 이 시간이 너무 두려워 손을 뻗어봐도 그대와 나는 어쩔 줄을 몰랐네 우리 지난 날을 추억하고 우리 오늘 날을 간직하고 기억해요 깊은 우리 젊은 날 Why Why 이유 없이 아팠던 Why Why 널 보며 가슴 뛰던 깊고 기뻤던 깊고 기뻤던 깊은 우리 젊은 날 이토록 빛나던 그늘이여 어딨죠 나는 어떻게 생겼죠 퍼렇고 서늘한 생각의 마음 속 바닷 속 오 그 파도 어둡기만 한 이곳에서 난 거울을 들고 울지 말아요 그대여 거리는 흔들려도 비틀거리지 마요 오 Know 그때가 모두 나였지 그토록 바라던 전부였지 때로는 청춘이 무거워 이 시간이 너무 두려워 손을 뻗어봐도 그대와 나는 어쩔 줄을 몰랐네 Why Why 이유 없이 아팠던 Why Why 널 보며 가슴 뛰던 깊고 기뻤던 깊고 기뻤던 깊은 우리 젊은 날 이토록 빛나던 그늘이여
  딕펑스 (DICKPUNKS)  ,좋다 좋아,너무 좋아 니가 아무 생각 안 나 하늘이 노랗고 별이 핑핑 돌고 그대 나를 보고 나도 그댈 보고 세상이 환하고 모두 아름답고 그대 나를 보고 나도 그댈 보고 그대 모습이 내 몸 안에 피어나고 그대 향기가 내 머리에 스며들고 너무 좋아 니가 아무 생각 안 나 그대만 있으면 돼 너무 좋아 니가 아무 생각 안 나 그대만 있으면 그냥 나는 좋아 얼굴 빨개지고 머린 하얘지고 그대 나를 보고 나도 그댈 보고 심장은 멈추고 시간은 흐르고 그대 나를 보고 나도 그댈 보고 그대 손길이 내 몸 안에 피어나고 그대 숨결이 내 머리에 스며들고 너무 좋아 니가 아무 생각 안 나 그대만 있으면 돼 너무 좋아 니가 아무 생각 안 나 그대만 있으면 그냥 나는 좋아 너무 좋아 니가 아무 생각 안 나 너무 좋아 니가 아무 생각 안 나 너무 좋아 니가 아무 생각 안 나 너무 좋아 니가 아무 생각 안 나 너무 좋아 니가 아무 생각 안 나 너무 좋아 니가 아무 생각 안 나 너무 좋아 니가 아무 생각 안 나 너무 좋아 니가 그대만 있으면 그대만 있으면 그대만 있으면 그냥 나는 좋아
  빌리어코스티  ,매일 그대와,매일 그대와 아침 햇살 받으며 매일 그대와 눈을 뜨고파 매일 그대와 도란도란 둘이서 매일 그대와 얘기 하고파 새벽 비 내리는 거리도 저녁놀 불타는 하늘도 우리를 둘러싼 이 모든 걸 같이 나누고파 매일 그대와 밤에 품에 안겨 매일 그대와 잠이 들고파 새벽 비 내리는 거리도 저녁놀 불타는 저 하늘도 우리를 둘러싼 이 모든 걸 같이 나누고파 매일 그대와 아침햇살 받으며 매일 그대와 눈을 뜨고파
  살구콤포트  ,To ma 40,오랜만이야 잘 지내니 스무 살의 나는 방황도 많고 생각도 복잡하지만 매우 잘 살고 있다 생각해 무슨 일하고 사니 네가 좋아하던 때론 좋지 않았던 음악 잘 하고 있니 가끔 지치면 이 노랠 불러주렴 차디찬 겨울바람이 여리고 지친 나무를 보듬어 줄 거야 걱정 하지마 너의 예민함이 아직도 소중한 사람들을 아프게 하는지 웃게 하는지 잘하고 있길 바래 가끔 지치면 이 노랠 불러주렴 차디찬 겨울바람이 여리고 지친 나무를 보듬어 줄 거야 그럴 거야 차디찬 겨울바람이 여리고 지친 하루를 포근히 안아줄 거야 걱정 안 할게 그럼 이만
  Sugarhate  ,단 한번이라도,이렇게 비 오는 날이면 빗방울마다 너의 얼굴이 맺혀 예쁘게 웃던 네 얼굴도 하얗게 번져가는 것만 같은데 사실은 네가 말야 내가 알고 있던 네가 아니었어도 음 그래도 나는 말야 여기에 앉아 바보같은 생각을 해 혹시 너 아플 때 아니면 슬플 때 아무도 없을 때 너무나 외로울 때 이렇게 웃을 때 10년에 단 한번이라도 내 생각 좀 해줄래 사실은 네가 말야 내가 알고 있던 네가 아니었어도 음 그래도 나는 말야 여기에 앉아 바보같은 생각을 해 혹시 너 아플 때 아니면 슬플 때 아무도 없을 때 너무나 외로울 때 이렇게 웃을 때 10년에 단 한번이라도 내 생각 좀 해줄래 그대도 아프다면 그대도 슬프다면 그대도 외롭다면 그대도 아프다면 그대도 슬프다면 그대도 외롭다면 그대도 아프다면 그대도 슬프다면 그대도 외롭다면 그대도 아프다면 그대도 슬프다면 그대도 외롭다면 혹시 너 아플 때 아니면 슬플 때 아무도 없을 때 너무나 외로울 때 이렇게 웃을 때 10년에 단 한번이라도 내 생각 좀 해줄래 혹시 너 아플 때 아니면 슬플 때 10년에 단 한번이라도
  송은지  ,허밍버드,그녀가 나에게 왔어 아주 오랜 기억처럼 문득 나를 찾아와 내 가슴을 두드려댔어 그녀는 노랠 불렀어 우리는 날아올랐지 오 그 밤엔 수많은 길을 향한 문들이 열렸어 참 맑은 눈빛과 안부를 묻는 표정과 맞잡은 두 손과 내달리는 그 숨소리 난 궁금해하네 우리 불렀던 노래가 어디서 왔는지 그녀는 사랑을 했어 끝나지 않은 영화처럼 오 그 밤은 영원히 빛나는 거짓말 같았어 그녀는 잠이 들었어 그리고 꿈을 꾸었지 내 가슴엔 영원히 젊은 그녀가 살게 됐어 채 말하지 않은 수없이 많은 꿈들과 그녀가 될 수 있는 그 모든 여자들은 아직 알지 못하지 그녀가 받을 사랑이 얼마나 많고 많은지 그녀는 여기 왔었어 보이지 않는 벌새처럼 들릴 듯 말듯 했어도 분명히 노래를 했어 그녀는 여기에 없어 아직 오지 않은 내일처럼 난 지나온 모든 날과 함께 그녈 기다려 그녀는 노랠 불렀어 보이지 않는 벌새처럼 문득 내게 다가와 내 가슴을 두드려댔어 그녀는 여기에 없어 아직 오지 않은 내일처럼 난 지나온 모든 향과 함께 그녈 기다리지
  멜로우밤  ,그대라는 이름,내가 무엇을 가지고 있나요 내게 무엇이 보이나요 나를 바라봐 주는 그대의 두 눈 속에서 미소 띤 나의 모습이 참 예뻐요 그대도 나를 보고 웃고 있죠 그대가 내게 가져다준 커피와 폭신한 구름 한 점이면 하루가 지나가고 또 하루가 시작돼요 작은 것들로 하루를 바라요 그대라는 이름으로 시작해요 오래된 일기장 안에 나의 모든 것을 적어 내려요 매일 넘기는 종이 안에 라랄라 그대를 노래해볼게요 오래된 일기장 안에 나의 모든 것을 적어 내려요 매일 넘기는 종이 안에 라랄라 그대를 노래해볼게요 내가 무엇을 가지고 있나요 내게 무엇이 보이나요 나를 바라봐 주는 그대의 두 눈 속에서 미소 띤 나의 모습이 참 예뻐요 그대도 나를 보고 웃고 있죠 그대가 내게 가져다 준 커피와 폭신한 구름 한 점이면 하루가 지나가고 또 하루가 시작돼요 작은 것들로 하루를 바라요 그대라는 이름으로 시작해요 그대라는 이름으로 시작해요
  잔나비  ,The Secret Of Hard Rock,잿빛 하늘이 아름답구나 하드락 동산엔 비밀이 있지 숱한 영혼이 굶주리는 곳 ROCK will never die I will die for you I will die for you baby 넌 벗어날 수 없어 그 누구보다 먼저 널 찾아낼테니 baby 시뻘건 장미 빛에 새카만 잿빛으로 널 물들일거야 언제 부턴가 고향 동산엔 꽃을 피우는 악의 무리들 칼을 뽑아든 하드록 전사여 rock will never die I will die for you I will die for you baby 넌 벗어날 수 없어 그 누구보다 먼저 널 찾아낼테니 baby 시뻘건 장미빛에 새카만 잿빛으로 널 물들일거야 baby 난 벗어나고 싶어 그 누구보다 먼저 아무도 모르게 baby 시뻘건 장미빛에 새카만 잿빛으로 날 물들일거야 baby baby baby baby oh lady lady lady I will die for you
