artist,title,lyric
  비젤리 (Bee Jelly)  ,Hold On (Feat. Fancy Jung),This love is freakin' crazy 나와 다른 곳을 보잖아 Baby 이미 알고 있어 난 네 Phone을 흔드는 많은 Aquaman She just wants the spotlight 너에게 시선을 빼앗겨 언제나 Ooh But it doesn't matter 어쩌면 널 위해 뭐든 못할게 없어 누구에게나 보이는 스킨십 and 쉬운 Smile 내가 있던 없던 말던 You don't care about me 빠져들 것 같은 눈빛 눈이 부셔 보여 난 너에게 난 취해버려 Oh Baby She wants somebody to love I can do anything for you Hold on to your heart all day She wants somebody to love I can do anything for you I would go through all this pain She just wants the spotlight 너에게 시선을 빼앗겨 언제나 Ooh But it doesn't matter 어쩌면 널 위해 뭐든 못할게 없어 누구에게나 보이는 스킨십 and 쉬운 Smile 내가 있던 없던 말던 You don't care about me 빠져들 것 같은 눈빛 눈이 부셔 보여 난 너에게 난 취해버려 Oh Baby She wants somebody to love I can do anything for you Hold on to your heart all day She wants somebody to love I can do anything for you I would go through all this pain 언제나 너에게 바라고 바래 언제나 너만을 원하고 원해 언제나 너만을 그리는 내 맘을 받아줘 Oh Baby She wants somebody to love I can do anything for you Hold on to your heart all day She wants somebody to love I can do anything for you I would go through all this pain She wants somebody else not me Just look at me baby I can do anything for you
  유영 (Swim)  ,좋아해,아무 이유 없이 나는 니가 참 좋은데 자꾸 이유를 붙여 네게 좋음을 표하곤 해 언제부터인지 그런 거 난 잘 모르는데 이때부터였나 하는 건 참 많아서 나 혼자서만 라라 라라라라 라라 라라라 라라 라라라라 라라 라라라 라라 라라라라 라라 라라라 라라 라라라라 라라 라라라 난 네가 좋아서 나 혼자서 막 끙끙 앓다가 네게 전하지 못한 말만 자꾸 쌓여만 가 너만 괜찮다면 난 네게 표현하고 싶어 내 마음을 내 마음을 라라 라라라라 라라 라라라 라라 라라라라 라라 라라라 라라 라라라라 라라 라라라 라라 라라라라 라라 라라라 너라는 바다에 갇혀버린 난 하나의 배 같아 돛이 없고 닻이 없어 혼자선 갈 수가 없어 너라는 바람이 부는 대로 난 계속 흘러만 가 세상 내 맘대로 안 되는데 왜 행복할까 아무 이유 없이 나는 니가 참 좋은데 자꾸 이유를 붙여 네게 좋음을 표하곤 해 좋아하고 보니 좋아할 이유가 참 많은데 좋아한단 말은 아직 한 번도 못했는데 난 네가 좋아서 나 혼자서 막 끙끙 앓다가 네게 전하지 못한 말만 자꾸 쌓여만 가 너만 괜찮다면 난 네게 표현하고 싶어 널 좋아해 널 좋아해 라라 라라라라 라라 라라라 널 좋아해 라라 라라라라 라라 라라라 널 좋아해 라라 라라라라 라라 라라라 널 좋아해 라라 라라라라 라라 라라라 예예 라라 라라라라 라라 라라라 라라 라라라라 라라 라라라 좋아해
  곱슬머리  ,남자 둘이 부르기엔 너무 달달한 노래,눈부신 햇살이 그대의 뺨에 물들 때 달콤한 향기가 코끝에 스칠 때 조그마한 그 손이 내 손에 맞닿을 때 함께 걷던 그 길이 설레일 수밖에 조그마한 너의 두 손을 덥석 나 항상 걷던 그 길이 오늘따라 웬일인지 너무 짧게 느껴져 환한 너의 미소와 달콤한 너의 향기가 너무 심쿵 하니까 혹시 네게 닿을까 살짝 스치진 않을까 하는 마음에 네가 사라질까 봐 바람에 날아갈까 봐 네 손을 덥석 잡아버렸어 Baby 나와 같이 걸을래요 Baby 네 걸음에 맞출게 두 손 잡아 줄게 네 옆에서 떨어지지 않을게 Baby 나와 함께 할래요 Baby 항상 웃게 해줄게 네가 잠들 때까지 머리 쓰다듬어줄게 Baby Baby Baby 항상 네 곁에 있어줄게 Baby Baby Baby 항상 네 편이 되어줄게 Baby Baby Baby 네가 어디에 있든 너와 함께할게 너만을 아껴줄게 너만을 사랑할게 네가 필요할 때면 언제든 달려갈게 Baby Baby Baby Baby Baby Baby Baby Baby Baby Baby Baby Baby
  노브레인  ,웃으며 지낼 수 있어,달빛은 고요하게 빛나 밤하늘 가지런히 빛나게 하지만 쓸쓸이 홀로 걷고있는 내 맘을 비춰줄것은 남아있지 않네 둘이서 함께 걷던 거리를 걷고 또 걷다보면 언젠가 너의 모습이 눈 앞에 보일것 같아  미치도록 생각날땐 네 이름을 크게 저 하늘에 외칠꺼야 미치도록 눈물날땐 네 사진을 보며 나의 마음을 달래어 볼께  괜찮아 그런대로 나도 웃으며 지낼수 있게 된것같아 어차피 우린 아직 젊고 만남이 있다면 이별도 있는거겠지  어여쁜 환하게 웃던 너의 얼굴이 생각나도 이제는 모든것이 지나간 추억으로 남겠지  미치도록 생각날땐 네 이름을 크게 저 하늘에 외칠꺼야 미치도록 눈물날땐 네 사진을 보며 나의 마음을 달래어 볼께 이런 내 마음 넌 알지 아마 모르겠지 너와의 그 약속 난 아직 기억하는데  미치도록 생각날땐 네 이름을 크게 저 하늘에 외칠꺼야 미치도록 눈물날땐 네 사진을 보며 나의 마음을 달래어볼께   나의 마음을 달래어볼께  나의 마음을 달래어볼께 -
  푸디토리움  ,Avec (아베크 / 함께),J'ai une question Si tu sais guerir les blessures panses moi Car mon corps a souffert Mes cicatrices sont cheres J'aimerais que tes mains les nettoient N'ouvre pas les yeux Chasse toute ces douleurs du passe Laisses-toi Porter par le plaisir De vivre une autre histoire Je n'y arriverai pas sans toi My dear je vois notre avenir Magnifique Si mes maux reviennent de plus belle Et prennent le pas sur nous Qu'ils me tiennent Mon ami brise Ne laisse pas la crainte d'etre abime Ternir notre idylle Je comptes sur toi Je veux que tu sois Ici tout contre moi Que mes doutes se levent Que te parlent mes reves Qu'au son de ta voix Rien qu'avec toi Oui cela va de soit Je me sente si bien Ma raison de vivre entre tes mains J'ai une question Si tu sais guerir les blessures panses moi Car mon corps a souffert Mes cicatrices sont cheres J'aimerais que tes mains les nettoient N'ouvre pas les yeux Chasse toute ces douleurs du passe Laisses-toi Porter par le plaisir De vivre une autre histoire Je n'y arriverai pas sans toi Cheri je nous vois dans l'avenir Magnifiques Si tes maux reviennent de plus belle Et prennent le pas sur nous Qu'ils te tiennent Mon amie souhaitee Ne crains pas que je sois ecorche Puise dans notre idylle Je suis a toi Je veux que tu sois Ici tout contre moi Que mes doutes se levent Que te parlent mes reves Qu'au son de ta voix Rien qu'avec toi Oui cela va de soit Je me sente si bien Ma raison de vivre entre tes mains Je veux que tu sois Ici tout contre moi Que mes doutes se levent Que te parlent mes reves Qu'au son de ta voix Rien qu'avec toi Oui cela va de soit Je me sente si bien Ma raison de vivre entre tes mains Je veux que tu sois Oui tout contre toi Je me sens si bien quand mon amour dors dans tes bras Au son de ta voix Oui tout contre toi Je me sens si bien quand mon amour dors dans tes bras Je veux que tu sois Oui tout contre toi Je me sens si bien quand mon amour dors dans tes bras
  바버렛츠 (The Barberettes)  ,Be My Baby,The night we met I knew I needed you so And if I had the chance I'd never let you go So won't you say you love me I'll make you so proud of me We'll make 'em turn their heads every place we go So won't you please Be my be my baby Be my little baby My one and only baby Say you'll be my darlin' Be my be my baby Be my baby now My one and only baby Whoa oh oh oh I'll make you happy baby just wait and see For every kiss you give me I'll give you three Oh since the day I saw you I have been waiting for you You know I will adore you 'til eternity So won't you please Be my be my baby Be my little baby My one and only baby Say you'll be my darlin' Be my be my baby Be my baby now My one and only baby Whoa oh oh oh So won't you please Be my be my baby Be my little baby My one and only baby Say you'll be my darlin' Be my be my baby Be my baby now My one and only baby Whoa oh oh oh Be my be my baby Be my little baby My one and only baby Be my be my baby Be my baby now My one and only baby Whoa oh oh oh Be my be my baby Be my little baby My one and only baby Be my be my baby My one and only baby
  브라운트리  ,꿈꾸는 소년,눈부시게 쏟아지는 어느 햇빛속에 그녀가 있어 나를 보며 웃음짓는 그녀는 나의 나의 나의 나의 나의 나의 Lover 밤 하늘에 숨어있는 많은 별들속에 그녀가 있어 피어있는 꽃들도 그녀를 보고 웃네 나의 나의 나의 나의 나의 나의 Lover 길을 걷다보면 늑대들이 슬금슬금 다가와 불안하게 만들어 하늘에서 내려온 천사같은 그녀는 내가 정말 사랑하는 여자죠 나와 함께 이 길을 걷고 평생을 나와 함께 해줘 내 안에 숨겨왔던 말 너만을 사랑해 나와 함께 이 길을 걷고 평생을 나와 함께 해줘 내 안에 숨겨왔던 말 너만을 사랑해 언제인가 닫혀있던 나의 마음속에 그녀가 있어 나를 보며 웃음짓는 그녀는 나의 나의 나의 나의 나의 나의 Lover 길을 걷다보면 늑대들이 슬금슬금 다가와 불안하게 만들어 하늘에서 내려온 천사같은 그녀는 내가 정말 사랑하는 여자죠 나와 함께 이 길을 걷고 평생을 나와 함께 해줘 내 안에 숨겨왔던 말 너만을 사랑해 나와 함께 이 길을 걷고 평생을 나와 함께 해줘 내 안에 숨겨왔던 말 너만을 사랑해 나와 함께 이 길을 걷고 평생을 나와 함께 해줘 내 안에 숨겨왔던 말 너만을 사랑해 나와 함께 이 길을 걷고 평생을 나와 함께 해줘 내 안에 숨겨왔던 말 너만을 사랑해 사랑해 사랑해
  사비나앤드론즈  ,Bird,Some kind of you Only for my love Only for my love Only for love Some kind of you Only for my love Only for my love Only for love 때론 내게 또 네게 들려 가벼운 입맞춤 그리고 my voice 아물지 못했던 너를 내가 감싸줄게 Yeah I was falling in love Some kind of you Only for my love Only for my love Only for love 작은 의자에 내 발을 올려놓고 포근한 베개를 베어주던 그대 그리고 꼭 안아주던 너 my love Some kind of you Only for my love Only for my love Only for love 달을 올려다 보는 그대의 눈에 고인 눈물이 흘러도 괜찮아 Let it fall Lover is in your arm My love
  시와  ,기차를 타고,흐리게 보이는 초록의 산들과 산 위에 구름과 초록의 논밭과 그 옆에 달리는 기차 언제쯤 돌아올까 알 수 없는 당신과 지나간 당신과 떠나보낸 당신과 그들을 생각하네 같이 이 기차를 탈 수 있을거라 생각했었지 그랬었지 함께 기차 안에서 맥주도 마셔보리라 했었지 창 넓은 식당칸에서 갈수록 늘어가는 갈수록 비어가는 늘어가는 욕심과 비어가는 마음을 늘어가는 욕심과 비어가는 마음을 흐리게 보이는 초록의 산들과 산 위에 구름과 초록의 논밭과 그 옆에 달리는 기차
  기프트 (GIFT)  ,내일의 나에게,감정이 앞서 전한 말에는 누군가 긁히고 날 지키기 위한 성급한 판단에 상처를 입어요 앞뒤 가리지 않는 짧은 생각에 후회를 하네요 오늘 하루도 여전히 너에게 상처를 주네요 그렇게 무뎌져 날 똑바로 마주했을 때 자신이 없다면 난 그대의 하얗고 검은 창문에도 비치지 않을게 그대가 없다면 조금 넉넉해진 내 마음과 나의 창문에 비가 내리겠지 미안하다는 말 한마디가 그렇게 어려운 걸까요 내일의 나에게 미안할 텐데 고집을 피워요 그렇게 무뎌져 날 똑바로 마주했을 때 자신이 없다면 난 그대의 하얗고 검은 창문에도 비치지 않을게 그대가 없다면 조금 넉넉해진 내 마음과 나의 창문에 비가 내리겠지 조금만 내려놓을 수 있었다면 내 마음도 지나고 나서야 들려오더라 왜 이제야 끝에 다 와서야 알게 되더라 왜 이제야 자신이 없다면 난 그대의 하얗고 검은 창문에도 비치지 않을게 그대가 없다면 조금 넉넉해진 내 마음과 나의 창문에 비가 내리겠지
