artist,title,lyric
"  우디 (Woody) ,  Francis (프란시스)  ",말리부 (Vacation) (Prod. By Francis),448 오후 2시 44B 자리는 Window seat 하늘에 잠긴 바다 이젠 모든게 작아 보이죠 1 2 3 4 이제 곧 Landing our story 우리 둘은 이제 곧 미친듯이 Dance in the Fire Dance in the Fire 4:48pm 호텔 check in 차가운 얼음위로 Put that Valentine 하늘을 삼킨 바다 그 위로 춤을 추는 너는 Party Time 석양 지는 그 위로 우리의 Story 너와 나만의 위로 우릴 위한 Dance in the Fire Dance on me Dance in the Fire Dance in the Fire Dance on me Dance in the Fire Dance in the Fire 말리부 날 위한 노래 말리부 널 위한 노래 지쳤던 우리를 위한 노래 Let’s Dance in the Fire Dance on me Dance in the Fire Dance in the Fire Dance on me Dance in the Fire Clap clap clap clap clap 오늘은 It's your birthday 오늘은 네가 Hero 오늘은 우릴 위한 파티 Dance in the Fire 오늘은 It's your birthday 오늘도 네가 SOLO 오늘은 우릴 위한 파티 Dance in the Fire
  KID BLUES  ,바보란걸,저 멀리에서 나를 바라보면 얼마나 작은 사람인지 보이지도 않는 걸 그런 나의 모습 뒤에 남겨진 어딘가 외로운 마음에 잠이 오지 않는 걸 저 바다가 사라진다면 태양이 조금씩 차가워진다면 저 달이 어딘가로 가버린다면 그렇게 생각하면서 내 자신에 대해 알아갈수록 주위의 모든 사람들이 어려워만 지는 걸 그런 나의 모습 뒤에 남겨진 어딘가 허전한 마음에 불안해져 가는 걸 저 파도에 삼켜진다면 시간이 조금씩 느려져 간다면 저 산이 바람결에 무너진다면 그렇게 바보같은 내 자신이 싫어 마냥 이렇게 서있으면 아무것도 없는 내가 싫어 그렇게 난 난 내 안의 다른 날 바라보면 자꾸만 허전한 마음에 불안해져 가는 걸 그런 나의 모습 뒤에 남겨진 어딘가 외로운 마음에 잠이 오지 않는 걸 내 자신에 대해 알아갈수록 주위의 모든 사람들이 어려워만 지는 걸 저 멀리에서 나를 바라보면 보이지도 않는 그런 바보란 걸 바보란 걸 우린 바보란 걸 바보란 걸 나는 바보란 걸 바보란 걸 우린 바보란 걸 바보란 걸 모두 바보란 걸 옆집 영희도 철수도 잘 자는데 난 왜 이리 어려운지 모르겠어 옆집 영희도 철수도 잘 사는데 난 왜 이리 고민인지 모르겠어 옆집 영희도 철수도 잘 있는데 난 왜 이리 힘든지 모르겠어 우리 모두 다 보기엔 잘 사는데 난 점점 뭐가 뭔지 모르겠어
  Flash Flood Darlings (플래시 플러드 달링스)  ,Morshead,Tell me a reason why life has no meaning Moments of glory was it all for nothing Look in mirror I don't know who that is I'm only a boy living life so carefree Tell me a reason Tell me a reason Tell me a reason why you couldn't come by Tell me a reason Tell me a reason Tell me a reason why you couldn't come by I never thought I would see my own ending Now my whole life seems a dream that I cannot remember Tell me a reason Tell me a reason Tell me a reason why you couldn't come by Tell me a reason Tell me a reason Tell me a reason why you couldn't come by Tell me a reason why you couldn't come by Tell me a reason why you couldn't come by Tell me a reason Tell me a reason Tell me a reason Tell me a reason
  명왕성에버랜드  ,고백,흔한 두근거림 같은 건 별로 없는데 분명 당신이 보고싶긴 해요 딱히 썸 같은걸 타고있는 건 아닌 것 같은데 자꾸 연락하고 싶긴 해요 예쁜 것 같기도 하고 또 아닌 것 같기도 하고 내게 손 내밀 것 같기도 하고 당신의 마음도 잘 모르겠지만 당신을 안고 싶어요 막 사랑하는 그런 건 아니고 그냥 좀 보고싶네요 당신과 함께인 내 모습 상상하곤 해요 잘은 몰라도 나 당신을 좋아하고 있는 것 같죠 예쁜 것 같기도 하고 또 아닌 것 같기도 하고 내게 손 내밀 것 같기도 하고 당신의 마음도 잘 모르겠지만 당신을 안고 싶어요 막 사랑하는 그런 건 아니고 그냥 좀 보고싶네요 당신을 안고 싶어요 막 사랑하는 그런 건 아니고 그냥 좀 보고싶네요 당신과 함께인 내 모습 상상하곤 해요 잘은 몰라도 나 당신을 좋아하고 있는 것 같죠
  르 메리무스  ,"안녕, 잘지내",해질녘 집에 돌아 오는 길에 갑자기 우울해진 마음에 향했던 내 발길은 너와 갔었던 그 길 왠지 오늘 밤엔 잠이 오질 않아 컴컴한 방 홀로 우두커니 있던 중 너에게 전화가 왔지 안녕 잘지내 오랜만이야 1년쯤 지난 것 같아 웃으며 말하는 너의 목소린 왜 반가운 건지 안녕 넌 어때 참 오랜만이야 그동안 어떻게 지냈냐고 애써 웃으며 난 왜 담담한 척 한건지 수화길 뜨겁게 한참을 붙들고 이런저런 얘기를 나누던 중 어렵게 꺼냈던 너의 그 말 사실 몇시간 째 나의 집 앞에서 망설이고 있다며 멋쩍게 말하는 너에게 달려나갔지 안녕 잘지내 오랜만이야 1년쯤 지난 것 같아 웃으며 말하는 너의 목소린 왜 반가운 건지 안녕 넌 어때 참 오랜만이야 그동안 어떻게 지냈냐고 애써 웃으며 난 왜 담담한 척 한건지 사실은 너에게 보고 싶었다고 왜 연락 한번 없었냐고 눈물도 흘리고 손 잡아보고 널 안아보고 사랑한다고 말하고 싶었어 Don't leave me again Don't let me cry again Don't leave me again Don't let me cry again
  김현중  ,Think About Love,어떻게 하죠 그대가 했던 말이 떠나질 않네요 오늘밤 내가 널 위해 준비한 건 미안하게도 사랑이 아니예요 아닌 척 모른 척 어설픈 거짓말들로 내 맘을 숨겨도 언젠가 그대에게 이 맘을 들킨다면 모른 척 해줘요 행복한 이 밤이여 안녕 이 순간을 사랑이라 하나요 행복한 이 밤이여 이제 나와 함께 잠들 시간이에요 생각해 봐요 먼 훗날 이 사랑이 빛을 잃었을 때 그 어떤 아름답고 달콤한 말로 포장을 해도 슬프기만 하겠죠 가끔씩 조금씩 이 사랑이 널 울리고 속상하게 해도 언제나 지금처럼 내가 바보라는걸 기억해줘요 행복한 이 밤이여 안녕 이 순간을 사랑이라 하나요 행복한 이 밤이여 이제 나와 함께 잠들 시간이에요 행복한 이 밤이여 안녕 이 순간을 사랑이라 하나요 행복한 이 밤이여 이제 나와 함께 잠들 시간이에요
  치즈스테레오  ,Oh Yeah!,Oh Yeah Oh Yeah Oh Yeah Don't stop never give up Oh Yeah Don't stop never give up Oh Yeah Don't stop never give up Oh Yeah Oh yeah oh yeah oh yeah oh yea 모든 것은 사라져 가네 가네 가네 가네 가네 모든 것은 잊혀져가네 가네 가네 가네 가네 모든 것은 소멸해 가네 가네 가네 가네 가네 영원한 것은 하나 뿐이네 뿐이네 뿐이네 뿐이네 Oh Yeah Oh Yeah Oh Yeah Don't stop never give up Oh Yeah Don't stop never give up Oh Yeah Don't stop never give up Oh Yeah Oh yeah oh yeah oh yeah oh yea 모든 것은 사라져 가네 가네 가네 가네 가네 모든 것은 잊혀져가네 가네 가네 가네 가네 모든 것은 소멸해 가네 가네 가네 가네 가네 영원한 것은 하나 뿐이네 뿐이네 뿐이네 뿐이네
  Pastel Tone (파스텔톤)  ,우리 사이 (Duet. 김고은),언젠가부터 소리없이 내 맘에 들어와 하루종일 니가 신경쓰여 아무 것도 못 해 누군가 나를 좋아하는 지금 이 느낌이 말로는 표현이 안되지만 설레는 내 맘이 너와 내가 영원히 같이 있을 수 있다면 우리 서로 같은 방향을 바라보면서 너와 내가 영원히 같이 있을 수 있다면 우리 서로 용기내 다가갈 수 있지 않을까 매번 돌려 말하는 니가 답답하지만 때론 오빠처럼 날 감싸줄때엔 너와 내가 영원히 같이 있을 수 있다면 우리 서로 같은 방향을 바라보면서 너와 내가 영원히 같이 있을 수 있다면 우리 서로 용기내 다가갈 수 있지 않을까
  Bummy.D (버미디)  ,나비,지독하게 지긋지긋한 이 마음을 둘 곳이 없어 내 가슴은 텅비고 텅 비었어 내 두눈엔 촛점이 없어 잡은 손엔 감정도 없어 이런 내 맘 또 누가 알겠어 내 맘은 너를 떠나라 하지만 내 입술은 또 너를 찾는데 이제는 너무 힘들어서 너를 놓아주고 싶어 이게 맞는 것 같았어 너도 알듯이 Realize 넌 나를 홀리는 Lorelei I still know that I am on the line I don't wanna be a butterfly I don't care Whenever you wanna say goodbye 진심이 그리워 No more lies I don't wanna be a butterfly 서로에게 등 돌리고 누워 침묵으로 가득 채운 방이 이 모습이 너무나 익숙해 아무 말 없는 널 잠시 안고서 난 또 다시 네 집을 나왔지 이런 내 맘 또 누가 알겠어 내 맘은 너를 떠나라 하지만 내 입술은 또 너를 찾는데 아직은 너무 힘들어서 너를 보낼 수가 없어 이게 아닌 걸 알면서 참 나도 미쳤지 Realize 넌 나를 홀리는 Lorelei I still know that I am on the line I don't wanna be a butterfly I don't care Whenever you wanna say goodbye 진심이 그리워 No more lies I don't wanna be a butterfly Realize 넌 나를 홀리는 Lorelei I still know that I am on the line I don't wanna be a butterfly I don't care Whenever you wanna say goodbye 진심이 그리워 No more lies I don't wanna be a butterfly Realize
  사우스카니발  ,혼저 옵서예,소주에 취해서 빙글빙글 음악에 취해서 빙글빙글 사랑에 취해서 빙글빙글 사람에 치여서 빙글빙글 어차피 살다가 보면 똑바로 걸어도 빙글빙글 그럴 바엔 두 주먹 쥐고 스캥킹 추면서 나와 소리질러 호나 두이 서이 호나 두이 서이 맨도롱 똣똣헐 때 후루룩 혼저 들이킵서 왕봥강 고릅써 속아수다예 도르라 도르라 귀눈이 왁왁 경허지 맙써 할망 하르방 소도리 할망 혼저옵서예 버스를 타면은 흔들흔들 바람에 촛불이 흔들흔들 밤바다 달빛도 흔들흔들 어릴적 내 꿈도 흔들흔들 어차피 살다가보면 똑바로 걸어도 흔들흔들 그럴 바엔 두 주먹 쥐고 스캥킹 추면서 나와 소리질러 호나 두이 서이 호나 두이 서이 맨도롱 똣똣헐 때 후루룩 혼저 들이킵서 왕봥강 고릅써 속아수다예 도르라 도르라 귀눈이 왁왁 경허지 맙써 할망 하르방 소도리 할망 혼저옵서예 맨도롱 똣똣헐 때 후루룩 혼저 들이킵서 왕봥강 고릅써 속아수다예 도르라 도르라 귀눈이 왁왁 경허지 맙써 할망 하르방 소도리 할망 혼저옵서예 맨도롱 똣똣헐 때 후루룩 혼저 들이킵서 왕봥강 고릅써 속아수다예 도르라 도르라 귀눈이 왁왁 경허지 맙써 할망 하르방 소도리 할망 혼저옵서예 어디감수과 혼저옵서예 제주도로
