artist,title,lyric
  소른  ,CAKE SONG,오늘이 바로 내 생일 모두 준비해 식탁 위 수저와 컵 음료수까지 저기 있는 메뉴들 싹 다 준비해서 지금 여기 놓아주세요 그 중에 케 이크에크이크에크이크에크 케 이크에크이크에큰 부서지지 않게 한 걸음 천천히 와 줘요 달콤한 케 이크에크이크에크이크에크 케 이크에크이크에큰 넘어지지 않게 두 걸음 조심히 내려놔
  후아유  ,좋아요 (Feat. 그_냥),만나요 우리 언제가 좋아요 오늘은 어때요 너무 이른가요 보고 싶은 마음에 좋아하는 마음에 내가 너무 들떴나 봐 love u love u love 뭐 먹을래요 그대가 골라요 나는 다 좋아요 그대도 i'd love to 그댈 만난 시간은 아직도 설레는데 내가 너무 들떴나 봐 love u love u love woo baby baby baby i love you may be may be may be 아마 사랑인가 봐 설레이나 봐 널 보면 아직도 woo 설레 설레 설레 널 보면 아에이오우 내 맘이 뛰는 것 같아 어떻게 할까 널 보면 작아지는 내가 너무 좋아 잘 가요 그대 또 연락할게요 집에 가기 싫은 이런 내 맘 알까 보고 싶은 마음에 사랑하는 마음에 내가 너무 빠졌나 봐 love u love u love woo baby baby baby i love you may be may be may be 아마 사랑인가 봐 설레이나 봐 널 보면 아직도 woo 설레 설레 설레 널 보면 아에이오우 내 맘이 뛰는 것 같아 어떻게 할까 널 보면 작아지는 내가 너무 좋아 l o v e love love love love love i love u l o v e love love love love love i love u l o v e love love love love love i love u l o v e love love love love love i love u love you 사랑한다는 그 말도 woo woo baby baby baby i love you may be may be may be 아마 사랑인가 봐 설레이나 봐 널 보면 아직도 woo 설레 설레 설레 널 보면 아에이오우 내 맘이 뛰는 것 같아 어떻게 할까 널 보면 작아지는 내가 너무 좋아
  혼닙(honnip)  ,이유,오늘 밤 내가 뱉을 한숨이 짙어 그게 아니란 말은 이유가 있어 'Is it okay If I don't care about your word Just wanna be adored' 너의 눈은 이렇게 말하네 차분하게 내려보네 조급한 혼잣말로 주위를 끌어 그게 아니란 말은 이유가 있어 'Is it okay If I don't care about your word Just wanna be adored' 너의 눈은 이렇게 말하네 차분하게 내려보네 'Is it okay If I don't care about your word Just wanna be adored' 너의 눈은 이렇게 말하네 차분하게 내려보네
  모브닝 (MOVNING)  ,내가 사랑한 모든 것들은 나를 눈물짓게 할 테니까,마음이 차가운 사람이라 눈물이 메마르고 아픔이 없기에 슬퍼하는 법을 모르고 그저 무던한 사람이라 화를 내는 일이 없고 외롭지 않아서 홀로 남겨진 게 아니야 사랑을 하면 아프니까 또 괜한 기대를 하면 서운하니까 언젠가 나를 주저 앉게 할 테니까 Oh 내가 사랑했던 모든 것들은 나를 눈물 짓게 할 테니까 Oh 나를 사랑했던 많은 것들을 모두 눈물 짓게 할 테니까 매일이 따분한 사람이라 함께 웃는 법을 모르고 아픈 이야기가 없어서 속으로 삼키는게 아니야 이러다 보면 무뎌지니까 또 괜히 가슴이 뛰면 겁이 나니까 언젠가 너도 아픈 이야기가 될 테니까 Oh 내가 사랑했던 모든 것들은 나를 눈물 짓게 할 테니까 Oh 나를 사랑했던 많은 것들을 모두 눈물 짓게 할 테니까 마음을 스쳐 갈 뿐이니까 잠 못 이루며 그리던 한 편의 드라마도 나를 따뜻하게 감싸던 그날은 이제 없으니까 또 다시 꿈을 꾸면 안 되니까 세상의 모든 아픔을 감당할 수 없으니까 Oh 내가 사랑했던 모든 것들은 나를 눈물 짓게 할 테니까 Oh 내가 사랑했던 많은 것들을 모두 눈물 짓게 할 테니까
  쿼츠  ,Close But Far (Feat. 정차식),꿈을 꾼건 아닐까 하얗게 타버린 날들 미련없이 너를 이젠 꿈이라면 좋겠어 이 길을 걷고있어 왜 끝도 없을 너를 You everlasting one 하얗게 모든걸 지워줘 난 또 꿈을 꾸는듯이 내 작은 우주에 너의 별들과 널 담고서 난 또 꿈을 꾸는듯이 내 다음 생애서 널 찾을 순 있을까 꿈이라면 좋겠어 끝도 없을 너를 이젠 You everlasting one 하얗게 모든걸 지워줘 난 또 꿈을 꾸는듯이 내 작은 우주에 너의 별들과 널 담고서 난 또 꿈을 꾸는듯이 내 다음 생애서 널 찾을 순 있을까 Close but far 아무렇지 않은듯 해 Close but far 꿈을 꾸는 듯이 아무렇지 않은듯 해 Close but far 꿈을 꾸고 잊혀지기를 Close but far 기억조차 없는 지울 수 없는 꿈을
  윤지영  ,문득,우린 그 날 오래된 것을 버렸고 속이 시원했을 쯤 마주한 우리 마음도 많이 낡아있구나 알았을 때 아침은 어색하게 밝아왔었지 꽤 좋아했던 기억들도 다 사라져가는데 난 무엇을 바랐던 걸까 나조차 지키지 못했던 맘인데 아직도 아아 난 영원한 맘을 사랑하나 봐 이미 비에 젖은 마음도 좋아 우리가 바다로 걸어 들어가자 우린 그 날 사람들 속을 휘적거리며 시계만 열 번 쳐다봤을 쯤 마주한 너와 나 한 번도 말한 적 없구나 알았을 때 아침은 어색하게 밝아왔었지 꽤 좋아했던 기억들도 다 사라져가는데 난 무엇을 바랐던 걸까 나조차 지키지 못했던 맘인데 아직도 아아 난 영원한 맘을 사랑하나 봐 이미 비에 젖은 마음도 좋아 우리가 바다로 걸어 들어가자
  아마도이자람밴드  ,밥통,우리 집 밥통 안에 밥이 썩어가네 너는 오지 않고 너는 오지 않고 우리 집 밥통 안에 밥이 썩어가네 너는 오지 않고 너는 오지 않고 우리 집 밥통 안에 밥이 썩어가네 너는 오지 않고 너는 오지 않고 우리 집 밥통 안에 밥이 썩어가네 너는 오지 않고 너는 오지 않고 요를 리오 요를 리오 너는 오지 않고 너는 오지 않고 요를 리오 요를 리오 너는 오지 않고 내 맘은 썩어가고 요를 리오 요를 리오 요를 리오 요를 리오 요를 리오 요를 리오 요를 리오 요를 리오 요를 리오 요를 리오 요를 리오 요를 리오 너는 오지 않고 너는 오지 않고 너는 오지 않고 내 맘은 썩어가고
  원혁  ,잠,오늘도 나름 괜찮았다 생각하면서 작은 조명 아래 누워 잠을 청하네 내일은 어떤 옷을 입을지 미리 정해 그래 어차피 누구도 관심 없겠지 사는게 그리 재밌진 않아 지금은 그냥 잠을 자야지 때로는 넓은 집에 혼자인 게 어색해 조용한 음악에 귀를 기울이곤 해 유난히 치열했던 날의 끝에서 상처받은 마음을 달래며 누웠네 사는게 그리 재밌진 않아 지금은 그냥 잠을 자야지 좋은 꿈을 꾸기를 좋은 꿈을 꾸기를 사는게 그리 재미없어도 오늘은 편히 잠을 자야지 좋은 꿈을 꾸기를 좋은 꿈을 꾸기를
  거츠  ,Cultmovie,꿈들은 거세당해 몸뚱인 사육당해 미친 희미한 눈빛들은 이제 무감각의 극치 죽어 없어질 인간 소멸되야 할 인간 너무 많아 이미 따분해 충분해 I'm the real wild one I'm the real wild one 진정 내 자신을 느낄 수 있는 자유 당신도 그걸 원해  부드럽고 평범한 포장에 중독되어 있고 개티즌들 하루종일 개같이 짖어대고 무의미한 말들 무의미한 인간들 너무 많아 이미 따분해 충분해 I'm the real wild one I'm the real wild one 진정 내 자신을 느낄 수 있는 자유 당신도 품고 있지  I'm the real wild one I'm the real wild one 진정 내 자신을 느낄 수 있는 자유 당신도 품고 있지
  태범  ,주희 (Feat. DJ Shinin`stone),어떤 한 소녀를 알게 됐죠 그녀의 이름은 주희 평범치 않은 옷차림 장난끼 가득한 두 눈동자 답을 알수없는 행동과 너무나 매력적인 Voice 어느 지루하고 나른한 일상 오늘 그녀는 무슨 일을 꾸미고 있을런지 그러나 주희 조심해 그녀는 너무 너무 위험해 특히 자칫 잘못하면 넌 빠져 들어 버릴테니까 널 알고 지낸지 꽤 됐지만 아직 난 니가 궁금해 머리부터 발 끝까지 나를 이끄는 발랄함 너무 우울하고 답답한 기분 사실 그대가 지금 내겐 너무나 필요한 걸 그러나 주희 조심해 그녀는 너무 너무 위험해 특히 자칫 잘못하면 넌 빠져 들어 버릴테니까 오 주희 오 주희 짜장면에 단무지 라면에는 김치처럼 피자 옆에는 스파게티 뜨끈한 밥위에 카레처럼 말없이 그냥 있어도 그대 옆이면 행복하오 내겐 너무나도 특별한 그대 오 주희 조심해 그녀는 너무 너무 위험해 특히 자칫 잘못하면 넌 빠져 들어 버릴테니까 주희 어디야 전화 좀 받으라고 지금 우리가 여기에서 니가 오기만을 기다리고있어 오 주희
